experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,arch_family,block_type_primary,backbone,stack_pattern,wavelet_family,basis_dim_label,latent_dim_cfg,trend_thetas_dim_cfg,skip_distance_cfg,active_g_cfg,kl_weight_cfg,share_weights_cfg
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_ag0,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,0,1608372878,13.608339,3.096183,835.369873,3325542.250000,0.805916,0.722705,1.875391,476570,256,22.86,2,False,False,ReLU,EARLY_STOPPED,13.59757328,13.85586643,12.73044395,0,1.018996,False,"[""13.59757328"", ""14.13107491"", ""13.84078026"", ""14.69234371"", ""13.96328831"", ""13.79520798"", ""14.35414982"", ""14.08311844"", ""14.10838223"", ""13.84881687"", ""14.37401772"", ""14.04795647"", ""14.32033730"", ""13.86800671"", ""14.25530720"", ""13.85586643""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_ag0,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,1,1004564237,13.919161,3.263094,847.598328,3213772.500000,0.836426,0.748845,1.924405,476570,256,27.26,3,False,False,ReLU,EARLY_STOPPED,13.55737209,14.04327965,10.79653740,6,1.035841,False,"[""13.96816063"", ""14.00896645"", ""13.98645687"", ""14.80945396"", ""13.82811928"", ""13.79027462"", ""13.55737209"", ""13.83926773"", ""13.91359329"", ""14.47623730"", ""13.74356556"", ""14.76653576"", ""13.76098824"", ""14.38152695"", ""14.21048641"", ""13.99045944"", ""14.81779099"", ""14.36336803"", ""14.87021828"", ""14.22967434"", ""14.24105263"", ""14.04327965""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_ag0,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,2,1118950973,13.858956,3.219312,839.799988,3158277.750000,0.829076,0.740559,1.905724,476570,256,25.20,3,False,False,ReLU,EARLY_STOPPED,13.81296349,14.25368595,11.30000687,5,1.031906,False,"[""14.02467632"", ""14.02753830"", ""14.07998371"", ""13.87874889"", ""14.81878567"", ""13.81296349"", ""14.67129803"", ""14.17794609"", ""13.91539669"", ""13.86428642"", ""14.20423603"", ""13.96863747"", ""14.36760616"", ""14.29234886"", ""13.98167801"", ""14.25287914"", ""14.06987762"", ""14.64246368"", ""14.27869129"", ""14.34415340"", ""14.25368595""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_ag0,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,3,422700689,13.786846,3.227887,845.790649,3225439.750000,0.827948,0.732753,1.860832,476570,256,27.28,3,False,False,ReLU,EARLY_STOPPED,13.70924854,14.99102306,10.82237244,7,1.093497,False,"[""13.89594841"", ""13.71738052"", ""14.11063576"", ""13.71365356"", ""13.72875977"", ""14.39205933"", ""13.73828411"", ""13.70924854"", ""14.46225643"", ""14.04081821"", ""14.11934471"", ""14.28450012"", ""14.36789036"", ""14.45421028"", ""14.61988163"", ""14.65021038"", ""14.48131561"", ""14.73506641"", ""14.70019341"", ""14.60062122"", ""14.45678520"", ""14.67202187"", ""14.99102306""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_ag0,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,4,638776748,13.503649,3.094817,833.476562,3306070.500000,0.802541,0.719899,1.861036,476570,256,23.11,2,False,False,ReLU,EARLY_STOPPED,13.69993782,14.03359413,11.79845810,3,1.024355,False,"[""15.81872845"", ""14.49197388"", ""14.15097141"", ""13.69993782"", ""14.31711006"", ""13.98093319"", ""13.98386860"", ""13.96303082"", ""14.33545971"", ""13.84603405"", ""14.35095882"", ""14.65150642"", ""14.98225498"", ""14.37751675"", ""14.22572708"", ""14.08510780"", ""14.23247528"", ""15.14732075"", ""14.03359413""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_ag0,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,5,1188934678,13.728921,3.107415,832.751160,3204605.000000,0.811018,0.728218,1.905791,476570,256,31.30,3,False,False,ReLU,EARLY_STOPPED,13.93701267,14.69173622,10.22461987,11,1.054152,False,"[""14.43816948"", ""14.64338303"", ""14.17020512"", ""14.13414288"", ""13.99292278"", ""13.94873524"", ""14.06232643"", ""14.38427734"", ""15.01881504"", ""14.50710201"", ""14.04101181"", ""13.93701267"", ""14.68283558"", ""14.39964104"", ""14.32163715"", ""14.02753162"", ""14.66554165"", ""14.26152897"", ""14.35010147"", ""14.61969852"", ""14.58112907"", ""14.86639977"", ""14.28527451"", ""14.12123489"", ""14.62553978"", ""14.54701328"", ""14.69173622""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_ag0,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,6,2002179491,13.558637,3.075216,823.564636,3182620.000000,0.801757,0.727038,1.919055,476570,256,26.15,3,False,False,ReLU,EARLY_STOPPED,13.70499420,14.99185753,10.53447247,6,1.093897,False,"[""13.86861038"", ""14.04619980"", ""13.92440605"", ""13.89234066"", ""14.52066803"", ""14.46872139"", ""13.70499420"", ""14.35550690"", ""14.30267143"", ""13.76905823"", ""15.71598339"", ""14.65072727"", ""14.74806976"", ""14.74621201"", ""13.86221600"", ""13.89642525"", ""14.62605286"", ""14.99502563"", ""15.00174618"", ""15.03690529"", ""14.73046017"", ""14.99185753""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_ag0,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,7,1829142587,13.682170,3.151991,836.210693,3221415.000000,0.815196,0.727674,1.881060,476570,256,26.44,3,False,False,ReLU,EARLY_STOPPED,13.69380474,14.69576931,10.84164906,6,1.073169,False,"[""14.07929516"", ""14.17320347"", ""13.83672237"", ""13.77487469"", ""14.78866291"", ""13.77489662"", ""13.69380474"", ""13.82578087"", ""13.79328918"", ""13.93077564"", ""14.46599960"", ""14.34137630"", ""14.58806515"", ""14.43111134"", ""14.18077183"", ""14.76610851"", ""15.02733994"", ""14.33666039"", ""13.94626617"", ""14.83376789"", ""14.55399227"", ""14.69576931""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_ag0,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,8,252375717,13.388361,3.050239,822.098328,3227084.750000,0.793405,0.709367,1.846178,476570,256,22.27,2,False,False,ReLU,EARLY_STOPPED,13.61492538,14.29841137,11.50514603,2,1.050201,False,"[""14.31324291"", ""13.93894863"", ""13.61492538"", ""13.84232903"", ""14.14625263"", ""13.92658424"", ""14.31122780"", ""13.68197441"", ""14.39869690"", ""14.53471565"", ""14.12299061"", ""14.65860558"", ""14.14728165"", ""14.16989517"", ""14.92398071"", ""14.36988544"", ""14.44091988"", ""14.29841137""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_ag0,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,9,322895316,13.469063,3.088440,825.792603,3247122.500000,0.800680,0.719529,1.886550,476570,256,21.65,2,False,False,ReLU,EARLY_STOPPED,13.63568306,14.11625004,11.43731308,2,1.035243,False,"[""13.99518585"", ""13.64653492"", ""13.63568306"", ""14.64807320"", ""13.79750824"", ""13.78383160"", ""14.05656433"", ""14.62127018"", ""14.47725391"", ""13.88764286"", ""13.96574593"", ""13.89191341"", ""14.07265186"", ""14.25234509"", ""14.44530201"", ""14.21395206"", ""14.23975658"", ""14.11625004""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_agf,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,0,1077795584,13.564648,3.106988,836.920715,3319918.000000,0.805939,0.717551,1.868393,476570,256,22.73,2,forecast,False,ReLU,EARLY_STOPPED,13.59325409,14.87376118,10.80135727,2,1.094202,False,"[""14.53624725"", ""13.78035831"", ""13.59325409"", ""14.05234909"", ""13.76415730"", ""14.28108025"", ""14.29630184"", ""14.43292904"", ""13.90552139"", ""14.12715721"", ""14.07628441"", ""14.13720798"", ""14.49667358"", ""14.01100254"", ""14.11564541"", ""14.12134647"", ""14.28323078"", ""14.87376118""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,forecast,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_agf,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,1,1746748985,14.075255,3.259561,852.748962,3198048.500000,0.840758,0.754110,1.988294,476570,256,32.00,3,forecast,False,ReLU,EARLY_STOPPED,13.82238960,14.48571014,10.33761692,11,1.047989,False,"[""13.95867920"", ""13.85288715"", ""14.42353439"", ""13.98019600"", ""14.03375530"", ""13.86611557"", ""14.79721642"", ""14.27140236"", ""14.49194431"", ""14.71762943"", ""14.23954105"", ""13.82238960"", ""14.25045967"", ""13.97148609"", ""14.14749432"", ""14.59406090"", ""14.63395500"", ""14.89281368"", ""14.50141144"", ""14.59506226"", ""14.79725933"", ""14.31297398"", ""14.74569988"", ""14.34259605"", ""14.71732044"", ""14.43202877"", ""14.48571014""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,forecast,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_agf,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,2,470766980,13.523494,3.117644,827.236267,3199746.750000,0.806020,0.718563,1.861737,476570,256,23.46,2,forecast,False,ReLU,EARLY_STOPPED,13.60504913,14.59117126,11.35184193,3,1.072482,False,"[""14.98008537"", ""13.60990906"", ""13.83399963"", ""13.60504913"", ""14.21382618"", ""13.95571232"", ""14.51938438"", ""13.63202286"", ""14.08155060"", ""13.92690468"", ""14.03205681"", ""15.06176662"", ""14.27302456"", ""14.55885983"", ""14.39953804"", ""14.64511395"", ""14.44063950"", ""14.49015522"", ""14.59117126""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,forecast,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_agf,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,3,1529269645,13.879846,3.227260,847.528564,3245311.750000,0.830715,0.740196,1.919991,476570,256,27.21,3,forecast,False,ReLU,EARLY_STOPPED,13.69398212,14.17078781,10.70363712,6,1.034819,False,"[""14.67453671"", ""14.19417381"", ""13.90316296"", ""13.82497311"", ""14.57337189"", ""14.26705933"", ""13.69398212"", ""14.51644993"", ""13.83061409"", ""14.01940727"", ""13.83239937"", ""14.55574226"", ""14.07839966"", ""14.47611237"", ""13.96681213"", ""14.41187763"", ""14.12452602"", ""14.08800697"", ""14.26775837"", ""14.16379166"", ""14.18728352"", ""14.17078781""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,forecast,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_agf,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,4,1238711351,13.667800,3.165401,838.690430,3273811.000000,0.816444,0.727958,1.891013,476570,256,24.15,2,forecast,False,ReLU,EARLY_STOPPED,13.54361153,14.54961967,11.52070808,3,1.074279,False,"[""14.20306492"", ""13.80557728"", ""14.04178715"", ""13.54361153"", ""14.01793861"", ""15.01115036"", ""14.93995953"", ""14.47753525"", ""14.23887539"", ""14.06267643"", ""14.15876770"", ""14.33689499"", ""14.14772797"", ""14.16225529"", ""13.89631653"", ""14.43556690"", ""14.19475555"", ""14.74461555"", ""14.54961967""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,forecast,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_agf,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,5,827251886,13.613717,3.105087,829.289856,3178784.250000,0.807201,0.725600,1.886744,476570,256,27.73,3,forecast,False,ReLU,EARLY_STOPPED,13.83088875,14.54039097,10.97115231,6,1.051298,False,"[""13.97410202"", ""13.95063877"", ""13.83375168"", ""14.10700703"", ""14.01345634"", ""13.89591122"", ""13.83088875"", ""14.21652889"", ""14.01993752"", ""14.40725803"", ""14.04938221"", ""14.68168354"", ""14.05145359"", ""14.50753021"", ""15.31597042"", ""14.31011009"", ""14.22643185"", ""15.10840893"", ""14.36548328"", ""14.49203110"", ""15.04140759"", ""14.54039097""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,forecast,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_agf,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,6,466637414,13.494084,3.081315,824.535889,3195644.500000,0.800550,0.720197,1.887034,476570,256,25.72,3,forecast,False,ReLU,EARLY_STOPPED,13.57668304,14.70391273,10.08718777,5,1.083027,False,"[""14.65985966"", ""13.89989948"", ""14.18105125"", ""13.85223770"", ""13.58167553"", ""13.57668304"", ""14.67442226"", ""13.96415997"", ""14.97767830"", ""14.10056114"", ""14.64173126"", ""14.17342949"", ""15.05249977"", ""15.14730549"", ""14.29948139"", ""14.58933163"", ""14.73425770"", ""14.80705547"", ""14.77752209"", ""14.45149231"", ""14.70391273""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,forecast,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_agf,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,7,356003621,13.646782,3.155474,832.563965,3185611.000000,0.814552,0.729209,1.884207,476570,256,24.15,2,forecast,False,ReLU,EARLY_STOPPED,13.62244797,14.54441547,10.39466763,4,1.067680,False,"[""14.30304241"", ""13.87861538"", ""14.44902706"", ""13.80098343"", ""13.62244797"", ""13.98566151"", ""13.74320221"", ""14.27163601"", ""13.93622780"", ""14.11765862"", ""14.09440517"", ""14.74402142"", ""14.07633972"", ""14.16317368"", ""14.22819042"", ""15.05764961"", ""14.54793358"", ""14.33573532"", ""14.12479877"", ""14.54441547""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,forecast,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_agf,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,8,226430000,13.522890,3.091684,833.925232,3302653.000000,0.802735,0.718448,1.864772,476570,256,21.17,2,forecast,False,ReLU,EARLY_STOPPED,13.61332893,14.40039539,11.93662739,1,1.057816,False,"[""14.31836510"", ""13.61332893"", ""13.96053791"", ""13.93231773"", ""13.87352848"", ""14.28730679"", ""14.13712406"", ""14.14517975"", ""13.83400536"", ""14.09694576"", ""14.46786404"", ""14.08609009"", ""14.15871429"", ""14.67566204"", ""14.41091537"", ""14.25127602"", ""14.40039539""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,forecast,,
comprehensive_m4_paper_sample_sym10_fills,TWAE_10s_ld32_sym10_agf,trendwaveletae,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,9,1069915285,14.027410,3.282186,860.142273,3324367.750000,0.842140,0.753388,1.928701,476570,256,27.52,3,forecast,False,ReLU,EARLY_STOPPED,13.59372044,14.65775394,10.89336014,7,1.078274,False,"[""13.99352551"", ""13.75293922"", ""13.90050316"", ""14.32643509"", ""14.38402176"", ""13.92624760"", ""14.08962536"", ""13.59372044"", ""14.55261230"", ""13.91992283"", ""14.27197933"", ""14.20529938"", ""14.21282578"", ""14.35191536"", ""14.18916321"", ""14.14685440"", ""14.30913448"", ""14.59988499"", ""14.65888596"", ""14.61165905"", ""14.53125381"", ""14.49179459"", ""14.65775394""]",trendwavelet_ae,TrendWaveletAE,AERootBlock,homogeneous,sym10,eq_fcast,32,3,0,forecast,,
comprehensive_m4_paper_sample_sym10_fills,TWAELG_10s_ld32_sym10_ag0,trendwaveletaelg,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,0,3253599,13.811027,3.248975,846.589355,3284708.000000,0.831341,0.751707,1.940739,476890,256,23.23,2,False,False,ReLU,EARLY_STOPPED,13.61513042,14.49679756,11.12758827,2,1.064756,False,"[""14.86636162"", ""13.78073120"", ""13.61513042"", ""13.87226105"", ""13.70578671"", ""13.82921696"", ""13.91343784"", ""14.15711403"", ""14.59820557"", ""14.52351379"", ""14.38401508"", ""14.86150646"", ""14.72638226"", ""15.06097031"", ""13.73893070"", ""14.14078236"", ""14.04150581"", ""14.49679756""]",trendwavelet_aelg,TrendWaveletAELG,AERootBlockLG,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAELG_10s_ld32_sym10_ag0,trendwaveletaelg,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,1,233938625,13.556884,3.132442,832.110291,3216187.500000,0.808904,0.723657,1.875545,476890,256,25.68,2,False,False,ReLU,EARLY_STOPPED,13.83333111,14.86003494,10.26524925,4,1.074220,False,"[""14.71586704"", ""15.31615067"", ""13.84486294"", ""15.53990459"", ""13.83333111"", ""14.55663967"", ""14.54866600"", ""14.56871510"", ""13.92546177"", ""13.98143864"", ""15.07403851"", ""14.38149548"", ""14.13171577"", ""14.51273918"", ""14.50399971"", ""14.19650555"", ""13.94623661"", ""14.22705460"", ""14.42926311"", ""14.86003494""]",trendwavelet_aelg,TrendWaveletAELG,AERootBlockLG,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAELG_10s_ld32_sym10_ag0,trendwaveletaelg,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,2,669634920,13.560504,3.114402,826.884766,3143213.000000,0.806745,0.725394,1.899876,476890,256,29.11,3,False,False,ReLU,EARLY_STOPPED,13.78025246,14.30446911,10.18109894,7,1.038041,False,"[""14.97862816"", ""13.96533871"", ""14.00203133"", ""14.17363167"", ""13.84939384"", ""14.51132298"", ""14.00938416"", ""13.78025246"", ""14.79874897"", ""13.97702026"", ""14.21166325"", ""14.05394268"", ""14.80598259"", ""14.26888466"", ""14.95876884"", ""14.81181622"", ""14.27716351"", ""14.33824825"", ""14.76936722"", ""14.18577480"", ""14.55811405"", ""14.71663761"", ""14.30446911""]",trendwavelet_aelg,TrendWaveletAELG,AERootBlockLG,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAELG_10s_ld32_sym10_ag0,trendwaveletaelg,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,3,534931828,13.850480,3.247222,843.379822,3184529.000000,0.832328,0.738095,1.902756,476890,256,26.60,3,False,False,ReLU,EARLY_STOPPED,13.63818073,14.37945271,10.56415844,5,1.054353,False,"[""13.94256210"", ""13.97612953"", ""13.70368481"", ""13.78802681"", ""13.78982735"", ""13.63818073"", ""14.58442497"", ""13.81307888"", ""13.86993217"", ""14.48425579"", ""13.99998093"", ""14.42161369"", ""14.09113312"", ""14.00695896"", ""14.19877434"", ""13.93233967"", ""14.41352749"", ""14.04182625"", ""14.49807835"", ""14.71075439"", ""14.37945271""]",trendwavelet_aelg,TrendWaveletAELG,AERootBlockLG,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAELG_10s_ld32_sym10_ag0,trendwaveletaelg,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,4,763376940,13.607054,3.145026,839.130676,3297350.000000,0.812022,0.721814,1.878242,476890,256,22.39,2,False,False,ReLU,EARLY_STOPPED,13.60325241,14.47141838,10.74426365,1,1.063820,False,"[""14.18299484"", ""13.60325241"", ""13.73445225"", ""14.87777710"", ""13.89932919"", ""14.69508839"", ""13.81254768"", ""13.81382656"", ""14.19785309"", ""14.09801483"", ""14.14347458"", ""14.19231224"", ""14.02991199"", ""14.28013325"", ""14.12157631"", ""13.78674412"", ""14.47141838""]",trendwavelet_aelg,TrendWaveletAELG,AERootBlockLG,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAELG_10s_ld32_sym10_ag0,trendwaveletaelg,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,5,685501992,13.549577,3.108808,830.138428,3214470.250000,0.805706,0.718409,1.878211,476890,256,28.15,3,False,False,ReLU,EARLY_STOPPED,13.60441589,14.14623070,11.14591408,6,1.039826,False,"[""14.33683968"", ""14.36374474"", ""13.89949989"", ""14.56776810"", ""13.73100853"", ""13.82031155"", ""13.60441589"", ""13.87855148"", ""14.39466476"", ""13.98850155"", ""13.87915611"", ""13.74891949"", ""14.34467030"", ""14.52106285"", ""14.26642799"", ""14.57540607"", ""14.10963821"", ""14.79336166"", ""14.12892818"", ""14.50898552"", ""14.32484913"", ""14.14623070""]",trendwavelet_aelg,TrendWaveletAELG,AERootBlockLG,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAELG_10s_ld32_sym10_ag0,trendwaveletaelg,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,6,1963192194,13.607044,3.148140,833.241943,3184972.750000,0.812413,0.723433,1.870562,476890,256,25.71,2,False,False,ReLU,EARLY_STOPPED,13.60724831,14.23535347,11.83797932,4,1.046160,False,"[""13.90877628"", ""13.66146755"", ""14.29923534"", ""14.19783306"", ""13.60724831"", ""13.80943584"", ""14.13564014"", ""13.88078117"", ""13.78254223"", ""14.14675140"", ""13.85603523"", ""14.45126724"", ""14.14057732"", ""14.55206680"", ""14.30100250"", ""13.90438461"", ""14.13795662"", ""14.92959881"", ""13.97424412"", ""14.23535347""]",trendwavelet_aelg,TrendWaveletAELG,AERootBlockLG,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAELG_10s_ld32_sym10_ag0,trendwaveletaelg,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,7,1296198696,13.670640,3.095749,829.419128,3176921.500000,0.807767,0.722985,1.903695,476890,256,31.86,3,False,False,ReLU,EARLY_STOPPED,13.71685696,14.45233822,10.25431347,9,1.053619,False,"[""13.92662239"", ""14.60632038"", ""14.13848114"", ""13.93771362"", ""14.33335495"", ""14.51264000"", ""13.78743649"", ""13.93761444"", ""13.75588989"", ""13.71685696"", ""14.08899879"", ""14.37081432"", ""14.61371422"", ""14.47932720"", ""14.29295826"", ""14.21148872"", ""14.42630577"", ""14.05528259"", ""15.09261799"", ""14.57209873"", ""14.23299980"", ""14.77469826"", ""15.11467838"", ""14.87330437"", ""14.45233822""]",trendwavelet_aelg,TrendWaveletAELG,AERootBlockLG,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAELG_10s_ld32_sym10_ag0,trendwaveletaelg,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,8,1337984993,13.457674,3.062887,821.155701,3189733.000000,0.797117,0.717911,1.889791,476890,256,23.43,2,False,False,ReLU,EARLY_STOPPED,13.78799152,14.35981750,10.96002769,2,1.041473,False,"[""13.81533146"", ""14.15789032"", ""13.78799152"", ""14.41038132"", ""13.82960987"", ""14.16782475"", ""13.81934929"", ""15.05840588"", ""14.04590988"", ""14.42139816"", ""15.32500553"", ""14.25243187"", ""13.93087387"", ""14.03190231"", ""14.12079048"", ""14.73019695"", ""14.00436592"", ""14.35981750""]",trendwavelet_aelg,TrendWaveletAELG,AERootBlockLG,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAELG_10s_ld32_sym10_ag0,trendwaveletaelg,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,9,1823309782,13.637382,3.159472,837.413452,3250812.000000,0.814767,0.727181,1.867083,476890,256,24.69,2,False,False,ReLU,EARLY_STOPPED,13.57044125,14.04107475,11.10323524,3,1.034681,False,"[""14.15991402"", ""13.70593929"", ""14.17749882"", ""13.57044125"", ""13.61163425"", ""14.40912914"", ""13.84558105"", ""13.97332859"", ""14.01495552"", ""14.02378654"", ""14.87607861"", ""13.84709930"", ""14.74784660"", ""14.08145428"", ""13.88957214"", ""14.29264164"", ""14.66733265"", ""14.60416126"", ""14.04107475""]",trendwavelet_aelg,TrendWaveletAELG,AERootBlockLG,homogeneous,sym10,eq_fcast,32,3,0,False,,
comprehensive_m4_paper_sample_sym10_fills,TWAELG_10s_ld32_sym10_agf,trendwaveletaelg,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,0,425557400,13.600667,3.127509,823.606323,3143072.250000,0.809623,0.732107,1.933969,476890,256,27.82,3,forecast,False,ReLU,EARLY_STOPPED,13.74887753,14.32511139,10.98295116,5,1.041911,False,"[""13.96595097"", ""14.10417271"", ""15.11596775"", ""14.59954166"", ""13.88090992"", ""13.74887753"", ""14.52571964"", ""14.10868931"", ""16.48216820"", ""13.79370689"", ""14.82390118"", ""14.02359486"", ""14.07820606"", ""14.23691177"", ""14.58794975"", ""14.42599773"", ""14.58008575"", ""14.84631538"", ""13.96212482"", ""14.27332497"", ""14.32511139""]",trendwavelet_aelg,TrendWaveletAELG,AERootBlockLG,homogeneous,sym10,eq_fcast,32,3,0,forecast,,
comprehensive_m4_paper_sample_sym10_fills,TWAELG_10s_ld32_sym10_agf,trendwaveletaelg,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,1,2122831191,13.978174,3.310316,869.392273,3396391.000000,0.844173,0.746962,1.902588,476890,256,23.96,2,forecast,False,ReLU,EARLY_STOPPED,13.58559418,14.19734192,10.73532963,1,1.045029,False,"[""13.83205032"", ""13.58559418"", ""13.72927761"", ""14.46021461"", ""13.87824631"", ""13.66749096"", ""14.48721027"", ""14.31837463"", ""14.30829716"", ""14.12374592"", ""13.77110100"", ""13.91333675"", ""13.89254761"", ""14.22929859"", ""14.46581554"", ""14.35512924"", ""14.19734192""]",trendwavelet_aelg,TrendWaveletAELG,AERootBlockLG,homogeneous,sym10,eq_fcast,32,3,0,forecast,,
