experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,basis_dim,basis_offset,stack_basis_offsets,arch_family,block_type_primary,backbone,stack_pattern,wavelet_family,basis_dim_label,latent_dim_cfg,trend_thetas_dim_cfg,active_g_cfg,offset_direction
m4_hourly_sym10_tiered_offset_paperlr,T+Sym10V3_10s_bdEQ_ascend,tiered_offset_rb,"['Trend', 'Symlet10WaveletV3']",Hourly,24,48,240,10,1,True,0,1220350559,8.954411,0.772154,233.311340,961865.875000,0.404753,0.195458,0.143452,6060815,256,664.29,33,False,False,ReLU,EARLY_STOPPED,9.47315407,9.65009594,2.98420310,170,1.018678,False,"[""14.92904854"", ""13.91313648"", ""12.84697342"", ""12.11539364"", ""12.09891319"", ""12.38141632"", ""11.63253975"", ""11.66483116"", ""12.07602406"", ""11.56698227"", ""11.35550499"", ""11.21429729"", ""11.47972298"", ""11.54262829"", ""11.05882835"", ""11.01174545"", ""11.51622486"", ""11.05191612"", ""10.97781277"", ""10.77870083"", ""10.69841194"", ""10.77904701"", ""10.67435169"", ""10.47672749"", ""10.43164062"", ""10.59128284"", ""10.56257153"", ""10.67062378"", ""10.94701958"", ""10.30496597"", ""10.43636990"", ""10.42273140"", ""10.51736069"", ""10.50131035"", ""10.37256527"", ""10.48395538"", ""10.07110310"", ""10.22125244"", ""10.39555264"", ""10.30286503"", ""10.29747486"", ""10.02361012"", ""10.18624020"", ""10.24327755"", ""9.97307587"", ""10.45981026"", ""10.21451187"", ""10.09876919"", ""10.21761417"", ""9.94922256"", ""9.82541466"", ""10.16119099"", ""9.92008495"", ""10.25137711"", ""10.00049973"", ""10.03185844"", ""10.21151352"", ""9.99923325"", ""10.01916599"", ""10.02956104"", ""10.17323685"", ""9.98172760"", ""10.05593967"", ""10.01922798"", ""9.86748886"", ""9.93020248"", ""9.88485146"", ""9.93285465"", ""9.95667171"", ""10.13752747"", ""10.21273422"", ""9.85846996"", ""10.08465004"", ""10.04835892"", ""9.92006779"", ""9.71541691"", ""10.08808804"", ""10.11676216"", ""9.94666576"", ""9.97545624"", ""9.96626949"", ""9.82018185"", ""9.82727146"", ""9.73274422"", ""9.98492146"", ""9.93233871"", ""9.75745010"", ""9.87793446"", ""9.77988338"", ""9.91716957"", ""9.76226139"", ""9.91489410"", ""9.80229378"", ""10.06825161"", ""9.92475796"", ""10.05184937"", ""9.85324192"", ""9.81731129"", ""9.84051228"", ""9.91142368"", ""9.83848381"", ""10.16061878"", ""9.84069824"", ""9.78475475"", ""9.86597538"", ""9.88662338"", ""10.05910873"", ""9.93068504"", ""9.82650185"", ""9.99909019"", ""9.83472061"", ""9.89212132"", ""9.83575058"", ""9.72487736"", ""9.68270111"", ""9.81930161"", ""9.80726433"", ""9.61847782"", ""9.69944477"", ""9.88418388"", ""9.84624290"", ""9.75688839"", ""9.66498280"", ""9.87147141"", ""9.75726128"", ""9.96942329"", ""9.85996056"", ""9.71426582"", ""9.69203377"", ""9.79398918"", ""9.77126980"", ""9.82360363"", ""9.88751030"", ""9.73080254"", ""9.90591526"", ""9.78810310"", ""9.86125278"", ""9.94850540"", ""9.84746456"", ""9.73400307"", ""9.68388081"", ""9.80864716"", ""9.71353054"", ""9.87345028"", ""9.95893764"", ""9.74989700"", ""9.80453777"", ""9.79014492"", ""9.82540894"", ""9.92033482"", ""9.55618382"", ""9.67451954"", ""9.61563873"", ""9.64235020"", ""9.62116909"", ""9.64000130"", ""9.58396721"", ""9.64285374"", ""9.64898872"", ""9.63679218"", ""9.60730457"", ""9.58165932"", ""9.57671642"", ""9.76247025"", ""9.49634838"", ""9.58050156"", ""9.67754173"", ""9.64215279"", ""9.67134380"", ""9.50048161"", ""9.47315407"", ""9.63406181"", ""9.66125011"", ""9.65329456"", ""9.64105320"", ""9.72247601"", ""9.63492298"", ""9.67161274"", ""9.67017078"", ""9.71729088"", ""9.58243561"", ""9.61728287"", ""9.62595749"", ""9.71835518"", ""9.74283409"", ""9.69316769"", ""9.64208031"", ""9.69291878"", ""9.68912125"", ""9.76971722"", ""9.66174221"", ""9.69301796"", ""9.75438404"", ""9.66623211"", ""9.67045021"", ""9.61724186"", ""9.61732578"", ""9.65489197"", ""9.69926739"", ""9.78712654"", ""9.81085110"", ""9.67918968"", ""9.72306061"", ""9.72038269"", ""9.65792274"", ""9.73396206"", ""9.65961456"", ""9.64153194"", ""9.71965981"", ""9.60870266"", ""9.66419697"", ""9.69991398"", ""9.75071239"", ""9.66981697"", ""9.64614582"", ""9.67890072"", ""9.68452072"", ""9.64662361"", ""9.69201660"", ""9.66111469"", ""9.66375351"", ""9.70951271"", ""9.64333248"", ""9.64148903"", ""9.70031071"", ""9.70278740"", ""9.71335888"", ""9.69701099"", ""9.73517895"", ""9.64232349"", ""9.71685600"", ""9.68005562"", ""9.71545696"", ""9.68953323"", ""9.86917973"", ""9.66038895"", ""9.72316456"", ""9.71770573"", ""9.72349453"", ""9.70790577"", ""9.82881737"", ""9.67191219"", ""9.82074928"", ""9.70503807"", ""9.73611355"", ""9.75707722"", ""9.66119957"", ""9.72819328"", ""9.66959190"", ""9.65033722"", ""9.67310524"", ""9.61506271"", ""9.73324966"", ""9.71824741"", ""9.73023891"", ""9.73252773"", ""9.71829700"", ""9.77931499"", ""9.70769691"", ""9.69333363"", ""9.73230743"", ""9.71177387"", ""9.68226814"", ""9.71064663"", ""9.73351288"", ""9.73349762"", ""9.76560593"", ""9.72312546"", ""9.71217728"", ""9.65098763"", ""9.69412041"", ""9.79109573"", ""9.73981285"", ""9.73064899"", ""9.71904850"", ""9.71995544"", ""9.72313118"", ""9.80682945"", ""9.77456093"", ""9.74284935"", ""9.78525162"", ""9.76902962"", ""9.69690990"", ""9.73577785"", ""9.68125343"", ""9.68637371"", ""9.74168587"", ""9.72367191"", ""9.77169132"", ""9.71614265"", ""9.68836021"", ""9.71363640"", ""9.71538830"", ""9.63139725"", ""9.70700932"", ""9.71732044"", ""9.73348331"", ""9.77146816"", ""9.73670387"", ""9.69736958"", ""9.67099285"", ""9.63557243"", ""9.61675167"", ""9.64689445"", ""9.64324093"", ""9.69469833"", ""9.65265656"", ""9.66667271"", ""9.63174438"", ""9.65666008"", ""9.64103985"", ""9.67585659"", ""9.69482994"", ""9.68422318"", ""9.66942501"", ""9.65096283"", ""9.68581581"", ""9.67360401"", ""9.70590782"", ""9.72141933"", ""9.65009594""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
m4_hourly_sym10_tiered_offset_paperlr,T+Sym10V3_10s_bdEQ_ascend,tiered_offset_rb,"['Trend', 'Symlet10WaveletV3']",Hourly,24,48,240,10,1,True,1,1780994959,9.108378,0.826401,279.367676,1636410.500000,0.420266,0.205527,0.156375,6060815,256,753.73,34,False,False,ReLU,EARLY_STOPPED,9.55903721,9.78934956,3.07043242,189,1.024094,False,"[""14.70020008"", ""12.89796734"", ""12.90197659"", ""12.65413570"", ""11.91532707"", ""11.85818958"", ""12.14182663"", ""11.50781345"", ""11.61996460"", ""11.52860737"", ""11.19167995"", ""11.03781509"", ""11.45645332"", ""11.02485180"", ""10.96249104"", ""10.91035175"", ""10.75987911"", ""10.98693275"", ""10.79862976"", ""10.90289021"", ""10.59809875"", ""10.77432251"", ""10.56750298"", ""10.86010933"", ""10.61502647"", ""10.97027397"", ""10.43764400"", ""10.60064411"", ""10.36498356"", ""10.52462006"", ""10.45164204"", ""10.74722290"", ""10.37305737"", ""10.67446041"", ""10.36108398"", ""10.36990452"", ""10.39675713"", ""10.59108257"", ""10.36892986"", ""10.21805573"", ""10.20823097"", ""10.21527386"", ""10.32590103"", ""10.12261963"", ""10.23732090"", ""10.08042145"", ""9.98382759"", ""10.45342731"", ""10.29701424"", ""10.14989090"", ""10.15477180"", ""10.00473499"", ""10.03759193"", ""10.10313034"", ""10.11415672"", ""10.07037926"", ""10.04564857"", ""9.95483589"", ""9.93408203"", ""10.07948971"", ""10.09982681"", ""10.02983189"", ""9.89761353"", ""10.05957699"", ""10.03773403"", ""9.82074070"", ""9.94536686"", ""9.95479774"", ""9.82795525"", ""9.98448277"", ""10.07630444"", ""9.96911526"", ""10.11081600"", ""9.77094746"", ""9.81570816"", ""10.01529312"", ""10.07539272"", ""9.95556259"", ""9.81408310"", ""9.75338554"", ""9.87300014"", ""9.92479515"", ""9.95945454"", ""10.00000095"", ""9.95025158"", ""9.86516666"", ""9.92592907"", ""9.87879372"", ""9.91218567"", ""9.88138103"", ""10.15375328"", ""9.82485294"", ""9.85845757"", ""9.83827209"", ""9.69591618"", ""9.77832413"", ""9.83610535"", ""9.97618294"", ""9.80464458"", ""9.95066833"", ""9.76233292"", ""9.69472790"", ""9.70587158"", ""9.59054279"", ""9.77209854"", ""9.83113098"", ""9.78973293"", ""9.96398354"", ""9.81271267"", ""9.86627579"", ""9.80161476"", ""9.92778587"", ""9.78975773"", ""9.69558716"", ""9.87210751"", ""9.96016026"", ""9.91825104"", ""9.91037846"", ""9.89107800"", ""9.95860577"", ""9.84597015"", ""9.97245884"", ""9.85185719"", ""9.78959179"", ""9.95026588"", ""9.87373161"", ""9.88397789"", ""9.72443008"", ""9.86531353"", ""9.85679913"", ""9.83732891"", ""9.72666550"", ""9.80525208"", ""9.77564335"", ""9.84036064"", ""9.94111919"", ""9.73279667"", ""9.64002609"", ""9.89605522"", ""9.81224346"", ""9.77379227"", ""9.86242485"", ""9.81597424"", ""9.70898056"", ""9.88237000"", ""9.82096958"", ""9.78677940"", ""9.76435375"", ""9.85328770"", ""9.87500572"", ""9.62245750"", ""9.60989475"", ""9.63913918"", ""9.58599186"", ""9.60695267"", ""9.61550808"", ""9.61435032"", ""9.62521935"", ""9.67563915"", ""9.57216549"", ""9.63157368"", ""9.65194702"", ""9.64244556"", ""9.68011665"", ""9.62668514"", ""9.67728615"", ""9.57019138"", ""9.61905956"", ""9.65224361"", ""9.64586544"", ""9.58907032"", ""9.67730141"", ""9.56703377"", ""9.61103058"", ""9.65294933"", ""9.62819004"", ""9.65559769"", ""9.58673954"", ""9.73008823"", ""9.64208412"", ""9.72978973"", ""9.66962337"", ""9.66594219"", ""9.66816711"", ""9.59877491"", ""9.71289730"", ""9.70701694"", ""9.67907906"", ""9.61105633"", ""9.55903721"", ""9.67174530"", ""9.67814064"", ""9.66844940"", ""9.68033218"", ""9.66875744"", ""9.72746944"", ""9.75585747"", ""9.66907406"", ""9.70374775"", ""9.67870045"", ""9.69619179"", ""9.68647194"", ""9.68484020"", ""9.72530651"", ""9.81299973"", ""9.76118279"", ""9.62256527"", ""9.66443253"", ""9.62518501"", ""9.73755455"", ""9.70953465"", ""9.60419655"", ""9.61552811"", ""9.67483044"", ""9.64276314"", ""9.72737122"", ""9.73120880"", ""9.68635845"", ""9.70402622"", ""9.69819450"", ""9.76611042"", ""9.75768661"", ""9.64318466"", ""9.65819645"", ""9.71947575"", ""9.62909698"", ""9.73808002"", ""9.63404369"", ""9.70979214"", ""9.68284798"", ""9.64623451"", ""9.66127396"", ""9.66736221"", ""9.67281532"", ""9.69611073"", ""9.73713493"", ""9.67283630"", ""9.70728588"", ""9.74562740"", ""9.75050068"", ""9.72710323"", ""9.78992558"", ""9.76221180"", ""9.74046898"", ""9.65636921"", ""9.72716427"", ""9.71013260"", ""9.70528984"", ""9.72617626"", ""9.75749588"", ""9.68686676"", ""9.71251202"", ""9.76247501"", ""9.68272209"", ""9.72793198"", ""9.68795395"", ""9.72834492"", ""9.72247601"", ""9.74161816"", ""9.69524860"", ""9.69155693"", ""9.77120876"", ""9.80279636"", ""9.72236443"", ""9.70090008"", ""9.65766621"", ""9.71755505"", ""9.75200367"", ""9.81131649"", ""9.79993057"", ""9.84596539"", ""9.76590443"", ""9.75115204"", ""9.75115776"", ""9.72570515"", ""9.81480408"", ""9.80774879"", ""9.74828625"", ""9.68250561"", ""9.76622391"", ""9.72097111"", ""9.85666275"", ""9.79114914"", ""9.82563305"", ""9.79353714"", ""9.78779984"", ""9.69632912"", ""9.78542900"", ""9.86978531"", ""9.70884800"", ""9.85594654"", ""9.82459831"", ""9.88415527"", ""9.71574211"", ""9.82188702"", ""9.76507282"", ""9.83280849"", ""9.80613136"", ""9.71872807"", ""9.74971867"", ""9.69258690"", ""9.69408989"", ""9.73687172"", ""9.69878483"", ""9.70857620"", ""9.70335484"", ""9.71494293"", ""9.73779583"", ""9.72736073"", ""9.70384216"", ""9.72746372"", ""9.74348068"", ""9.74976254"", ""9.70313263"", ""9.75410461"", ""9.73391628"", ""9.74236202"", ""9.78532314"", ""9.74251461"", ""9.71093655"", ""9.75687885"", ""9.71431065"", ""9.78207302"", ""9.70788193"", ""9.79613400"", ""9.74973679"", ""9.76682758"", ""9.76540661"", ""9.73166370"", ""9.77290630"", ""9.72685909"", ""9.72360229"", ""9.74582672"", ""9.77009583"", ""9.77226830"", ""9.71446991"", ""9.75498199"", ""9.82688713"", ""9.77359295"", ""9.78934956""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
m4_hourly_sym10_tiered_offset_paperlr,T+Sym10V3_10s_bdEQ_ascend,tiered_offset_rb,"['Trend', 'Symlet10WaveletV3']",Hourly,24,48,240,10,1,True,2,1692863452,8.884796,0.787766,239.008057,1123210.125000,0.406118,0.196069,0.145976,6060815,256,716.72,33,False,False,ReLU,EARLY_STOPPED,9.46651077,9.71253490,3.16537023,171,1.025989,False,"[""14.69804382"", ""13.43206596"", ""12.48864841"", ""12.27909946"", ""11.84566498"", ""11.91790199"", ""11.65660191"", ""11.63925171"", ""11.38313293"", ""11.56348133"", ""11.50147057"", ""11.19395733"", ""11.04380894"", ""10.98565197"", ""11.14969730"", ""10.79085732"", ""11.13285542"", ""10.90064907"", ""10.48636818"", ""10.57583427"", ""10.80042839"", ""10.40069580"", ""10.63202477"", ""10.46400261"", ""10.61108494"", ""10.71969223"", ""10.51259899"", ""10.62856579"", ""10.39338398"", ""10.50056458"", ""10.41848373"", ""10.44931030"", ""10.22240543"", ""10.32737446"", ""10.38414288"", ""10.41740417"", ""10.56582165"", ""10.22980785"", ""10.50121403"", ""10.10361671"", ""10.17593193"", ""10.33874416"", ""10.13582993"", ""10.14214897"", ""10.19702339"", ""9.97977448"", ""10.14547348"", ""10.07701397"", ""10.25218296"", ""10.14739132"", ""10.37962055"", ""10.30766773"", ""10.02451515"", ""10.03222466"", ""10.20292377"", ""10.07952499"", ""10.15338993"", ""10.33792973"", ""10.06579208"", ""10.37782383"", ""10.05152798"", ""10.18207264"", ""10.07332611"", ""10.00804710"", ""10.21948910"", ""10.08465099"", ""10.15370083"", ""10.05921555"", ""10.09940910"", ""9.93934345"", ""10.02383709"", ""9.87819672"", ""10.08354187"", ""10.00015640"", ""9.88585472"", ""9.80101109"", ""9.87506104"", ""9.98511410"", ""9.99986744"", ""9.79214382"", ""9.92725086"", ""9.98682308"", ""10.02498531"", ""9.84516621"", ""9.95974636"", ""9.84842587"", ""10.02000523"", ""9.93718433"", ""10.00741959"", ""9.84159946"", ""9.92022705"", ""9.94235229"", ""9.88422203"", ""9.77314663"", ""9.99784565"", ""10.11793327"", ""10.03325176"", ""10.09332466"", ""9.83589554"", ""9.76131916"", ""9.75496387"", ""9.80736637"", ""9.78659439"", ""9.92575169"", ""10.02452755"", ""9.82088280"", ""9.94850445"", ""9.98635006"", ""9.96059895"", ""9.86524010"", ""9.77102947"", ""9.81517029"", ""9.92798328"", ""9.76828003"", ""9.84755135"", ""9.88909912"", ""9.85315514"", ""9.88045979"", ""10.01954556"", ""9.80913353"", ""9.90230560"", ""9.77064514"", ""9.77092266"", ""10.03577709"", ""9.84791183"", ""9.94098949"", ""9.72780991"", ""9.77211475"", ""9.77910614"", ""9.83850861"", ""9.79968262"", ""9.79563713"", ""9.75103855"", ""9.80055141"", ""9.77809429"", ""9.77103519"", ""9.89740276"", ""9.70307255"", ""9.75258923"", ""9.84241772"", ""9.83290577"", ""9.73804760"", ""9.83583450"", ""9.78768921"", ""9.75846100"", ""9.67029953"", ""9.65921116"", ""9.83943367"", ""9.81019020"", ""9.71866131"", ""9.55669022"", ""9.56763554"", ""9.56328297"", ""9.57503319"", ""9.61567116"", ""9.49075699"", ""9.57639885"", ""9.58850193"", ""9.59595776"", ""9.56465721"", ""9.52326107"", ""9.52267742"", ""9.56327438"", ""9.61241913"", ""9.54946995"", ""9.53549576"", ""9.53476334"", ""9.58233547"", ""9.54894543"", ""9.66761112"", ""9.57835007"", ""9.46651077"", ""9.52026272"", ""9.66319084"", ""9.57677555"", ""9.49931526"", ""9.60950947"", ""9.62965107"", ""9.56954670"", ""9.61370945"", ""9.57800007"", ""9.60793686"", ""9.52862167"", ""9.59306240"", ""9.49104977"", ""9.52710056"", ""9.66416645"", ""9.55151367"", ""9.53215218"", ""9.56734276"", ""9.54176903"", ""9.54991245"", ""9.56480503"", ""9.60053825"", ""9.67523670"", ""9.57418537"", ""9.57989311"", ""9.58741951"", ""9.52349663"", ""9.55483913"", ""9.71056557"", ""9.60299397"", ""9.50820065"", ""9.56903839"", ""9.62318420"", ""9.56784058"", ""9.67695522"", ""9.74428940"", ""9.66165257"", ""9.67989445"", ""9.58875751"", ""9.56884098"", ""9.77099800"", ""9.62799263"", ""9.57709217"", ""9.53404045"", ""9.57837582"", ""9.62837219"", ""9.64958191"", ""9.74481964"", ""9.60118771"", ""9.60816956"", ""9.66176414"", ""9.63512993"", ""9.62161350"", ""9.67168522"", ""9.58739376"", ""9.66865444"", ""9.56543922"", ""9.58998013"", ""9.54092407"", ""9.54036999"", ""9.57777882"", ""9.58991814"", ""9.63451290"", ""9.58391285"", ""9.61227512"", ""9.60283566"", ""9.66049194"", ""9.63357162"", ""9.62176418"", ""9.60420704"", ""9.69538116"", ""9.58946896"", ""9.65077686"", ""9.69290733"", ""9.60476971"", ""9.61028004"", ""9.59644508"", ""9.64507580"", ""9.69568539"", ""9.66233063"", ""9.65799904"", ""9.59430218"", ""9.66738129"", ""9.56649971"", ""9.72123241"", ""9.64330769"", ""9.60020828"", ""9.68230152"", ""9.69388008"", ""9.63938522"", ""9.65535069"", ""9.68832874"", ""9.64308643"", ""9.67615509"", ""9.72157860"", ""9.70659637"", ""9.74102211"", ""9.74492741"", ""9.63849449"", ""9.72389317"", ""9.67348766"", ""9.67564011"", ""9.70897961"", ""9.66995144"", ""9.63291645"", ""9.65351582"", ""9.56433392"", ""9.69353676"", ""9.67247677"", ""9.69449329"", ""9.63379574"", ""9.70424938"", ""9.71674061"", ""9.68981647"", ""9.64873314"", ""9.66691780"", ""9.62779617"", ""9.73701668"", ""9.58110142"", ""9.67862129"", ""9.66651249"", ""9.70886230"", ""9.73309231"", ""9.73566055"", ""9.71662045"", ""9.63601398"", ""9.67436600"", ""9.69445705"", ""9.65628433"", ""9.61858749"", ""9.63993835"", ""9.61199379"", ""9.60859776"", ""9.61933517"", ""9.65631199"", ""9.67562008"", ""9.62950611"", ""9.61367512"", ""9.66282463"", ""9.62130356"", ""9.61258411"", ""9.60179138"", ""9.65571976"", ""9.66228390"", ""9.61748886"", ""9.60000038"", ""9.61632347"", ""9.64997387"", ""9.61995506"", ""9.71253490""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
m4_hourly_sym10_tiered_offset_paperlr,T+Sym10V3_10s_bdEQ_ascend,tiered_offset_rb,"['Trend', 'Symlet10WaveletV3']",Hourly,24,48,240,10,1,True,3,747493347,8.913299,0.798996,257.793610,1853169.000000,0.409238,0.197312,0.143773,6060815,256,685.53,31,False,False,ReLU,EARLY_STOPPED,9.49625111,9.64606857,3.40156007,154,1.015776,False,"[""15.15408325"", ""13.24349117"", ""13.52043343"", ""12.51554203"", ""12.01242638"", ""11.92067242"", ""11.64162827"", ""11.85808754"", ""11.38142395"", ""11.66829586"", ""11.37121677"", ""11.18980312"", ""11.28585815"", ""11.09744358"", ""10.93110657"", ""10.73212147"", ""10.92738438"", ""10.81202507"", ""10.97572613"", ""10.68302250"", ""10.75701904"", ""10.69653416"", ""10.41170025"", ""10.60602856"", ""10.82427979"", ""10.55165195"", ""10.35297680"", ""10.41760921"", ""10.42293644"", ""10.42254257"", ""10.23197746"", ""10.32021236"", ""10.39870548"", ""10.31003189"", ""10.47989750"", ""10.40689182"", ""10.05310631"", ""10.14331913"", ""10.57324886"", ""10.24306297"", ""10.31513023"", ""10.28193855"", ""10.11113071"", ""10.37619591"", ""10.20383930"", ""10.23777866"", ""10.41582489"", ""10.22894096"", ""10.09417439"", ""10.03496552"", ""9.97822475"", ""10.02307987"", ""10.28319263"", ""10.25490952"", ""10.69727898"", ""10.00796795"", ""9.91741180"", ""10.24504757"", ""10.04570770"", ""9.92070389"", ""9.86791039"", ""10.01909924"", ""9.91806030"", ""9.85283566"", ""9.98057365"", ""10.07501221"", ""10.29015732"", ""9.89898872"", ""10.06744099"", ""9.73227215"", ""9.79640484"", ""9.83589649"", ""9.93711185"", ""10.07754898"", ""10.00193882"", ""10.05226421"", ""9.99579811"", ""10.16120911"", ""9.85814095"", ""9.98272228"", ""9.87370872"", ""9.84411621"", ""10.18135262"", ""9.81113720"", ""10.06819916"", ""10.04533577"", ""9.81808186"", ""10.00523281"", ""9.85627270"", ""9.97029018"", ""9.97176456"", ""9.93990707"", ""10.00981522"", ""9.80992317"", ""9.77817059"", ""9.93645477"", ""9.98655796"", ""9.72340965"", ""9.97796059"", ""9.81440735"", ""9.83225822"", ""9.76808071"", ""9.68935108"", ""9.75274563"", ""9.87276936"", ""10.03170681"", ""9.74845219"", ""9.93880081"", ""9.76692772"", ""9.81168938"", ""9.82244873"", ""10.13346195"", ""10.10718918"", ""9.92416382"", ""9.79882240"", ""9.82810783"", ""9.95054722"", ""10.01784039"", ""9.89545631"", ""9.80993748"", ""9.98614693"", ""9.75964928"", ""9.89834118"", ""9.84718609"", ""9.79555416"", ""9.91354275"", ""10.04421520"", ""9.80297279"", ""9.80326271"", ""9.96587658"", ""9.99708366"", ""9.67912865"", ""9.66079140"", ""9.83417511"", ""9.74754906"", ""9.75582409"", ""9.83045578"", ""9.91194057"", ""9.81846809"", ""9.71728325"", ""9.66473961"", ""9.80383587"", ""9.80503464"", ""9.79242134"", ""9.71607590"", ""9.67935753"", ""9.77878284"", ""9.87792110"", ""9.89030838"", ""9.77410984"", ""9.66474056"", ""9.66621208"", ""9.54966640"", ""9.53424263"", ""9.49625111"", ""9.63291550"", ""9.67156124"", ""9.61761951"", ""9.55964470"", ""9.62830162"", ""9.56867504"", ""9.59995270"", ""9.58085632"", ""9.59574604"", ""9.73092175"", ""9.66654491"", ""9.65615845"", ""9.61308098"", ""9.54745293"", ""9.70626736"", ""9.68006229"", ""9.68921185"", ""9.60495472"", ""9.60934162"", ""9.68081474"", ""9.63489532"", ""9.55778980"", ""9.64397144"", ""9.65247536"", ""9.71950436"", ""9.57666397"", ""9.68048286"", ""9.64430809"", ""9.73461628"", ""9.75419331"", ""9.75024223"", ""9.78599739"", ""9.74608612"", ""9.73775196"", ""9.69398117"", ""9.69812012"", ""9.72579002"", ""9.68616486"", ""9.72118855"", ""9.65653610"", ""9.59783077"", ""9.72036934"", ""9.68720341"", ""9.69679546"", ""9.73530579"", ""9.82288647"", ""9.63890362"", ""9.58336353"", ""9.58697033"", ""9.77049065"", ""9.69877529"", ""9.74230480"", ""9.87186050"", ""9.73550034"", ""9.73950291"", ""9.74195766"", ""9.70549107"", ""9.67396164"", ""9.63040543"", ""9.71950817"", ""9.65567207"", ""9.74862480"", ""9.78829098"", ""9.70743942"", ""9.79334259"", ""9.70863438"", ""9.74863338"", ""9.72123337"", ""9.68931866"", ""9.66343212"", ""9.73529625"", ""9.83033562"", ""9.72476482"", ""9.77778530"", ""9.69905281"", ""9.71767712"", ""9.63084888"", ""9.58100986"", ""9.74945641"", ""9.63185883"", ""9.75535393"", ""9.68464088"", ""9.72798061"", ""9.66968536"", ""9.76389694"", ""9.75231838"", ""9.63651371"", ""9.73646641"", ""9.68906689"", ""9.72113037"", ""9.69684410"", ""9.62397957"", ""9.75329590"", ""9.85558128"", ""9.70315075"", ""9.77744865"", ""9.78061676"", ""9.74003983"", ""9.76964188"", ""9.78246975"", ""9.74687290"", ""9.75818729"", ""9.72445297"", ""9.69530010"", ""9.78044033"", ""9.74773312"", ""9.90659523"", ""9.70262051"", ""9.83295631"", ""9.72237396"", ""9.79541302"", ""9.72174358"", ""9.85769081"", ""9.64387703"", ""9.88396454"", ""9.78950882"", ""9.78381062"", ""9.71951008"", ""9.75040817"", ""9.78975868"", ""9.66495037"", ""9.78221416"", ""9.74677086"", ""9.76735020"", ""9.68433285"", ""9.75992966"", ""9.74423599"", ""9.73572445"", ""9.84602642"", ""9.72044086"", ""9.71516514"", ""9.76305771"", ""9.75909519"", ""9.71728706"", ""9.71081448"", ""9.75098133"", ""9.80235672"", ""9.85619164"", ""9.76896000"", ""9.72947025"", ""9.78909206"", ""9.61968040"", ""9.80854130"", ""9.81246948"", ""9.79654980"", ""9.66400242"", ""9.72692394"", ""9.70632458"", ""9.70557213"", ""9.64606857""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
