experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,basis_dim,basis_offset,search_round,arch_pattern,wavelet_family,n_stacks_requested,meta_predicted_best,meta_convergence_score
search_r1,DB3_trmix_s10_d16_o0,search_round1,"['Trend', 'DB3WaveletV3']",Yearly,1,6,30,10,1,True,0,42,24.452505,6.760558,1455.879395,6160076.500000,1.598748,1.725892,9.725100,5108505,6.60,2,False,False,ReLU,MAX_EPOCHS,24.97826385,24.97826385,19.20323753,1,1.000000,False,"[""40.02957916"", ""24.97826385""]",16,0,1,trend_mixed,DB3WaveletV3,10,,
search_r1,DB3_trmix_s20_d4_o0,search_round1,"['Trend', 'DB3WaveletV3']",Yearly,1,6,30,20,1,True,0,42,25.168398,6.749433,1487.472412,6412538.000000,1.619251,1.677503,8.585201,10145330,13.54,2,False,False,ReLU,MAX_EPOCHS,26.44227982,26.44227982,20.26179314,1,1.000000,False,"[""63.94232559"", ""26.44227982""]",4,0,1,trend_mixed,DB3WaveletV3,20,,
search_r1,DB3_trmix_s20_d8_o0,search_round1,"['Trend', 'DB3WaveletV3']",Yearly,1,6,30,20,1,True,0,42,24.983805,7.211657,1535.565918,6156122.000000,1.671760,1.850093,10.557137,10176050,13.28,2,False,False,ReLU,MAX_EPOCHS,23.61182976,23.61182976,20.38525963,1,1.000000,False,"[""29.52445984"", ""23.61182976""]",8,0,1,trend_mixed,DB3WaveletV3,20,,
search_r1,DB3_trmix_s20_d16_o0,search_round1,"['Trend', 'DB3WaveletV3']",Yearly,1,6,30,20,1,True,0,42,22.206387,5.988126,1300.745483,5155102.000000,1.432840,1.548111,7.717567,10217010,13.32,2,False,False,ReLU,MAX_EPOCHS,22.20757484,22.20757484,18.30850410,1,1.000000,False,"[""31.61179543"", ""22.20757484""]",16,0,1,trend_mixed,DB3WaveletV3,20,,
search_r1,DB3_trmix_s30_d4_o0,search_round1,"['Trend', 'DB3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,28.738319,8.799962,1770.348755,7585221.000000,1.986470,2.244573,15.974254,15217995,19.48,2,False,False,ReLU,MAX_EPOCHS,27.56033897,27.56033897,22.35645103,1,1.000000,False,"[""38.89812088"", ""27.56033897""]",4,0,1,trend_mixed,DB3WaveletV3,30,,
search_r1,DB3_trmix_s30_d8_o0,search_round1,"['Trend', 'DB3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,28.866261,8.877215,1791.297363,7689879.500000,2.000104,2.254179,15.857161,15264075,20.17,2,False,False,ReLU,MAX_EPOCHS,28.33088493,28.33088493,20.67137527,1,1.000000,False,"[""47.15197754"", ""28.33088493""]",8,0,1,trend_mixed,DB3WaveletV3,30,,
search_r1,DB3_trmix_s30_d16_o0,search_round1,"['Trend', 'DB3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,27.437929,8.367723,1715.822021,7264866.000000,1.892300,2.159757,14.864734,15325515,19.96,2,False,False,ReLU,MAX_EPOCHS,26.45231056,26.45231056,19.74310493,1,1.000000,False,"[""35.62369537"", ""26.45231056""]",16,0,1,trend_mixed,DB3WaveletV3,30,,
search_r1,DB3_tsmix_s30_d4_o0,search_round1,"['Trend', 'Seasonality', 'DB3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,90.031578,45.979283,8788.861328,176253648.000000,8.539619,11.496353,460.083160,137367090,93.60,2,False,False,ReLU,MAX_EPOCHS,89.02291870,89.02291870,135.72935486,1,1.000000,False,"[""180.09240723"", ""89.02291870""]",4,0,1,trend_season_mixed,DB3WaveletV3,30,,
search_r1,DB3_tsmix_s30_d8_o0,search_round1,"['Trend', 'Seasonality', 'DB3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,156.970520,62.004683,12178.760742,283379456.000000,12.603966,14.880049,642.690308,137397810,96.20,2,False,False,ReLU,MAX_EPOCHS,159.49716187,159.49716187,183.54223633,1,1.000000,False,"[""199.18820190"", ""159.49716187""]",8,0,1,trend_season_mixed,DB3WaveletV3,30,,
search_r1,DB3_tsmix_s30_d16_o0,search_round1,"['Trend', 'Seasonality', 'DB3WaveletV3']",Yearly,1,6,30,30,1,True,0,42,70.397079,43.597892,7874.564453,158915760.000000,7.639261,10.625925,440.838531,137438770,95.64,2,False,False,ReLU,MAX_EPOCHS,67.42716217,67.42716217,73.21154785,1,1.000000,False,"[""198.19541931"", ""67.42716217""]",16,0,1,trend_season_mixed,DB3WaveletV3,30,,
search_r1,DB4_homog_s10_d4_o0,search_round1,['DB4WaveletV3'],Yearly,1,6,30,10,1,True,0,42,97.861443,29.093022,5456.928223,73982352.000000,6.654591,6.040757,112.811661,8079360,9.15,2,False,False,ReLU,MAX_EPOCHS,97.42951965,97.42951965,101.59667969,1,1.000000,False,"[""102.06290436"", ""97.42951965""]",4,0,1,homogeneous,DB4WaveletV3,10,,
search_r1,DB4_homog_s10_d8_o0,search_round1,['DB4WaveletV3'],Yearly,1,6,30,10,1,True,0,42,67.536507,15.564392,3186.108887,21596672.000000,4.024626,2.944514,16.800228,8110080,8.99,2,False,False,ReLU,MAX_EPOCHS,71.50591278,71.50591278,64.38455200,1,1.000000,False,"[""80.84846497"", ""71.50591278""]",8,0,1,homogeneous,DB4WaveletV3,10,,
search_r1,DB4_homog_s10_d16_o0,search_round1,['DB4WaveletV3'],Yearly,1,6,30,10,1,True,0,42,63.356567,15.693945,3033.176025,21974406.000000,3.913036,3.320786,32.841873,8151040,9.08,2,False,False,ReLU,MAX_EPOCHS,63.93974304,65.50405884,62.45043182,0,1.024465,False,"[""63.93974304"", ""65.50405884""]",16,0,1,homogeneous,DB4WaveletV3,10,,
search_r1,DB4_homog_s20_d4_o0,search_round1,['DB4WaveletV3'],Yearly,1,6,30,20,1,True,0,42,103.539703,24.957992,4689.906250,45709144.000000,6.308062,5.116490,64.665688,16158720,16.90,2,False,False,ReLU,MAX_EPOCHS,103.71507263,103.71507263,112.03372192,1,1.000000,False,"[""130.95692444"", ""103.71507263""]",4,0,1,homogeneous,DB4WaveletV3,20,,
search_r1,DB4_homog_s20_d8_o0,search_round1,['DB4WaveletV3'],Yearly,1,6,30,20,1,True,0,42,82.655106,60.548688,10735.100586,259189872.000000,10.147020,13.456599,595.707581,16220160,16.64,2,False,False,ReLU,MAX_EPOCHS,77.43392181,77.43392181,92.88406372,1,1.000000,False,"[""102.39575195"", ""77.43392181""]",8,0,1,homogeneous,DB4WaveletV3,20,,
search_r1,DB4_homog_s20_d16_o0,search_round1,['DB4WaveletV3'],Yearly,1,6,30,20,1,True,0,42,52.620434,19.238460,3570.822266,31545816.000000,4.030517,4.071583,60.082165,16302080,15.48,2,False,False,ReLU,MAX_EPOCHS,52.66045761,52.66045761,89.24997711,1,1.000000,False,"[""78.56409454"", ""52.66045761""]",16,0,1,homogeneous,DB4WaveletV3,20,,
search_r1,DB4_homog_s30_d4_o0,search_round1,['DB4WaveletV3'],Yearly,1,6,30,30,1,True,0,42,112.869278,29.799023,5547.814941,61315032.000000,7.202598,6.071298,98.860611,24238080,25.62,2,False,False,ReLU,MAX_EPOCHS,117.32964325,117.32964325,134.18618774,1,1.000000,False,"[""126.68420410"", ""117.32964325""]",4,0,1,homogeneous,DB4WaveletV3,30,,
search_r1,DB4_homog_s30_d8_o0,search_round1,['DB4WaveletV3'],Yearly,1,6,30,30,1,True,0,42,130.799835,78.544479,13404.860352,339757536.000000,13.884248,16.630810,772.217224,24330240,26.18,2,False,False,ReLU,MAX_EPOCHS,122.88034821,122.88034821,158.11878967,1,1.000000,False,"[""130.34661865"", ""122.88034821""]",8,0,1,homogeneous,DB4WaveletV3,30,,
search_r1,DB4_homog_s30_d16_o0,search_round1,['DB4WaveletV3'],Yearly,1,6,30,30,1,True,0,42,50.180931,16.675053,3160.022461,22267510.000000,3.633355,3.527892,36.937683,24453120,25.34,2,False,False,ReLU,MAX_EPOCHS,50.22885513,50.22885513,70.31602478,1,1.000000,False,"[""79.40456390"", ""50.22885513""]",16,0,1,homogeneous,DB4WaveletV3,30,,
search_r1,DB4_trmix_s10_d4_o0,search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,0,42,26.275249,7.571674,1566.924316,6694126.500000,1.756569,1.937053,12.301399,5072665,7.30,2,False,False,ReLU,MAX_EPOCHS,26.23152351,26.23152351,22.45771790,1,1.000000,False,"[""37.90981293"", ""26.23152351""]",4,0,1,trend_mixed,DB4WaveletV3,10,,
search_r1,DB4_trmix_s10_d8_o0,search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,0,42,25.340599,6.787091,1493.288818,6376932.000000,1.629258,1.548202,6.321610,5088025,7.12,2,False,False,ReLU,MAX_EPOCHS,26.79420853,26.79420853,20.67705345,1,1.000000,False,"[""35.48392868"", ""26.79420853""]",8,0,1,trend_mixed,DB4WaveletV3,10,,
search_r1,DB4_trmix_s10_d16_o0,search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,0,42,25.465059,6.920314,1508.085938,6479690.500000,1.649828,1.688251,8.350105,5108505,7.11,2,False,False,ReLU,MAX_EPOCHS,26.64631844,26.64631844,20.85976982,1,1.000000,False,"[""39.71659088"", ""26.64631844""]",16,0,1,trend_mixed,DB4WaveletV3,10,,
search_r1,DB4_trmix_s20_d4_o0,search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,20,1,True,0,42,28.669653,8.935840,1772.516846,7583225.000000,2.001465,2.372828,18.461210,10145330,13.21,2,False,False,ReLU,MAX_EPOCHS,27.21347618,27.21347618,18.62537193,1,1.000000,False,"[""45.79120255"", ""27.21347618""]",4,0,1,trend_mixed,DB4WaveletV3,20,,
search_r1,DB4_trmix_s20_d8_o0,search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,20,1,True,0,42,27.565245,8.309619,1685.560425,7095355.500000,1.888885,2.178012,15.165339,10176050,12.98,2,False,False,ReLU,MAX_EPOCHS,26.45317459,26.45317459,19.29842758,1,1.000000,False,"[""34.98234177"", ""26.45317459""]",8,0,1,trend_mixed,DB4WaveletV3,20,,
search_r1,DB4_trmix_s20_d16_o0,search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,20,1,True,0,42,32.233742,10.602140,2094.311035,9517468.000000,2.320162,2.630592,20.655369,10217010,13.57,2,False,False,ReLU,MAX_EPOCHS,30.74272919,30.74272919,18.32841110,1,1.000000,False,"[""32.85967255"", ""30.74272919""]",16,0,1,trend_mixed,DB4WaveletV3,20,,
search_r1,DB4_trmix_s30_d4_o0,search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,30,1,True,0,42,25.087326,6.906871,1488.874634,6411440.000000,1.636580,1.771295,9.846249,15217995,20.49,2,False,False,ReLU,MAX_EPOCHS,25.84288788,25.84288788,22.08115959,1,1.000000,False,"[""49.04546356"", ""25.84288788""]",4,0,1,trend_mixed,DB4WaveletV3,30,,
search_r1,DB4_trmix_s30_d8_o0,search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,30,1,True,0,42,27.564127,8.162538,1689.968750,7314133.500000,1.870345,2.083695,14.003126,15264075,20.06,2,False,False,ReLU,MAX_EPOCHS,27.87487984,27.87487984,21.63728905,1,1.000000,False,"[""45.39890289"", ""27.87487984""]",8,0,1,trend_mixed,DB4WaveletV3,30,,
search_r1,DB4_trmix_s30_d16_o0,search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,30,1,True,0,42,31.371054,10.048820,2011.268188,9248920.000000,2.224150,2.516187,19.878483,15325515,19.88,2,False,False,ReLU,MAX_EPOCHS,30.61167336,30.61167336,20.75179100,1,1.000000,False,"[""41.63745117"", ""30.61167336""]",16,0,1,trend_mixed,DB4WaveletV3,30,,
search_r1,DB4_tsmix_s30_d4_o0,search_round1,"['Trend', 'Seasonality', 'DB4WaveletV3']",Yearly,1,6,30,30,1,True,0,42,71.201981,25.103305,4593.812012,47108196.000000,5.336940,6.245327,121.561279,137367090,93.53,2,False,False,ReLU,MAX_EPOCHS,69.83619690,69.83619690,108.77115631,1,1.000000,False,"[""188.69647217"", ""69.83619690""]",4,0,1,trend_season_mixed,DB4WaveletV3,30,,
search_r1,DB4_tsmix_s30_d8_o0,search_round1,"['Trend', 'Seasonality', 'DB4WaveletV3']",Yearly,1,6,30,30,1,True,0,42,168.122681,309.391058,55829.601562,11643724800.000000,44.070789,70.627411,28426.890625,137397810,93.41,2,False,False,ReLU,MAX_EPOCHS,167.39328003,187.31291199,196.66009521,0,1.118999,False,"[""167.39328003"", ""187.31291199""]",8,0,1,trend_season_mixed,DB4WaveletV3,30,,
search_r1,DB4_tsmix_s30_d16_o0,search_round1,"['Trend', 'Seasonality', 'DB4WaveletV3']",Yearly,1,6,30,30,1,True,0,42,114.927544,50.191097,9783.993164,245206736.000000,9.831259,12.099957,604.315247,137438770,95.60,2,False,False,ReLU,MAX_EPOCHS,122.82209778,122.82209778,189.54391479,1,1.000000,False,"[""199.99049377"", ""122.82209778""]",16,0,1,trend_season_mixed,DB4WaveletV3,30,,
search_r1,DB10_homog_s10_d4_o0,search_round1,['DB10WaveletV3'],Yearly,1,6,30,10,1,True,0,42,83.578667,15.346908,3041.204590,23689330.000000,4.488089,3.194734,28.531511,8079360,9.43,2,False,False,ReLU,MAX_EPOCHS,85.25942230,85.25942230,89.89188385,1,1.000000,False,"[""96.02306366"", ""85.25942230""]",4,0,1,homogeneous,DB10WaveletV3,10,,
search_r1,DB10_homog_s10_d8_o0,search_round1,['DB10WaveletV3'],Yearly,1,6,30,10,1,True,0,42,29.659267,9.306257,1872.204468,9108327.000000,2.078348,2.190371,17.243271,8110080,8.56,2,False,False,ReLU,MAX_EPOCHS,30.20744896,30.20744896,28.58264160,1,1.000000,False,"[""42.96983337"", ""30.20744896""]",8,0,1,homogeneous,DB10WaveletV3,10,,
search_r1,DB10_homog_s10_d16_o0,search_round1,['DB10WaveletV3'],Yearly,1,6,30,10,1,True,0,42,28.626358,7.612130,1660.801514,7228152.500000,1.833594,1.525360,5.143906,8151040,8.93,2,False,False,ReLU,MAX_EPOCHS,29.72432518,29.72432518,39.68567657,1,1.000000,False,"[""40.83753967"", ""29.72432518""]",16,0,1,homogeneous,DB10WaveletV3,10,,
search_r1,DB10_homog_s20_d4_o0,search_round1,['DB10WaveletV3'],Yearly,1,6,30,20,1,True,0,42,61.171734,13.347916,2574.535400,15963365.000000,3.551017,2.842438,22.051790,16158720,17.17,2,False,False,ReLU,MAX_EPOCHS,61.74220276,61.74220276,59.24792480,1,1.000000,False,"[""74.91604614"", ""61.74220276""]",4,0,1,homogeneous,DB10WaveletV3,20,,
search_r1,DB10_homog_s20_d8_o0,search_round1,['DB10WaveletV3'],Yearly,1,6,30,20,1,True,0,42,52.910458,26.823416,4483.786133,49154444.000000,4.993712,5.899437,120.744675,16220160,16.67,2,False,False,ReLU,MAX_EPOCHS,46.03460693,53.55271912,54.82355881,0,1.163314,False,"[""46.03460693"", ""53.55271912""]",8,0,1,homogeneous,DB10WaveletV3,20,,
search_r1,DB10_homog_s20_d16_o0,search_round1,['DB10WaveletV3'],Yearly,1,6,30,20,1,True,0,42,45.188244,14.050787,2776.479980,18607630.000000,3.150419,2.831156,26.299902,16302080,17.14,2,False,False,ReLU,MAX_EPOCHS,47.24657440,47.24657440,49.93448639,1,1.000000,False,"[""65.10900116"", ""47.24657440""]",16,0,1,homogeneous,DB10WaveletV3,20,,
search_r1,DB10_homog_s30_d4_o0,search_round1,['DB10WaveletV3'],Yearly,1,6,30,30,1,True,0,42,83.798615,17.855237,3598.350342,25639278.000000,4.810410,3.466142,23.220446,24238080,25.15,2,False,False,ReLU,MAX_EPOCHS,89.98163605,89.98163605,80.10884857,1,1.000000,False,"[""94.97699738"", ""89.98163605""]",4,0,1,homogeneous,DB10WaveletV3,30,,
search_r1,DB10_homog_s30_d8_o0,search_round1,['DB10WaveletV3'],Yearly,1,6,30,30,1,True,0,42,85.478859,59.757791,9953.468750,197684992.000000,10.133907,12.817027,472.212769,24330240,26.90,2,False,False,ReLU,MAX_EPOCHS,73.27111816,78.06675720,63.88167191,0,1.065451,False,"[""73.27111816"", ""78.06675720""]",8,0,1,homogeneous,DB10WaveletV3,30,,
search_r1,DB10_homog_s30_d16_o0,search_round1,['DB10WaveletV3'],Yearly,1,6,30,30,1,True,0,42,39.619160,15.080703,3082.404541,28132470.000000,3.109609,3.639600,52.957191,24453120,24.61,2,False,False,ReLU,MAX_EPOCHS,41.86047745,41.86047745,56.61009979,1,1.000000,False,"[""73.62044525"", ""41.86047745""]",16,0,1,homogeneous,DB10WaveletV3,30,,
search_r1,DB10_trmix_s10_d4_o0,search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,27.108231,7.613960,1615.106323,7118980.000000,1.787376,1.921647,11.752150,5072665,7.29,2,False,False,ReLU,MAX_EPOCHS,27.50742149,27.50742149,21.93549538,1,1.000000,False,"[""38.01179504"", ""27.50742149""]",4,0,1,trend_mixed,DB10WaveletV3,10,,
search_r1,DB10_trmix_s10_d8_o0,search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,25.907730,6.971694,1525.005493,6435805.000000,1.669837,1.590138,6.780666,5088025,6.92,2,False,False,ReLU,MAX_EPOCHS,27.08801651,27.08801651,21.28231239,1,1.000000,False,"[""37.61738968"", ""27.08801651""]",8,0,1,trend_mixed,DB10WaveletV3,10,,
search_r1,DB10_trmix_s10_d16_o0,search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,26.710043,7.542043,1598.244263,7054321.500000,1.766144,1.912064,11.736450,5108505,6.72,2,False,False,ReLU,MAX_EPOCHS,27.27971458,27.27971458,22.53666878,1,1.000000,False,"[""35.61898804"", ""27.27971458""]",16,0,1,trend_mixed,DB10WaveletV3,10,,
search_r1,DB10_trmix_s20_d4_o0,search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,20,1,True,0,42,27.379292,8.152613,1665.004272,7235996.000000,1.863441,2.200758,16.144089,10145330,13.41,2,False,False,ReLU,MAX_EPOCHS,26.19789314,26.19789314,18.46253204,1,1.000000,False,"[""36.62215805"", ""26.19789314""]",4,0,1,trend_mixed,DB10WaveletV3,20,,
search_r1,DB10_trmix_s20_d8_o0,search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,20,1,True,0,42,25.346146,7.337303,1542.344116,6148625.000000,1.698654,1.861403,10.577486,10176050,13.18,2,False,False,ReLU,MAX_EPOCHS,24.76762009,24.76762009,18.19084740,1,1.000000,False,"[""30.04179573"", ""24.76762009""]",8,0,1,trend_mixed,DB10WaveletV3,20,,
search_r1,DB10_trmix_s20_d16_o0,search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,20,1,True,0,42,25.322878,7.241630,1522.217773,6135424.500000,1.685905,1.849151,10.545335,10217010,12.85,2,False,False,ReLU,MAX_EPOCHS,24.67516327,24.67516327,17.97921944,1,1.000000,False,"[""33.37050247"", ""24.67516327""]",16,0,1,trend_mixed,DB10WaveletV3,20,,
search_r1,DB10_trmix_s30_d4_o0,search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,30,1,True,0,42,35.565342,12.235158,2376.630371,11511400.000000,2.627559,3.081650,28.312706,15217995,20.41,2,False,False,ReLU,MAX_EPOCHS,33.18926620,33.18926620,18.26803398,1,1.000000,False,"[""41.53031158"", ""33.18926620""]",4,0,1,trend_mixed,DB10WaveletV3,30,,
search_r1,DB10_trmix_s30_d8_o0,search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,30,1,True,0,42,26.497034,7.878704,1639.266357,6640087.500000,1.801985,1.961099,11.457427,15264075,20.31,2,False,False,ReLU,MAX_EPOCHS,26.02140427,26.02140427,19.73532295,1,1.000000,False,"[""31.51152420"", ""26.02140427""]",8,0,1,trend_mixed,DB10WaveletV3,30,,
search_r1,DB10_trmix_s30_d16_o0,search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,30,1,True,0,42,35.363972,12.189578,2354.961914,11362245.000000,2.615663,3.009575,26.559084,15325515,20.37,2,False,False,ReLU,MAX_EPOCHS,33.25503922,33.25503922,19.00285721,1,1.000000,False,"[""41.66307449"", ""33.25503922""]",16,0,1,trend_mixed,DB10WaveletV3,30,,
search_r1,DB10_tsmix_s30_d4_o0,search_round1,"['Trend', 'Seasonality', 'DB10WaveletV3']",Yearly,1,6,30,30,1,True,0,42,50.187271,22.682605,4089.512695,40768560.000000,4.389406,5.486488,108.247742,137367090,93.40,2,False,False,ReLU,MAX_EPOCHS,47.51631927,47.51631927,75.45188141,1,1.000000,False,"[""196.42584229"", ""47.51631927""]",4,0,1,trend_season_mixed,DB10WaveletV3,30,,
search_r1,DB10_tsmix_s30_d8_o0,search_round1,"['Trend', 'Seasonality', 'DB10WaveletV3']",Yearly,1,6,30,30,1,True,0,42,52.049034,22.628550,4583.960938,60935532.000000,4.439568,5.564321,146.823151,137397810,96.59,2,False,False,ReLU,MAX_EPOCHS,54.25812912,54.25812912,65.49899292,1,1.000000,False,"[""196.97512817"", ""54.25812912""]",8,0,1,trend_season_mixed,DB10WaveletV3,30,,
search_r1,DB10_tsmix_s30_d16_o0,search_round1,"['Trend', 'Seasonality', 'DB10WaveletV3']",Yearly,1,6,30,30,1,True,0,42,87.502075,41.660803,8826.108398,206656304.000000,7.918886,10.232091,393.681396,137438770,95.79,2,False,False,ReLU,MAX_EPOCHS,91.79720306,91.79720306,97.33695984,1,1.000000,False,"[""168.90559387"", ""91.79720306""]",16,0,1,trend_season_mixed,DB10WaveletV3,30,,
search_r1,Coif2_homog_s10_d4_o0,search_round1,['Coif2WaveletV3'],Yearly,1,6,30,10,1,True,0,42,121.327171,57.760011,10796.787109,316616096.000000,10.979366,11.928869,518.687073,8079360,9.21,2,False,False,ReLU,MAX_EPOCHS,121.66349792,121.66349792,120.67251587,1,1.000000,False,"[""132.39488220"", ""121.66349792""]",4,0,1,homogeneous,Coif2WaveletV3,10,,
search_r1,Coif2_homog_s10_d8_o0,search_round1,['Coif2WaveletV3'],Yearly,1,6,30,10,1,True,0,42,99.433105,26.664796,5019.624023,48642560.000000,6.397163,5.831834,80.704384,8110080,9.17,2,False,False,ReLU,MAX_EPOCHS,98.55239868,98.55239868,105.95849609,1,1.000000,False,"[""108.35523987"", ""98.55239868""]",8,0,1,homogeneous,Coif2WaveletV3,10,,
search_r1,Coif2_homog_s10_d16_o0,search_round1,['Coif2WaveletV3'],Yearly,1,6,30,10,1,True,0,42,72.959427,15.897748,3207.914307,22833722.000000,4.232488,3.132645,22.988241,8151040,9.11,2,False,False,ReLU,MAX_EPOCHS,76.47991943,76.47991943,72.48780060,1,1.000000,False,"[""89.21736145"", ""76.47991943""]",16,0,1,homogeneous,Coif2WaveletV3,10,,
search_r1,Coif2_homog_s20_d4_o0,search_round1,['Coif2WaveletV3'],Yearly,1,6,30,20,1,True,0,42,122.227463,87.873606,15610.685547,701845312.000000,14.795738,18.222347,1318.176636,16158720,17.25,2,False,False,ReLU,MAX_EPOCHS,122.09609985,122.09609985,144.07905579,1,1.000000,False,"[""153.93089294"", ""122.09609985""]",4,0,1,homogeneous,Coif2WaveletV3,20,,
search_r1,Coif2_homog_s20_d8_o0,search_round1,['Coif2WaveletV3'],Yearly,1,6,30,20,1,True,0,42,64.701988,17.597541,3381.654785,26697236.000000,4.193707,3.954813,49.260715,16220160,16.58,2,False,False,ReLU,MAX_EPOCHS,63.76135254,63.76135254,82.96588135,1,1.000000,False,"[""108.95841217"", ""63.76135254""]",8,0,1,homogeneous,Coif2WaveletV3,20,,
search_r1,Coif2_homog_s20_d16_o0,search_round1,['Coif2WaveletV3'],Yearly,1,6,30,20,1,True,0,42,94.745277,43.058465,7374.102051,106402080.000000,8.316349,9.254630,245.500702,16302080,17.03,2,False,False,ReLU,MAX_EPOCHS,87.72385406,87.72385406,125.41957092,1,1.000000,False,"[""112.95055389"", ""87.72385406""]",16,0,1,homogeneous,Coif2WaveletV3,20,,
search_r1,Coif2_homog_s30_d4_o0,search_round1,['Coif2WaveletV3'],Yearly,1,6,30,30,1,True,0,42,134.951813,104.215903,18646.662109,885783744.000000,17.241203,21.743631,1652.273193,24238080,25.74,2,False,False,ReLU,MAX_EPOCHS,134.18281555,155.07603455,153.16023254,0,1.155707,False,"[""134.18281555"", ""155.07603455""]",4,0,1,homogeneous,Coif2WaveletV3,30,,
search_r1,Coif2_homog_s30_d8_o0,search_round1,['Coif2WaveletV3'],Yearly,1,6,30,30,1,True,0,42,119.268051,25.605982,4853.058594,43886148.000000,6.870815,5.211600,57.774696,24330240,25.52,2,False,False,ReLU,MAX_EPOCHS,118.65259552,118.65259552,128.87344360,1,1.000000,False,"[""122.07868195"", ""118.65259552""]",8,0,1,homogeneous,Coif2WaveletV3,30,,
search_r1,Coif2_homog_s30_d16_o0,search_round1,['Coif2WaveletV3'],Yearly,1,6,30,30,1,True,0,42,68.779114,15.575630,3081.093262,21350750.000000,4.064058,3.145967,24.688843,24453120,26.95,2,False,False,ReLU,MAX_EPOCHS,70.78760529,70.78760529,88.43605804,1,1.000000,False,"[""105.17305756"", ""70.78760529""]",16,0,1,homogeneous,Coif2WaveletV3,30,,
search_r1,Coif2_trmix_s10_d4_o0,search_round1,"['Trend', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,26.779648,7.781825,1609.247803,7063780.500000,1.798443,2.019514,14.146131,5072665,7.39,2,False,False,ReLU,MAX_EPOCHS,26.56248856,26.56248856,21.98928070,1,1.000000,False,"[""37.65226746"", ""26.56248856""]",4,0,1,trend_mixed,Coif2WaveletV3,10,,
search_r1,Coif2_trmix_s10_d8_o0,search_round1,"['Trend', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,24.908407,6.822885,1472.947998,6159984.000000,1.620538,1.683723,8.718286,5088025,6.88,2,False,False,ReLU,MAX_EPOCHS,25.75628471,25.75628471,20.73831940,1,1.000000,False,"[""35.79293060"", ""25.75628471""]",8,0,1,trend_mixed,Coif2WaveletV3,10,,
search_r1,Coif2_trmix_s10_d16_o0,search_round1,"['Trend', 'Coif2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,25.057463,6.873665,1484.458130,6308277.500000,1.631488,1.716518,8.986732,5108505,6.82,2,False,False,ReLU,MAX_EPOCHS,25.97706985,25.97706985,21.20608521,1,1.000000,False,"[""38.79156494"", ""25.97706985""]",16,0,1,trend_mixed,Coif2WaveletV3,10,,
search_r1,Coif2_trmix_s20_d4_o0,search_round1,"['Trend', 'Coif2WaveletV3']",Yearly,1,6,30,20,1,True,0,42,24.505394,6.811051,1449.199341,6017737.500000,1.606719,1.795976,10.515458,10145330,13.65,2,False,False,ReLU,MAX_EPOCHS,24.96296501,24.96296501,20.62645912,1,1.000000,False,"[""51.53723526"", ""24.96296501""]",4,0,1,trend_mixed,Coif2WaveletV3,20,,
search_r1,Coif2_trmix_s20_d8_o0,search_round1,"['Trend', 'Coif2WaveletV3']",Yearly,1,6,30,20,1,True,0,42,26.338020,7.710655,1603.758301,6499964.000000,1.775976,1.972602,11.912949,10176050,13.25,2,False,False,ReLU,MAX_EPOCHS,25.59850311,25.59850311,19.39627838,1,1.000000,False,"[""31.55198097"", ""25.59850311""]",8,0,1,trend_mixed,Coif2WaveletV3,20,,
