experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,17.200504,4.060525,1000.167419,3805360.000000,1.037153,0.997218,3.104893,973145,15.50,10,False,False,ReLU,MAX_EPOCHS,17.71840477,17.71840477,13.30278492,9,1.000000,False,"[""88.70721436"", ""42.86623764"", ""36.95320511"", ""35.07659912"", ""26.02795029"", ""23.85400772"", ""21.62781334"", ""20.75102997"", ""18.58926773"", ""17.71840477""]",1,4,0,5,Coif1WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,19.172760,4.864118,1149.471313,4379147.000000,1.198603,1.212784,4.439175,973145,15.35,10,False,False,ReLU,MAX_EPOCHS,19.29105377,19.29105377,13.81995392,9,1.000000,False,"[""107.30336761"", ""51.14613724"", ""37.51367188"", ""39.96107101"", ""30.82665253"", ""24.80228043"", ""23.11427689"", ""21.03998184"", ""19.92370415"", ""19.29105377""]",1,4,0,5,Coif1WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.930815,3.799130,975.703064,3669642.250000,0.965418,0.865874,2.322805,1042255,15.56,10,False,False,ReLU,MAX_EPOCHS,16.32857895,16.32857895,11.91062546,9,1.000000,False,"[""84.03409576"", ""31.85433197"", ""31.14416313"", ""26.31773376"", ""23.70951080"", ""21.66317940"", ""19.62160873"", ""18.35921860"", ""17.82105446"", ""16.32857895""]",1,30,0,3,Coif1WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.206292,3.493166,908.447327,3434468.750000,0.904754,0.804478,2.139876,1042255,15.35,10,False,False,ReLU,MAX_EPOCHS,16.05777550,16.05777550,12.02705097,9,1.000000,False,"[""84.13536072"", ""31.59602928"", ""34.01786804"", ""27.72007370"", ""24.86662292"", ""23.96589470"", ""21.39134407"", ""18.77601433"", ""17.42386818"", ""16.05777550""]",1,30,0,3,Coif1WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.439705,3.990037,1000.241638,3699825.250000,1.005007,0.895918,2.387817,1042255,15.27,10,False,False,ReLU,MAX_EPOCHS,16.32300377,16.32300377,12.90346336,9,1.000000,False,"[""90.86887360"", ""33.09050369"", ""26.92733765"", ""28.24511909"", ""23.92909050"", ""21.53931618"", ""20.28159714"", ""19.21230698"", ""18.47294426"", ""16.32300377""]",1,30,0,3,Coif1WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.743147,3.606563,926.569519,3518461.000000,0.935447,0.849639,2.334706,1044825,15.47,10,False,False,ReLU,MAX_EPOCHS,16.90410614,16.90410614,13.20317364,9,1.000000,False,"[""102.10730743"", ""39.40430832"", ""28.49203300"", ""29.70026016"", ""25.24696541"", ""23.19590950"", ""20.78482246"", ""20.56060791"", ""18.57305145"", ""16.90410614""]",1,30,0,5,Coif1WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.624185,3.634519,935.965698,3560803.500000,0.935325,0.848477,2.317537,1044825,15.34,10,False,False,ReLU,MAX_EPOCHS,16.49962044,16.49962044,12.13999081,9,1.000000,False,"[""70.24205017"", ""29.98090553"", ""32.78068924"", ""25.94730377"", ""24.52523994"", ""22.22502327"", ""20.39778900"", ""20.26503563"", ""18.80831146"", ""16.49962044""]",1,30,0,5,Coif1WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.376438,3.774471,957.875366,3631276.750000,0.975949,0.896882,2.522841,1044825,15.28,10,False,False,ReLU,MAX_EPOCHS,18.17174339,18.17174339,13.74540043,9,1.000000,False,"[""106.35855103"", ""41.31560135"", ""31.31021118"", ""30.31212425"", ""24.92302895"", ""24.79547882"", ""21.99116135"", ""20.81435776"", ""18.54532433"", ""18.17174339""]",1,30,0,5,Coif1WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,14.804308,3.348766,883.402161,3386516.750000,0.874287,0.784147,2.117647,1003855,15.58,10,False,False,ReLU,MAX_EPOCHS,15.95621872,15.95621872,11.90241623,9,1.000000,False,"[""86.57033539"", ""32.89363098"", ""33.16170120"", ""27.88777733"", ""24.47641563"", ""22.80572891"", ""21.83615875"", ""18.25160980"", ""16.67304039"", ""15.95621872""]",1,15,0,3,Coif1WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.475750,3.585258,922.598938,3436202.750000,0.924586,0.822430,2.167200,1003855,15.69,10,False,False,ReLU,MAX_EPOCHS,15.75112057,15.75112057,12.30160904,9,1.000000,False,"[""90.93148804"", ""33.23794556"", ""32.59914398"", ""26.64398575"", ""23.68945694"", ""21.96641922"", ""20.80857849"", ""18.07359314"", ""17.64807320"", ""15.75112057""]",1,15,0,3,Coif1WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_lt_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.986347,3.628792,938.039307,3569418.750000,0.945685,0.860957,2.393173,1003855,15.54,10,False,False,ReLU,MAX_EPOCHS,17.45835876,17.45835876,12.82782745,9,1.000000,False,"[""117.18256378"", ""45.51400375"", ""31.93205643"", ""32.48019791"", ""26.29595184"", ""25.18840218"", ""23.64459229"", ""20.53911591"", ""18.86175346"", ""17.45835876""]",1,15,0,3,Coif1WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.979603,3.825151,953.118103,3547986.750000,0.970184,0.893924,2.440981,1006425,15.22,10,False,False,ReLU,MAX_EPOCHS,16.15348434,16.15348434,12.61983395,9,1.000000,False,"[""93.76786041"", ""33.71268845"", ""34.58465195"", ""28.41485786"", ""25.14852905"", ""23.48054886"", ""21.36586380"", ""19.46964073"", ""18.93674088"", ""16.15348434""]",1,15,0,5,Coif1WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,17.585752,4.288413,1029.772705,3888881.500000,1.077613,1.070304,3.547490,1006425,15.45,10,False,False,ReLU,MAX_EPOCHS,17.86867905,18.43467712,13.41204929,8,1.031675,False,"[""84.29721069"", ""31.92603874"", ""36.19675446"", ""27.74392128"", ""24.93228531"", ""24.42946815"", ""21.29785919"", ""19.29188919"", ""17.86867905"", ""18.43467712""]",1,15,0,5,Coif1WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif1_lt_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif1WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.298046,3.823503,963.513977,3658918.000000,0.979720,0.938745,2.901208,1006425,16.10,10,False,False,ReLU,MAX_EPOCHS,16.93659782,16.93659782,12.86436653,9,1.000000,False,"[""81.19432068"", ""31.54229546"", ""37.03108978"", ""27.65552711"", ""25.04047775"", ""24.81104088"", ""21.47630501"", ""20.81374168"", ""18.56260490"", ""16.93659782""]",1,15,0,5,Coif1WaveletV3AELG,lt_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.787737,3.569455,931.523926,3552623.000000,0.932143,0.851164,2.345721,980815,15.75,10,False,False,ReLU,MAX_EPOCHS,17.12425423,17.12425423,12.96506691,9,1.000000,False,"[""106.21168518"", ""43.47587204"", ""32.05289078"", ""34.92890549"", ""25.44344330"", ""23.51850510"", ""21.57313347"", ""20.22032166"", ""18.66377258"", ""17.12425423""]",1,6,0,3,Coif2WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.082306,3.821436,952.818665,3596702.250000,0.972859,0.912866,2.628193,980815,15.50,10,False,False,ReLU,MAX_EPOCHS,16.82104683,16.82104683,12.55778217,9,1.000000,False,"[""81.94535065"", ""31.91681862"", ""33.26506805"", ""28.65016556"", ""24.13623428"", ""22.35661316"", ""21.23120689"", ""19.67790413"", ""18.17030716"", ""16.82104683""]",1,6,0,3,Coif2WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.087048,3.407949,897.090088,3439195.750000,0.890384,0.806889,2.185712,980815,15.40,10,False,False,ReLU,MAX_EPOCHS,15.83764839,15.83764839,12.11827469,9,1.000000,False,"[""101.09381866"", ""37.16663361"", ""32.87614822"", ""31.30969048"", ""25.64532280"", ""23.86639214"", ""20.98062897"", ""19.20080376"", ""17.40561485"", ""15.83764839""]",1,6,0,3,Coif2WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.623058,3.521130,926.551514,3538913.250000,0.921024,0.820530,2.199800,983385,15.39,10,False,False,ReLU,MAX_EPOCHS,17.91195297,17.91195297,13.31248760,9,1.000000,False,"[""97.71369934"", ""38.10076904"", ""29.69957924"", ""29.51326942"", ""24.55473709"", ""22.41986465"", ""20.85377502"", ""20.53238678"", ""18.26894951"", ""17.91195297""]",1,6,0,5,Coif2WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,16.661898,3.934030,990.668884,3791577.250000,1.004759,0.932929,2.786922,983385,15.31,10,False,False,ReLU,MAX_EPOCHS,18.78241920,18.78241920,13.59879780,9,1.000000,False,"[""81.32220459"", ""33.18766785"", ""35.12062454"", ""29.21972084"", ""24.62932968"", ""24.08501816"", ""22.82968712"", ""21.50924683"", ""21.80949211"", ""18.78241920""]",1,6,0,5,Coif2WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.380325,3.835785,966.838806,3654599.000000,0.983783,0.910137,2.659523,983385,15.65,10,False,False,ReLU,MAX_EPOCHS,18.27603340,18.27603340,13.91754913,9,1.000000,False,"[""85.59775543"", ""34.31142426"", ""33.18695068"", ""29.43925476"", ""24.23953247"", ""23.88601112"", ""20.36770630"", ""23.52544022"", ""18.71134186"", ""18.27603340""]",1,6,0,5,Coif2WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,18.883781,4.656843,1094.811401,4209101.000000,1.163682,1.185234,4.614020,970575,15.54,10,False,False,ReLU,MAX_EPOCHS,20.02270508,20.02270508,14.70170212,9,1.000000,False,"[""136.01593018"", ""85.84816742"", ""44.45553589"", ""44.46918488"", ""51.79993057"", ""31.07172775"", ""25.16230965"", ""23.32915306"", ""22.14294434"", ""20.02270508""]",1,4,0,3,Coif2WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,20.494829,5.290982,1200.945435,4657494.000000,1.292760,1.407771,6.654884,970575,15.21,10,False,False,ReLU,MAX_EPOCHS,20.76570129,20.76570129,14.84237576,9,1.000000,False,"[""128.23031616"", ""74.50970459"", ""45.96412659"", ""36.30883789"", ""43.02717590"", ""28.49465561"", ""24.37915039"", ""23.10836601"", ""23.32214737"", ""20.76570129""]",1,4,0,3,Coif2WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,19.465611,4.796303,1121.446289,4296067.000000,1.199030,1.179991,4.204576,970575,15.56,10,False,False,ReLU,MAX_EPOCHS,21.11778641,21.11778641,15.46975327,9,1.000000,False,"[""128.96620178"", ""90.64876556"", ""77.83863831"", ""59.27204514"", ""37.69002914"", ""28.94087219"", ""26.49855995"", ""22.98972511"", ""21.44992065"", ""21.11778641""]",1,4,0,3,Coif2WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,18.826635,4.543085,1098.778442,4230138.000000,1.147621,1.068938,3.389318,973145,15.45,10,False,False,ReLU,MAX_EPOCHS,20.66974258,20.66974258,14.61307716,9,1.000000,False,"[""114.48921967"", ""71.99659729"", ""49.82242966"", ""40.03608322"", ""34.52457428"", ""26.15971375"", ""24.55340195"", ""23.53983498"", ""21.51796150"", ""20.66974258""]",1,4,0,5,Coif2WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,21.152731,5.674818,1241.509277,4832738.000000,1.361182,1.510265,7.755648,973145,15.42,10,False,False,ReLU,MAX_EPOCHS,20.63063622,20.63063622,14.65224075,9,1.000000,False,"[""117.64160156"", ""63.21230316"", ""37.69470596"", ""39.68510056"", ""37.93775940"", ""26.38940239"", ""24.40350342"", ""23.75352097"", ""21.90346336"", ""20.63063622""]",1,4,0,5,Coif2WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,19.960682,5.065132,1173.070435,4569323.500000,1.248001,1.332717,5.703465,973145,15.69,10,False,False,ReLU,MAX_EPOCHS,20.43368149,20.43368149,15.09292126,9,1.000000,False,"[""143.66670227"", ""81.08205414"", ""47.01480865"", ""36.80456924"", ""43.12716293"", ""28.97407150"", ""24.79723549"", ""23.09506607"", ""22.53737259"", ""20.43368149""]",1,4,0,5,Coif2WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.454970,3.511978,913.152222,3477324.500000,0.914730,0.823857,2.262688,1042255,15.49,10,False,False,ReLU,MAX_EPOCHS,16.92267609,16.92267609,13.01584530,9,1.000000,False,"[""93.14183807"", ""32.60528564"", ""32.65482330"", ""27.51484299"", ""24.62931824"", ""23.42383385"", ""21.18023872"", ""19.90352631"", ""17.49062157"", ""16.92267609""]",1,30,0,3,Coif2WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,15.219461,3.466838,910.410217,3451590.000000,0.901845,0.800436,2.108705,1042255,15.43,10,False,False,ReLU,MAX_EPOCHS,15.70528793,15.70528793,11.92379284,9,1.000000,False,"[""86.20874023"", ""33.57904434"", ""33.12626648"", ""27.55656433"", ""24.33992577"", ""22.85103607"", ""20.67492676"", ""18.87565994"", ""17.77871132"", ""15.70528793""]",1,30,0,3,Coif2WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.842788,3.747081,954.058228,3612640.500000,0.956176,0.870447,2.329442,1042255,15.28,10,False,False,ReLU,MAX_EPOCHS,15.66608143,15.66608143,12.37348843,9,1.000000,False,"[""104.48678589"", ""37.87505341"", ""27.01517677"", ""29.79015160"", ""24.55052376"", ""22.36173439"", ""19.99354362"", ""17.55654526"", ""17.36189651"", ""15.66608143""]",1,30,0,3,Coif2WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,15.645740,3.612087,925.940918,3504204.750000,0.933162,0.855953,2.347370,1044825,15.41,10,False,False,ReLU,MAX_EPOCHS,16.12275887,16.12275887,12.83282375,9,1.000000,False,"[""101.20725250"", ""40.76749420"", ""29.62656021"", ""31.90125465"", ""25.03806305"", ""23.19879150"", ""20.10326004"", ""19.07836151"", ""18.89744949"", ""16.12275887""]",1,30,0,5,Coif2WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,18.135492,4.501159,1070.947266,4074564.000000,1.121200,1.139865,4.079854,1044825,15.49,10,False,False,ReLU,MAX_EPOCHS,18.25641441,18.73659134,13.66741848,8,1.026302,False,"[""80.79102325"", ""31.51232910"", ""34.83644104"", ""26.68675232"", ""24.41352654"", ""23.52889061"", ""22.30930901"", ""19.48530006"", ""18.25641441"", ""18.73659134""]",1,30,0,5,Coif2WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_m4_r1,Coif2_eq_bcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_m4,"['TrendAELG', 'Coif2WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,16.360197,3.923819,972.449829,3683751.750000,0.994243,0.936388,2.788791,1044825,16.11,10,False,False,ReLU,MAX_EPOCHS,17.92638016,17.92638016,12.97210312,9,1.000000,False,"[""93.62905121"", ""38.53102493"", ""29.78430939"", ""36.67057800"", ""24.78769875"", ""23.77490425"", ""22.21649361"", ""22.06949997"", ""19.38912964"", ""17.92638016""]",1,30,0,5,Coif2WaveletV3AELG,eq_bcast,16,,
