experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,architecture,skip_distance_cfg,skip_alpha_cfg,meta_predicted_best,meta_convergence_score
resnet_skip_study_r1,GAELG10_no_skip,genAELG_baseline,['GenericAELG'],Yearly,1,6,30,10,1,True,0,42,20.962177,6.088918,1282.825195,4895529.000000,1.407453,1.527230,7.501806,1664320,8.83,10,False,False,ReLU,MAX_EPOCHS,20.13188362,20.13188362,13.80559540,9,1.000000,False,"[""69.69271088"", ""35.93680954"", ""30.68001556"", ""26.40898132"", ""42.04873657"", ""24.75655365"", ""21.63166809"", ""21.17377853"", ""20.16370583"", ""20.13188362""]",1,GenericAELG,0,none,21.07139690,0.30234721
resnet_skip_study_r1,GAELG10_no_skip,genAELG_baseline,['GenericAELG'],Yearly,1,6,30,10,1,True,1,43,18.548664,5.010576,1116.234375,4066545.000000,1.197935,1.198852,4.306899,1664320,8.55,10,False,False,ReLU,MAX_EPOCHS,18.83697128,18.83697128,17.95340919,9,1.000000,False,"[""52.87849045"", ""32.51162338"", ""29.52598381"", ""37.25573349"", ""25.75344086"", ""22.17193413"", ""21.81748962"", ""23.90001678"", ""19.90273666"", ""18.83697128""]",1,GenericAELG,0,none,18.90872431,0.35758820
resnet_skip_study_r1,GAELG10_no_skip,genAELG_baseline,['GenericAELG'],Yearly,1,6,30,10,1,True,2,44,17.895779,4.635261,1062.068970,4031142.750000,1.130738,1.160785,4.207396,1664320,8.88,10,False,False,ReLU,MAX_EPOCHS,18.94695091,19.15525246,12.61009598,8,1.010994,False,"[""70.09068298"", ""34.79159546"", ""28.32457352"", ""33.96366119"", ""24.30967331"", ""21.99714088"", ""22.17120171"", ""20.58347321"", ""18.94695091"", ""19.15525246""]",1,GenericAELG,0,none,18.95086752,0.27037641
resnet_skip_study_r1,GAELG20_no_skip,genAELG_baseline,['GenericAELG'],Yearly,1,6,30,20,1,True,0,42,48.451427,10.369695,2077.145996,16414356.000000,2.787113,2.215636,18.871346,3328640,9.24,10,False,False,ReLU,MAX_EPOCHS,48.16397095,48.22454834,44.86610413,8,1.001258,False,"[""61.54546738"", ""56.99460983"", ""71.30591583"", ""52.35791779"", ""51.06211472"", ""50.41854477"", ""50.76440048"", ""48.71799088"", ""48.16397095"", ""48.22454834""]",1,GenericAELG,0,none,49.27028896,0.80055106
resnet_skip_study_r1,GAELG20_no_skip,genAELG_baseline,['GenericAELG'],Yearly,1,6,30,20,1,True,1,43,15.240523,3.637783,929.917847,3544241.750000,0.923997,0.849876,2.320447,3328640,9.55,10,False,False,ReLU,MAX_EPOCHS,15.82205391,15.82205391,13.20825100,9,1.000000,False,"[""37.03064346"", ""29.26358223"", ""32.14622879"", ""22.89584732"", ""20.86759567"", ""18.97293663"", ""17.72056961"", ""17.12191772"", ""16.09376335"", ""15.82205391""]",1,GenericAELG,0,none,16.72180753,0.45156676
resnet_skip_study_r1,GAELG20_no_skip,genAELG_baseline,['GenericAELG'],Yearly,1,6,30,20,1,True,2,44,45.936031,8.742383,1872.430786,14414413.000000,2.505407,1.842259,15.445737,3328640,9.84,10,False,False,ReLU,MAX_EPOCHS,46.47956085,46.47956085,43.52213287,9,1.000000,False,"[""64.09404755"", ""57.71426773"", ""60.42555618"", ""54.44228745"", ""51.60511017"", ""49.92392349"", ""49.74123383"", ""47.86154938"", ""46.81421661"", ""46.47956085""]",1,GenericAELG,0,none,42.86264522,0.66874611
resnet_skip_study_r1,GAELG30_no_skip,genAELG_baseline,['GenericAELG'],Yearly,1,6,30,30,1,True,0,42,43.875137,8.622039,1817.097778,13537798.000000,2.427210,1.806341,14.228087,4992960,10.45,10,False,False,ReLU,MAX_EPOCHS,44.27704239,44.27704239,42.94689560,9,1.000000,False,"[""59.33142853"", ""58.78838730"", ""56.16727829"", ""50.62510300"", ""49.74293900"", ""48.47340393"", ""47.44073486"", ""46.65788651"", ""46.60883713"", ""44.27704239""]",1,GenericAELG,0,none,42.50745947,0.71644086
resnet_skip_study_r1,GAELG30_no_skip,genAELG_baseline,['GenericAELG'],Yearly,1,6,30,30,1,True,1,43,15.258549,3.645499,927.843506,3544126.250000,0.925519,0.865956,2.429861,4992960,10.09,10,False,False,ReLU,MAX_EPOCHS,16.24055862,19.26193619,14.36093426,8,1.186039,False,"[""31.94651031"", ""36.00764465"", ""23.30548859"", ""22.56910896"", ""19.99182510"", ""21.85738564"", ""18.02103043"", ""21.26757812"", ""16.24055862"", ""19.26193619""]",1,GenericAELG,0,none,17.58404918,0.55042160
resnet_skip_study_r1,GAELG30_no_skip,genAELG_baseline,['GenericAELG'],Yearly,1,6,30,30,1,True,2,44,48.946945,10.260238,2108.802734,15806502.000000,2.788502,2.164493,18.073006,4992960,10.43,10,False,False,ReLU,MAX_EPOCHS,48.98123550,48.98123550,45.92939758,9,1.000000,False,"[""86.97595215"", ""87.50695801"", ""82.70998383"", ""80.60502625"", ""80.21556854"", ""78.69837952"", ""78.49296570"", ""77.08932495"", ""56.46599579"", ""48.98123550""]",1,GenericAELG,0,none,72.12171665,0.82921445
resnet_skip_study_r1,GAELG10_skip5_learn,genAELG_control,['GenericAELG'],Yearly,1,6,30,10,1,True,0,42,22.012743,6.481830,1342.855591,5096142.000000,1.489032,1.639425,8.411356,1664321,9.14,10,False,False,ReLU,MAX_EPOCHS,21.29152489,21.29152489,15.46038246,9,1.000000,False,"[""69.35093689"", ""36.11714935"", ""30.55300331"", ""26.16664314"", ""41.20228577"", ""24.73362732"", ""21.82876396"", ""21.39036179"", ""21.49319839"", ""21.29152489""]",1,GenericAELG,5,learnable,21.09896447,0.30423474
resnet_skip_study_r1,GAELG10_skip5_learn,genAELG_control,['GenericAELG'],Yearly,1,6,30,10,1,True,1,43,18.945477,5.142894,1138.528442,4138112.500000,1.226724,1.230806,4.450624,1664321,9.11,10,False,False,ReLU,MAX_EPOCHS,19.29890442,19.29890442,18.37653923,9,1.000000,False,"[""52.58240891"", ""32.55766678"", ""29.69557953"", ""37.11766815"", ""25.74430084"", ""22.19925308"", ""21.93043900"", ""24.22592163"", ""19.63924980"", ""19.29890442""]",1,GenericAELG,5,learnable,18.96572486,0.36068574
resnet_skip_study_r1,GAELG10_skip5_learn,genAELG_control,['GenericAELG'],Yearly,1,6,30,10,1,True,2,44,17.697899,4.551702,1049.489746,4006415.250000,1.114170,1.113263,3.816147,1664321,9.12,10,False,False,ReLU,MAX_EPOCHS,19.04461479,19.22910690,13.44468880,8,1.009687,False,"[""69.79065704"", ""34.88032913"", ""28.25475883"", ""33.68056488"", ""24.35274506"", ""22.25131035"", ""22.22852898"", ""20.18974686"", ""19.04461479"", ""19.22910690""]",1,GenericAELG,5,learnable,19.13053465,0.27411312
resnet_skip_study_r1,GAELG20_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,20,1,True,0,42,15.093647,3.571485,923.754150,3556400.500000,0.911162,0.834466,2.277965,3328640,9.87,10,False,False,ReLU,MAX_EPOCHS,16.15979004,16.15979004,12.59908676,9,1.000000,False,"[""47.71968842"", ""28.97759056"", ""26.58469772"", ""31.07235336"", ""22.87657547"", ""20.37493515"", ""20.38621521"", ""18.27431870"", ""17.02721977"", ""16.15979004""]",1,GenericAELG,5,0.1,18.35885637,0.38472289
resnet_skip_study_r1,GAELG20_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,20,1,True,1,43,15.174415,3.625208,927.223694,3538779.500000,0.920392,0.854915,2.440373,3328640,9.49,10,False,False,ReLU,MAX_EPOCHS,15.96998119,15.96998119,12.74001026,9,1.000000,False,"[""32.99791336"", ""26.39353561"", ""29.97990036"", ""23.69629860"", ""24.74740982"", ""20.41372871"", ""18.86931419"", ""17.96508789"", ""19.06880951"", ""15.96998119""]",1,GenericAELG,5,0.1,18.52264661,0.56132782
resnet_skip_study_r1,GAELG20_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,20,1,True,2,44,47.303623,9.210669,1930.246704,14404076.000000,2.606169,1.946022,15.932608,3328640,9.66,10,False,False,ReLU,MAX_EPOCHS,49.04830933,49.04830933,47.49847031,9,1.000000,False,"[""62.32812119"", ""59.89315033"", ""67.05173492"", ""55.48931885"", ""54.75657654"", ""51.58357620"", ""51.18472672"", ""51.55751801"", ""51.02848434"", ""49.04830933""]",1,GenericAELG,5,0.1,51.33103662,0.82356143
resnet_skip_study_r1,GAELG20_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,20,1,True,0,42,16.216057,3.966990,974.280579,3733439.750000,0.995265,0.939187,2.731986,3328641,9.84,10,False,False,ReLU,MAX_EPOCHS,17.71875381,17.71875381,16.76068878,9,1.000000,False,"[""61.48791122"", ""56.50722122"", ""70.11323547"", ""52.14076996"", ""51.64295578"", ""50.54493332"", ""53.96254730"", ""48.42343521"", ""40.83441925"", ""17.71875381""]",1,GenericAELG,5,learnable,49.50962147,0.80519277
resnet_skip_study_r1,GAELG20_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,20,1,True,1,43,16.647095,4.213160,1001.484314,3659666.750000,1.039425,0.969262,2.735890,3328641,9.77,10,False,False,ReLU,MAX_EPOCHS,17.19417381,18.14003181,15.43768978,8,1.055010,False,"[""36.78699493"", ""29.45085526"", ""31.65609741"", ""22.08353996"", ""20.79143143"", ""20.08724785"", ""20.17974663"", ""18.51320076"", ""17.19417381"", ""18.14003181""]",1,GenericAELG,5,learnable,17.50169347,0.47575763
resnet_skip_study_r1,GAELG20_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,20,1,True,2,44,18.858166,4.728065,1109.877441,4254901.000000,1.171860,1.042737,3.045679,3328641,9.58,10,False,False,ReLU,MAX_EPOCHS,21.03340721,21.03340721,23.33055878,9,1.000000,False,"[""63.75756073"", ""57.54676819"", ""60.42898560"", ""54.14228439"", ""51.35293579"", ""52.07824326"", ""50.75328445"", ""48.29463196"", ""40.81831741"", ""21.03340721""]",1,GenericAELG,5,learnable,49.82407380,0.78146142
resnet_skip_study_r1,GAELG30_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,30,1,True,0,42,17.215677,4.461208,1075.397217,4027296.000000,1.088031,1.016616,2.834206,4992960,10.43,10,False,False,ReLU,MAX_EPOCHS,17.35614777,17.35614777,16.84521675,9,1.000000,False,"[""34.49417496"", ""32.09253311"", ""23.32964325"", ""23.02742577"", ""21.41454697"", ""20.33595085"", ""19.39083290"", ""17.46331215"", ""18.22496796"", ""17.35614777""]",1,GenericAELG,5,0.1,18.09509006,0.52458394
resnet_skip_study_r1,GAELG30_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,30,1,True,1,43,14.894545,3.498377,900.108459,3458690.000000,0.895872,0.821551,2.259822,4992960,10.20,10,False,False,ReLU,MAX_EPOCHS,15.87937927,15.87937927,12.19655037,9,1.000000,False,"[""33.33748245"", ""32.41444397"", ""22.89146423"", ""21.23140335"", ""19.15953255"", ""17.59939384"", ""18.26609993"", ""16.15193939"", ""17.38670731"", ""15.87937927""]",1,GenericAELG,5,0.1,15.40674091,0.46214470
resnet_skip_study_r1,GAELG30_skip5_a01,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,30,1,True,2,44,46.694023,9.200239,1936.455322,15007030.000000,2.586205,1.916498,16.278595,4992960,10.05,10,False,False,ReLU,MAX_EPOCHS,47.39268112,47.89069748,49.77040482,8,1.010508,False,"[""61.28617477"", ""63.95698929"", ""52.06507492"", ""49.99206543"", ""50.55269623"", ""47.95603943"", ""49.60758591"", ""47.59807205"", ""47.39268112"", ""47.89069748""]",1,GenericAELG,5,0.1,45.45908601,0.74175107
resnet_skip_study_r1,GAELG30_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,30,1,True,0,42,15.703522,3.800295,944.039612,3551065.750000,0.958610,0.888252,2.461046,4992961,10.27,10,False,False,ReLU,MAX_EPOCHS,16.98050308,18.07465363,16.83372498,7,1.064436,False,"[""58.10400391"", ""27.19547081"", ""29.59438324"", ""21.52058411"", ""19.46225929"", ""19.29154968"", ""20.11978912"", ""16.98050308"", ""18.01840591"", ""18.07465363""]",1,GenericAELG,5,learnable,15.24623788,0.26239565
resnet_skip_study_r1,GAELG30_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,30,1,True,1,43,15.070933,3.577330,911.077637,3464386.750000,0.911202,0.827521,2.244351,4992961,10.09,10,False,False,ReLU,MAX_EPOCHS,16.09399414,17.11927795,12.93828011,7,1.063706,False,"[""33.12180710"", ""28.26273727"", ""26.03130341"", ""22.04335976"", ""20.95325279"", ""17.59468842"", ""24.23777962"", ""16.09399414"", ""17.17427635"", ""17.11927795""]",1,GenericAELG,5,learnable,14.27514134,0.43098921
resnet_skip_study_r1,GAELG30_skip5_learn,genAELG_depth_x_skip,['GenericAELG'],Yearly,1,6,30,30,1,True,2,44,46.806511,9.327167,1953.894897,14898400.000000,2.605616,1.945474,16.166525,4992961,11.63,10,False,False,ReLU,MAX_EPOCHS,46.46905899,47.34801102,46.23045349,8,1.018915,False,"[""59.93581390"", ""60.82004929"", ""52.07636261"", ""50.62882996"", ""48.85411835"", ""48.15244675"", ""48.46232986"", ""49.44938660"", ""46.46905899"", ""47.34801102""]",1,GenericAELG,5,learnable,45.56552567,0.76023871
resnet_skip_study_r1,GAELG30_skip10_learn,genAELG_distance_sweep,['GenericAELG'],Yearly,1,6,30,30,1,True,0,42,15.229877,3.630043,935.680237,3569514.750000,0.922698,0.829990,2.167729,4992961,10.39,10,False,False,ReLU,MAX_EPOCHS,15.67842484,16.75520515,12.13853645,8,1.068679,False,"[""57.17183304"", ""26.94769096"", ""32.03591919"", ""22.22457886"", ""19.80548096"", ""20.11689758"", ""18.10451889"", ""16.68378258"", ""15.67842484"", ""16.75520515""]",1,GenericAELG,10,learnable,15.73818716,0.27527869
resnet_skip_study_r1,GAELG30_skip10_learn,genAELG_distance_sweep,['GenericAELG'],Yearly,1,6,30,30,1,True,1,43,14.961040,3.503620,921.171082,3541642.000000,0.898566,0.808286,2.142218,4992961,10.39,10,False,False,ReLU,MAX_EPOCHS,15.12348270,15.12348270,11.75369072,9,1.000000,False,"[""32.12738037"", ""32.37300873"", ""26.18500328"", ""24.65409851"", ""20.52504921"", ""19.04494476"", ""17.59783554"", ""17.70237732"", ""16.91306496"", ""15.12348270""]",1,GenericAELG,10,learnable,15.50491516,0.48260751
resnet_skip_study_r1,GAELG30_skip10_learn,genAELG_distance_sweep,['GenericAELG'],Yearly,1,6,30,30,1,True,2,44,46.410484,9.045475,1917.369385,14690250.000000,2.558058,1.881149,15.930487,4992961,10.47,10,False,False,ReLU,MAX_EPOCHS,46.57243347,46.57243347,43.24809265,9,1.000000,False,"[""59.13452530"", ""62.62995529"", ""52.36085510"", ""51.87730789"", ""50.19761276"", ""49.18406677"", ""48.62001801"", ""47.56291199"", ""47.81632233"", ""46.57243347""]",1,GenericAELG,10,learnable,47.13358573,0.79705697
resnet_skip_study_r1,TW8_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,8,1,True,0,42,16.538881,3.831731,963.487488,3683314.000000,0.988124,0.925059,2.701879,759948,9.30,10,False,False,ReLU,MAX_EPOCHS,17.70005608,17.70005608,12.97200203,9,1.000000,False,"[""103.90285492"", ""36.82435989"", ""34.29600143"", ""32.12203217"", ""25.55311394"", ""23.90636444"", ""23.59014702"", ""20.49657249"", ""18.99079514"", ""17.70005608""]",1,TrendAELG_WaveletV3AELG,0,none,16.96233917,0.16325191
resnet_skip_study_r1,TW8_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,8,1,True,1,43,16.475716,3.783526,963.886841,3661150.750000,0.980126,0.902536,2.568546,759948,9.23,10,False,False,ReLU,MAX_EPOCHS,17.98298645,17.98298645,13.91560459,9,1.000000,False,"[""105.12197876"", ""40.83399963"", ""29.54512405"", ""38.71080780"", ""28.71852112"", ""23.45454025"", ""21.84505463"", ""20.66905975"", ""18.61585999"", ""17.98298645""]",1,TrendAELG_WaveletV3AELG,0,none,16.91583189,0.16091622
resnet_skip_study_r1,TW8_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,8,1,True,2,44,19.542116,5.041058,1144.812012,4393764.000000,1.232166,1.303788,5.559621,759948,9.08,10,False,False,ReLU,MAX_EPOCHS,20.20037079,20.66409874,14.53306389,8,1.022956,False,"[""108.89247894"", ""47.51839828"", ""34.86634445"", ""40.60534668"", ""28.16925621"", ""25.49408340"", ""23.34299278"", ""23.51906776"", ""20.20037079"", ""20.66409874""]",1,TrendAELG_WaveletV3AELG,0,none,18.99286382,0.17441851
resnet_skip_study_r1,TW16_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,0,42,15.146121,3.495152,907.059814,3419132.250000,0.903163,0.808828,2.144153,1519896,9.37,10,False,False,ReLU,MAX_EPOCHS,15.32392025,15.32392025,11.91286564,9,1.000000,False,"[""55.36281586"", ""30.13717842"", ""29.38232803"", ""24.70835686"", ""24.29739761"", ""20.56128311"", ""18.42093277"", ""17.17936325"", ""16.11761284"", ""15.32392025""]",1,TrendAELG_WaveletV3AELG,0,none,17.69301141,0.31958294
resnet_skip_study_r1,TW16_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,1,43,15.068791,3.510133,909.530090,3446113.250000,0.902682,0.804992,2.136506,1519896,9.25,10,False,False,ReLU,MAX_EPOCHS,15.53260708,15.53646374,11.43378067,8,1.000248,False,"[""68.05255127"", ""29.18843269"", ""33.19873810"", ""24.89054680"", ""23.15378189"", ""20.35604095"", ""18.10190010"", ""16.79975891"", ""15.53260708"", ""15.53646374""]",1,TrendAELG_WaveletV3AELG,0,none,15.17049380,0.22292322
resnet_skip_study_r1,TW16_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,2,44,14.825802,3.414115,886.773682,3350052.750000,0.883167,0.793949,2.127580,1519896,9.51,10,False,False,ReLU,MAX_EPOCHS,15.51512337,15.51512337,11.52497482,9,1.000000,False,"[""69.87052155"", ""28.90674400"", ""34.43530655"", ""24.87111092"", ""23.82057571"", ""20.38848495"", ""18.30876350"", ""16.78575325"", ""15.58605862"", ""15.51512337""]",1,TrendAELG_WaveletV3AELG,0,none,15.30089645,0.21898930
resnet_skip_study_r1,TW24_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,0,42,14.409654,3.288614,872.779419,3367296.500000,0.854644,0.781048,2.116543,2279844,9.69,10,False,False,ReLU,MAX_EPOCHS,14.96619129,14.96619129,10.90202618,9,1.000000,False,"[""39.94118118"", ""33.92228699"", ""25.89021683"", ""23.48315430"", ""20.23515701"", ""17.79291725"", ""16.81243134"", ""15.54418468"", ""15.13223743"", ""14.96619129""]",1,TrendAELG_WaveletV3AELG,0,none,15.71772137,0.39352170
resnet_skip_study_r1,TW24_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,1,43,14.379036,3.317732,872.497192,3301296.750000,0.857371,0.763039,2.011507,2279844,9.89,10,False,False,ReLU,MAX_EPOCHS,15.06628704,15.06628704,11.19039726,9,1.000000,False,"[""40.94322968"", ""35.15411377"", ""25.32704544"", ""22.60380173"", ""19.77204323"", ""18.11572075"", ""16.56434631"", ""15.90148926"", ""15.22102547"", ""15.06628704""]",1,TrendAELG_WaveletV3AELG,0,none,16.18178138,0.39522484
resnet_skip_study_r1,TW24_no_skip,trendwav_baseline,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,24,1,True,2,44,15.077582,3.542845,915.023193,3484779.250000,0.907067,0.805664,2.123866,2279844,9.81,10,False,False,ReLU,MAX_EPOCHS,15.37344170,16.11732674,11.85526657,8,1.048388,False,"[""45.28106689"", ""37.31678009"", ""25.73473167"", ""24.01845741"", ""20.67882156"", ""18.62829208"", ""17.02254295"", ""15.87887955"", ""15.37344170"", ""16.11732674""]",1,TrendAELG_WaveletV3AELG,0,none,16.59019362,0.36638257
resnet_skip_study_r1,TW8_skip4_learn,trendwav_control,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,8,1,True,0,42,16.657164,3.910923,970.701477,3699697.750000,1.001706,0.966060,2.944618,759949,9.01,10,False,False,ReLU,MAX_EPOCHS,17.33521461,17.33521461,13.35223198,9,1.000000,False,"[""103.63994598"", ""36.65299988"", ""34.26837540"", ""32.36506271"", ""25.60289192"", ""23.98665810"", ""23.55390549"", ""20.61387634"", ""19.15799904"", ""17.33521461""]",1,TrendAELG_WaveletV3AELG,4,learnable,16.99243283,0.16395640
resnet_skip_study_r1,TW8_skip4_learn,trendwav_control,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,8,1,True,1,43,16.484243,3.795714,966.547546,3650092.500000,0.981921,0.902027,2.553719,759949,8.93,10,False,False,ReLU,MAX_EPOCHS,18.02361298,18.02361298,13.85734081,9,1.000000,False,"[""104.86690521"", ""40.55664062"", ""29.52532387"", ""38.39640427"", ""28.57189751"", ""23.40219307"", ""21.79238129"", ""20.67098999"", ""18.49167442"", ""18.02361298""]",1,TrendAELG_WaveletV3AELG,4,learnable,16.89450380,0.16110425
resnet_skip_study_r1,TW8_skip4_learn,trendwav_control,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,8,1,True,2,44,17.370138,4.113452,1017.133423,3867863.000000,1.049002,0.997578,3.103758,759949,9.04,10,False,False,ReLU,MAX_EPOCHS,19.05524635,19.05524635,13.84352303,9,1.000000,False,"[""108.37105560"", ""46.98340607"", ""34.77602768"", ""40.08111191"", ""27.80546951"", ""25.00794601"", ""22.89376068"", ""23.14795303"", ""19.95088387"", ""19.05524635""]",1,TrendAELG_WaveletV3AELG,4,learnable,18.64104626,0.17201130
resnet_skip_study_r1,TW16_skip4_a01,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,0,42,15.030806,3.557005,916.173584,3459230.750000,0.907417,0.805984,2.120154,1519896,9.25,10,False,False,ReLU,MAX_EPOCHS,15.02267838,15.02267838,11.44565868,9,1.000000,False,"[""44.80569839"", ""31.06453323"", ""27.31079674"", ""23.95871544"", ""22.53468132"", ""19.23292351"", ""17.36894798"", ""16.22077370"", ""15.46563625"", ""15.02267838""]",1,TrendAELG_WaveletV3AELG,4,0.1,17.09844171,0.38161311
resnet_skip_study_r1,TW16_skip4_a01,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,1,43,15.186956,3.589058,912.566406,3500898.000000,0.916228,0.840769,2.321441,1519896,9.21,10,False,False,ReLU,MAX_EPOCHS,15.56648064,15.67378521,11.45460129,8,1.006893,False,"[""59.63618088"", ""29.08130646"", ""31.36974907"", ""24.72787285"", ""22.47162247"", ""18.63617706"", ""16.79836273"", ""17.50547218"", ""15.56648064"", ""15.67378521""]",1,TrendAELG_WaveletV3AELG,4,0.1,15.26224206,0.25592253
resnet_skip_study_r1,TW16_skip4_a01,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,2,44,14.949841,3.490419,912.840759,3462427.000000,0.896562,0.785181,2.069176,1519896,9.23,10,False,False,ReLU,MAX_EPOCHS,15.07053089,15.07053089,11.38280964,9,1.000000,False,"[""59.85498428"", ""29.24234581"", ""29.49068451"", ""24.30652237"", ""23.03083229"", ""19.09159279"", ""17.34217644"", ""16.02578163"", ""15.96203709"", ""15.07053089""]",1,TrendAELG_WaveletV3AELG,4,0.1,15.53868117,0.25960547
resnet_skip_study_r1,TW16_skip4_learn,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,0,42,15.984571,3.799105,959.230347,3602514.500000,0.967059,0.881657,2.444682,1519897,9.28,10,False,False,ReLU,MAX_EPOCHS,15.78892899,15.78892899,12.20279026,9,1.000000,False,"[""53.95204163"", ""30.53177643"", ""32.58381653"", ""25.34316826"", ""24.13412285"", ""22.65595627"", ""20.27037048"", ""18.80991364"", ""17.31177521"", ""15.78892899""]",1,TrendAELG_WaveletV3AELG,4,learnable,19.41348875,0.35982862
resnet_skip_study_r1,TW16_skip4_learn,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,1,43,17.091061,4.380404,1072.711426,4037918.000000,1.074051,0.958265,2.526772,1519897,9.39,10,False,False,ReLU,MAX_EPOCHS,17.24796677,17.24796677,12.07386971,9,1.000000,False,"[""66.98986053"", ""29.27830887"", ""34.48729706"", ""25.05582809"", ""24.15924454"", ""20.86190796"", ""18.75455666"", ""17.34850502"", ""18.20020485"", ""17.24796677""]",1,TrendAELG_WaveletV3AELG,4,learnable,15.80048139,0.23586378
resnet_skip_study_r1,TW16_skip4_learn,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,2,44,15.407610,3.666046,938.836182,3578018.250000,0.932665,0.824769,2.189059,1519897,9.32,10,False,False,ReLU,MAX_EPOCHS,15.22924042,15.22924042,12.09524727,9,1.000000,False,"[""68.36270142"", ""28.88191223"", ""37.17100143"", ""25.18811226"", ""23.95495415"", ""21.62917900"", ""18.78900146"", ""17.90912247"", ""16.09487152"", ""15.22924042""]",1,TrendAELG_WaveletV3AELG,4,learnable,16.73115847,0.24474104
resnet_skip_study_r1,TW16_skip8_learn,trendwav_distance_sweep,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,0,42,15.047482,3.456723,898.227722,3391017.500000,0.895310,0.808087,2.160968,1519897,9.38,10,False,False,ReLU,MAX_EPOCHS,15.50057983,15.50057983,11.89354992,9,1.000000,False,"[""54.81626511"", ""30.21906853"", ""29.87777901"", ""24.85680199"", ""23.95266533"", ""20.58099365"", ""18.49776840"", ""17.37281990"", ""16.16586685"", ""15.50057983""]",1,TrendAELG_WaveletV3AELG,8,learnable,17.79544807,0.32463810
resnet_skip_study_r1,TW16_skip8_learn,trendwav_distance_sweep,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,1,43,14.709634,3.402080,883.106506,3365144.000000,0.878098,0.796368,2.165206,1519897,9.37,10,False,False,ReLU,MAX_EPOCHS,15.50826263,15.50826263,11.23824787,9,1.000000,False,"[""67.64881134"", ""29.19895744"", ""33.39535904"", ""24.92710304"", ""23.29274368"", ""20.40490150"", ""18.79468346"", ""17.56131363"", ""15.65170956"", ""15.50826263""]",1,TrendAELG_WaveletV3AELG,8,learnable,15.23807256,0.22525263
resnet_skip_study_r1,TW16_skip8_learn,trendwav_distance_sweep,"['TrendAELG', 'WaveletV3AELG']",Yearly,1,6,30,16,1,True,2,44,14.813830,3.463134,893.765930,3385013.750000,0.888968,0.795415,2.112429,1519897,9.24,10,False,False,ReLU,MAX_EPOCHS,15.16729259,15.16729259,11.28937340,9,1.000000,False,"[""69.36698151"", ""28.90722466"", ""34.58353043"", ""24.88844299"", ""23.83942604"", ""20.50898933"", ""18.17855263"", ""17.04697609"", ""15.83172417"", ""15.16729259""]",1,TrendAELG_WaveletV3AELG,8,learnable,15.37718153,0.22167869
