experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,arch_family,block_type_primary,backbone,stack_pattern,wavelet_family,basis_dim_label,latent_dim_cfg,trend_thetas_dim_cfg,skip_distance_cfg,active_g_cfg,kl_weight_cfg,share_weights_cfg
comprehensive_m4_paper_sample,NBEATS-G_10s_ag0,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,0,364404273,13.735262,3.179672,841.554626,3246957.500000,0.820304,0.736040,1.926111,8222720,256,26.57,3,False,False,ReLU,EARLY_STOPPED,13.90722847,14.89947510,10.40734863,6,1.071348,False,"[""14.64268303"", ""14.41321373"", ""15.25680447"", ""14.18405533"", ""14.93958569"", ""13.93018341"", ""13.90722847"", ""13.92829323"", ""14.48519039"", ""14.20391941"", ""14.61031246"", ""14.34546852"", ""14.56122017"", ""14.18649483"", ""15.64742661"", ""14.52594948"", ""14.70541191"", ""14.62908649"", ""14.24693203"", ""14.88045692"", ""15.10932446"", ""14.89947510""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,False,,
comprehensive_m4_paper_sample,NBEATS-G_10s_ag0,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,1,1556668074,13.716009,3.180552,839.838806,3236592.250000,0.819825,0.728168,1.901991,8222720,256,22.15,2,False,False,ReLU,EARLY_STOPPED,13.69759464,14.55244160,10.54225540,3,1.062409,False,"[""13.96260166"", ""13.82945156"", ""15.41629505"", ""13.69759464"", ""14.45966053"", ""14.38519669"", ""14.27308178"", ""14.07156944"", ""14.97309875"", ""14.33782101"", ""13.86938286"", ""14.71978760"", ""14.21668434"", ""14.35278511"", ""14.27178669"", ""14.53569698"", ""14.16552162"", ""14.51798058"", ""14.55244160""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,False,,
comprehensive_m4_paper_sample,NBEATS-G_10s_ag0,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,2,546346645,13.524193,3.136454,828.492737,3185236.250000,0.808408,0.717438,1.853650,8222720,256,21.51,2,False,False,ReLU,EARLY_STOPPED,13.79199886,14.57615757,10.15075874,2,1.056856,False,"[""19.77815437"", ""14.14696980"", ""13.79199886"", ""14.67009544"", ""14.03485489"", ""13.87342262"", ""13.89651585"", ""14.26430798"", ""14.11578369"", ""14.50152874"", ""14.45503139"", ""14.34980583"", ""15.08724594"", ""14.56244278"", ""15.18283558"", ""14.63028812"", ""14.42968178"", ""14.57615757""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,False,,
comprehensive_m4_paper_sample,NBEATS-G_10s_ag0,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,3,1019745030,13.705405,3.193272,837.555420,3199552.500000,0.821101,0.729547,1.865324,8222720,256,21.66,2,False,False,ReLU,EARLY_STOPPED,13.82383728,14.51853943,11.27332783,2,1.050254,False,"[""14.11770916"", ""15.03180122"", ""13.82383728"", ""14.19018650"", ""14.01056290"", ""14.21145535"", ""14.45332718"", ""14.37447166"", ""14.26099873"", ""13.97065067"", ""14.07172585"", ""14.02081680"", ""13.94120884"", ""14.06511307"", ""14.69207191"", ""13.89912891"", ""14.50340366"", ""14.51853943""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,False,,
comprehensive_m4_paper_sample,NBEATS-G_10s_ag0,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,4,1900739783,13.724806,3.121241,832.821716,3190720.500000,0.812632,0.726015,1.909101,8222720,256,32.44,3,False,False,ReLU,EARLY_STOPPED,13.87418747,14.62668324,9.08405590,12,1.054237,False,"[""14.95484543"", ""14.33548641"", ""13.88614559"", ""15.07766056"", ""14.04072285"", ""14.71370792"", ""14.40398407"", ""14.40823650"", ""14.21903896"", ""13.99248791"", ""14.58088493"", ""14.47038269"", ""13.87418747"", ""14.45689011"", ""14.78857613"", ""14.14895153"", ""14.33452129"", ""14.49772167"", ""14.69013882"", ""14.42524338"", ""14.97911835"", ""15.06499863"", ""14.66689396"", ""14.68891811"", ""14.18749905"", ""14.53879070"", ""15.08271503"", ""14.62668324""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,False,,
comprehensive_m4_paper_sample,NBEATS-G_10s_ag0,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,7,1008153767,13.659456,3.193880,841.336365,3279395.250000,0.819772,0.733550,1.891334,8222720,256,25.54,3,False,False,ReLU,EARLY_STOPPED,13.63702679,14.72088051,10.44128132,5,1.079479,False,"[""46.68367767"", ""14.59274197"", ""14.41895676"", ""15.19980431"", ""14.17276859"", ""13.63702679"", ""14.32119942"", ""14.11122513"", ""14.02948666"", ""14.67310047"", ""14.20538425"", ""14.71825123"", ""14.04872417"", ""14.12936687"", ""14.96576595"", ""14.50793648"", ""14.42237091"", ""15.00266743"", ""14.04139233"", ""14.80564690"", ""14.72088051""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,False,,
comprehensive_m4_paper_sample,NBEATS-G_10s_ag0,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,9,496220988,13.373571,3.051336,816.695190,3139413.250000,0.793090,0.710803,1.858201,8222720,256,26.91,3,False,False,ReLU,EARLY_STOPPED,13.77876663,14.57324028,10.87806034,7,1.057659,False,"[""18.22666359"", ""14.01035881"", ""14.14592838"", ""14.39552689"", ""15.22690582"", ""14.30891609"", ""14.28314114"", ""13.77876663"", ""14.36655807"", ""13.93498516"", ""13.95195484"", ""14.23887730"", ""14.41783047"", ""14.16487122"", ""14.72162628"", ""14.40388870"", ""14.93771458"", ""14.36328506"", ""14.47446728"", ""14.38353252"", ""14.85610008"", ""14.75109673"", ""14.57324028""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,False,,
comprehensive_m4_paper_sample,Generic_10s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,10,1,True,0,1542374360,13.535845,3.108284,828.056030,3197009.750000,0.805220,0.718444,1.874799,8222720,256,25.89,3,False,False,ReLU,EARLY_STOPPED,13.72975540,14.43168068,10.49043941,6,1.051124,False,"[""14.16490746"", ""13.87199211"", ""15.63864708"", ""14.15383434"", ""14.26413345"", ""13.92025280"", ""13.72975540"", ""14.49827290"", ""14.56889439"", ""14.45144176"", ""14.52101517"", ""14.20252705"", ""14.08762264"", ""14.55120754"", ""14.26378536"", ""14.93600655"", ""14.17378235"", ""14.78356266"", ""14.96045017"", ""15.13152218"", ""14.22677994"", ""14.43168068""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_10s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,10,1,True,1,1537977644,13.363335,3.038499,816.622375,3153030.000000,0.791162,0.709466,1.854807,8222720,256,24.49,2,False,False,ReLU,EARLY_STOPPED,13.90671349,15.10264683,10.95131874,4,1.085997,False,"[""15.74705982"", ""13.97319412"", ""14.11912632"", ""14.69623470"", ""13.90671349"", ""14.53494835"", ""14.13772678"", ""14.60497952"", ""14.17781353"", ""14.01492786"", ""14.01411724"", ""14.07057762"", ""14.10620880"", ""14.06447983"", ""14.31332970"", ""14.36523056"", ""14.20342541"", ""14.22285461"", ""14.24682236"", ""15.10264683""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_10s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,10,1,True,2,777655488,13.926664,3.300935,852.412354,3229803.500000,0.841417,0.745475,1.910514,8222720,256,22.94,2,False,False,ReLU,EARLY_STOPPED,13.85932922,14.41064930,11.90306950,3,1.039780,False,"[""14.59094715"", ""17.46919823"", ""14.36187267"", ""13.85932922"", ""14.06670094"", ""13.99121761"", ""14.57329655"", ""15.36555290"", ""14.31084347"", ""14.22778416"", ""15.99785709"", ""15.09478760"", ""15.36490631"", ""14.24590588"", ""14.05397129"", ""14.93523598"", ""14.23573685"", ""14.48977470"", ""14.41064930""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_10s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,10,1,True,5,544948150,13.714496,3.108857,833.551208,3216079.000000,0.810758,0.728330,1.923978,8222720,256,33.69,3,False,False,ReLU,EARLY_STOPPED,13.92051506,15.01986504,9.03556824,13,1.078973,False,"[""46.67331696"", ""46.24081421"", ""47.59525681"", ""18.34164810"", ""14.16692638"", ""13.92968178"", ""14.17367363"", ""13.96530056"", ""13.99403381"", ""14.10102081"", ""14.40823460"", ""14.17113686"", ""14.21589375"", ""13.92051506"", ""14.93519402"", ""14.46327877"", ""14.60184669"", ""14.41240311"", ""14.53427601"", ""15.75867653"", ""14.29094315"", ""14.78843880"", ""14.66300106"", ""14.36170769"", ""15.07113075"", ""15.20450306"", ""14.66438484"", ""14.75002956"", ""15.01986504""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_10s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,10,1,True,6,798856666,13.747213,3.233712,842.600525,3209358.750000,0.827468,0.742285,1.911675,8222720,256,27.92,3,False,False,ReLU,EARLY_STOPPED,13.66780567,14.41490746,10.23399067,7,1.054661,False,"[""14.16660976"", ""14.13636971"", ""15.90493202"", ""14.41683388"", ""13.80484200"", ""15.55682468"", ""13.86093044"", ""13.66780567"", ""14.96635914"", ""13.95731354"", ""13.66971588"", ""14.40183163"", ""14.42692757"", ""14.09333134"", ""14.72696590"", ""14.55365372"", ""15.29544735"", ""15.23829174"", ""15.34511662"", ""14.41524315"", ""14.79081154"", ""15.03036022"", ""14.41490746""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_10s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,10,1,True,7,946282228,13.685088,3.146846,833.166077,3202074.750000,0.814638,0.734036,1.940675,8222720,256,26.11,3,False,False,ReLU,EARLY_STOPPED,13.90903091,14.89520931,10.79094410,6,1.070902,False,"[""16.38237381"", ""15.04922390"", ""14.22358704"", ""14.39745426"", ""14.08867931"", ""14.29659557"", ""13.90903091"", ""13.97175694"", ""13.92772388"", ""14.48079777"", ""14.96830273"", ""14.31617546"", ""14.32192802"", ""14.16967487"", ""14.66848278"", ""14.15801334"", ""14.49698734"", ""14.81390381"", ""14.23335457"", ""14.30785465"", ""14.82603550"", ""14.89520931""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_10s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,10,1,True,8,845127764,13.825043,3.259385,843.606262,3233855.250000,0.833080,0.750317,1.944459,8222720,256,23.37,2,False,False,ReLU,EARLY_STOPPED,13.93245888,14.75064278,11.26289845,3,1.058725,False,"[""45.41328812"", ""14.06794739"", ""14.04007053"", ""13.93245888"", ""14.69216728"", ""14.24978542"", ""14.94216728"", ""14.27083969"", ""14.26717281"", ""14.60356903"", ""14.01094818"", ""14.17478275"", ""14.24641418"", ""14.46825790"", ""14.48775387"", ""14.50031757"", ""14.57276630"", ""15.07985878"", ""14.75064278""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_10s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,10,1,True,9,647947915,14.097444,3.403683,868.112366,3298792.000000,0.859570,0.766036,1.931960,8222720,256,25.33,3,False,False,ReLU,EARLY_STOPPED,13.85059643,15.28537369,10.31437778,5,1.103590,False,"[""14.66658592"", ""14.91115761"", ""14.20095348"", ""14.14078426"", ""14.00345612"", ""13.85059643"", ""14.10371494"", ""14.11671829"", ""13.95292664"", ""14.32357597"", ""14.02781296"", ""14.20871830"", ""14.17582703"", ""15.11601734"", ""14.28111172"", ""14.56104660"", ""14.30285454"", ""14.94765186"", ""14.27704620"", ""14.76513195"", ""15.28537369""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_30s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,30,1,True,0,1511984718,13.974753,3.273081,853.607422,3249402.250000,0.839384,0.746079,1.915750,24668160,256,56.39,3,False,False,ReLU,EARLY_STOPPED,13.71643639,14.54424095,9.76540375,6,1.060351,False,"[""14.90129471"", ""14.56374836"", ""15.62680435"", ""13.76777554"", ""14.23598480"", ""14.31290531"", ""13.71643639"", ""14.03767300"", ""15.07833385"", ""13.93252182"", ""15.03344536"", ""13.91936111"", ""14.25771904"", ""14.28849602"", ""15.54271698"", ""14.64228535"", ""14.14999962"", ""14.64986134"", ""14.71834373"", ""14.54356384"", ""14.44035721"", ""14.54424095""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_30s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,30,1,True,1,1424860813,13.508119,3.078545,822.604492,3169451.250000,0.800630,0.720052,1.906374,24668160,256,59.81,3,False,False,ReLU,EARLY_STOPPED,13.94854259,14.51862526,9.23950481,7,1.040870,False,"[""17.21530342"", ""14.20699215"", ""14.10593987"", ""14.91248798"", ""15.59088421"", ""14.50653648"", ""14.41952324"", ""13.94854259"", ""14.06180000"", ""14.05119038"", ""14.52521038"", ""14.86352158"", ""14.30436516"", ""14.96221066"", ""14.16317272"", ""15.38277817"", ""15.18343163"", ""14.56458187"", ""14.16182518"", ""14.41628265"", ""14.84197712"", ""14.77216339"", ""14.51862526""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_30s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,30,1,True,2,1439743471,13.905057,3.183632,841.996582,3233335.500000,0.825997,0.734868,1.937365,24668160,256,71.03,3,False,False,ReLU,EARLY_STOPPED,14.10626602,14.96611404,7.77900648,11,1.060955,False,"[""47.91004181"", ""46.41016388"", ""46.77494049"", ""14.21575928"", ""14.16921616"", ""14.59249592"", ""14.28421497"", ""14.55902290"", ""14.75001335"", ""14.16588879"", ""14.60458469"", ""14.10626602"", ""14.12197018"", ""14.64573669"", ""14.35977840"", ""14.34124088"", ""14.83659554"", ""15.12489986"", ""14.57978439"", ""14.49367619"", ""14.86250401"", ""15.09563065"", ""14.87874413"", ""15.48098946"", ""14.93424416"", ""14.95741844"", ""14.96611404""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_30s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,30,1,True,3,1306315272,13.576328,3.161590,827.130066,3128005.750000,0.813166,0.734109,1.921996,24668160,256,50.64,2,False,False,ReLU,EARLY_STOPPED,13.81698608,14.42643642,9.94901657,3,1.044109,False,"[""46.36378098"", ""23.12837219"", ""14.39707184"", ""13.81698608"", ""14.06184959"", ""14.13527966"", ""14.26698685"", ""14.82924175"", ""14.85750771"", ""13.91725636"", ""14.38261414"", ""14.29692364"", ""14.61381531"", ""14.09826660"", ""14.11287880"", ""14.39240932"", ""14.70590591"", ""15.07005882"", ""14.42643642""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_30s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,30,1,True,4,249388065,13.544565,3.115679,823.797363,3168993.250000,0.806418,0.735085,1.942045,24668160,256,53.06,2,False,False,ReLU,EARLY_STOPPED,13.94090652,15.24273396,9.31169605,4,1.093382,False,"[""18.46694756"", ""14.38503265"", ""14.05498409"", ""13.96135235"", ""13.94090652"", ""14.72178268"", ""14.17385197"", ""14.73207569"", ""14.17947578"", ""14.56734943"", ""14.36679363"", ""14.65462589"", ""14.30692101"", ""14.52195072"", ""14.49237537"", ""14.22245693"", ""14.64030743"", ""14.55951214"", ""14.65545082"", ""15.24273396""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_30s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,30,1,True,5,619668328,13.561079,3.130696,830.608337,3192011.500000,0.808812,0.716931,1.848015,24668160,256,54.90,3,False,False,ReLU,EARLY_STOPPED,13.83048534,14.91599274,9.42390442,5,1.078487,False,"[""45.00050354"", ""15.24227142"", ""14.18658543"", ""14.03784275"", ""14.12028503"", ""13.83048534"", ""13.84292221"", ""14.29940796"", ""14.17299843"", ""14.59449959"", ""14.01211262"", ""14.19387341"", ""14.52276802"", ""14.82258701"", ""14.23173237"", ""14.98740864"", ""14.27257061"", ""14.43007088"", ""14.48690510"", ""14.43845558"", ""14.91599274""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_30s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,30,1,True,6,253765112,13.575543,3.103420,825.288879,3163906.250000,0.805823,0.723190,1.922080,24668160,256,57.65,3,False,False,ReLU,EARLY_STOPPED,13.93549824,14.74777889,9.00329590,6,1.058289,False,"[""14.71971989"", ""14.02517128"", ""14.49771786"", ""14.09819698"", ""13.97830200"", ""15.41194248"", ""13.93549824"", ""14.17154503"", ""14.32762241"", ""14.16037273"", ""14.22738361"", ""14.42824841"", ""14.15670776"", ""14.78948498"", ""14.44747543"", ""14.74243736"", ""14.20643330"", ""14.79379654"", ""14.62230682"", ""15.25145626"", ""14.89181519"", ""14.74777889""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_30s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,30,1,True,7,283703980,13.576118,3.121996,828.813782,3208066.750000,0.808178,0.728471,1.916039,24668160,256,42.38,2,False,False,ReLU,EARLY_STOPPED,13.89426994,14.41913700,10.62407684,0,1.037776,False,"[""13.89426994"", ""15.40507507"", ""14.06881905"", ""14.17525291"", ""14.44533253"", ""13.97577953"", ""14.28825569"", ""14.12316608"", ""14.18759918"", ""14.34008694"", ""13.98618221"", ""14.30437756"", ""14.71888828"", ""14.91655064"", ""14.36973476"", ""14.41913700""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_30s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,30,1,True,8,1036007406,13.741583,3.210092,847.236145,3306668.500000,0.824324,0.730836,1.880953,24668160,256,49.83,2,False,False,ReLU,EARLY_STOPPED,13.73745155,14.78869247,10.03955841,3,1.076524,False,"[""14.50938034"", ""15.25162792"", ""14.56553268"", ""13.73745155"", ""13.96043587"", ""13.85562801"", ""15.45761585"", ""14.19644547"", ""13.98946190"", ""14.51257706"", ""14.01686287"", ""14.14358139"", ""14.38351250"", ""14.37865639"", ""14.47419453"", ""14.61510754"", ""14.30848217"", ""14.68578911"", ""14.78869247""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,Generic_30s_sw0,no_weight_sharing,['Generic'],Yearly,1,6,30,30,1,True,9,25516038,13.494338,3.090360,822.355225,3155434.500000,0.801695,0.715922,1.865235,24668160,256,52.48,2,False,False,ReLU,EARLY_STOPPED,13.71178818,14.64865208,9.49427605,4,1.068325,False,"[""13.88402462"", ""14.05853844"", ""14.03452873"", ""13.87124634"", ""13.71178818"", ""13.82856560"", ""14.09586716"", ""13.95164585"", ""14.08313465"", ""14.96634769"", ""14.65490341"", ""14.27589989"", ""15.03042412"", ""14.43385983"", ""14.38329315"", ""14.46753788"", ""14.71052170"", ""14.19491291"", ""14.50711250"", ""14.64865208""]",no_weight_sharing,Generic,RootBlock,homogeneous,,,,,0,False,,False
comprehensive_m4_paper_sample,NBEATS-G_10s_agf,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,0,198627282,13.473350,3.087159,830.074890,3259402.750000,0.800650,0.717391,1.843579,8222720,256,23.44,2,"['forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', False]",False,ReLU,EARLY_STOPPED,13.61298752,14.52533531,11.10031605,3,1.067020,False,"[""13.99172688"", ""15.75138474"", ""15.53672123"", ""13.61298752"", ""15.52862263"", ""14.68311405"", ""14.72332382"", ""14.88853836"", ""14.14679241"", ""14.39162254"", ""14.27148342"", ""15.03520966"", ""16.12714195"", ""16.12170982"", ""14.56708050"", ""14.65828896"", ""14.74170017"", ""14.14864635"", ""14.52533531""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,forecast,,
comprehensive_m4_paper_sample,NBEATS-G_10s_agf,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,1,597065743,13.671803,3.164025,839.286011,3255761.000000,0.816393,0.726381,1.878204,8222720,256,30.46,3,"['forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', False]",False,ReLU,EARLY_STOPPED,13.91854572,14.79393768,9.88028622,9,1.062894,False,"[""14.14844322"", ""14.97794151"", ""14.00022030"", ""14.12653542"", ""14.05108166"", ""15.33012772"", ""13.98053360"", ""14.36196709"", ""14.35599995"", ""13.91854572"", ""15.53092098"", ""14.01363564"", ""13.95383835"", ""14.14779854"", ""14.59209251"", ""15.41194439"", ""15.07455444"", ""14.31324005"", ""14.72975159"", ""15.52338982"", ""14.42605209"", ""15.31616688"", ""14.74749565"", ""14.61459064"", ""14.79393768""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,forecast,,
comprehensive_m4_paper_sample,NBEATS-G_10s_agf,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,2,413077281,13.689889,3.192519,839.069092,3203547.000000,0.820532,0.735363,1.906843,8222720,256,25.42,3,"['forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', False]",False,ReLU,EARLY_STOPPED,13.90441036,15.04361820,10.68696690,5,1.081931,False,"[""14.24620533"", ""14.77617264"", ""14.77022552"", ""14.31147671"", ""16.12096024"", ""13.90441036"", ""14.10107613"", ""13.94110489"", ""14.60387516"", ""14.27973461"", ""14.57230663"", ""14.65508461"", ""15.15470886"", ""14.15517521"", ""14.99268055"", ""14.56504345"", ""14.66335964"", ""14.90132332"", ""15.23007298"", ""14.39363003"", ""15.04361820""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,forecast,,
comprehensive_m4_paper_sample,NBEATS-G_10s_agf,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,3,144789733,14.083940,3.346438,866.465027,3329061.500000,0.851954,0.755676,1.916322,8222720,256,19.91,2,"['forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', False]",False,ReLU,EARLY_STOPPED,13.97459602,14.29041672,11.33403301,0,1.022600,False,"[""13.97459602"", ""14.79229736"", ""14.60211945"", ""13.98000908"", ""14.02694035"", ""14.65036011"", ""14.80744743"", ""14.37691212"", ""14.50267792"", ""14.16697121"", ""14.38223934"", ""14.57033920"", ""14.72727966"", ""14.88532925"", ""14.96219444"", ""14.29041672""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,forecast,,
comprehensive_m4_paper_sample,NBEATS-G_10s_agf,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,4,1149499167,13.912100,3.211279,850.532776,3290825.000000,0.829691,0.739816,1.912984,8222720,256,33.74,3,"['forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', False]",False,ReLU,EARLY_STOPPED,13.87497044,15.09634209,9.83379459,12,1.088027,False,"[""15.46797371"", ""14.70963287"", ""14.86271858"", ""15.10609818"", ""14.49833393"", ""15.06401539"", ""14.30642891"", ""14.35547543"", ""14.40656948"", ""14.08808136"", ""14.54901886"", ""14.47303486"", ""13.87497044"", ""14.39429665"", ""14.18796921"", ""14.19258690"", ""14.21049500"", ""14.51760769"", ""14.90448475"", ""14.42332077"", ""14.48036575"", ""14.66931629"", ""14.30429745"", ""14.54275513"", ""14.62048054"", ""14.47770405"", ""15.35234642"", ""15.09634209""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,forecast,,
comprehensive_m4_paper_sample,NBEATS-G_10s_agf,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,5,1254696395,13.502137,3.099351,828.843811,3228044.000000,0.803065,0.718644,1.881303,8222720,256,23.57,2,"['forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', False]",False,ReLU,EARLY_STOPPED,13.93020248,14.84736824,10.80010128,3,1.065840,False,"[""15.53364277"", ""15.46096230"", ""14.88856220"", ""13.93020248"", ""14.07084465"", ""14.27554893"", ""14.16534615"", ""14.73605442"", ""14.05651760"", ""14.42507839"", ""14.51449013"", ""14.30107975"", ""15.35831928"", ""14.13900089"", ""14.36384106"", ""14.08731747"", ""14.73511314"", ""15.05593777"", ""14.84736824""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,forecast,,
comprehensive_m4_paper_sample,NBEATS-G_10s_agf,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,6,571099744,13.508141,3.090950,825.663513,3170817.250000,0.802192,0.720176,1.868742,8222720,256,31.23,3,"['forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', False]",False,ReLU,EARLY_STOPPED,13.84837246,14.85216808,9.94039440,9,1.072485,False,"[""14.82836914"", ""14.21366024"", ""14.33751869"", ""14.78784275"", ""14.36343098"", ""14.15862465"", ""13.99324989"", ""14.08356762"", ""14.62799549"", ""13.84837246"", ""14.87076187"", ""14.15698910"", ""14.20507908"", ""14.41813183"", ""14.07859802"", ""14.74006653"", ""14.28349018"", ""14.37821102"", ""14.58403778"", ""14.25464821"", ""14.86419868"", ""14.48969936"", ""14.56093311"", ""15.24165916"", ""14.85216808""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,forecast,,
comprehensive_m4_paper_sample,NBEATS-G_10s_agf,paper_baseline,['Generic'],Yearly,1,6,30,10,1,True,7,631508803,13.828818,3.225741,845.628723,3217060.250000,0.828962,0.741984,1.891116,8222720,256,28.64,3,"['forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', 'forecast', False]",False,ReLU,EARLY_STOPPED,13.92918777,14.85416031,10.49194813,8,1.066405,False,"[""15.26891804"", ""14.36236382"", ""14.70873260"", ""14.18843365"", ""14.00591946"", ""14.87867260"", ""14.55359936"", ""14.01958847"", ""13.92918777"", ""14.26175785"", ""15.48101234"", ""14.44437504"", ""14.46890736"", ""14.37851524"", ""14.03304195"", ""14.42728233"", ""14.85066032"", ""14.49982452"", ""14.53154659"", ""14.77205944"", ""14.48961639"", ""14.90306759"", ""14.81413078"", ""14.85416031""]",paper_baseline,Generic,RootBlock,homogeneous,,,,,0,forecast,,
