experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,basis_dim,basis_offset,stack_basis_offsets,arch_family,block_type_primary,backbone,stack_pattern,wavelet_family,basis_dim_label,latent_dim_cfg,trend_thetas_dim_cfg,active_g_cfg,tiered
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_10s_tiered_ag0,tiered_rb_sym10_10s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,0,1156899430,13.866581,3.200400,850.971741,3312570.750000,0.826929,0.734680,1.885535,5067535,256,86.34,3,False,False,ReLU,EARLY_STOPPED,13.96787930,15.16546345,9.11133194,10,1.085738,False,"[""15.55201340"", ""13.98317909"", ""14.31898594"", ""14.00668716"", ""14.17157745"", ""14.37626266"", ""14.10484219"", ""14.44617081"", ""14.93396568"", ""14.03823090"", ""13.96787930"", ""14.22569275"", ""14.28928661"", ""14.66612530"", ""15.26718712"", ""14.54352760"", ""14.54911709"", ""14.63093376"", ""15.22418880"", ""14.78350544"", ""14.66374016"", ""14.91771317"", ""14.65209103"", ""15.32248878"", ""14.89927864"", ""15.16546345""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_10s_tiered_ag0,tiered_rb_sym10_10s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,1,1594668162,13.529786,3.092357,831.423889,3248093.500000,0.803031,0.718054,1.867358,5067535,256,66.90,2,False,False,ReLU,EARLY_STOPPED,13.79014111,14.22988319,10.37657833,3,1.031888,False,"[""14.15494537"", ""14.30078030"", ""15.66586113"", ""13.79014111"", ""14.46357059"", ""14.23909473"", ""14.03034878"", ""14.90877342"", ""14.07754326"", ""14.20355129"", ""14.28441143"", ""14.08102703"", ""13.92580318"", ""14.03794193"", ""14.92495251"", ""15.19833851"", ""14.80803776"", ""14.38286018"", ""14.22988319""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_10s_tiered_ag0,tiered_rb_sym10_10s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,2,370289957,13.659122,3.177676,836.371094,3225706.750000,0.817723,0.733226,1.895925,5067535,256,64.71,2,False,False,ReLU,EARLY_STOPPED,13.64179897,14.31897163,10.63581276,2,1.049640,False,"[""14.34763050"", ""14.19574165"", ""13.64179897"", ""16.31689072"", ""16.05693817"", ""14.19441128"", ""13.95431137"", ""13.92974567"", ""13.95746994"", ""14.08852291"", ""14.43605137"", ""14.19649696"", ""14.35516739"", ""14.04046154"", ""15.34977627"", ""13.94355011"", ""14.43163967"", ""14.31897163""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_10s_tiered_ag0,tiered_rb_sym10_10s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,3,552415232,13.889890,3.184400,844.099182,3284605.000000,0.825629,0.744568,1.981122,5067535,256,89.51,3,False,False,ReLU,EARLY_STOPPED,13.91530800,15.54951477,8.84206295,12,1.117439,False,"[""14.22325706"", ""14.08295345"", ""15.02071571"", ""14.26371574"", ""14.32867146"", ""13.94668198"", ""14.07608032"", ""14.13164234"", ""14.08552170"", ""14.06136513"", ""14.20315361"", ""14.88249016"", ""13.91530800"", ""14.54327202"", ""14.82229900"", ""15.30931282"", ""14.44181919"", ""15.22384071"", ""14.63222599"", ""14.38332748"", ""14.59138012"", ""14.87660027"", ""15.56358242"", ""14.46426678"", ""14.48702621"", ""14.68181801"", ""14.86261654"", ""15.54951477""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_10s_tiered_ag0,tiered_rb_sym10_10s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,4,982083867,13.394332,3.040531,816.603516,3130059.750000,0.792366,0.707846,1.854336,5067535,256,69.25,2,False,False,ReLU,EARLY_STOPPED,13.77361965,15.01780319,10.40745354,4,1.090331,False,"[""15.17610359"", ""13.94094276"", ""13.82784081"", ""13.81615925"", ""13.77361965"", ""14.18909931"", ""14.21865654"", ""14.26671696"", ""14.03502178"", ""14.05290890"", ""13.81987762"", ""14.10122013"", ""14.53356075"", ""14.93351650"", ""14.15158176"", ""14.16695690"", ""14.80858707"", ""14.34900379"", ""14.89422131"", ""15.01780319""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_10s_tiered_agf,tiered_rb_sym10_10s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,0,1633604498,13.604053,3.113713,828.822510,3197586.500000,0.807990,0.722528,1.890314,5067535,256,86.50,3,forecast,False,ReLU,EARLY_STOPPED,13.78542233,15.26061153,9.06856060,11,1.107011,False,"[""14.01227951"", ""14.64546967"", ""13.92747307"", ""14.78773212"", ""14.29547310"", ""14.54070377"", ""15.43031502"", ""14.65337086"", ""14.51451874"", ""13.92585087"", ""15.38509464"", ""13.78542233"", ""14.86925983"", ""15.15273380"", ""14.00445652"", ""13.88702869"", ""14.39462471"", ""14.18716717"", ""14.70188618"", ""14.42433739"", ""14.25590801"", ""14.44239521"", ""15.02490234"", ""15.03410149"", ""14.86240768"", ""14.78847408"", ""15.26061153""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_10s_tiered_agf,tiered_rb_sym10_10s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,1,1402607206,13.894895,3.263013,859.580872,3339072.250000,0.835674,0.739107,1.887434,5067535,256,76.27,3,forecast,False,ReLU,EARLY_STOPPED,13.70219326,14.81830120,9.90543365,7,1.081455,False,"[""15.47632217"", ""14.51070404"", ""14.15314293"", ""13.83506775"", ""14.16974640"", ""14.57066154"", ""14.21451473"", ""13.70219326"", ""14.03541946"", ""14.31885052"", ""14.68430424"", ""14.26589298"", ""14.10386181"", ""14.39315987"", ""14.13006020"", ""14.27667904"", ""14.00717258"", ""14.77644444"", ""14.27644730"", ""14.31561565"", ""14.62556648"", ""14.47463703"", ""14.81830120""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_10s_tiered_agf,tiered_rb_sym10_10s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,2,1979222125,13.478502,3.081392,832.891174,3330592.000000,0.800082,0.714814,1.861735,5067535,256,64.16,2,forecast,False,ReLU,EARLY_STOPPED,13.62553120,14.34223747,10.85340881,2,1.052600,False,"[""13.85867691"", ""14.32777405"", ""13.62553120"", ""14.09442139"", ""14.08185577"", ""13.72246838"", ""13.70828152"", ""13.98419571"", ""14.19521046"", ""13.79473877"", ""14.01684475"", ""14.26552200"", ""14.38293839"", ""13.83628082"", ""14.28705120"", ""14.83459759"", ""14.77559757"", ""14.34223747""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_10s_tiered_agf,tiered_rb_sym10_10s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,3,1478647479,13.482243,3.075761,821.915222,3198185.750000,0.799488,0.720197,1.900072,5067535,256,66.49,2,forecast,False,ReLU,EARLY_STOPPED,13.80364227,14.24047565,10.68254948,3,1.031646,False,"[""15.18682098"", ""15.68230820"", ""14.42381954"", ""13.80364227"", ""13.89335346"", ""14.46564770"", ""13.89027691"", ""14.09842014"", ""13.96961308"", ""14.44422436"", ""13.88305283"", ""13.89127827"", ""14.14812660"", ""14.13173103"", ""13.82280064"", ""14.08023930"", ""13.86708260"", ""14.01510620"", ""14.24047565""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_10s_tiered_agf,tiered_rb_sym10_10s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,10,1,True,4,567092740,13.837224,3.146352,841.678711,3231391.000000,0.819231,0.730155,1.925180,5067535,256,85.82,3,forecast,False,ReLU,EARLY_STOPPED,13.81775951,14.64674187,9.81387901,11,1.059994,False,"[""14.33289719"", ""14.10882378"", ""14.31758690"", ""13.88652039"", ""14.50398636"", ""14.21138954"", ""14.15615749"", ""15.24253941"", ""13.97968102"", ""14.45998001"", ""14.33778381"", ""13.81775951"", ""13.95625687"", ""14.31397724"", ""14.55630875"", ""15.14107704"", ""14.21818733"", ""14.31482887"", ""14.64741993"", ""14.93253708"", ""14.71486187"", ""14.36678791"", ""14.41552448"", ""14.53074360"", ""14.63318729"", ""14.54920292"", ""14.64674187""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods_paperlr,TAE+Sym10V3AE_10s_tiered,tiered_ae_sym10_10s,"['TrendAE', 'Symlet10WaveletV3AE']",Yearly,1,6,30,10,1,True,0,174417549,13.803055,3.242783,853.902283,3337022.750000,0.830318,0.742405,1.906348,1029455,256,61.94,2,False,False,ReLU,EARLY_STOPPED,13.63780308,14.22494793,11.41645145,1,1.043053,False,"[""13.77448082"", ""13.63780308"", ""13.96219730"", ""14.15092945"", ""13.79163170"", ""14.18120384"", ""14.24860287"", ""14.13208294"", ""14.14565754"", ""14.06554031"", ""14.24448204"", ""14.19449329"", ""14.47959900"", ""13.95167637"", ""14.27131557"", ""14.38448524"", ""14.22494793""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods_paperlr,TAE+Sym10V3AE_10s_tiered,tiered_ae_sym10_10s,"['TrendAE', 'Symlet10WaveletV3AE']",Yearly,1,6,30,10,1,True,1,900525152,13.405986,3.037397,818.650879,3166315.250000,0.792328,0.709038,1.858326,1029455,256,71.59,2,False,False,ReLU,EARLY_STOPPED,13.77167702,14.71930408,11.02537823,4,1.068810,False,"[""14.04601860"", ""14.89084244"", ""13.85442638"", ""14.00607204"", ""13.77167702"", ""13.81729603"", ""14.39278984"", ""13.84457779"", ""14.13092899"", ""14.24925041"", ""14.26624584"", ""14.08469963"", ""14.63382721"", ""14.28650665"", ""14.23890877"", ""14.29130173"", ""14.24401379"", ""14.71502686"", ""14.76805878"", ""14.71930408""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods_paperlr,TAE+Sym10V3AE_10s_tiered,tiered_ae_sym10_10s,"['TrendAE', 'Symlet10WaveletV3AE']",Yearly,1,6,30,10,1,True,2,851792546,14.114666,3.356422,867.807556,3310769.500000,0.854150,0.756444,1.934967,1029455,256,76.05,3,False,False,ReLU,EARLY_STOPPED,13.66492081,15.00579357,11.78814983,7,1.098125,False,"[""14.26214790"", ""15.06775951"", ""13.84049892"", ""14.11122799"", ""14.12996769"", ""14.11270142"", ""14.27938557"", ""13.66492081"", ""14.02528667"", ""14.09174347"", ""14.07307053"", ""13.84978104"", ""14.07566833"", ""14.45187950"", ""14.00155735"", ""14.53376770"", ""14.40320969"", ""14.14883995"", ""14.10977459"", ""14.52830029"", ""14.54284954"", ""14.45334339"", ""15.00579357""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods_paperlr,TAE+Sym10V3AE_10s_tiered,tiered_ae_sym10_10s,"['TrendAE', 'Symlet10WaveletV3AE']",Yearly,1,6,30,10,1,True,3,1938381770,13.661000,3.140360,830.547119,3189576.250000,0.813085,0.728512,1.896465,1029455,256,72.81,3,False,False,ReLU,EARLY_STOPPED,13.74230194,14.22980404,10.95204163,6,1.035475,False,"[""14.26850319"", ""13.82194424"", ""13.92838287"", ""14.36544323"", ""14.31423473"", ""14.82985306"", ""13.74230194"", ""13.88401604"", ""13.80175304"", ""13.79023552"", ""13.88535881"", ""13.89340591"", ""14.45468044"", ""13.88512611"", ""14.31807613"", ""14.29105473"", ""14.76286507"", ""14.26921749"", ""14.28385448"", ""14.22721291"", ""14.48881340"", ""14.22980404""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods_paperlr,TAE+Sym10V3AE_10s_tiered,tiered_ae_sym10_10s,"['TrendAE', 'Symlet10WaveletV3AE']",Yearly,1,6,30,10,1,True,4,1448142595,13.571426,3.113365,824.771240,3138977.250000,0.806948,0.721738,1.893608,1029455,256,70.61,3,False,False,ReLU,EARLY_STOPPED,13.61600780,15.16808033,11.17304230,5,1.113989,False,"[""14.34084511"", ""14.28393078"", ""13.99396229"", ""14.31939125"", ""14.26876354"", ""13.61600780"", ""13.69596291"", ""13.91000652"", ""13.99252987"", ""13.88237381"", ""14.09869194"", ""13.78398609"", ""14.64240646"", ""13.99702835"", ""13.82494259"", ""14.61995125"", ""13.86743641"", ""14.65070152"", ""14.31439018"", ""14.06313038"", ""15.16808033""]",,,,alt_ae_sym10,TrendAE+Symlet10WaveletV3AE,AERootBlock,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods_paperlr,TAELG+Sym10V3AELG_10s_tiered,tiered_aelg_sym10_10s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Yearly,1,6,30,10,1,True,0,262796613,13.557391,3.102283,825.898499,3145637.750000,0.805125,0.723817,1.889842,1029775,256,81.64,3,False,False,ReLU,EARLY_STOPPED,13.77341557,14.96107101,10.66148281,8,1.086228,False,"[""13.87120247"", ""14.70900726"", ""14.23395824"", ""14.14889145"", ""14.24619198"", ""13.90029240"", ""13.89938736"", ""14.02044582"", ""13.77341557"", ""13.90891075"", ""14.34374714"", ""14.00453663"", ""14.31142235"", ""13.99722672"", ""13.92483044"", ""14.84641743"", ""14.37707233"", ""14.97924137"", ""14.24276257"", ""14.99464703"", ""14.13172054"", ""14.50756931"", ""15.15112591"", ""14.96107101""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods_paperlr,TAELG+Sym10V3AELG_10s_tiered,tiered_aelg_sym10_10s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Yearly,1,6,30,10,1,True,1,705566802,13.704737,3.137895,830.005737,3169902.750000,0.814113,0.735516,1.919937,1029775,256,83.51,3,False,False,ReLU,EARLY_STOPPED,13.70339584,14.36756611,10.19754601,8,1.048468,False,"[""13.87964153"", ""14.39936638"", ""13.76641941"", ""14.09750557"", ""14.30755615"", ""13.84016705"", ""13.88728237"", ""14.31754875"", ""13.70339584"", ""14.01766682"", ""14.64221573"", ""14.06140614"", ""14.13614655"", ""14.09836674"", ""14.44658566"", ""14.77040195"", ""14.16526318"", ""14.39056969"", ""14.75788879"", ""14.44863224"", ""14.93484497"", ""15.15173817"", ""14.65404987"", ""14.36756611""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods_paperlr,TAELG+Sym10V3AELG_10s_tiered,tiered_aelg_sym10_10s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Yearly,1,6,30,10,1,True,2,423078922,13.726645,3.200406,853.045044,3439117.000000,0.822649,0.734338,1.875536,1029775,256,74.86,2,False,False,ReLU,EARLY_STOPPED,13.64194202,14.53257465,11.06541061,2,1.065286,False,"[""14.08424091"", ""13.77688313"", ""13.64194202"", ""15.04693317"", ""14.04905987"", ""13.66623878"", ""14.29225445"", ""14.27360153"", ""13.75112247"", ""13.80235481"", ""14.41979885"", ""14.29282379"", ""13.87480831"", ""14.05712509"", ""13.93316269"", ""14.38769817"", ""14.42200851"", ""14.53257465""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods_paperlr,TAELG+Sym10V3AELG_10s_tiered,tiered_aelg_sym10_10s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Yearly,1,6,30,10,1,True,3,969724977,13.677938,3.145828,835.387146,3207906.500000,0.814292,0.724208,1.865652,1029775,256,96.41,3,False,False,ReLU,EARLY_STOPPED,13.62169838,14.27270794,10.30476570,9,1.047792,False,"[""14.77485752"", ""15.47312069"", ""14.73056889"", ""13.76446152"", ""13.86080742"", ""14.34076405"", ""14.49842644"", ""15.29760456"", ""14.05176353"", ""13.62169838"", ""14.24749470"", ""14.37471581"", ""14.25009060"", ""13.87459946"", ""14.65478516"", ""14.20345402"", ""13.93981838"", ""14.41791821"", ""14.26568604"", ""14.30468464"", ""14.57144260"", ""14.29751778"", ""14.64742088"", ""14.82431412"", ""14.27270794""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods_paperlr,TAELG+Sym10V3AELG_10s_tiered,tiered_aelg_sym10_10s,"['TrendAELG', 'Symlet10WaveletV3AELG']",Yearly,1,6,30,10,1,True,4,556668129,13.472821,3.062064,823.012390,3201137.250000,0.797477,0.715337,1.885544,1029775,256,75.60,2,False,False,ReLU,EARLY_STOPPED,13.67530346,14.36300945,11.48623276,2,1.050288,False,"[""13.75023937"", ""14.63127422"", ""13.67530346"", ""14.05583954"", ""14.66186810"", ""14.00215340"", ""14.10114384"", ""13.99149418"", ""13.82298279"", ""13.90666962"", ""13.99435997"", ""14.36459064"", ""14.09447289"", ""14.47702885"", ""14.14472389"", ""14.04206944"", ""13.98132706"", ""14.36300945""]",,,,alt_aelg_sym10,TrendAELG+Symlet10WaveletV3AELG,AERootBlockLG,alternating,sym10,eq_fcast,32,3,False,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_30s_tiered_ag0,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,30,1,True,0,1564578444,13.509734,3.075895,820.288940,3146290.250000,0.800346,0.717359,1.886733,15202605,256,196.49,3,False,False,ReLU,EARLY_STOPPED,13.81495285,15.08641052,8.83582211,8,1.092035,False,"[""16.35142708"", ""14.28574181"", ""14.79125690"", ""14.18049145"", ""14.00790596"", ""14.21914768"", ""14.21168518"", ""14.29743195"", ""13.81495285"", ""15.55715370"", ""14.31201744"", ""14.05650806"", ""14.04620361"", ""14.34093094"", ""14.48105335"", ""14.50755405"", ""14.50630188"", ""14.97868729"", ""14.53038216"", ""15.04844570"", ""14.52479076"", ""14.66609764"", ""14.75155735"", ""15.08641052""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_30s_tiered_ag0,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,30,1,True,1,1003920140,13.517920,3.105192,824.905029,3178372.000000,0.804283,0.725443,1.898281,15202605,256,151.29,2,False,False,ReLU,EARLY_STOPPED,13.79491329,14.65964413,10.19849491,2,1.062685,False,"[""16.21516800"", ""14.56388187"", ""13.79491329"", ""14.30070782"", ""13.91575909"", ""14.25213623"", ""14.09685421"", ""14.03256702"", ""14.07969952"", ""14.34071159"", ""14.84184647"", ""14.73157215"", ""14.30414104"", ""14.29486942"", ""14.26935768"", ""14.64643764"", ""14.48628521"", ""14.65964413""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_30s_tiered_ag0,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,30,1,True,2,907828915,13.700719,3.198432,839.177734,3192960.000000,0.821607,0.732954,1.892324,15202605,256,158.49,2,False,False,ReLU,EARLY_STOPPED,13.62950420,15.03682518,9.16323853,3,1.103255,False,"[""14.21444988"", ""14.10311985"", ""14.01765347"", ""13.62950420"", ""14.79482651"", ""13.76686668"", ""14.15535069"", ""13.83011818"", ""13.86560345"", ""14.44822788"", ""14.20217800"", ""14.59467125"", ""14.04546452"", ""14.66512775"", ""14.20504189"", ""14.58184910"", ""14.71188450"", ""14.86297035"", ""15.03682518""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_30s_tiered_ag0,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,30,1,True,3,937766944,13.814561,3.147935,834.640015,3230900.500000,0.818737,0.734278,1.944992,15202605,256,173.94,3,False,False,ReLU,EARLY_STOPPED,13.81659508,14.61357212,9.08117867,5,1.057683,False,"[""15.48881531"", ""13.94674873"", ""15.24663448"", ""13.96723461"", ""15.68348217"", ""13.81659508"", ""14.40345478"", ""13.95921326"", ""13.82562733"", ""14.21382999"", ""14.77650261"", ""14.33411503"", ""14.03408718"", ""14.85200310"", ""14.47520542"", ""14.48242378"", ""14.92192364"", ""14.19148540"", ""14.50568771"", ""14.43158245"", ""14.61357212""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_30s_tiered_ag0,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,30,1,True,4,1675733969,13.579822,3.132626,839.973938,3338526.750000,0.809629,0.725316,1.894516,15202605,256,143.67,2,False,False,ReLU,EARLY_STOPPED,13.71996498,14.78197289,10.15995407,1,1.077406,False,"[""14.12751389"", ""13.71996498"", ""15.45436668"", ""14.56836796"", ""13.76388359"", ""13.98154640"", ""14.31075954"", ""14.20233727"", ""14.02807045"", ""14.02159786"", ""14.05884647"", ""14.19040108"", ""14.45764256"", ""14.60818863"", ""14.17056561"", ""14.34518909"", ""14.78197289""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,False,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,30,1,True,0,1454203282,13.760527,3.171820,838.323120,3240297.750000,0.820089,0.747159,2.001524,15202605,256,153.74,2,forecast,False,ReLU,EARLY_STOPPED,13.88353539,14.73550797,10.23905277,2,1.061366,False,"[""15.55288696"", ""14.28031635"", ""13.88353539"", ""14.22199154"", ""13.97617531"", ""14.01379585"", ""14.02761650"", ""14.17178440"", ""13.99957848"", ""14.27134800"", ""14.31023884"", ""14.19953537"", ""14.27226925"", ""14.96274471"", ""14.22239399"", ""14.36025047"", ""14.25074482"", ""14.73550797""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,30,1,True,1,1671116301,13.461582,3.068880,820.050232,3159137.250000,0.797990,0.715433,1.873187,15202605,256,154.68,2,forecast,False,ReLU,EARLY_STOPPED,13.74654102,14.36807919,9.62684631,2,1.045214,False,"[""14.71798611"", ""14.33203506"", ""13.74654102"", ""13.79981613"", ""13.78416538"", ""13.94992161"", ""14.40200043"", ""13.99520016"", ""13.98220634"", ""14.25420952"", ""13.91127014"", ""14.24748802"", ""14.26965904"", ""14.39467525"", ""14.48942661"", ""14.52510738"", ""14.23678780"", ""14.36807919""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,30,1,True,2,1573209100,13.952793,3.272491,860.466125,3302894.250000,0.838637,0.740442,1.871358,15202605,256,184.42,3,forecast,False,ReLU,EARLY_STOPPED,13.92849731,14.45635700,9.85735226,6,1.037898,False,"[""14.88685989"", ""14.09609413"", ""13.94907475"", ""15.32661915"", ""14.73503780"", ""14.13569546"", ""13.92849731"", ""13.98445892"", ""15.09575176"", ""14.80363083"", ""14.04484272"", ""15.13444710"", ""14.47959328"", ""14.06091690"", ""14.86496067"", ""14.64941406"", ""14.48910427"", ""14.28059483"", ""14.57506275"", ""14.22902012"", ""14.60689831"", ""14.45635700""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,30,1,True,3,1994714807,13.506983,3.055336,818.739807,3124047.500000,0.797675,0.712663,1.885238,15202605,256,176.12,3,forecast,False,ReLU,EARLY_STOPPED,13.77273083,14.51321316,9.54436874,5,1.053764,False,"[""15.26103497"", ""14.26699448"", ""14.74250317"", ""14.47233582"", ""14.06277275"", ""13.77273083"", ""14.40508270"", ""13.98904324"", ""14.35877991"", ""14.03699875"", ""13.90939426"", ""14.63366127"", ""14.61751080"", ""14.23169327"", ""14.10374737"", ""14.98196316"", ""15.06215382"", ""14.72997856"", ""15.07839584"", ""14.36691189"", ""14.51321316""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
tiered_offset_m4_allperiods_paperlr,T+Sym10V3_30s_tiered_agf,tiered_rb_sym10_30s,"['Trend', 'Symlet10WaveletV3']",Yearly,1,6,30,30,1,True,4,133174921,13.899072,3.208858,853.359436,3279597.750000,0.828988,0.734949,1.898257,15202605,256,187.98,3,forecast,False,ReLU,EARLY_STOPPED,13.67171192,14.73549366,9.39326286,7,1.077809,False,"[""14.25586796"", ""13.72672939"", ""13.88151455"", ""14.48950386"", ""14.02572727"", ""13.82687378"", ""14.06116009"", ""13.67171192"", ""14.31966305"", ""14.17031288"", ""14.32936668"", ""14.23168755"", ""14.15411663"", ""14.35163593"", ""14.44815445"", ""14.92947388"", ""14.58536434"", ""14.77850246"", ""14.84812737"", ""15.03963470"", ""14.93777275"", ""14.37244987"", ""14.73549366""]",,,,alt_trend_wavelet_rb,Trend+Symlet10WaveletV3,RootBlock,alternating,sym10,eq_fcast,,3,forecast,ascend
