experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,latent_dim_cfg,thetas_dim_cfg
ae_pure_r1,BottleneckGenericAE_ld2_td10_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,22.323462,6.424016,1331.208862,5096413.500000,1.491265,1.622756,8.429132,1462920,256,5.28,8,False,False,ReLU,MAX_EPOCHS,22.32131577,22.32131577,18.88761330,7,1.000000,False,"[""76.09403229"", ""38.91415405"", ""29.08467102"", ""29.91394043"", ""38.62566376"", ""25.19640541"", ""23.12242126"", ""22.32131577""]",1,BottleneckGenericAE,2,10
ae_pure_r1,BottleneckGenericAE_ld2_td10_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,20.809145,5.407678,1236.505737,4955690.000000,1.317059,1.126288,3.253540,1462920,256,5.40,8,False,False,ReLU,MAX_EPOCHS,22.65711784,22.65711784,17.48602295,7,1.000000,False,"[""108.50966644"", ""71.70752716"", ""51.93598557"", ""33.05970383"", ""34.26095581"", ""27.02789879"", ""25.96430397"", ""22.65711784""]",1,BottleneckGenericAE,2,10
ae_pure_r1,BottleneckGenericAE_ld2_td10_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,19.251823,5.055508,1150.392456,4379418.000000,1.225102,1.273125,5.185915,1462920,256,5.38,8,forecast,False,ReLU,MAX_EPOCHS,20.93923759,20.93923759,15.33286762,7,1.000000,False,"[""45.45726013"", ""31.67422485"", ""30.10580635"", ""36.96608734"", ""31.43556976"", ""23.77148819"", ""22.05298233"", ""20.93923759""]",1,BottleneckGenericAE,2,10
ae_pure_r1,BottleneckGenericAE_ld2_td10_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,20.578222,5.653286,1219.561646,4662977.000000,1.340896,1.461516,6.913407,1462920,256,5.34,8,forecast,False,ReLU,MAX_EPOCHS,21.43716621,21.43716621,15.20232964,7,1.000000,False,"[""43.53668594"", ""31.57980728"", ""33.37970352"", ""32.25755692"", ""27.70082092"", ""26.05254555"", ""22.36293793"", ""21.43716621""]",1,BottleneckGenericAE,2,10
ae_pure_r1,BottleneckGenericAE_ld2_td10_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,19.224007,4.963129,1151.825562,4475775.500000,1.212628,1.193755,4.412623,1462920,256,5.34,8,forecast,False,ReLU,MAX_EPOCHS,20.83253479,20.83253479,15.00247002,7,1.000000,False,"[""72.71575165"", ""42.58486938"", ""31.41469002"", ""26.25101280"", ""28.30132675"", ""24.00323296"", ""22.24150658"", ""20.83253479""]",1,BottleneckGenericAE,2,10
ae_pure_r1,BottleneckGenericAE_ld4_td3_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,23.682642,6.638157,1404.400635,5548204.000000,1.559793,1.527132,7.179576,1434750,256,5.38,8,False,False,ReLU,MAX_EPOCHS,24.42602730,24.42602730,23.13637161,7,1.000000,False,"[""83.99146271"", ""66.28992462"", ""62.70994568"", ""53.83573532"", ""52.80127335"", ""35.69352722"", ""29.75564957"", ""24.42602730""]",1,BottleneckGenericAE,4,3
ae_pure_r1,BottleneckGenericAE_ld4_td3_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,19.796440,5.287123,1183.156128,4509551.000000,1.270906,1.302455,5.276685,1434750,256,5.31,8,False,False,ReLU,MAX_EPOCHS,21.49713516,21.49713516,15.60529804,7,1.000000,False,"[""69.03472900"", ""40.75448608"", ""32.51548767"", ""29.61931992"", ""30.83215714"", ""24.32738304"", ""22.41295624"", ""21.49713516""]",1,BottleneckGenericAE,4,3
ae_pure_r1,BottleneckGenericAE_ld4_td3_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,21.733627,6.102038,1306.496094,5010939.000000,1.432708,1.575098,7.927472,1434750,256,5.36,8,False,False,ReLU,MAX_EPOCHS,22.00173378,22.00173378,16.55060959,7,1.000000,False,"[""79.03004456"", ""35.59239197"", ""29.29871941"", ""28.02632523"", ""36.06373215"", ""23.78141785"", ""22.54096031"", ""22.00173378""]",1,BottleneckGenericAE,4,3
ae_pure_r1,BottleneckGenericAE_ld4_td3_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,18.411724,4.860169,1095.838867,4140925.500000,1.174821,1.231409,4.973540,1434750,256,5.39,8,forecast,False,ReLU,MAX_EPOCHS,19.74404716,19.74404716,13.72541523,7,1.000000,False,"[""48.57365036"", ""34.21562195"", ""29.65493011"", ""30.32251549"", ""28.08912849"", ""24.97005081"", ""21.51399612"", ""19.74404716""]",1,BottleneckGenericAE,4,3
ae_pure_r1,BottleneckGenericAE_ld4_td3_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,18.945972,4.996664,1147.141968,4452664.500000,1.208341,1.233760,4.924693,1434750,256,5.33,8,forecast,False,ReLU,MAX_EPOCHS,20.78409195,20.78409195,14.55072880,7,1.000000,False,"[""52.00357437"", ""35.15236282"", ""29.65479279"", ""35.61787796"", ""25.70969200"", ""22.52893448"", ""21.72015572"", ""20.78409195""]",1,BottleneckGenericAE,4,3
ae_pure_r1,BottleneckGenericAE_ld4_td3_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,19.728109,5.104356,1174.275513,4582453.000000,1.245820,1.206869,4.263667,1434750,256,5.39,8,forecast,False,ReLU,MAX_EPOCHS,21.59590721,21.59590721,15.99941540,7,1.000000,False,"[""62.32618332"", ""38.03800201"", ""31.48899651"", ""28.74334526"", ""32.95135117"", ""24.71247482"", ""22.55050659"", ""21.59590721""]",1,BottleneckGenericAE,4,3
ae_pure_r1,BottleneckGenericAE_ld4_td5_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,50.023926,12.367055,2499.202637,24685572.000000,3.086529,2.768100,32.758640,1445730,256,5.47,8,False,False,ReLU,MAX_EPOCHS,51.44832993,51.44832993,45.50478745,7,1.000000,False,"[""129.23612976"", ""71.36923981"", ""62.99315262"", ""61.35667038"", ""54.50238419"", ""54.76179886"", ""53.67581940"", ""51.44832993""]",1,BottleneckGenericAE,4,5
ae_pure_r1,BottleneckGenericAE_ld4_td5_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,24.506165,7.196570,1477.446899,6022335.500000,1.655248,1.798458,11.257006,1445730,256,5.44,8,False,False,ReLU,MAX_EPOCHS,25.17278290,25.45821381,19.24861145,6,1.011339,False,"[""109.98854065"", ""72.66149902"", ""63.26568604"", ""54.31029510"", ""32.79539490"", ""36.55430603"", ""25.17278290"", ""25.45821381""]",1,BottleneckGenericAE,4,5
ae_pure_r1,BottleneckGenericAE_ld4_td5_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,19.320242,5.148206,1168.917603,4565680.500000,1.238858,1.307062,5.893448,1445730,256,5.74,8,False,False,ReLU,MAX_EPOCHS,21.03758049,21.03758049,15.02056122,7,1.000000,False,"[""75.79765320"", ""60.48851776"", ""57.85573196"", ""50.06755066"", ""34.13925171"", ""25.71494102"", ""22.88207626"", ""21.03758049""]",1,BottleneckGenericAE,4,5
ae_pure_r1,BottleneckGenericAE_ld4_td5_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,19.105648,5.047711,1140.611450,4359567.500000,1.219649,1.255470,4.887859,1445730,256,5.44,8,forecast,False,ReLU,MAX_EPOCHS,20.17863274,20.17863274,14.49407673,7,1.000000,False,"[""58.07754898"", ""33.98662949"", ""29.75954819"", ""28.89039612"", ""28.17971992"", ""22.61166191"", ""21.54540062"", ""20.17863274""]",1,BottleneckGenericAE,4,5
ae_pure_r1,BottleneckGenericAE_ld4_td5_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,20.555357,5.564847,1231.565430,4787812.500000,1.329069,1.374636,6.273385,1445730,256,5.46,8,forecast,False,ReLU,MAX_EPOCHS,22.03843880,22.03843880,15.67201805,7,1.000000,False,"[""53.18177795"", ""38.74569702"", ""30.09263039"", ""28.60848427"", ""36.04025650"", ""24.26882362"", ""22.55683708"", ""22.03843880""]",1,BottleneckGenericAE,4,5
ae_pure_r1,BottleneckGenericAE_ld4_td5_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,20.070791,5.490767,1208.467651,4543334.500000,1.304922,1.351712,5.416818,1445730,256,5.46,8,forecast,False,ReLU,MAX_EPOCHS,21.15567207,21.15567207,15.57543564,7,1.000000,False,"[""49.81084824"", ""33.30821228"", ""29.49877167"", ""34.73275375"", ""28.28975868"", ""22.59740257"", ""23.19760513"", ""21.15567207""]",1,BottleneckGenericAE,4,5
ae_pure_r1,BottleneckGenericAE_ld4_td8_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,27.818188,8.292222,1752.748779,7839023.500000,1.894435,1.953411,11.559400,1462200,256,5.48,8,False,False,ReLU,MAX_EPOCHS,28.79917908,28.79917908,30.78101540,7,1.000000,False,"[""161.90084839"", ""123.24127960"", ""100.95149231"", ""87.89927673"", ""77.21379089"", ""40.27466583"", ""43.53091049"", ""28.79917908""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td8_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,50.806160,11.663522,2358.572754,19826820.000000,3.021945,2.580516,26.115921,1462200,256,5.53,8,False,False,ReLU,MAX_EPOCHS,52.12752533,52.12752533,46.82420349,7,1.000000,False,"[""96.61640930"", ""77.30934906"", ""58.15942001"", ""57.09403229"", ""62.85149002"", ""55.22121048"", ""53.55280304"", ""52.12752533""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td8_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,50.269180,13.765072,2709.258301,30398906.000000,3.269928,3.022364,41.487839,1462200,256,5.46,8,False,False,ReLU,MAX_EPOCHS,50.48029709,50.48029709,46.55099106,7,1.000000,False,"[""97.92675781"", ""60.43968964"", ""56.40454865"", ""58.60168839"", ""53.82975388"", ""50.81158829"", ""51.18527603"", ""50.48029709""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td8_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,21.785931,5.994586,1299.488037,5053869.500000,1.420788,1.441911,5.952504,1462200,256,5.40,8,forecast,False,ReLU,MAX_EPOCHS,22.92279434,22.92279434,19.36403465,7,1.000000,False,"[""59.81196594"", ""33.20201492"", ""33.72778702"", ""30.81463051"", ""30.47074699"", ""25.55362701"", ""26.57182693"", ""22.92279434""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td8_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,21.466732,5.686983,1278.388916,5068237.000000,1.372320,1.325719,5.218811,1462200,256,5.40,8,forecast,False,ReLU,MAX_EPOCHS,23.43209839,23.43209839,15.70032978,7,1.000000,False,"[""54.96743393"", ""37.85520172"", ""30.88362503"", ""30.17459297"", ""36.08298874"", ""27.58563232"", ""24.55932045"", ""23.43209839""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td8_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,19.897127,5.335883,1192.429443,4598026.500000,1.280122,1.347820,6.240649,1462200,256,5.36,8,forecast,False,ReLU,MAX_EPOCHS,21.04194832,21.04194832,14.97434235,7,1.000000,False,"[""65.91793060"", ""36.89469910"", ""32.04700470"", ""25.77133179"", ""26.09037971"", ""24.16948318"", ""21.19702911"", ""21.04194832""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td10_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,19.938381,5.317397,1191.410034,4632036.000000,1.279058,1.339348,6.270125,1473180,256,5.40,8,False,False,ReLU,MAX_EPOCHS,21.41578674,21.41578674,15.40493488,7,1.000000,False,"[""96.32983398"", ""65.58362579"", ""53.45394135"", ""28.38734436"", ""33.77290344"", ""26.38351440"", ""22.69341278"", ""21.41578674""]",1,BottleneckGenericAE,4,10
ae_pure_r1,BottleneckGenericAE_ld4_td10_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,48.580158,10.308964,2073.371094,14205609.000000,2.783411,2.318666,17.977764,1473180,256,5.35,8,False,False,ReLU,MAX_EPOCHS,48.92292023,48.92292023,45.83424377,7,1.000000,False,"[""94.30529022"", ""79.80940247"", ""57.05748367"", ""58.39566422"", ""57.34788132"", ""52.51974487"", ""51.03412628"", ""48.92292023""]",1,BottleneckGenericAE,4,10
ae_pure_r1,BottleneckGenericAE_ld4_td10_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,23.007854,6.510011,1381.040894,5396221.500000,1.523024,1.606834,7.560171,1473180,256,5.41,8,False,False,ReLU,MAX_EPOCHS,24.51030350,24.51030350,18.65003395,7,1.000000,False,"[""93.48902893"", ""43.95690155"", ""38.95152283"", ""32.76881409"", ""29.12712479"", ""29.56203842"", ""25.11950493"", ""24.51030350""]",1,BottleneckGenericAE,4,10
ae_pure_r1,BottleneckGenericAE_ld4_td10_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,21.343687,5.955787,1278.497437,5039929.500000,1.402376,1.570518,8.560800,1473180,256,5.40,8,forecast,False,ReLU,MAX_EPOCHS,21.92547989,21.92547989,15.16155720,7,1.000000,False,"[""73.28826904"", ""37.74996948"", ""30.05743408"", ""27.01461411"", ""38.04002380"", ""24.08413124"", ""23.25133896"", ""21.92547989""]",1,BottleneckGenericAE,4,10
ae_pure_r1,BottleneckGenericAE_ld4_td10_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,19.445896,5.220842,1166.315552,4465568.000000,1.251842,1.334512,6.026430,1473180,256,5.51,8,forecast,False,ReLU,MAX_EPOCHS,20.16045952,20.16045952,14.13623714,7,1.000000,False,"[""58.31800079"", ""34.32104492"", ""29.66581345"", ""27.89598656"", ""32.56104279"", ""22.07222366"", ""21.77983475"", ""20.16045952""]",1,BottleneckGenericAE,4,10
ae_pure_r1,BottleneckGenericAE_ld4_td10_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,22.006079,6.224708,1311.619507,5002819.000000,1.456477,1.557740,7.234429,1473180,256,5.52,8,forecast,False,ReLU,MAX_EPOCHS,23.18427658,23.18427658,16.87549973,7,1.000000,False,"[""56.03383636"", ""31.98047829"", ""30.57931709"", ""30.43463516"", ""27.47852898"", ""27.40137482"", ""23.68861198"", ""23.18427658""]",1,BottleneckGenericAE,4,10
ae_pure_r1,BottleneckGenericAE_ld8_td3_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,49.274521,16.480129,3247.813477,52661704.000000,3.581098,3.550937,71.478775,1455270,256,5.45,8,False,False,ReLU,MAX_EPOCHS,49.99193954,49.99193954,46.52723312,7,1.000000,False,"[""106.81383514"", ""62.56087112"", ""58.38110352"", ""55.97618103"", ""57.79032135"", ""52.08060455"", ""51.31785965"", ""49.99193954""]",1,BottleneckGenericAE,8,3
ae_pure_r1,BottleneckGenericAE_ld8_td3_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,52.156185,15.932106,3125.366699,39888976.000000,3.600314,3.559394,58.828262,1455270,256,5.56,8,False,False,ReLU,MAX_EPOCHS,53.21138000,53.21138000,49.82232285,7,1.000000,False,"[""84.09280396"", ""66.49678802"", ""61.06511307"", ""56.27819443"", ""63.87788773"", ""55.20697784"", ""53.77893066"", ""53.21138000""]",1,BottleneckGenericAE,8,3
ae_pure_r1,BottleneckGenericAE_ld8_td3_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,22.135084,6.047567,1313.824951,5156061.000000,1.438137,1.373464,5.125835,1455270,256,5.44,8,False,False,ReLU,MAX_EPOCHS,24.33417130,24.33417130,19.67759323,7,1.000000,False,"[""105.13791656"", ""64.69252777"", ""50.68516159"", ""33.42380524"", ""35.86989975"", ""27.60101891"", ""31.14032936"", ""24.33417130""]",1,BottleneckGenericAE,8,3
ae_pure_r1,BottleneckGenericAE_ld8_td3_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,20.732897,5.857800,1256.834229,4867708.000000,1.371360,1.535903,8.083205,1455270,256,5.42,8,forecast,False,ReLU,MAX_EPOCHS,20.75366211,20.75366211,13.81979561,7,1.000000,False,"[""75.72922516"", ""39.61355209"", ""32.06330109"", ""34.30464172"", ""26.81661606"", ""23.58900452"", ""21.32444191"", ""20.75366211""]",1,BottleneckGenericAE,8,3
ae_pure_r1,BottleneckGenericAE_ld8_td3_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,20.487858,5.426536,1219.803589,4797141.000000,1.309602,1.232671,4.158062,1455270,256,5.41,8,forecast,False,ReLU,MAX_EPOCHS,22.91887856,22.91887856,17.00360870,7,1.000000,False,"[""59.49898911"", ""37.80510712"", ""33.48840332"", ""27.49841881"", ""36.42179871"", ""26.04396820"", ""23.71744919"", ""22.91887856""]",1,BottleneckGenericAE,8,3
ae_pure_r1,BottleneckGenericAE_ld8_td3_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,22.233067,6.203587,1327.616943,5207533.500000,1.460765,1.589263,7.730332,1455270,256,5.47,8,forecast,False,ReLU,MAX_EPOCHS,23.67448425,23.67448425,17.21713638,7,1.000000,False,"[""75.12104797"", ""40.57632446"", ""30.62520981"", ""33.82276154"", ""26.28757858"", ""39.11098862"", ""25.92533493"", ""23.67448425""]",1,BottleneckGenericAE,8,3
ae_pure_r1,BottleneckGenericAE_ld8_td5_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,22.884790,6.348388,1368.794922,5543929.500000,1.498924,1.522065,6.856413,1466250,256,5.38,8,False,False,ReLU,MAX_EPOCHS,24.52994919,24.52994919,20.74804115,7,1.000000,False,"[""89.72311401"", ""67.98798370"", ""59.22892761"", ""55.57094955"", ""37.09664154"", ""37.74127197"", ""26.08895874"", ""24.52994919""]",1,BottleneckGenericAE,8,5
ae_pure_r1,BottleneckGenericAE_ld8_td5_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,52.375992,13.710494,2712.917236,26695346.000000,3.327521,2.980421,37.105640,1466250,256,5.45,8,False,False,ReLU,MAX_EPOCHS,53.31108856,53.31108856,52.58385086,7,1.000000,False,"[""103.72354126"", ""87.91796112"", ""85.66083527"", ""88.09791565"", ""83.82270813"", ""66.23759460"", ""56.43766403"", ""53.31108856""]",1,BottleneckGenericAE,8,5
ae_pure_r1,BottleneckGenericAE_ld8_td5_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,55.401325,14.682981,2859.583984,25730432.000000,3.542440,3.170475,37.202282,1466250,256,5.35,8,False,False,ReLU,MAX_EPOCHS,55.65183258,55.65183258,54.44193649,7,1.000000,False,"[""119.69312286"", ""114.04821014"", ""112.30635071"", ""117.10282898"", ""92.24745941"", ""81.61886597"", ""65.33840179"", ""55.65183258""]",1,BottleneckGenericAE,8,5
ae_pure_r1,BottleneckGenericAE_ld8_td5_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,21.241446,5.621802,1267.431396,5029072.000000,1.357226,1.269898,4.694318,1466250,256,5.39,8,forecast,False,ReLU,MAX_EPOCHS,23.38514900,23.38514900,16.31015968,7,1.000000,False,"[""69.19078064"", ""38.98679733"", ""31.59231567"", ""27.32353783"", ""36.31914139"", ""25.37084579"", ""24.54487419"", ""23.38514900""]",1,BottleneckGenericAE,8,5
ae_pure_r1,BottleneckGenericAE_ld8_td5_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,20.539028,5.386271,1223.875000,4938684.500000,1.306101,1.232194,4.216767,1466250,256,5.43,8,forecast,False,ReLU,MAX_EPOCHS,22.53380966,22.53380966,15.25411034,7,1.000000,False,"[""69.65683746"", ""37.73406982"", ""28.33769608"", ""25.38238525"", ""36.51285172"", ""23.56109238"", ""22.73369980"", ""22.53380966""]",1,BottleneckGenericAE,8,5
ae_pure_r1,BottleneckGenericAE_ld8_td5_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,19.984581,5.352993,1183.867188,4539694.500000,1.284950,1.392364,6.362519,1466250,256,5.39,8,forecast,False,ReLU,MAX_EPOCHS,20.60457802,20.60457802,15.00313568,7,1.000000,False,"[""69.00009918"", ""37.14266586"", ""31.48200607"", ""25.88151932"", ""32.70784760"", ""23.95368004"", ""21.73745155"", ""20.60457802""]",1,BottleneckGenericAE,8,5
ae_pure_r1,BottleneckGenericAE_ld8_td8_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,20.934875,5.774442,1258.955322,4917682.500000,1.367051,1.501099,7.420752,1482720,256,5.34,8,False,False,ReLU,MAX_EPOCHS,21.83771515,21.83771515,16.22719383,7,1.000000,False,"[""100.51702881"", ""60.15379715"", ""38.40316391"", ""31.61624718"", ""28.54603195"", ""28.63182640"", ""23.15215683"", ""21.83771515""]",1,BottleneckGenericAE,8,8
ae_pure_r1,BottleneckGenericAE_ld8_td8_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,60.734623,18.150726,3413.468994,34015356.000000,4.141922,3.866567,50.669548,1482720,256,5.46,8,False,False,ReLU,MAX_EPOCHS,60.29140854,60.29140854,62.19943619,7,1.000000,False,"[""116.58753967"", ""115.69155121"", ""114.04918671"", ""112.53572845"", ""111.27730560"", ""106.63630676"", ""79.39307404"", ""60.29140854""]",1,BottleneckGenericAE,8,8
ae_pure_r1,BottleneckGenericAE_ld8_td8_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,22.154140,6.295013,1319.975220,5138652.000000,1.469853,1.645275,8.889447,1482720,256,5.48,8,False,False,ReLU,MAX_EPOCHS,21.87123108,21.87123108,17.60620689,7,1.000000,False,"[""99.06745911"", ""38.46961594"", ""30.44062424"", ""30.23440170"", ""29.46675873"", ""30.03832245"", ""23.84974098"", ""21.87123108""]",1,BottleneckGenericAE,8,8
ae_pure_r1,BottleneckGenericAE_ld8_td8_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,19.833929,5.247436,1177.660034,4558782.500000,1.267060,1.332593,5.559060,1482720,256,5.44,8,forecast,False,ReLU,MAX_EPOCHS,20.60657310,20.60657310,15.32340813,7,1.000000,False,"[""80.63252258"", ""35.44370270"", ""29.54041290"", ""27.20440674"", ""33.41174698"", ""23.31766510"", ""21.53273392"", ""20.60657310""]",1,BottleneckGenericAE,8,8
ae_pure_r1,BottleneckGenericAE_ld8_td8_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,19.682858,5.283063,1171.155884,4524546.000000,1.266920,1.350407,6.078174,1482720,256,5.42,8,forecast,False,ReLU,MAX_EPOCHS,21.01344109,21.01344109,15.03866005,7,1.000000,False,"[""49.15705872"", ""31.27940941"", ""28.86528015"", ""32.75494003"", ""25.87544060"", ""24.61836052"", ""22.37228775"", ""21.01344109""]",1,BottleneckGenericAE,8,8
ae_pure_r1,BottleneckGenericAE_ld8_td8_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,20.692249,5.474666,1228.926636,4803967.500000,1.321911,1.325613,5.423815,1482720,256,5.39,8,forecast,False,ReLU,MAX_EPOCHS,21.60748672,21.60748672,16.21927834,7,1.000000,False,"[""67.98416138"", ""35.97941971"", ""28.81126976"", ""27.84734726"", ""35.28993988"", ""23.84179115"", ""21.82709312"", ""21.60748672""]",1,BottleneckGenericAE,8,8
ae_pure_r1,BottleneckGenericAE_ld8_td10_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,48.288925,10.212076,2088.266602,14874884.000000,2.762310,2.261081,16.884779,1493700,256,5.42,8,False,False,ReLU,MAX_EPOCHS,49.56624985,49.56624985,46.23527908,7,1.000000,False,"[""84.64952087"", ""63.50297928"", ""60.30272675"", ""56.21211243"", ""58.16005325"", ""52.16152191"", ""52.36178970"", ""49.56624985""]",1,BottleneckGenericAE,8,10
ae_pure_r1,BottleneckGenericAE_ld8_td10_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,20.420370,5.507520,1207.284668,4648947.500000,1.317726,1.383387,6.121014,1493700,256,5.34,8,False,False,ReLU,MAX_EPOCHS,21.83572578,22.18615532,18.08451462,6,1.016048,False,"[""63.44340897"", ""36.34698868"", ""30.00092125"", ""26.14787865"", ""31.82583237"", ""23.58753586"", ""21.83572578"", ""22.18615532""]",1,BottleneckGenericAE,8,10
ae_pure_r1,BottleneckGenericAE_ld8_td10_ag0,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,2,44,22.075451,6.047184,1322.156494,5269731.000000,1.436264,1.471735,6.739349,1493700,256,5.36,8,False,False,ReLU,MAX_EPOCHS,23.22042465,23.22042465,20.39692879,7,1.000000,False,"[""112.42651367"", ""87.41679382"", ""70.07340240"", ""31.78720474"", ""34.90890121"", ""25.17519379"", ""26.98769760"", ""23.22042465""]",1,BottleneckGenericAE,8,10
ae_pure_r1,BottleneckGenericAE_ld8_td10_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,0,42,21.350813,6.116989,1285.789185,4926969.000000,1.422876,1.583977,8.700928,1493700,256,5.41,8,forecast,False,ReLU,MAX_EPOCHS,20.80789566,20.80789566,14.57623386,7,1.000000,False,"[""62.70748901"", ""37.74904251"", ""28.67730904"", ""26.09745979"", ""29.90632820"", ""22.42164803"", ""21.82022285"", ""20.80789566""]",1,BottleneckGenericAE,8,10
ae_pure_r1,BottleneckGenericAE_ld8_td10_agF,ae_pure_round1,['BottleneckGenericAE'],Yearly,1,6,30,10,1,True,1,43,21.749989,6.141501,1290.214478,4990077.500000,1.438173,1.605540,8.473538,1493700,256,5.39,8,forecast,False,ReLU,MAX_EPOCHS,22.20846176,22.62387657,17.52409554,6,1.018705,False,"[""47.91487885"", ""32.22888565"", ""30.82055092"", ""35.29086685"", ""27.37027359"", ""22.52679825"", ""22.20846176"", ""22.62387657""]",1,BottleneckGenericAE,8,10
