experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,repeats_cfg,meta_predicted_best,meta_convergence_score
v3aelg_stackheight_sweep_m4_r1,Haar_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,4,1,True,0,42,15.420990,3.643905,942.614929,3633844.500000,0.930289,0.828506,2.212528,417030,10.48,15,False,False,ReLU,MAX_EPOCHS,15.38460636,18.09984398,12.31353760,13,1.176491,False,"[""146.31634521"", ""77.55133820"", ""37.34775925"", ""31.70890427"", ""48.76497269"", ""40.93125916"", ""29.30744743"", ""23.95411873"", ""22.31962585"", ""22.45248032"", ""21.37359619"", ""18.46948624"", ""16.28127861"", ""15.38460636"", ""18.09984398""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,32,2,31.70890427,0.21671471
v3aelg_stackheight_sweep_m4_r1,Haar_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,4,1,True,1,43,14.984115,3.524830,910.529480,3473822.500000,0.901941,0.811909,2.174158,417030,10.65,15,False,False,ReLU,MAX_EPOCHS,15.44508934,15.44508934,11.48944092,14,1.000000,False,"[""135.86520386"", ""65.61305237"", ""31.95550346"", ""30.78738785"", ""34.51674652"", ""28.05800629"", ""24.66295433"", ""23.17434311"", ""22.87784767"", ""21.21040154"", ""19.31552505"", ""17.87742805"", ""16.59294891"", ""15.83295631"", ""15.44508934""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,32,2,23.63416341,0.17395303
v3aelg_stackheight_sweep_m4_r1,Haar_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,4,1,True,2,44,18.378998,4.490335,1062.152466,4002182.750000,1.127288,1.127409,3.790227,417030,9.81,15,False,False,ReLU,MAX_EPOCHS,19.29807472,19.82270050,15.79652309,13,1.027185,False,"[""131.29251099"", ""68.62359619"", ""30.93444633"", ""50.33953857"", ""55.15600967"", ""52.94383240"", ""36.58885956"", ""25.44507408"", ""24.79534721"", ""24.63943291"", ""24.88523293"", ""21.43334389"", ""20.36612892"", ""19.29807472"", ""19.82270050""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,32,2,30.93444633,0.23561471
v3aelg_stackheight_sweep_m4_r1,Haar_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,6,1,True,0,42,14.833588,3.502410,901.353943,3433498.500000,0.894514,0.793524,2.093109,625545,10.06,15,False,False,ReLU,MAX_EPOCHS,15.07324696,15.07324696,11.49892616,14,1.000000,False,"[""127.54084778"", ""58.53965759"", ""30.39411354"", ""35.18875885"", ""31.22926903"", ""24.39145660"", ""22.85220146"", ""21.17793846"", ""19.59772491"", ""17.97724724"", ""16.67948723"", ""15.68866539"", ""15.55900860"", ""15.27272129"", ""15.07324696""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,32,3,21.44873697,0.16817151
v3aelg_stackheight_sweep_m4_r1,Haar_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,6,1,True,1,43,14.711276,3.339464,882.678406,3403425.000000,0.870270,0.787645,2.219163,625545,9.92,15,False,False,ReLU,MAX_EPOCHS,16.01548958,16.01548958,11.93938351,14,1.000000,False,"[""118.32412720"", ""48.91162872"", ""28.44642067"", ""33.08082962"", ""27.51801300"", ""24.60649109"", ""24.00098419"", ""22.05053329"", ""20.34031296"", ""19.03212738"", ""20.41433334"", ""18.23829460"", ""16.55260468"", ""16.04007721"", ""16.01548958""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,32,3,21.44845801,0.18126868
v3aelg_stackheight_sweep_m4_r1,Haar_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,6,1,True,2,44,15.517816,3.717299,944.932190,3547487.000000,0.942486,0.836973,2.204091,625545,10.00,15,False,False,ReLU,MAX_EPOCHS,15.56735611,16.18701553,11.49829388,13,1.039805,False,"[""107.68900299"", ""45.06290436"", ""29.42510414"", ""50.71872330"", ""37.04212189"", ""25.48851967"", ""24.33560944"", ""23.16868973"", ""22.75083733"", ""19.01002502"", ""17.74935341"", ""16.72772408"", ""18.40366554"", ""15.56735611"", ""16.18701553""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,32,3,20.80586275,0.19320323
v3aelg_stackheight_sweep_m4_r1,Haar_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,8,1,True,0,42,14.302444,3.282958,869.621277,3358342.250000,0.850652,0.769574,2.055031,834060,9.95,15,False,False,ReLU,MAX_EPOCHS,14.89027882,14.89027882,11.19178677,14,1.000000,False,"[""109.07864380"", ""42.10639191"", ""29.61314201"", ""32.33809662"", ""25.84626389"", ""23.59984016"", ""22.32534981"", ""20.48982048"", ""18.02794075"", ""16.97215080"", ""16.12971306"", ""15.34381485"", ""15.84600639"", ""15.51210976"", ""14.89027882""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,32,4,20.22789521,0.18544322
v3aelg_stackheight_sweep_m4_r1,Haar_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,8,1,True,1,43,14.957960,3.498108,901.074646,3388671.500000,0.897778,0.823035,2.286567,834060,10.13,15,False,False,ReLU,MAX_EPOCHS,15.22854519,15.22854519,11.48268414,14,1.000000,False,"[""103.30543518"", ""38.16079330"", ""32.85140228"", ""31.58924103"", ""26.13215446"", ""24.39697647"", ""24.04030991"", ""20.12248993"", ""18.29305649"", ""16.93109703"", ""15.98659134"", ""16.50403023"", ""15.28515625"", ""16.60318947"", ""15.22854519""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,32,4,21.00991342,0.20337665
v3aelg_stackheight_sweep_m4_r1,Haar_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,8,1,True,2,44,14.533004,3.407438,887.734192,3399825.250000,0.873368,0.785487,2.074447,834060,10.18,15,False,False,ReLU,MAX_EPOCHS,14.76045895,14.76045895,11.19241047,14,1.000000,False,"[""90.47052002"", ""33.61105728"", ""35.81674576"", ""31.25776863"", ""24.66630936"", ""23.31525612"", ""21.36708450"", ""19.17358589"", ""17.83764648"", ""16.85652161"", ""15.68976784"", ""15.49616718"", ""16.75979233"", ""15.02093506"", ""14.76045895""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,32,4,20.30402737,0.22442700
v3aelg_stackheight_sweep_m4_r1,Haar_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,14.982849,3.534984,924.510010,3518608.250000,0.903179,0.795566,2.043435,1042575,10.29,15,False,False,ReLU,MAX_EPOCHS,14.97010040,14.97010040,11.19935703,14,1.000000,False,"[""90.38967896"", ""35.10536957"", ""32.23940659"", ""28.46039581"", ""24.56264496"", ""23.48776054"", ""20.80030823"", ""19.55385971"", ""18.68736458"", ""17.53354073"", ""15.54967785"", ""16.13435173"", ""15.14250851"", ""16.94422722"", ""14.97010040""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,32,5,20.35947429,0.22524114
v3aelg_stackheight_sweep_m4_r1,Haar_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,14.228744,3.294896,872.362427,3362674.000000,0.849900,0.759560,2.004271,1042575,10.13,15,False,False,ReLU,MAX_EPOCHS,14.32830524,14.62224293,10.21459198,13,1.020514,False,"[""84.42295837"", ""30.90166664"", ""35.22452545"", ""27.67449379"", ""24.86141014"", ""24.12468719"", ""20.61624336"", ""18.75139236"", ""17.10840225"", ""15.67700863"", ""16.27860832"", ""15.20459652"", ""15.72016811"", ""14.32830524"", ""14.62224293""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,32,5,20.81245825,0.24652605
v3aelg_stackheight_sweep_m4_r1,Haar_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,14.553968,3.414091,879.743591,3312869.750000,0.874847,0.787569,2.075123,1042575,10.22,15,False,False,ReLU,MAX_EPOCHS,14.62835503,14.62835503,10.65394688,14,1.000000,False,"[""71.19065857"", ""27.95407104"", ""35.57077026"", ""25.41513062"", ""23.66605186"", ""23.00265312"", ""20.78151321"", ""19.13277054"", ""18.11249161"", ""15.95215607"", ""16.29009247"", ""15.26164532"", ""14.85452080"", ""15.03591061"", ""14.62835503""]",1,6,0,3,HaarWaveletV3AELG,eq_fcast,32,5,19.90289217,0.27957168
v3aelg_stackheight_sweep_m4_r1,Haar_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,4,1,True,0,42,16.388069,3.895844,973.077576,3678215.750000,0.991576,0.921128,2.619714,412934,9.83,15,False,False,ReLU,MAX_EPOCHS,16.73141479,16.73141479,13.42522049,14,1.000000,False,"[""137.39736938"", ""76.89736938"", ""46.69075012"", ""38.02913284"", ""41.67262650"", ""29.08270454"", ""25.86046219"", ""25.59171104"", ""23.72332954"", ""22.06628990"", ""20.66452408"", ""19.63247299"", ""18.54020500"", ""17.31109238"", ""16.73141479""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,32,2,23.22106443,0.16900662
v3aelg_stackheight_sweep_m4_r1,Haar_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,4,1,True,1,43,18.015850,4.382099,1053.161377,3971756.250000,1.102559,1.111334,3.895007,412934,9.96,15,False,False,ReLU,MAX_EPOCHS,18.08766747,18.08766747,14.24825954,14,1.000000,False,"[""151.93254089"", ""95.23931885"", ""60.19121552"", ""48.47945023"", ""45.90489578"", ""32.28214264"", ""27.59137535"", ""27.35644531"", ""25.37006760"", ""22.67217445"", ""21.45232964"", ""20.82354546"", ""19.93413925"", ""18.77109718"", ""18.08766747""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,32,2,25.47588021,0.16767889
v3aelg_stackheight_sweep_m4_r1,Haar_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,4,1,True,2,44,15.926989,3.692213,935.888855,3513225.000000,0.951849,0.873733,2.407407,412934,9.86,15,False,False,ReLU,MAX_EPOCHS,16.69263649,16.69263649,12.84303856,14,1.000000,False,"[""143.19493103"", ""86.11434937"", ""46.75663757"", ""47.20643616"", ""40.98712921"", ""32.50965118"", ""29.68133926"", ""25.25382614"", ""27.32072639"", ""22.73817444"", ""21.66567039"", ""20.64435387"", ""19.50309944"", ""18.01145363"", ""16.69263649""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,32,2,26.59189392,0.18570416
v3aelg_stackheight_sweep_m4_r1,Haar_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,6,1,True,0,42,15.192172,3.543960,916.399414,3449764.500000,0.910713,0.808217,2.160312,619401,10.03,15,False,False,ReLU,MAX_EPOCHS,15.62684917,15.62684917,11.72559166,14,1.000000,False,"[""114.13758850"", ""59.62041473"", ""41.04261017"", ""37.66201019"", ""30.97299957"", ""25.32276726"", ""24.27631569"", ""22.77799416"", ""21.40375900"", ""19.66094780"", ""18.47348595"", ""17.40918541"", ""17.38116837"", ""16.04744148"", ""15.62684917""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,32,3,21.25696776,0.18623985
v3aelg_stackheight_sweep_m4_r1,Haar_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,6,1,True,1,43,16.178686,3.829512,961.887817,3665893.500000,0.976824,0.916968,2.741962,619401,10.08,15,False,False,ReLU,MAX_EPOCHS,16.75232506,16.75232506,12.51171875,14,1.000000,False,"[""134.76634216"", ""76.42519379"", ""44.82479095"", ""39.78315735"", ""41.59357071"", ""29.67051697"", ""24.90335083"", ""23.32863045"", ""24.46887016"", ""24.13632965"", ""20.62228012"", ""19.73045158"", ""19.02692223"", ""18.03495026"", ""16.75232506""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,32,3,23.86015522,0.17704833
v3aelg_stackheight_sweep_m4_r1,Haar_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,6,1,True,2,44,17.006432,4.276064,1029.222168,3803501.500000,1.058334,0.992755,2.940727,619401,10.11,15,False,False,ReLU,MAX_EPOCHS,17.10114670,17.10114670,12.39795589,14,1.000000,False,"[""127.30709076"", ""68.54360962"", ""40.15526581"", ""50.03498840"", ""38.81153870"", ""28.60126877"", ""29.07031250"", ""26.98127937"", ""24.50321007"", ""22.80647850"", ""22.06524849"", ""21.01331902"", ""19.29937744"", ""18.23031616"", ""17.10114670""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,32,3,24.52052144,0.19260924
v3aelg_stackheight_sweep_m4_r1,Haar_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,8,1,True,0,42,14.434287,3.274051,866.035339,3338830.750000,0.853566,0.771103,2.113962,825868,10.05,15,False,False,ReLU,MAX_EPOCHS,15.74155045,15.74155045,11.75402069,14,1.000000,False,"[""100.30167389"", ""50.78965378"", ""37.29169846"", ""34.63309860"", ""25.65190125"", ""23.73186493"", ""22.19053841"", ""20.40706635"", ""18.57650948"", ""17.27569771"", ""16.47690964"", ""16.02451324"", ""16.29615211"", ""15.74284554"", ""15.74155045""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,32,4,20.50151896,0.20439857
v3aelg_stackheight_sweep_m4_r1,Haar_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,8,1,True,1,43,14.377186,3.268881,865.180359,3324560.500000,0.851168,0.773433,2.088469,825868,10.17,15,False,False,ReLU,MAX_EPOCHS,15.25413132,15.25413132,11.37713909,14,1.000000,False,"[""102.62821960"", ""49.59969711"", ""36.48686600"", ""35.02211380"", ""26.01623917"", ""24.02019501"", ""22.40991974"", ""20.88238716"", ""18.91313171"", ""17.31166267"", ""16.44089890"", ""15.93080616"", ""16.24181938"", ""15.42301655"", ""15.25413132""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,32,4,20.73322100,0.20202261
v3aelg_stackheight_sweep_m4_r1,Haar_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,8,1,True,2,44,15.469569,3.615216,913.229126,3414245.000000,0.928166,0.863953,2.461777,825868,10.27,15,False,False,ReLU,MAX_EPOCHS,16.29636955,16.29636955,11.70738316,14,1.000000,False,"[""106.02933502"", ""54.79187393"", ""39.04614639"", ""48.27719498"", ""34.66328430"", ""26.30953217"", ""24.40408897"", ""24.19475555"", ""21.53785896"", ""20.20328331"", ""19.06668472"", ""18.13937187"", ""18.09403229"", ""16.36131477"", ""16.29636955""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,32,4,22.59644244,0.21311501
v3aelg_stackheight_sweep_m4_r1,Haar_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,14.119415,3.186634,850.907959,3281119.500000,0.832933,0.747133,1.999246,1032335,10.43,15,False,False,ReLU,MAX_EPOCHS,15.04713345,15.04713345,10.91541195,14,1.000000,False,"[""92.60314941"", ""47.64968872"", ""36.76115417"", ""31.39519310"", ""24.95272827"", ""23.49780083"", ""21.42068672"", ""19.93874168"", ""18.10947609"", ""16.63821030"", ""15.91064930"", ""15.96144581"", ""15.90026760"", ""15.18337536"", ""15.04713345""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,32,5,20.44527245,0.22078377
v3aelg_stackheight_sweep_m4_r1,Haar_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,14.789495,3.438590,897.497620,3439500.750000,0.885135,0.790336,2.104380,1032335,10.34,15,False,False,ReLU,MAX_EPOCHS,15.17193031,15.31636143,10.75202560,13,1.009520,False,"[""96.47803497"", ""45.00391769"", ""37.77294540"", ""31.84004021"", ""25.07785606"", ""24.57865715"", ""21.91406250"", ""20.13001060"", ""19.23553658"", ""18.17072868"", ""16.55420685"", ""16.04911613"", ""16.23883820"", ""15.17193031"", ""15.31636143""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,32,5,21.17829781,0.21951419
v3aelg_stackheight_sweep_m4_r1,Haar_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,2,44,15.041251,3.550341,907.472412,3421025.750000,0.906898,0.822252,2.232833,1032335,10.33,15,False,False,ReLU,MAX_EPOCHS,15.16267014,15.19700718,11.15774727,13,1.002265,False,"[""91.56196594"", ""46.36473465"", ""37.66118622"", ""39.75483704"", ""27.58495712"", ""24.54529572"", ""23.28651619"", ""21.01882935"", ""19.46221733"", ""18.87774467"", ""17.32336235"", ""16.60890770"", ""15.70229721"", ""15.16267014"", ""15.19700718""]",1,4,0,3,HaarWaveletV3AELG,lt_fcast,32,5,21.33302487,0.23299003
v3aelg_stackheight_sweep_m4_r1,Haar_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,4,1,True,0,42,14.996680,3.548720,919.287537,3509547.250000,0.905331,0.805751,2.131227,441606,10.26,15,False,False,ReLU,MAX_EPOCHS,15.13911152,16.71675110,11.52095127,13,1.104210,False,"[""131.49559021"", ""61.24628830"", ""31.44126892"", ""33.72281265"", ""32.24254227"", ""25.02456856"", ""23.26706505"", ""21.64378929"", ""20.29940033"", ""18.50227547"", ""16.67307663"", ""16.30365372"", ""15.28038406"", ""15.13911152"", ""16.71675110""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,32,2,21.75893051,0.16547270
v3aelg_stackheight_sweep_m4_r1,Haar_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,4,1,True,1,43,14.862318,3.462648,910.636841,3522391.000000,0.890390,0.784339,2.053387,441606,10.34,15,False,False,ReLU,MAX_EPOCHS,14.97346020,14.97346020,11.41407490,14,1.000000,False,"[""118.99454498"", ""51.52925110"", ""29.12638092"", ""34.96279526"", ""28.31040001"", ""25.42049789"", ""25.27728081"", ""23.46285248"", ""21.28702927"", ""20.17434120"", ""17.99610710"", ""17.05978012"", ""16.04926109"", ""15.50520515"", ""14.97346020""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,32,2,21.85707913,0.18368135
v3aelg_stackheight_sweep_m4_r1,Haar_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,4,1,True,2,44,16.438148,3.745990,968.831360,3700973.750000,0.974254,0.874790,2.397478,441606,10.01,15,False,False,ReLU,MAX_EPOCHS,18.58450699,19.41224098,14.01467133,13,1.044539,False,"[""121.83083344"", ""56.20185471"", ""26.95139122"", ""55.27442551"", ""55.02732468"", ""38.77876282"", ""24.93232155"", ""25.53109741"", ""23.76388550"", ""23.79694557"", ""26.04931831"", ""21.53191566"", ""19.69688606"", ""18.58450699"", ""19.41224098""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,32,2,26.95139122,0.22121979
v3aelg_stackheight_sweep_m4_r1,Haar_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,6,1,True,0,42,15.481021,3.746413,962.116394,3622331.250000,0.945023,0.844457,2.212403,662409,10.17,15,False,False,ReLU,MAX_EPOCHS,15.42250919,15.42250919,11.23365879,14,1.000000,False,"[""110.82936859"", ""42.63077164"", ""28.78938675"", ""30.68156242"", ""25.90473366"", ""24.60284424"", ""22.53628159"", ""21.14225197"", ""20.60801697"", ""18.92064285"", ""16.50604820"", ""15.72127151"", ""15.63367271"", ""16.04636765"", ""15.42250919""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,32,3,21.00761075,0.18954913
v3aelg_stackheight_sweep_m4_r1,Haar_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,6,1,True,1,43,14.567666,3.416730,882.086365,3340564.750000,0.875598,0.794262,2.104491,662409,10.26,15,False,False,ReLU,MAX_EPOCHS,14.63633251,14.63633251,11.08981419,14,1.000000,False,"[""93.58287811"", ""34.16949463"", ""35.92573166"", ""31.05162048"", ""26.16076851"", ""25.07204437"", ""22.09172058"", ""20.23684883"", ""19.10072899"", ""17.84294128"", ""15.86793995"", ""15.36047649"", ""15.84542656"", ""15.42514420"", ""14.63633251""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,32,3,21.80856135,0.23304008
v3aelg_stackheight_sweep_m4_r1,Haar_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,6,1,True,2,44,15.040949,3.626763,905.354919,3362055.750000,0.916504,0.857812,2.348103,662409,10.18,15,False,False,ReLU,MAX_EPOCHS,15.05679512,15.05679512,11.46770668,14,1.000000,False,"[""102.30687714"", ""40.59226990"", ""31.77740479"", ""38.45704651"", ""27.06838036"", ""24.28619003"", ""22.82418251"", ""21.60227394"", ""19.03093529"", ""17.20492363"", ""16.36895561"", ""16.22755814"", ""15.06538963"", ""15.72906494"", ""15.05679512""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,32,3,20.40378960,0.19943713
v3aelg_stackheight_sweep_m4_r1,Haar_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,8,1,True,0,42,15.204957,3.648678,930.566833,3548067.000000,0.924280,0.834860,2.221278,883212,10.26,15,False,False,ReLU,MAX_EPOCHS,15.45744610,16.05773163,11.41133881,11,1.038835,False,"[""97.26467133"", ""37.22487259"", ""32.02332306"", ""28.78085899"", ""25.20408058"", ""24.61606789"", ""21.78807640"", ""19.79594231"", ""17.77575874"", ""16.61736298"", ""15.78136730"", ""15.45744610"", ""16.70425606"", ""15.48914433"", ""16.05773163""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,32,4,21.39055178,0.21992108
v3aelg_stackheight_sweep_m4_r1,Haar_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,8,1,True,1,43,14.361418,3.295309,876.380798,3368276.000000,0.854011,0.759698,2.002530,883212,10.34,15,False,False,ReLU,MAX_EPOCHS,14.63987350,15.95028305,11.86378193,13,1.089510,False,"[""80.40977478"", ""30.16962433"", ""37.32231522"", ""27.96383476"", ""25.03983688"", ""24.08956528"", ""21.69729996"", ""18.93546295"", ""17.11242676"", ""16.16426086"", ""15.51152611"", ""15.24905968"", ""16.18656540"", ""14.63987350"", ""15.95028305""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,32,4,20.88365268,0.25971535
v3aelg_stackheight_sweep_m4_r1,Haar_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,8,1,True,2,44,14.368090,3.356286,864.280090,3259412.250000,0.861887,0.783433,2.091863,883212,10.28,15,False,False,ReLU,MAX_EPOCHS,14.65611172,14.65611172,10.61942101,14,1.000000,False,"[""86.80625916"", ""31.92268562"", ""35.78900909"", ""28.69577408"", ""24.98005104"", ""23.98029900"", ""21.45954895"", ""18.86065102"", ""17.38534546"", ""16.20913124"", ""15.72211838"", ""16.38027191"", ""14.99083996"", ""15.19729042"", ""14.65611172""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,32,4,20.75411489,0.23908547
v3aelg_stackheight_sweep_m4_r1,Haar_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,0,42,14.513810,3.357211,883.672363,3357923.000000,0.866462,0.774103,2.032611,1104015,10.49,15,False,False,ReLU,MAX_EPOCHS,14.72527409,17.03643990,12.20780563,13,1.156952,False,"[""89.35516357"", ""33.75854874"", ""33.83131409"", ""27.03102112"", ""24.27924538"", ""22.76906967"", ""21.71681976"", ""19.49097061"", ""17.58944321"", ""16.20442200"", ""15.92292500"", ""15.31292534"", ""15.92424011"", ""14.72527409"", ""17.03643990""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,32,5,19.56736649,0.21898417
v3aelg_stackheight_sweep_m4_r1,Haar_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_m4,"['TrendAELG', 'HaarWaveletV3AELG']",Yearly,1,6,30,10,1,True,1,43,14.259521,3.368185,868.618896,3331193.750000,0.860062,0.786293,2.090230,1104015,10.80,15,False,False,ReLU,MAX_EPOCHS,14.21043110,14.21043110,10.42499352,14,1.000000,False,"[""65.24324799"", ""29.19631577"", ""32.68053055"", ""26.07582664"", ""24.45711708"", ""21.04387093"", ""18.80096817"", ""17.09860039"", ""15.86620235"", ""15.95947552"", ""15.55370522"", ""14.85031414"", ""15.28212261"", ""14.44405937"", ""14.21043110""]",1,30,0,3,HaarWaveletV3AELG,eq_bcast,32,5,18.60519075,0.28516653
