experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,active_g_cfg,meta_predicted_best,meta_convergence_score
wavelet_trendae_search_r1_baseline,Haar_bd6_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,0,42,17.804253,4.612151,1128.168823,4256023.000000,1.125030,0.989791,2.494514,4244515,7.22,7,False,False,ReLU,MAX_EPOCHS,17.38259125,17.38259125,13.10886765,6,1.000000,False,"[""34.07525253"", ""27.45490837"", ""23.40419388"", ""19.56223488"", ""18.40801811"", ""21.81004333"", ""17.38259125""]",1,6,0,3,HaarWaveletV3,eq_fcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd6_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.021046,3.544697,922.111084,3517626.250000,0.905570,0.808427,2.123653,4244515,7.67,7,False,False,ReLU,MAX_EPOCHS,15.68745232,15.68745232,11.98335934,6,1.000000,False,"[""28.71568298"", ""28.12384987"", ""23.80961609"", ""20.31303787"", ""18.23080063"", ""16.19420433"", ""15.68745232""]",1,6,0,3,HaarWaveletV3,eq_fcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd6_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.414236,3.800079,989.818787,3899744.500000,0.980328,0.870140,2.257334,4244515,5.88,7,False,False,ReLU,MAX_EPOCHS,17.21689224,19.45110703,13.77042961,4,1.129769,False,"[""32.31819153"", ""28.29137230"", ""22.89646530"", ""19.10014153"", ""17.21689224"", ""23.24346924"", ""19.45110703""]",1,6,0,3,HaarWaveletV3,eq_fcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd6_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.615973,3.654732,937.121399,3548123.750000,0.937617,0.838293,2.231183,4247085,6.09,7,False,False,ReLU,MAX_EPOCHS,16.52189255,16.52189255,13.44212914,6,1.000000,False,"[""39.52326202"", ""29.48014069"", ""26.69626808"", ""23.87762451"", ""21.31090927"", ""20.28584099"", ""16.52189255""]",1,6,0,5,HaarWaveletV3,eq_fcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd6_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.977520,3.894091,987.322693,3696161.250000,0.978794,0.852319,2.158632,4247085,5.90,7,False,False,ReLU,MAX_EPOCHS,16.18293381,21.59916306,12.75580788,5,1.334688,False,"[""29.91585541"", ""28.20802689"", ""23.14746475"", ""22.80040741"", ""17.54096222"", ""16.18293381"", ""21.59916306""]",1,6,0,5,HaarWaveletV3,eq_fcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd6_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.486921,3.838600,988.016907,3843813.250000,0.987398,0.892700,2.349396,4247085,6.07,7,False,False,ReLU,MAX_EPOCHS,17.33498764,17.33498764,13.64998627,6,1.000000,False,"[""37.85243225"", ""31.05293655"", ""29.93926048"", ""23.21733093"", ""20.66460609"", ""18.25865746"", ""17.33498764""]",1,6,0,5,HaarWaveletV3,eq_fcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd4_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,0,42,17.457502,4.214824,1018.016785,3828650.500000,1.064430,1.033674,3.693819,4234275,6.02,7,False,False,ReLU,MAX_EPOCHS,18.69818497,18.69818497,13.30462551,6,1.000000,False,"[""71.19456482"", ""47.85393906"", ""29.74585533"", ""28.24274635"", ""23.85235405"", ""20.44783592"", ""18.69818497""]",1,4,0,3,HaarWaveletV3,lt_fcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd4_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,1,43,19.911570,5.207548,1172.833130,4661248.000000,1.264417,1.316261,6.291921,4234275,6.02,7,False,False,ReLU,MAX_EPOCHS,20.35921860,20.35921860,15.25264359,6,1.000000,False,"[""67.65464783"", ""54.02947235"", ""31.90630150"", ""33.26131058"", ""26.00020409"", ""23.68763542"", ""20.35921860""]",1,4,0,3,HaarWaveletV3,lt_fcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd4_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,2,44,22.660074,6.290954,1349.735596,5424258.000000,1.484822,1.673698,9.538441,4234275,5.99,7,False,False,ReLU,MAX_EPOCHS,21.89291573,21.89291573,16.55420494,6,1.000000,False,"[""64.20188904"", ""48.82397842"", ""34.03487396"", ""29.61614037"", ""26.97186470"", ""25.17158508"", ""21.89291573""]",1,4,0,3,HaarWaveletV3,lt_fcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd4_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,0,42,19.381491,4.804958,1142.694458,4543622.500000,1.197546,1.209124,5.281725,4236845,6.09,7,False,False,ReLU,MAX_EPOCHS,20.53982544,20.53982544,15.65437031,6,1.000000,False,"[""69.73559570"", ""53.24738693"", ""29.99355698"", ""36.93033600"", ""27.62236595"", ""23.17926025"", ""20.53982544""]",1,4,0,5,HaarWaveletV3,lt_fcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd4_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,1,43,20.159212,5.259257,1191.605713,4708173.500000,1.278500,1.331658,6.726237,4236845,6.95,7,False,False,ReLU,MAX_EPOCHS,20.89056396,20.89056396,15.24651527,6,1.000000,False,"[""67.78618622"", ""43.02701187"", ""28.57669640"", ""25.35704041"", ""25.30043411"", ""25.02742195"", ""20.89056396""]",1,4,0,5,HaarWaveletV3,lt_fcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd4_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,2,44,18.225744,4.573764,1061.765381,4044856.250000,1.133096,1.167036,4.722837,4236845,7.01,7,False,False,ReLU,MAX_EPOCHS,18.26885223,18.26885223,13.93657303,6,1.000000,False,"[""62.27227020"", ""43.14575958"", ""30.44049454"", ""27.66033173"", ""24.21269798"", ""21.94087219"", ""18.26885223""]",1,4,0,5,HaarWaveletV3,lt_fcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd30_eq_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.513064,3.506598,922.122070,3490846.500000,0.915830,0.809548,2.142940,4305955,5.98,7,False,False,ReLU,MAX_EPOCHS,15.78011799,16.69250679,11.90867233,5,1.057819,False,"[""37.89132690"", ""26.80964088"", ""22.37106895"", ""19.85004234"", ""17.03398895"", ""15.78011799"", ""16.69250679""]",1,30,0,3,HaarWaveletV3,eq_bcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd30_eq_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.050368,3.448852,901.077026,3457901.250000,0.894408,0.811752,2.237971,4305955,6.16,7,False,False,ReLU,MAX_EPOCHS,16.85787201,16.85787201,13.18408394,6,1.000000,False,"[""42.84048843"", ""31.06747055"", ""30.49038124"", ""23.79032898"", ""20.29611015"", ""17.56551361"", ""16.85787201""]",1,30,0,3,HaarWaveletV3,eq_bcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd30_eq_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.614575,3.586487,920.708252,3515606.500000,0.928988,0.846463,2.432640,4305955,5.88,7,False,False,ReLU,MAX_EPOCHS,16.82736206,19.13024712,17.28572464,5,1.136854,False,"[""32.25405884"", ""26.10606766"", ""21.66893005"", ""18.08913040"", ""18.94217300"", ""16.82736206"", ""19.13024712""]",1,30,0,3,HaarWaveletV3,eq_bcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd30_eq_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,0,42,17.154276,4.385911,1098.398438,4245613.500000,1.076678,0.941559,2.426672,4308525,5.94,7,False,False,ReLU,MAX_EPOCHS,16.46898460,16.46898460,13.96332932,6,1.000000,False,"[""28.97223282"", ""31.63176537"", ""22.63414764"", ""19.06980515"", ""18.53545952"", ""19.59869576"", ""16.46898460""]",1,30,0,5,HaarWaveletV3,eq_bcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd30_eq_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,1,43,16.972095,4.182735,1028.897217,3787046.000000,1.045541,0.939439,2.449750,4308525,6.00,7,False,False,ReLU,MAX_EPOCHS,16.49062729,17.70746994,13.11432266,5,1.073790,False,"[""40.57501984"", ""27.98368263"", ""23.83461952"", ""22.89845848"", ""17.01407433"", ""16.49062729"", ""17.70746994""]",1,30,0,5,HaarWaveletV3,eq_bcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd30_eq_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.425428,4.115512,1012.805115,3778275.250000,1.020357,0.890865,2.269240,4308525,6.03,7,False,False,ReLU,MAX_EPOCHS,15.66699696,15.66699696,12.61123276,6,1.000000,False,"[""28.11096001"", ""28.54175186"", ""21.74460793"", ""22.17251015"", ""18.50113106"", ""16.68002701"", ""15.66699696""]",1,30,0,5,HaarWaveletV3,eq_bcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd15_lt_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,0,42,16.369249,3.991614,1032.765625,4006516.750000,1.003050,0.861639,2.135062,4267555,5.97,7,False,False,ReLU,MAX_EPOCHS,16.04373932,16.11839485,12.38540459,5,1.004653,False,"[""33.16255188"", ""28.02180099"", ""22.40993309"", ""18.76849174"", ""18.10371399"", ""16.04373932"", ""16.11839485""]",1,15,0,3,HaarWaveletV3,lt_bcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd15_lt_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.813343,3.741374,945.794189,3577606.250000,0.954557,0.872156,2.410556,4267555,6.23,7,False,False,ReLU,MAX_EPOCHS,17.09901428,17.09901428,12.93244171,6,1.000000,False,"[""39.67526245"", ""28.65920448"", ""35.59682465"", ""24.43254662"", ""21.30585098"", ""18.99300385"", ""17.09901428""]",1,15,0,3,HaarWaveletV3,lt_bcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd15_lt_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.752460,4.120445,1001.181213,3617740.000000,1.030984,0.962423,2.689428,4267555,6.77,7,False,False,ReLU,MAX_EPOCHS,16.57144737,16.57144737,13.28796482,6,1.000000,False,"[""29.32242393"", ""26.11572075"", ""20.99898148"", ""21.35733795"", ""18.25248909"", ""19.46883774"", ""16.57144737""]",1,15,0,3,HaarWaveletV3,lt_bcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd15_lt_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.898164,3.903114,955.358154,3522201.750000,0.977502,0.871417,2.308532,4270125,6.77,7,False,False,ReLU,MAX_EPOCHS,16.37579536,16.37579536,15.01500034,6,1.000000,False,"[""41.80167389"", ""30.71950340"", ""26.66836357"", ""22.63785362"", ""23.60979652"", ""19.78857803"", ""16.37579536""]",1,15,0,5,HaarWaveletV3,lt_bcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd15_lt_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,1,43,16.013727,3.931433,996.025391,3792939.750000,0.984600,0.876062,2.266974,4270125,6.16,7,False,False,ReLU,MAX_EPOCHS,16.20669746,16.20669746,12.51200008,6,1.000000,False,"[""30.03860664"", ""30.68645859"", ""23.98747635"", ""22.12431145"", ""18.48552132"", ""16.64474678"", ""16.20669746""]",1,15,0,5,HaarWaveletV3,lt_bcast,False,,
wavelet_trendae_search_r1_baseline,Haar_bd15_lt_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Yearly,1,6,30,10,1,True,2,44,22.003685,6.220936,1473.816650,6702687.000000,1.455930,1.323993,3.941137,4270125,6.16,7,False,False,ReLU,MAX_EPOCHS,20.43384361,22.70977974,12.77261543,5,1.111381,False,"[""32.13896942"", ""28.16444206"", ""22.55511475"", ""23.98841667"", ""27.80683899"", ""20.43384361"", ""22.70977974""]",1,15,0,5,HaarWaveletV3,lt_bcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd6_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,16.850945,4.050062,995.599915,3704240.000000,1.025142,0.957147,2.717284,4244515,6.11,7,False,False,ReLU,MAX_EPOCHS,16.86022377,17.97052956,12.89224815,4,1.065854,False,"[""36.11802292"", ""27.94111443"", ""25.38607025"", ""22.02107620"", ""16.86022377"", ""18.63578415"", ""17.97052956""]",1,6,0,3,DB2WaveletV3,eq_fcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd6_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.156716,3.559751,907.443726,3410733.500000,0.911615,0.833092,2.295670,4244515,6.34,7,False,False,ReLU,MAX_EPOCHS,15.84261513,15.84261513,13.12245178,6,1.000000,False,"[""35.55639648"", ""26.99814415"", ""23.05437279"", ""19.24323845"", ""19.94488716"", ""16.86519623"", ""15.84261513""]",1,6,0,3,DB2WaveletV3,eq_fcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd6_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.777662,3.973617,1025.382690,3898633.750000,1.013281,0.879796,2.237684,4244515,6.02,7,False,False,ReLU,MAX_EPOCHS,16.55442429,18.32080841,13.25435162,5,1.106702,False,"[""29.40246201"", ""28.50098991"", ""21.69219017"", ""21.35753441"", ""16.81671715"", ""16.55442429"", ""18.32080841""]",1,6,0,3,DB2WaveletV3,eq_fcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd6_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.690228,3.617166,933.612305,3519710.500000,0.935162,0.831682,2.208555,4247085,6.19,7,False,False,ReLU,MAX_EPOCHS,16.84011459,16.84011459,13.05757904,6,1.000000,False,"[""42.55300903"", ""30.57831764"", ""26.92551422"", ""22.32293701"", ""19.01894569"", ""17.93695068"", ""16.84011459""]",1,6,0,5,DB2WaveletV3,eq_fcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd6_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.708693,3.706319,941.085083,3537693.750000,0.946944,0.843733,2.219090,4247085,5.99,7,False,False,ReLU,MAX_EPOCHS,16.16806984,22.65848923,12.97055626,4,1.401434,False,"[""29.89027786"", ""27.36330986"", ""22.18216324"", ""18.39615059"", ""16.16806984"", ""16.26025581"", ""22.65848923""]",1,6,0,5,DB2WaveletV3,eq_fcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd6_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.563318,4.091202,996.245544,3691259.750000,1.021518,0.889891,2.332163,4247085,6.18,7,False,False,ReLU,MAX_EPOCHS,17.23080063,17.23080063,15.01208878,6,1.000000,False,"[""30.24634171"", ""31.62702370"", ""23.78176689"", ""23.16370392"", ""21.69864845"", ""19.31248283"", ""17.23080063""]",1,6,0,5,DB2WaveletV3,eq_fcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd4_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,17.422609,4.291391,1025.368774,3844388.750000,1.072996,1.082273,4.208437,4234275,7.13,7,False,False,ReLU,MAX_EPOCHS,16.82542801,16.82542801,12.85431385,6,1.000000,False,"[""63.51473999"", ""33.62470627"", ""27.90232658"", ""23.79941559"", ""22.55490875"", ""19.32688141"", ""16.82542801""]",1,4,0,3,DB2WaveletV3,lt_fcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd4_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,1,43,16.888321,4.175609,991.538330,3716980.250000,1.042081,1.023508,3.581102,4234275,6.81,7,False,False,ReLU,MAX_EPOCHS,17.93031502,17.93031502,12.94636536,6,1.000000,False,"[""56.53430939"", ""36.88158417"", ""27.83600998"", ""25.72967720"", ""21.62859344"", ""18.30856323"", ""17.93031502""]",1,4,0,3,DB2WaveletV3,lt_fcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd4_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,2,44,17.220566,4.098949,1005.025391,3826652.250000,1.042601,1.022012,3.630453,4234275,6.27,7,False,False,ReLU,MAX_EPOCHS,18.34414673,18.34414673,13.38560104,6,1.000000,False,"[""50.69740295"", ""33.05252457"", ""30.01494789"", ""25.88356590"", ""22.34367752"", ""20.69254303"", ""18.34414673""]",1,4,0,3,DB2WaveletV3,lt_fcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd4_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,17.117598,4.214778,1040.881592,3942829.750000,1.054024,1.001118,3.308573,4236845,6.18,7,False,False,ReLU,MAX_EPOCHS,16.92796707,16.92796707,12.34825706,6,1.000000,False,"[""52.73202896"", ""34.40948868"", ""24.13453293"", ""22.88835526"", ""20.52214432"", ""20.65708733"", ""16.92796707""]",1,4,0,5,DB2WaveletV3,lt_fcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd4_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,1,43,17.769339,4.463874,1067.652832,4177780.750000,1.105306,1.144126,5.219459,4236845,6.19,7,False,False,ReLU,MAX_EPOCHS,18.51916695,18.51916695,13.41245174,6,1.000000,False,"[""53.66300964"", ""35.51922989"", ""26.44908714"", ""26.64264679"", ""22.59655952"", ""20.71672440"", ""18.51916695""]",1,4,0,5,DB2WaveletV3,lt_fcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd4_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.332994,3.809672,958.962708,3652431.250000,0.979049,0.910328,2.737274,4236845,6.25,7,False,False,ReLU,MAX_EPOCHS,17.79834366,17.79834366,12.70372105,6,1.000000,False,"[""47.49546814"", ""36.20592880"", ""29.19793510"", ""23.79575729"", ""21.20182228"", ""18.02782249"", ""17.79834366""]",1,4,0,5,DB2WaveletV3,lt_fcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd30_eq_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,17.134268,4.379792,1090.001221,4198529.500000,1.075296,0.950646,2.455281,4305955,6.20,7,False,False,ReLU,MAX_EPOCHS,16.76989555,16.76989555,11.96293449,6,1.000000,False,"[""33.48132706"", ""27.89531708"", ""22.96068573"", ""19.46304512"", ""18.43030548"", ""17.17282486"", ""16.76989555""]",1,30,0,3,DB2WaveletV3,eq_bcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd30_eq_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.341499,3.665265,931.826904,3492356.500000,0.930544,0.823710,2.194208,4305955,6.34,7,False,False,ReLU,MAX_EPOCHS,15.33296299,15.33296299,12.08621788,6,1.000000,False,"[""68.44421387"", ""31.36421394"", ""27.14557648"", ""21.17443657"", ""17.91936874"", ""16.01610756"", ""15.33296299""]",1,30,0,3,DB2WaveletV3,eq_bcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd30_eq_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.629618,4.093156,1021.315002,3779620.500000,1.023792,0.925202,2.389927,4305955,6.20,7,False,False,ReLU,MAX_EPOCHS,16.83774948,16.83774948,13.59152985,6,1.000000,False,"[""32.47395325"", ""26.56684303"", ""22.78754044"", ""20.87300110"", ""17.47526169"", ""19.56604385"", ""16.83774948""]",1,30,0,3,DB2WaveletV3,eq_bcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd30_eq_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,18.138456,4.699067,1157.559448,4634693.500000,1.146191,1.002908,2.657027,4308525,6.57,7,False,False,ReLU,MAX_EPOCHS,17.54730797,23.76334572,13.80246735,5,1.354245,False,"[""39.41936874"", ""28.52940941"", ""23.84440994"", ""20.59033585"", ""18.90511894"", ""17.54730797"", ""23.76334572""]",1,30,0,5,DB2WaveletV3,eq_bcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd30_eq_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.575507,3.591435,923.564026,3517869.000000,0.928415,0.829783,2.245228,4308525,6.92,7,False,False,ReLU,MAX_EPOCHS,16.80059052,18.78481865,11.94007969,5,1.118105,False,"[""59.78323364"", ""28.73808098"", ""24.47122192"", ""22.03564644"", ""19.67295837"", ""16.80059052"", ""18.78481865""]",1,30,0,5,DB2WaveletV3,eq_bcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd30_eq_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,2,44,19.320982,4.948261,1164.468140,4455525.500000,1.213724,1.158951,3.932277,4308525,6.47,7,False,False,ReLU,MAX_EPOCHS,19.46505547,19.71094322,14.03167439,3,1.012632,False,"[""29.30529404"", ""29.68181038"", ""23.74699783"", ""19.46505547"", ""20.94627762"", ""24.19381714"", ""19.71094322""]",1,30,0,5,DB2WaveletV3,eq_bcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd15_lt_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,14.879303,3.434024,894.703979,3415044.000000,0.887309,0.805047,2.240368,4267555,6.14,7,False,False,ReLU,MAX_EPOCHS,16.38582230,16.38582230,11.99808216,6,1.000000,False,"[""30.37963295"", ""31.98458481"", ""22.62234497"", ""20.96086311"", ""16.88113785"", ""17.21331215"", ""16.38582230""]",1,15,0,3,DB2WaveletV3,lt_bcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd15_lt_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,1,43,16.404556,3.943318,981.393616,3676926.250000,0.998054,0.914436,2.524513,4267555,6.28,7,False,False,ReLU,MAX_EPOCHS,17.85467339,18.14496613,13.21191978,5,1.016259,False,"[""67.30699158"", ""33.49576569"", ""28.67517471"", ""23.81422043"", ""20.80250168"", ""17.85467339"", ""18.14496613""]",1,15,0,3,DB2WaveletV3,lt_bcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd15_lt_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.130882,3.941212,972.566833,3570337.250000,0.989415,0.891985,2.374455,4267555,6.29,7,False,False,ReLU,MAX_EPOCHS,16.35822487,17.72767258,12.99010086,5,1.083716,False,"[""28.25811195"", ""26.25008202"", ""21.91420937"", ""21.50311661"", ""20.70860481"", ""16.35822487"", ""17.72767258""]",1,15,0,3,DB2WaveletV3,lt_bcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd15_lt_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.695445,3.668003,948.615173,3610446.250000,0.941718,0.859348,2.442717,4270125,6.41,7,False,False,ReLU,MAX_EPOCHS,16.05609131,16.05609131,12.59095097,6,1.000000,False,"[""43.42874146"", ""30.89887047"", ""28.74292755"", ""23.21438789"", ""18.97189713"", ""17.61889458"", ""16.05609131""]",1,15,0,5,DB2WaveletV3,lt_bcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd15_lt_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,1,43,17.386284,4.402916,1105.308105,4203817.000000,1.085916,0.936159,2.305896,4270125,6.17,7,False,False,ReLU,MAX_EPOCHS,17.36507416,17.36507416,12.73427486,6,1.000000,False,"[""30.15697861"", ""30.45150566"", ""23.67381859"", ""22.88661766"", ""17.89545631"", ""19.88442230"", ""17.36507416""]",1,15,0,5,DB2WaveletV3,lt_bcast,False,,
wavelet_trendae_search_r1_baseline,DB2_bd15_lt_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.841040,3.748870,943.151062,3523034.000000,0.956347,0.867018,2.297851,4270125,6.23,7,False,False,ReLU,MAX_EPOCHS,15.70155048,15.70155048,12.43976688,6,1.000000,False,"[""32.57204437"", ""28.22318840"", ""22.18309784"", ""26.47386742"", ""29.72369766"", ""17.47733116"", ""15.70155048""]",1,15,0,5,DB2WaveletV3,lt_bcast,False,,
