experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,active_g_cfg,meta_predicted_best,meta_convergence_score
wavelet_search_r1_baseline,DB4_bd30_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.544065,4.105735,1023.025635,3837235.000000,1.022757,0.930472,2.494474,5141775,9.97,7,False,False,ReLU,MAX_EPOCHS,16.47991180,16.47991180,12.53430271,6,1.000000,False,"[""44.60588837"", ""27.63268280"", ""23.14605904"", ""20.17403221"", ""17.31609917"", ""19.83431244"", ""16.47991180""]",1,30,0,3,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB4_bd30_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,0,42,16.578995,4.144269,1040.371704,3982331.250000,1.028674,0.911731,2.421658,5144345,9.78,7,False,False,ReLU,MAX_EPOCHS,16.80009460,19.55612564,11.73100281,5,1.164049,False,"[""47.35108185"", ""28.85872459"", ""28.88548851"", ""21.06060600"", ""18.99313164"", ""16.80009460"", ""19.55612564""]",1,30,0,5,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB4_bd30_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,1,43,16.534189,4.252654,990.412964,3607827.000000,1.040940,0.978200,2.827339,5144345,10.03,7,False,False,ReLU,MAX_EPOCHS,16.63978195,17.87049294,15.89788055,5,1.073962,False,"[""37.47681808"", ""25.65001297"", ""21.77161980"", ""20.93588638"", ""31.54186630"", ""16.63978195"", ""17.87049294""]",1,30,0,5,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB4_bd30_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.256955,3.581296,908.971008,3472388.000000,0.917393,0.844523,2.354705,5144345,9.99,7,False,False,ReLU,MAX_EPOCHS,16.54423523,16.54423523,11.61389637,6,1.000000,False,"[""44.38877487"", ""28.24524117"", ""29.54073906"", ""22.91135025"", ""17.97519112"", ""17.97440338"", ""16.54423523""]",1,30,0,5,DB4WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB4_bd15_lt_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.191488,3.468164,903.487305,3473169.500000,0.901156,0.812800,2.243271,5103375,9.82,7,False,False,ReLU,MAX_EPOCHS,16.24125481,17.85027885,11.26926422,5,1.099070,False,"[""38.84993744"", ""26.92174530"", ""28.54155350"", ""21.17086220"", ""17.43281174"", ""16.24125481"", ""17.85027885""]",1,15,0,3,DB4WaveletV3,lt_bcast,False,,
wavelet_search_r1_baseline,DB4_bd15_lt_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,1,43,14.962687,3.540444,900.546326,3392179.750000,0.903250,0.829568,2.302108,5103375,10.19,7,False,False,ReLU,MAX_EPOCHS,15.29790115,15.29790115,11.35282707,6,1.000000,False,"[""42.78131485"", ""26.38950729"", ""27.62965202"", ""19.91985512"", ""16.95129013"", ""15.38184071"", ""15.29790115""]",1,15,0,3,DB4WaveletV3,lt_bcast,False,,
wavelet_search_r1_baseline,DB4_bd15_lt_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.279087,3.635753,918.905640,3473373.750000,0.924922,0.849791,2.323371,5103375,9.91,7,False,False,ReLU,MAX_EPOCHS,15.89794731,15.89794731,12.21995544,6,1.000000,False,"[""42.79392242"", ""27.57927895"", ""24.86265564"", ""20.88803291"", ""18.45704651"", ""18.00098419"", ""15.89794731""]",1,15,0,3,DB4WaveletV3,lt_bcast,False,,
wavelet_search_r1_baseline,DB4_bd15_lt_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.153379,3.552465,920.240112,3463644.750000,0.910596,0.810153,2.133026,5105945,10.00,7,False,False,ReLU,MAX_EPOCHS,15.56319332,15.56319332,12.55400753,6,1.000000,False,"[""36.64904785"", ""25.95318794"", ""23.27700996"", ""19.06909180"", ""17.51281738"", ""16.87034607"", ""15.56319332""]",1,15,0,5,DB4WaveletV3,lt_bcast,False,,
wavelet_search_r1_baseline,DB4_bd15_lt_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.317660,3.630116,921.142517,3545537.750000,0.925393,0.847887,2.322732,5105945,10.25,7,False,False,ReLU,MAX_EPOCHS,16.44784355,16.44784355,12.19284153,6,1.000000,False,"[""37.22209549"", ""24.00403595"", ""22.89345169"", ""19.56447220"", ""17.63956451"", ""17.00445557"", ""16.44784355""]",1,15,0,5,DB4WaveletV3,lt_bcast,False,,
wavelet_search_r1_baseline,DB4_bd15_lt_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB4WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.204835,3.549195,912.305664,3474339.500000,0.911759,0.822026,2.255509,5105945,10.03,7,False,False,ReLU,MAX_EPOCHS,17.39069939,17.39069939,11.87107468,6,1.000000,False,"[""43.34030914"", ""26.55264473"", ""22.22172546"", ""23.11905098"", ""24.79211998"", ""18.42557907"", ""17.39069939""]",1,15,0,5,DB4WaveletV3,lt_bcast,False,,
wavelet_search_r1_baseline,DB10_bd6_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.113600,3.446805,904.762756,3485530.750000,0.896085,0.802357,2.199848,5080335,9.85,7,False,False,ReLU,MAX_EPOCHS,15.76675510,16.25792885,11.77374935,5,1.031152,False,"[""40.35887527"", ""27.70613670"", ""23.30435371"", ""19.11718369"", ""17.50373840"", ""15.76675510"", ""16.25792885""]",1,6,0,3,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB10_bd6_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.733679,3.673384,950.156250,3651134.000000,0.943565,0.870997,2.392840,5080335,9.75,7,False,False,ReLU,MAX_EPOCHS,17.19758224,17.86956406,14.12356377,4,1.039074,False,"[""38.63018036"", ""27.19347763"", ""25.83688927"", ""21.05506134"", ""17.19758224"", ""20.28702164"", ""17.86956406""]",1,6,0,3,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB10_bd6_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,2,44,18.445230,5.006391,1133.308105,4097227.250000,1.194244,1.161466,3.654212,5080335,9.69,7,False,False,ReLU,MAX_EPOCHS,17.98910713,17.98910713,13.26377964,6,1.000000,False,"[""46.57223892"", ""26.03717995"", ""28.41013908"", ""23.68384552"", ""19.14399147"", ""23.06426048"", ""17.98910713""]",1,6,0,3,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB10_bd6_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,16.708534,4.241681,1040.210449,3868312.500000,1.044894,0.930825,2.479682,5082905,10.04,7,False,False,ReLU,MAX_EPOCHS,16.24332428,16.24332428,12.20632362,6,1.000000,False,"[""39.38232422"", ""25.49082565"", ""22.90782547"", ""20.32533646"", ""17.63849640"", ""18.23771286"", ""16.24332428""]",1,6,0,5,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB10_bd6_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.703222,3.839870,939.918213,3488656.000000,0.963580,0.887023,2.473725,5082905,10.34,7,False,False,ReLU,MAX_EPOCHS,16.21477699,16.21477699,12.21108246,6,1.000000,False,"[""37.98678970"", ""27.44035149"", ""24.11682701"", ""21.79082108"", ""19.95601845"", ""19.46223450"", ""16.21477699""]",1,6,0,5,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB10_bd6_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,2,44,17.887325,4.793793,1093.973389,4014335.500000,1.150425,1.115913,3.586013,5082905,10.18,7,False,False,ReLU,MAX_EPOCHS,17.35261154,17.35261154,12.63374805,6,1.000000,False,"[""32.93268204"", ""26.93864059"", ""27.50477219"", ""23.29048729"", ""21.32152367"", ""20.40336037"", ""17.35261154""]",1,6,0,5,DB10WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB10_bd4_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,16.245008,3.989069,994.324158,3721252.750000,0.998928,0.899608,2.403898,5070095,9.94,7,False,False,ReLU,MAX_EPOCHS,16.01814461,16.89320183,11.95229626,5,1.054629,False,"[""39.82844162"", ""27.23275185"", ""24.79736328"", ""20.63338089"", ""18.14179802"", ""16.01814461"", ""16.89320183""]",1,4,0,3,DB10WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB10_bd4_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,1,43,16.451160,4.026183,995.074768,3734263.500000,1.009905,0.923600,2.522405,5070095,10.33,7,False,False,ReLU,MAX_EPOCHS,15.68838692,15.68838692,13.23512077,6,1.000000,False,"[""37.40187454"", ""26.35582352"", ""22.95324516"", ""19.08972931"", ""16.48078346"", ""15.75873756"", ""15.68838692""]",1,4,0,3,DB10WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB10_bd4_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,2,44,14.947933,3.456534,896.100281,3401694.750000,0.892241,0.804950,2.145609,5070095,10.27,7,False,False,ReLU,MAX_EPOCHS,15.70449162,15.70449162,12.66718388,6,1.000000,False,"[""40.68697357"", ""26.07225227"", ""23.04368973"", ""19.94787216"", ""17.79704666"", ""16.10184669"", ""15.70449162""]",1,4,0,3,DB10WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB10_bd4_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,16.270056,4.041295,966.813660,3587346.250000,1.006266,0.942286,2.698182,5072665,10.08,7,False,False,ReLU,MAX_EPOCHS,16.00797844,19.45664597,14.71072865,5,1.215434,False,"[""37.33869171"", ""26.43582535"", ""23.29528236"", ""20.86268425"", ""17.13070869"", ""16.00797844"", ""19.45664597""]",1,4,0,5,DB10WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB10_bd4_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,1,43,17.084614,4.347721,1034.915283,3858006.500000,1.069742,1.012275,3.082639,5072665,10.00,7,False,False,ReLU,MAX_EPOCHS,16.60651207,17.52709389,11.68069839,5,1.055435,False,"[""42.58238983"", ""26.23048019"", ""24.05020905"", ""21.07615089"", ""18.93139648"", ""16.60651207"", ""17.52709389""]",1,4,0,5,DB10WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB10_bd4_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.624560,3.777172,942.218384,3542150.500000,0.953285,0.845361,2.267027,5072665,9.55,7,False,False,ReLU,MAX_EPOCHS,16.40317917,17.12839508,14.22107697,5,1.044212,False,"[""42.03948212"", ""26.48714447"", ""23.07996941"", ""20.36448097"", ""18.08858681"", ""16.40317917"", ""17.12839508""]",1,4,0,5,DB10WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB10_bd30_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,17.106350,4.314255,1062.087769,4070432.500000,1.066196,0.976740,2.745824,5141775,9.94,7,False,False,ReLU,MAX_EPOCHS,17.18239403,18.99331474,14.77021599,4,1.105394,False,"[""37.85628510"", ""28.31385040"", ""25.88921928"", ""20.18009758"", ""17.18239403"", ""19.37857056"", ""18.99331474""]",1,30,0,3,DB10WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB10_bd30_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,1,43,16.724613,4.282563,1031.933350,3828167.500000,1.050529,0.995019,2.899048,5141775,9.92,7,False,False,ReLU,MAX_EPOCHS,16.61703873,16.61703873,12.56264114,6,1.000000,False,"[""43.00791550"", ""27.04770660"", ""30.38922882"", ""21.98168373"", ""19.76484871"", ""22.24156189"", ""16.61703873""]",1,30,0,3,DB10WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB10_bd30_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.541358,3.714899,924.420288,3467954.000000,0.942904,0.882617,2.465447,5141775,10.17,7,False,False,ReLU,MAX_EPOCHS,15.85364819,15.85364819,12.56611633,6,1.000000,False,"[""44.06876373"", ""27.78152657"", ""23.13655090"", ""21.12767982"", ""19.59897232"", ""16.68346214"", ""15.85364819""]",1,30,0,3,DB10WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB10_bd30_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,18.259573,4.769922,1104.615845,4191500.250000,1.158811,1.195649,4.534089,5144345,9.62,7,False,False,ReLU,MAX_EPOCHS,18.49330902,19.12634277,13.54346561,4,1.034230,False,"[""44.68137360"", ""28.49699783"", ""26.60180092"", ""21.27111053"", ""18.49330902"", ""20.82761383"", ""19.12634277""]",1,30,0,5,DB10WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB10_bd30_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,1,43,18.030272,4.912207,1113.464111,4072066.000000,1.169698,1.130401,3.486168,5144345,9.64,7,False,False,ReLU,MAX_EPOCHS,17.49045753,17.49045753,16.44632530,6,1.000000,False,"[""37.54933929"", ""25.43507004"", ""24.14988518"", ""19.51371956"", ""20.12701225"", ""22.12132263"", ""17.49045753""]",1,30,0,5,DB10WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB10_bd30_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.533596,3.766093,947.555847,3554376.000000,0.949108,0.862151,2.317334,5144345,10.16,7,False,False,ReLU,MAX_EPOCHS,16.15010262,16.15010262,12.09199905,6,1.000000,False,"[""45.50189209"", ""27.71331024"", ""31.10462189"", ""22.50409126"", ""20.33753777"", ""16.74473190"", ""16.15010262""]",1,30,0,5,DB10WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB10_bd15_lt_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,14.844838,3.449629,897.719055,3441648.250000,0.888218,0.807544,2.206191,5103375,9.80,7,False,False,ReLU,MAX_EPOCHS,15.71588993,20.07018852,11.19863033,5,1.277063,False,"[""39.86807632"", ""26.60397339"", ""29.07273293"", ""21.88360786"", ""17.13545990"", ""15.71588993"", ""20.07018852""]",1,15,0,3,DB10WaveletV3,lt_bcast,False,,
wavelet_search_r1_baseline,DB10_bd15_lt_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.301121,3.654199,925.148376,3491514.250000,0.927917,0.841038,2.276155,5103375,10.10,7,False,False,ReLU,MAX_EPOCHS,16.29662323,16.66669655,11.76887512,5,1.022709,False,"[""43.23498154"", ""26.61412430"", ""30.15348053"", ""21.62425041"", ""19.82408714"", ""16.29662323"", ""16.66669655""]",1,15,0,3,DB10WaveletV3,lt_bcast,False,,
wavelet_search_r1_baseline,DB10_bd15_lt_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.087299,3.979881,976.082092,3605028.500000,0.992947,0.909094,2.497884,5103375,10.33,7,False,False,ReLU,MAX_EPOCHS,15.77674294,15.77674294,11.88737869,6,1.000000,False,"[""40.12982178"", ""28.30530739"", ""25.37851143"", ""21.16946983"", ""18.13126945"", ""17.04207420"", ""15.77674294""]",1,15,0,3,DB10WaveletV3,lt_bcast,False,,
wavelet_search_r1_baseline,DB10_bd15_lt_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,0,42,17.280518,4.458751,1064.279663,3872092.750000,1.089705,1.000498,2.641961,5105945,10.00,7,False,False,ReLU,MAX_EPOCHS,16.90136719,16.90136719,14.13088703,6,1.000000,False,"[""38.45537949"", ""26.56157875"", ""23.74747276"", ""19.13430214"", ""19.18660545"", ""17.95968056"", ""16.90136719""]",1,15,0,5,DB10WaveletV3,lt_bcast,False,,
wavelet_search_r1_baseline,DB10_bd15_lt_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.243488,3.462845,910.098022,3541148.500000,0.902077,0.808841,2.248749,5105945,9.86,7,False,False,ReLU,MAX_EPOCHS,17.37879372,17.37879372,13.85249805,6,1.000000,False,"[""39.71654129"", ""25.84921265"", ""23.29597092"", ""19.26381874"", ""19.42283821"", ""18.00321579"", ""17.37879372""]",1,15,0,5,DB10WaveletV3,lt_bcast,False,,
wavelet_search_r1_baseline,DB10_bd15_lt_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB10WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.820496,3.903071,941.477356,3471883.500000,0.975120,0.872583,2.330721,5105945,9.90,7,False,False,ReLU,MAX_EPOCHS,16.80788803,16.80788803,14.59315014,6,1.000000,False,"[""46.40993881"", ""27.10351944"", ""22.66883278"", ""20.58020782"", ""18.10970879"", ""18.21368599"", ""16.80788803""]",1,15,0,5,DB10WaveletV3,lt_bcast,False,,
wavelet_search_r1_baseline,DB20_bd6_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,0,42,17.518959,4.627310,1080.286499,3950980.250000,1.118208,1.059421,3.085331,5080335,10.30,7,False,False,ReLU,MAX_EPOCHS,17.16623306,17.16623306,13.40818882,6,1.000000,False,"[""37.59313965"", ""26.43801880"", ""27.83691597"", ""21.67352867"", ""17.47935104"", ""19.03047180"", ""17.16623306""]",1,6,0,3,DB20WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB20_bd6_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,1,43,16.311049,4.106433,1008.390137,3716768.250000,1.015715,0.911878,2.350538,5080335,9.73,7,False,False,ReLU,MAX_EPOCHS,15.72663307,15.72663307,11.76651669,6,1.000000,False,"[""39.29983139"", ""26.32838821"", ""26.78097343"", ""21.15248489"", ""18.03650475"", ""19.03112221"", ""15.72663307""]",1,6,0,3,DB20WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB20_bd6_eq_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,2,44,16.202190,4.053631,978.225403,3614341.250000,1.005741,0.960203,2.841086,5080335,10.00,7,False,False,ReLU,MAX_EPOCHS,16.41233635,16.41233635,11.94875717,6,1.000000,False,"[""46.30022430"", ""27.55972481"", ""25.70414734"", ""22.68967819"", ""18.14417648"", ""16.76279831"", ""16.41233635""]",1,6,0,3,DB20WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB20_bd6_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,0,42,17.146536,4.478153,1050.430420,3803116.750000,1.088047,1.026710,2.976789,5082905,10.20,7,False,False,ReLU,MAX_EPOCHS,17.06351852,17.06351852,12.83431339,6,1.000000,False,"[""43.00515366"", ""27.22498131"", ""28.42019272"", ""23.19688797"", ""19.13075447"", ""17.32594299"", ""17.06351852""]",1,6,0,5,DB20WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB20_bd6_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.181459,3.611051,899.935425,3346089.750000,0.918827,0.856985,2.397728,5082905,9.64,7,False,False,ReLU,MAX_EPOCHS,15.74911308,15.74911308,12.44018459,6,1.000000,False,"[""34.03049850"", ""25.50695992"", ""20.91336060"", ""16.65463638"", ""16.68050003"", ""17.25444984"", ""15.74911308""]",1,6,0,5,DB20WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB20_bd6_eq_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.003104,3.533806,897.085876,3386775.000000,0.903651,0.830444,2.295377,5082905,10.02,7,False,False,ReLU,MAX_EPOCHS,16.02025986,17.54873466,15.50532150,5,1.095409,False,"[""34.03846741"", ""24.95642853"", ""22.40164185"", ""17.81711006"", ""16.10626221"", ""16.02025986"", ""17.54873466""]",1,6,0,5,DB20WaveletV3,eq_fcast,False,,
wavelet_search_r1_baseline,DB20_bd4_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.198253,3.479311,899.295410,3439619.000000,0.902765,0.825371,2.317249,5070095,10.33,7,False,False,ReLU,MAX_EPOCHS,16.41172981,16.41172981,12.68790340,6,1.000000,False,"[""39.23103333"", ""28.06082916"", ""24.92795181"", ""20.75020981"", ""19.58528519"", ""16.45766830"", ""16.41172981""]",1,4,0,3,DB20WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB20_bd4_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.869670,3.740245,942.642273,3583547.500000,0.956138,0.878146,2.463918,5070095,10.41,7,False,False,ReLU,MAX_EPOCHS,17.68561363,17.68561363,12.88156509,6,1.000000,False,"[""38.49217224"", ""27.74873924"", ""27.28759575"", ""21.70657539"", ""19.25801849"", ""21.37641144"", ""17.68561363""]",1,4,0,3,DB20WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB20_bd4_lt_fcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.123308,3.610315,908.756958,3386831.500000,0.916955,0.826608,2.215380,5070095,10.10,7,False,False,ReLU,MAX_EPOCHS,15.45860100,15.45860100,11.38260841,6,1.000000,False,"[""38.38047791"", ""26.57274818"", ""22.69165421"", ""20.57831001"", ""17.46932983"", ""17.49988365"", ""15.45860100""]",1,4,0,3,DB20WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB20_bd4_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,0,42,15.940669,3.697877,943.056824,3619242.500000,0.952980,0.877744,2.463579,5072665,9.63,7,False,False,ReLU,MAX_EPOCHS,16.57104111,18.57295990,13.38899899,4,1.120808,False,"[""38.14274216"", ""26.44536591"", ""23.59375000"", ""18.02407265"", ""16.57104111"", ""20.58560944"", ""18.57295990""]",1,4,0,5,DB20WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB20_bd4_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.540745,3.732527,935.082581,3498395.250000,0.945103,0.864303,2.431545,5072665,10.13,7,False,False,ReLU,MAX_EPOCHS,15.84776402,15.84776402,12.82463360,6,1.000000,False,"[""43.68471527"", ""27.72971153"", ""23.08924103"", ""21.48982048"", ""17.93009186"", ""18.39041901"", ""15.84776402""]",1,4,0,5,DB20WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB20_bd4_lt_fcast_ttd5,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.458872,3.672572,924.999390,3461923.500000,0.935055,0.844077,2.278192,5072665,10.06,7,False,False,ReLU,MAX_EPOCHS,16.19207573,16.19207573,13.50151920,6,1.000000,False,"[""38.64573669"", ""25.96029091"", ""22.32892036"", ""19.97651100"", ""18.43811035"", ""16.84492683"", ""16.19207573""]",1,4,0,5,DB20WaveletV3,lt_fcast,False,,
wavelet_search_r1_baseline,DB20_bd30_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,0,42,14.706741,3.372798,875.712952,3322858.500000,0.874326,0.796827,2.198619,5141775,10.18,7,False,False,ReLU,MAX_EPOCHS,15.96454048,15.96454048,11.23459911,6,1.000000,False,"[""36.62988281"", ""26.93482590"", ""24.73401642"", ""18.32611465"", ""21.85916710"", ""16.57614517"", ""15.96454048""]",1,30,0,3,DB20WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB20_bd30_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,1,43,15.932241,3.963644,966.636658,3573113.000000,0.986160,0.902636,2.456861,5141775,10.01,7,False,False,ReLU,MAX_EPOCHS,16.23678398,16.91954041,14.82455730,5,1.042050,False,"[""41.87440872"", ""25.44390678"", ""23.35323334"", ""19.78067017"", ""16.96747780"", ""16.23678398"", ""16.91954041""]",1,30,0,3,DB20WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB20_bd30_eq_bcast_ttd3,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,2,44,15.475227,3.612261,940.885803,3618759.750000,0.927967,0.826890,2.206470,5141775,9.93,7,False,False,ReLU,MAX_EPOCHS,15.75060749,16.02532959,12.61704540,5,1.017442,False,"[""43.61082840"", ""27.75694656"", ""23.08906174"", ""18.72659874"", ""16.65694618"", ""15.75060749"", ""16.02532959""]",1,30,0,3,DB20WaveletV3,eq_bcast,False,,
wavelet_search_r1_baseline,DB20_bd30_eq_bcast_ttd5,wavelet_search_round1,"['Trend', 'DB20WaveletV3']",Yearly,1,6,30,10,1,True,0,42,16.129848,3.836983,970.796021,3718354.500000,0.976270,0.883773,2.503889,5144345,10.06,7,False,False,ReLU,MAX_EPOCHS,18.64466095,18.64466095,13.31740284,6,1.000000,False,"[""46.56968307"", ""29.09371376"", ""32.03244019"", ""22.64889908"", ""20.31022072"", ""21.40031815"", ""18.64466095""]",1,30,0,5,DB20WaveletV3,eq_bcast,False,,
