experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,architecture,skip_distance_cfg,skip_alpha_cfg
resnet_skip_study_v2_r2,GAE30_skip3_a01,genericAE_skip,['GenericAE'],Yearly,1,6,30,30,1,True,0,42,13.527885,3.076568,830.961731,3278825.000000,0.800986,0.721341,1.892277,4992480,256,28.84,30,False,False,ReLU,MAX_EPOCHS,13.78429317,13.78429317,9.63764286,29,1.000000,False,"[""45.01911545"", ""36.85514450"", ""28.13314056"", ""21.73032570"", ""21.06418228"", ""17.83851624"", ""17.85329247"", ""19.17380333"", ""16.85225105"", ""16.36862183"", ""15.46856117"", ""16.78470230"", ""15.21117973"", ""14.56207848"", ""14.76895618"", ""14.73209095"", ""17.65354729"", ""14.59714508"", ""14.22921085"", ""15.21921921"", ""13.98940372"", ""14.29005718"", ""13.95698357"", ""14.33050442"", ""13.98868752"", ""13.79170895"", ""13.87028980"", ""13.79816055"", ""13.79758263"", ""13.78429317""]",2,GenericAE,3,0.1
resnet_skip_study_v2_r2,GAE30_skip3_a01,genericAE_skip,['GenericAE'],Yearly,1,6,30,30,1,True,1,43,14.802085,3.497199,915.196899,3547386.000000,0.892895,0.807568,2.147891,4992480,256,27.63,21,False,False,ReLU,EARLY_STOPPED,14.81282520,16.43601227,13.76583576,10,1.109580,False,"[""43.43266296"", ""28.38528824"", ""24.30486488"", ""22.28824615"", ""18.77969551"", ""16.81648445"", ""20.73961258"", ""17.98880005"", ""16.64663506"", ""15.41905880"", ""14.81282520"", ""15.54803371"", ""16.28990173"", ""16.60587692"", ""16.85096550"", ""15.42719269"", ""15.98356819"", ""17.02014732"", ""15.00642109"", ""17.94945335"", ""16.43601227""]",2,GenericAE,3,0.1
resnet_skip_study_v2_r2,GAE30_skip3_a01,genericAE_skip,['GenericAE'],Yearly,1,6,30,30,1,True,2,44,13.606663,3.112973,835.013306,3270764.500000,0.807977,0.724315,1.899083,4992480,256,31.94,30,False,False,ReLU,MAX_EPOCHS,13.81490993,13.82182026,10.01983261,28,1.000500,False,"[""71.84300232"", ""59.40436554"", ""55.12337875"", ""50.35948181"", ""47.83272171"", ""48.53495026"", ""47.13977051"", ""25.73862457"", ""19.14206886"", ""18.63771248"", ""16.85922241"", ""16.36742592"", ""15.32552719"", ""14.90738583"", ""14.95478630"", ""17.12866402"", ""15.33771038"", ""15.24904442"", ""14.36918163"", ""14.47005463"", ""16.22588730"", ""14.83287621"", ""14.28081894"", ""14.75847054"", ""14.10192299"", ""14.13270950"", ""14.19093704"", ""13.87032032"", ""13.81490993"", ""13.82182026""]",2,GenericAE,3,0.1
resnet_skip_study_v2_r2,TWA10_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,0,42,13.544886,3.087398,832.099182,3268982.250000,0.802869,0.719452,1.902528,1484970,512,26.15,30,False,False,ReLU,MAX_EPOCHS,13.79812527,13.83617020,9.86486340,24,1.002757,False,"[""31.82945633"", ""30.05355072"", ""24.92583084"", ""25.69145203"", ""20.90176964"", ""18.12232208"", ""17.38169670"", ""15.61582851"", ""15.64331245"", ""15.22664356"", ""15.56026077"", ""14.69281960"", ""14.85539436"", ""14.40240383"", ""14.57555676"", ""14.59126949"", ""14.18505478"", ""14.17751789"", ""14.38310623"", ""14.38851070"", ""13.97818184"", ""13.89341831"", ""14.04697323"", ""14.03802681"", ""13.79812527"", ""13.83701992"", ""13.91092491"", ""13.83073807"", ""13.82495117"", ""13.83617020""]",2,TrendWaveletAE,0,none
resnet_skip_study_v2_r2,TWA10_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,1,43,13.655975,3.115707,837.464722,3333521.750000,0.809830,0.730908,1.917802,1484970,512,32.03,30,False,False,ReLU,MAX_EPOCHS,13.76792526,13.80450153,9.63893890,27,1.002657,False,"[""35.26982117"", ""28.56731796"", ""24.55604362"", ""23.94643784"", ""20.34485245"", ""17.94536209"", ""16.41856956"", ""17.08672333"", ""16.17620277"", ""18.66190529"", ""14.83847237"", ""15.28688622"", ""15.03825665"", ""14.57134914"", ""14.24491215"", ""14.34290314"", ""14.80394936"", ""14.14100170"", ""13.98636532"", ""14.15396786"", ""13.97376633"", ""14.58359528"", ""13.87264633"", ""14.00027466"", ""13.98409557"", ""13.77363014"", ""13.90876484"", ""13.76792526"", ""13.77212524"", ""13.80450153""]",2,TrendWaveletAE,0,none
resnet_skip_study_v2_r2,TWA10_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Yearly,1,6,30,10,1,True,2,44,13.674707,3.120370,839.088684,3290101.000000,0.810990,0.732627,1.945217,1484970,512,25.73,30,False,False,ReLU,MAX_EPOCHS,13.83460903,13.86898804,9.91212082,27,1.002485,False,"[""34.93944931"", ""49.09218979"", ""25.65226555"", ""26.31662178"", ""20.28734970"", ""17.86485863"", ""16.45776558"", ""15.85599041"", ""15.79239178"", ""15.18901539"", ""15.78113842"", ""14.68410778"", ""14.70440769"", ""15.11910152"", ""14.75552750"", ""14.37787056"", ""14.26437664"", ""14.67526722"", ""14.53069878"", ""14.16668034"", ""14.02071095"", ""14.25038147"", ""14.21339035"", ""13.88234138"", ""13.86072922"", ""13.90963459"", ""13.96484661"", ""13.83460903"", ""13.84049416"", ""13.86898804""]",2,TrendWaveletAE,0,none
resnet_skip_study_v2_r2,TWA20_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Yearly,1,6,30,20,1,True,0,42,13.579874,3.095146,835.493042,3299141.500000,0.804915,0.721408,1.886740,2969940,512,29.46,30,False,False,ReLU,MAX_EPOCHS,13.74123096,13.77044010,9.58344746,25,1.002126,False,"[""41.17888260"", ""24.23855209"", ""22.56852531"", ""17.27056503"", ""16.69428253"", ""20.99972153"", ""15.62628365"", ""15.13733387"", ""18.10819435"", ""14.90053272"", ""14.46270370"", ""14.36759949"", ""14.32089233"", ""14.76197815"", ""14.63889027"", ""14.66245556"", ""14.04515362"", ""14.08607292"", ""14.52223778"", ""14.42064095"", ""14.57561970"", ""13.87455463"", ""13.79689121"", ""13.90650177"", ""13.99317551"", ""13.74123096"", ""13.75476456"", ""13.77929306"", ""13.78388596"", ""13.77044010""]",2,TrendWaveletAE,0,none
resnet_skip_study_v2_r2,TWA20_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Yearly,1,6,30,20,1,True,1,43,13.576179,3.126953,839.962524,3311423.500000,0.808803,0.721082,1.875213,2969940,512,32.76,30,False,False,ReLU,MAX_EPOCHS,13.72257900,13.79972649,9.59708500,27,1.005622,False,"[""37.55787277"", ""27.87981606"", ""21.82944679"", ""18.04658318"", ""17.24035645"", ""15.70917892"", ""16.63520432"", ""16.07994080"", ""15.83766270"", ""14.65759468"", ""15.01475239"", ""14.14161587"", ""14.77752209"", ""14.31206894"", ""15.71293354"", ""15.47000408"", ""15.24716949"", ""14.15639973"", ""14.27281761"", ""13.98910713"", ""14.70504665"", ""14.20106220"", ""15.63765049"", ""14.20031929"", ""13.89803505"", ""14.87178898"", ""13.77809334"", ""13.72257900"", ""13.73684883"", ""13.79972649""]",2,TrendWaveletAE,0,none
resnet_skip_study_v2_r2,TWA20_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Yearly,1,6,30,20,1,True,2,44,13.508095,3.076435,831.451477,3302488.750000,0.800364,0.715723,1.876826,2969940,512,27.61,30,False,False,ReLU,MAX_EPOCHS,13.64081287,13.66521072,9.70052528,28,1.001789,False,"[""72.43908691"", ""27.13871002"", ""23.89273643"", ""18.30237007"", ""17.08535194"", ""17.54179764"", ""16.69203568"", ""16.94348335"", ""15.15938950"", ""15.18349838"", ""14.96422100"", ""14.93389225"", ""15.31562519"", ""14.08180428"", ""14.04914856"", ""14.60927677"", ""14.74782562"", ""13.97586918"", ""13.84381294"", ""14.07103443"", ""13.81805611"", ""13.96224689"", ""13.69720268"", ""13.67674732"", ""14.03740311"", ""13.90208244"", ""13.71867943"", ""13.66899586"", ""13.64081287"", ""13.66521072""]",2,TrendWaveletAE,0,none
resnet_skip_study_v2_r2,TWA30_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Yearly,1,6,30,30,1,True,0,42,13.564833,3.089893,834.294373,3289944.000000,0.803793,0.721211,1.891182,4454910,512,36.75,30,False,False,ReLU,MAX_EPOCHS,13.68074608,13.68716621,9.44699860,26,1.000469,False,"[""86.73094177"", ""26.26800346"", ""20.68555832"", ""17.05676460"", ""16.84287262"", ""15.59289837"", ""15.31504726"", ""14.60086536"", ""14.91885757"", ""14.54906940"", ""14.33928776"", ""16.77872467"", ""14.57905674"", ""16.27128792"", ""14.76785564"", ""15.73967361"", ""13.89916611"", ""14.91102886"", ""13.98813725"", ""14.15632629"", ""14.55041027"", ""13.81129456"", ""14.32284546"", ""13.82341862"", ""13.77283859"", ""13.91475964"", ""13.68074608"", ""13.74065113"", ""13.72131157"", ""13.68716621""]",2,TrendWaveletAE,0,none
resnet_skip_study_v2_r2,TWA30_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Yearly,1,6,30,30,1,True,1,43,13.552306,3.084840,834.648010,3294810.250000,0.802774,0.717239,1.871102,4454910,512,31.99,30,False,False,ReLU,MAX_EPOCHS,13.79367542,13.82001209,9.64834881,25,1.001909,False,"[""106.54826355"", ""26.53345108"", ""20.72910118"", ""17.10146904"", ""18.87356567"", ""19.56524849"", ""22.38878250"", ""17.94593620"", ""18.04239273"", ""15.32150841"", ""16.88008690"", ""15.14559746"", ""15.12212181"", ""14.73705673"", ""16.35298920"", ""14.78721333"", ""15.14529324"", ""14.64154720"", ""14.81266880"", ""14.34837055"", ""14.48024559"", ""13.99628258"", ""14.35690594"", ""13.84803772"", ""13.99645615"", ""13.79367542"", ""13.90851116"", ""13.81033039"", ""13.81665039"", ""13.82001209""]",2,TrendWaveletAE,0,none
resnet_skip_study_v2_r2,TWA30_no_skip,trendWaveletAE_baseline,['TrendWaveletAE'],Yearly,1,6,30,30,1,True,2,44,13.558924,3.102762,836.523193,3312365.250000,0.805232,0.719428,1.874701,4454910,512,29.28,30,False,False,ReLU,MAX_EPOCHS,13.60145760,13.64111042,9.49277306,23,1.002915,False,"[""66.67187500"", ""25.59049416"", ""22.61033249"", ""18.58312035"", ""16.71210289"", ""18.32535553"", ""15.41958141"", ""15.14131260"", ""15.20717907"", ""15.44651508"", ""14.55250645"", ""14.22242832"", ""15.16605949"", ""14.84153557"", ""13.93996906"", ""14.12401772"", ""14.59680176"", ""14.46991825"", ""13.76393890"", ""13.68794727"", ""13.94951916"", ""14.01541615"", ""13.64471626"", ""13.60145760"", ""13.84519958"", ""13.68573475"", ""13.67869186"", ""13.63768101"", ""13.66743374"", ""13.64111042""]",2,TrendWaveletAE,0,none
resnet_skip_study_v2_r2,TWA20_skip3_a01,trendWaveletAE_skip,['TrendWaveletAE'],Yearly,1,6,30,20,1,True,0,42,13.580921,3.091618,834.478088,3309756.750000,0.804503,0.722342,1.893095,2969940,512,33.01,30,False,False,ReLU,MAX_EPOCHS,13.74451065,13.77430153,9.58922672,27,1.002167,False,"[""38.74459076"", ""22.87437248"", ""18.85469627"", ""18.08010864"", ""17.32238388"", ""15.99757290"", ""16.94215775"", ""15.37182903"", ""16.47501183"", ""14.61749363"", ""14.89449596"", ""14.43821907"", ""14.43730259"", ""14.93814850"", ""14.11246204"", ""14.28959942"", ""13.96061516"", ""13.99250507"", ""14.42224503"", ""13.77529526"", ""13.80122566"", ""14.24656963"", ""13.80582237"", ""13.80090904"", ""13.88712120"", ""13.77691269"", ""13.80628014"", ""13.74451065"", ""13.80917835"", ""13.77430153""]",2,TrendWaveletAE,3,0.1
resnet_skip_study_v2_r2,TWA20_skip3_a01,trendWaveletAE_skip,['TrendWaveletAE'],Yearly,1,6,30,20,1,True,1,43,13.501379,3.084614,831.888855,3286257.500000,0.801188,0.718238,1.876847,2969940,512,30.05,30,False,False,ReLU,MAX_EPOCHS,13.73521423,13.79103851,9.48067665,25,1.004064,False,"[""38.94900513"", ""24.66798019"", ""20.87874794"", ""18.25147629"", ""16.09756470"", ""15.96745682"", ""16.52917480"", ""16.07089424"", ""15.81006241"", ""14.88314152"", ""15.03232574"", ""16.07282639"", ""15.07591534"", ""15.08745384"", ""14.18461323"", ""13.98614311"", ""14.76822376"", ""13.97783566"", ""14.61110973"", ""13.93074417"", ""13.78369331"", ""13.85821152"", ""13.75616837"", ""13.97684193"", ""13.97462940"", ""13.73521423"", ""13.84555340"", ""13.74219322"", ""13.78291416"", ""13.79103851""]",2,TrendWaveletAE,3,0.1
resnet_skip_study_v2_r2,TWA20_skip3_a01,trendWaveletAE_skip,['TrendWaveletAE'],Yearly,1,6,30,20,1,True,2,44,13.635212,3.130321,841.184814,3345726.250000,0.811033,0.724422,1.890116,2969940,512,30.67,30,False,False,ReLU,MAX_EPOCHS,13.69301510,13.76792908,9.69314671,25,1.005471,False,"[""37.46113586"", ""22.93882942"", ""19.26008987"", ""17.69516754"", ""16.28423691"", ""15.19341278"", ""15.30023193"", ""15.06759548"", ""16.09805870"", ""15.29686165"", ""15.68839169"", ""14.10428238"", ""14.18105125"", ""14.10377407"", ""14.08773804"", ""14.95055389"", ""13.98698807"", ""14.36952686"", ""13.88975239"", ""13.90234375"", ""14.19439507"", ""13.90107155"", ""14.34078407"", ""13.81382084"", ""14.09033108"", ""13.69301510"", ""13.90416145"", ""13.77882195"", ""13.75260353"", ""13.76792908""]",2,TrendWaveletAE,3,0.1
resnet_skip_study_v2_r2,TWA30_skip3_a01,trendWaveletAE_skip,['TrendWaveletAE'],Yearly,1,6,30,30,1,True,0,42,13.567986,3.102458,835.004028,3293018.250000,0.805471,0.723711,1.902893,4454910,512,31.28,30,False,False,ReLU,MAX_EPOCHS,13.72005749,13.75804043,9.45815754,28,1.002768,False,"[""27.46759605"", ""24.24291611"", ""17.35603714"", ""17.14348602"", ""16.22247314"", ""14.95517540"", ""15.24965191"", ""14.72800636"", ""15.19955254"", ""15.07029438"", ""14.24480343"", ""14.16791344"", ""14.36537075"", ""14.35400963"", ""14.17168713"", ""14.13513088"", ""14.02053165"", ""16.15880966"", ""13.94664097"", ""13.98471451"", ""15.10942268"", ""14.31416893"", ""14.54003906"", ""13.77952862"", ""14.06532478"", ""13.76071453"", ""13.96529579"", ""13.77027130"", ""13.72005749"", ""13.75804043""]",2,TrendWaveletAE,3,0.1
resnet_skip_study_v2_r2,TWA30_skip3_a01,trendWaveletAE_skip,['TrendWaveletAE'],Yearly,1,6,30,30,1,True,1,43,13.472827,3.067159,828.092041,3286707.250000,0.798118,0.714478,1.872133,4454910,512,29.29,30,False,False,ReLU,MAX_EPOCHS,13.68194675,13.70463085,9.49582386,28,1.001658,False,"[""37.42288208"", ""25.59794807"", ""20.74897194"", ""17.02792358"", ""16.83522987"", ""15.46384335"", ""16.24918747"", ""14.97329044"", ""14.51661015"", ""14.55233955"", ""14.22004318"", ""14.58281422"", ""14.11012459"", ""14.21200180"", ""14.46993351"", ""14.04355049"", ""14.21258450"", ""14.17839909"", ""14.16002178"", ""14.17673683"", ""13.85638714"", ""14.06627846"", ""13.72980118"", ""13.79012680"", ""13.75813198"", ""13.82778358"", ""13.85429478"", ""13.68200016"", ""13.68194675"", ""13.70463085""]",2,TrendWaveletAE,3,0.1
resnet_skip_study_v2_r2,TWA30_skip3_a01,trendWaveletAE_skip,['TrendWaveletAE'],Yearly,1,6,30,30,1,True,2,44,13.542785,3.083066,833.298340,3303243.000000,0.802260,0.717442,1.871456,4454910,512,41.16,30,False,False,ReLU,MAX_EPOCHS,13.62716484,13.63741207,9.56648254,28,1.000752,False,"[""30.86997795"", ""20.56998825"", ""28.73929405"", ""19.58578300"", ""18.70969772"", ""17.71758080"", ""17.63510132"", ""16.41520500"", ""15.95827675"", ""16.50966644"", ""14.64582443"", ""14.95889854"", ""14.36075115"", ""14.04669571"", ""14.09976196"", ""14.00325012"", ""14.22178078"", ""14.23367214"", ""14.41307640"", ""13.90492153"", ""13.83526325"", ""14.16900635"", ""13.69169331"", ""14.08092976"", ""13.69483662"", ""13.70328903"", ""14.02693081"", ""13.67412758"", ""13.62716484"", ""13.63741207""]",2,TrendWaveletAE,3,0.1
resnet_skip_study_v2_r2,TWA30_skip2_a01,trendWaveletAE_skip,['TrendWaveletAE'],Yearly,1,6,30,30,1,True,0,42,14.099561,3.309470,868.918457,3409425.500000,0.847781,0.765665,2.014018,4454910,512,24.89,25,False,False,ReLU,EARLY_STOPPED,13.88507652,13.93647194,10.28510857,14,1.003701,False,"[""26.39369011"", ""26.07452774"", ""17.70162392"", ""16.23925018"", ""15.82843113"", ""15.20684338"", ""15.53093052"", ""15.26665306"", ""15.36957645"", ""14.64263344"", ""14.49448872"", ""15.18162632"", ""14.38524437"", ""14.06750679"", ""13.88507652"", ""14.06409931"", ""14.75625229"", ""14.22483444"", ""14.00686455"", ""14.28668785"", ""15.32904530"", ""15.05818367"", ""16.24597740"", ""14.17089844"", ""13.93647194""]",2,TrendWaveletAE,2,0.1
resnet_skip_study_v2_r2,TWA30_skip2_a01,trendWaveletAE_skip,['TrendWaveletAE'],Yearly,1,6,30,30,1,True,1,43,13.471720,3.051688,824.449402,3258530.250000,0.796138,0.712299,1.876191,4454910,512,32.60,30,False,False,ReLU,MAX_EPOCHS,13.72968864,13.72968864,9.50517082,29,1.000000,False,"[""30.45898819"", ""21.29606247"", ""20.97412109"", ""17.11370087"", ""16.87010574"", ""18.12462997"", ""15.01853943"", ""15.08026314"", ""14.64637375"", ""14.33881950"", ""14.39474869"", ""14.38172245"", ""14.27185345"", ""14.00343037"", ""14.14910698"", ""15.90142345"", ""14.25198746"", ""14.73956966"", ""14.03257370"", ""14.44110870"", ""13.96453094"", ""13.75444794"", ""14.53932381"", ""13.75081825"", ""13.79138756"", ""13.73917484"", ""13.78659344"", ""13.82957363"", ""13.74743652"", ""13.72968864""]",2,TrendWaveletAE,2,0.1
resnet_skip_study_v2_r2,TWA30_skip2_a01,trendWaveletAE_skip,['TrendWaveletAE'],Yearly,1,6,30,30,1,True,2,44,13.527487,3.075223,830.621643,3271399.000000,0.800805,0.715568,1.878391,4454910,512,33.68,30,False,False,ReLU,MAX_EPOCHS,13.80651665,13.80651665,9.62661076,29,1.000000,False,"[""35.16738892"", ""22.60742569"", ""24.15545654"", ""16.81620216"", ""17.70374489"", ""15.57931423"", ""17.03354073"", ""15.22748280"", ""15.64629173"", ""14.48530579"", ""14.85043526"", ""15.17247868"", ""14.35552216"", ""15.80134010"", ""14.38518333"", ""14.27903652"", ""14.69282341"", ""15.21116257"", ""15.31142902"", ""14.12537861"", ""15.82275105"", ""14.27943897"", ""14.30727482"", ""14.39064121"", ""13.90905476"", ""13.82128716"", ""14.30894470"", ""14.08463001"", ""13.83281898"", ""13.80651665""]",2,TrendWaveletAE,2,0.1
resnet_skip_study_v2_r2,TWALG10_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,0,42,13.577403,3.096262,834.445740,3289549.250000,0.804979,0.722835,1.904792,1485050,512,24.98,30,False,False,ReLU,MAX_EPOCHS,13.74660873,13.83711052,9.86375618,25,1.006584,False,"[""35.30471420"", ""37.74546051"", ""26.10075188"", ""25.90184593"", ""21.50020218"", ""20.44213676"", ""17.95458412"", ""16.66695023"", ""15.56316185"", ""16.08893967"", ""14.65931225"", ""14.86225986"", ""14.64557362"", ""14.51035976"", ""15.10328102"", ""14.17161655"", ""14.01488304"", ""15.11077690"", ""14.07261372"", ""13.96244335"", ""13.88132572"", ""13.91232491"", ""13.94834137"", ""14.26611233"", ""13.77542782"", ""13.74660873"", ""13.90600967"", ""13.78668976"", ""13.85810566"", ""13.83711052""]",2,TrendWaveletAELG,0,none
resnet_skip_study_v2_r2,TWALG10_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,1,43,13.654544,3.132437,839.116394,3333354.250000,0.811891,0.734532,1.923142,1485050,512,24.94,30,False,False,ReLU,MAX_EPOCHS,13.77427578,13.80272102,9.65029812,27,1.002065,False,"[""36.36037064"", ""42.52694321"", ""26.87938309"", ""26.13171387"", ""21.62890053"", ""20.05838394"", ""18.39253235"", ""17.45936584"", ""16.13047600"", ""16.33826637"", ""15.12393570"", ""14.90912914"", ""14.50575447"", ""14.53249454"", ""14.45455265"", ""14.26739407"", ""15.17530537"", ""14.21423531"", ""14.12184811"", ""13.89388561"", ""13.85555935"", ""14.01519203"", ""13.81788826"", ""14.08963203"", ""13.79263973"", ""13.93813419"", ""13.82662201"", ""13.77427578"", ""13.83828163"", ""13.80272102""]",2,TrendWaveletAELG,0,none
resnet_skip_study_v2_r2,TWALG10_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Yearly,1,6,30,10,1,True,2,44,13.778753,3.171021,848.852295,3330801.750000,0.820546,0.742638,1.970290,1485050,512,24.71,30,False,False,ReLU,MAX_EPOCHS,13.82006836,13.86688995,9.92451572,26,1.003388,False,"[""47.37559128"", ""51.86774063"", ""25.68191338"", ""25.89378738"", ""21.22675705"", ""19.16400719"", ""17.11185646"", ""16.03743935"", ""15.96961308"", ""15.38360310"", ""16.67075539"", ""14.87279987"", ""15.42699909"", ""14.78246880"", ""15.13177299"", ""14.38048649"", ""14.56732845"", ""14.81334209"", ""14.23156548"", ""14.18687725"", ""14.00663567"", ""14.60209751"", ""13.91773510"", ""13.95336246"", ""13.91476727"", ""13.97285366"", ""13.82006836"", ""13.90530300"", ""13.88424206"", ""13.86688995""]",2,TrendWaveletAELG,0,none
resnet_skip_study_v2_r2,TWALG20_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Yearly,1,6,30,20,1,True,0,42,13.653292,3.140109,844.537842,3347085.500000,0.812818,0.726554,1.895808,2970100,512,25.88,30,False,False,ReLU,MAX_EPOCHS,13.73061943,13.79719257,9.65243816,26,1.004849,False,"[""65.52110291"", ""27.19210625"", ""24.02144623"", ""20.42305183"", ""17.13710785"", ""17.62446404"", ""15.62176895"", ""16.56939507"", ""15.29759407"", ""14.94028759"", ""15.86167431"", ""14.52555847"", ""14.99509239"", ""16.62444687"", ""14.39589310"", ""14.73816681"", ""14.67303085"", ""16.30377388"", ""15.96470356"", ""14.91681004"", ""13.97486782"", ""14.30765724"", ""13.90016747"", ""13.89722252"", ""13.79514313"", ""13.94363499"", ""13.73061943"", ""13.92112541"", ""13.82026100"", ""13.79719257""]",2,TrendWaveletAELG,0,none
resnet_skip_study_v2_r2,TWALG20_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Yearly,1,6,30,20,1,True,1,43,13.506326,3.085875,831.378784,3294021.500000,0.801498,0.721363,1.888460,2970100,512,26.14,30,False,False,ReLU,MAX_EPOCHS,13.65738964,13.68489361,9.53039455,26,1.002014,False,"[""72.48112488"", ""31.09961319"", ""25.20481873"", ""23.74694061"", ""19.45978165"", ""17.06661224"", ""16.90349197"", ""16.26985359"", ""15.06933784"", ""15.16688347"", ""16.01265526"", ""15.30134106"", ""14.68188286"", ""15.50639153"", ""14.26541138"", ""14.09414291"", ""14.20052814"", ""14.94103241"", ""14.32905006"", ""14.14939976"", ""14.19433403"", ""13.78884506"", ""13.94466877"", ""13.73801327"", ""13.69948959"", ""13.82641029"", ""13.65738964"", ""13.66621971"", ""13.68685150"", ""13.68489361""]",2,TrendWaveletAELG,0,none
resnet_skip_study_v2_r2,TWALG20_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Yearly,1,6,30,20,1,True,2,44,13.522945,3.087477,835.283142,3336766.000000,0.802208,0.717080,1.872642,2970100,512,26.04,30,False,False,ReLU,MAX_EPOCHS,13.60329437,13.68171024,9.62488174,27,1.005764,False,"[""41.87486267"", ""27.36975288"", ""24.72259712"", ""19.09067345"", ""16.71275711"", ""16.39625359"", ""18.60515213"", ""15.57553673"", ""15.33859825"", ""15.05856800"", ""16.28455162"", ""14.58312130"", ""14.31986523"", ""14.08124447"", ""14.17681885"", ""13.96636581"", ""14.11435699"", ""13.87274456"", ""13.95614910"", ""13.64991474"", ""13.94010639"", ""13.66120243"", ""13.90208054"", ""13.85748672"", ""13.61512089"", ""13.62128258"", ""13.72705269"", ""13.60329437"", ""13.66306400"", ""13.68171024""]",2,TrendWaveletAELG,0,none
resnet_skip_study_v2_r2,TWALG30_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Yearly,1,6,30,30,1,True,0,42,13.448053,3.041356,826.965820,3277453.000000,0.794114,0.711442,1.873073,4455150,512,28.14,30,False,False,ReLU,MAX_EPOCHS,13.74170685,13.76284790,9.46252155,27,1.001538,False,"[""60.47531509"", ""27.12022591"", ""22.40254021"", ""17.66553307"", ""16.66198730"", ""16.09525681"", ""15.68347645"", ""15.25456619"", ""15.92533302"", ""15.47833538"", ""16.23074341"", ""14.41059685"", ""14.77767754"", ""14.71749210"", ""15.43502617"", ""13.98050022"", ""14.28923798"", ""14.75632095"", ""13.97386646"", ""13.98054981"", ""14.07122326"", ""14.63488197"", ""13.82891941"", ""14.44467831"", ""13.81025314"", ""14.13461685"", ""13.75538731"", ""13.74170685"", ""13.80871201"", ""13.76284790""]",2,TrendWaveletAELG,0,none
resnet_skip_study_v2_r2,TWALG30_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Yearly,1,6,30,30,1,True,1,43,13.444738,3.057660,828.941406,3297307.000000,0.796064,0.711956,1.856219,4455150,512,28.19,30,False,False,ReLU,MAX_EPOCHS,13.62063599,13.70207500,9.49475765,27,1.005979,False,"[""52.84394073"", ""25.57237434"", ""22.75885010"", ""18.55787849"", ""16.41674995"", ""15.70630074"", ""15.48807240"", ""17.10197258"", ""14.87653160"", ""15.56953621"", ""15.18455696"", ""14.34510326"", ""14.65494251"", ""14.62184334"", ""14.46928024"", ""14.27825832"", ""13.81801128"", ""14.02553940"", ""13.86655331"", ""13.78231907"", ""13.72118473"", ""13.69010639"", ""15.06169796"", ""14.05171490"", ""14.13712406"", ""13.63974762"", ""13.95171833"", ""13.62063599"", ""13.64796638"", ""13.70207500""]",2,TrendWaveletAELG,0,none
resnet_skip_study_v2_r2,TWALG30_no_skip,trendWaveletAELG_baseline,['TrendWaveletAELG'],Yearly,1,6,30,30,1,True,2,44,13.564430,3.101398,835.971069,3325245.250000,0.805229,0.721387,1.876503,4455150,512,28.12,30,False,False,ReLU,MAX_EPOCHS,13.59131432,13.67340660,9.53406429,25,1.006040,False,"[""36.46132278"", ""29.80066490"", ""21.05544281"", ""17.02343750"", ""20.04606247"", ""15.68252468"", ""15.40363693"", ""15.89194679"", ""15.26572990"", ""14.82606411"", ""14.27036953"", ""14.52209091"", ""14.70234871"", ""14.12279987"", ""14.23890591"", ""14.04651737"", ""14.36089420"", ""13.86931515"", ""13.74591351"", ""14.11344814"", ""14.32297421"", ""13.69208050"", ""13.68389702"", ""13.77204800"", ""13.88921165"", ""13.59131432"", ""13.83965206"", ""13.60418606"", ""13.65891075"", ""13.67340660""]",2,TrendWaveletAELG,0,none
