experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,repeats_cfg,meta_predicted_best,meta_convergence_score
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,0,42,29.906300,4.448264,157566.250000,1958049349632.000000,nan,2.111100,33.623257,396038,256,0.83,15,False,False,ReLU,MAX_EPOCHS,32.09800339,35.39245987,39.30538559,11,1.102637,False,"[""174.88883972"", ""151.80816650"", ""127.95950317"", ""104.02952576"", ""81.02718353"", ""60.74699020"", ""45.30677032"", ""36.06653976"", ""33.73157883"", ""34.04773712"", ""33.51604080"", ""32.09800339"", ""33.70130539"", ""35.28321075"", ""35.39245987""]",1,4,0,3,HaarWaveletV3AELG,eq_fcast,32,2,51.28548414,0.29324618
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,1,43,28.149927,4.231425,177994.703125,2852199858176.000000,nan,2.071156,47.003017,396038,256,0.82,15,False,False,ReLU,MAX_EPOCHS,31.79725266,33.73705292,38.33636475,12,1.061005,False,"[""182.12501526"", ""159.65492249"", ""135.71681213"", ""111.54476166"", ""87.91494751"", ""66.39550781"", ""49.16198730"", ""38.48232651"", ""34.44110489"", ""34.49874878"", ""33.96873856"", ""31.95577240"", ""31.79725266"", ""33.16133499"", ""33.73705292""]",1,4,0,3,HaarWaveletV3AELG,eq_fcast,32,2,56.63948833,0.31099236
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,2,44,28.179554,4.193486,150637.515625,1895919910912.000000,nan,1.961688,32.052422,396038,256,0.33,15,False,False,ReLU,MAX_EPOCHS,31.92724800,33.71949005,38.92001343,12,1.056135,False,"[""164.89959717"", ""139.13002014"", ""114.36112976"", ""90.62496185"", ""69.13175201"", ""51.82989883"", ""39.89933777"", ""33.49962997"", ""34.00373840"", ""36.04463577"", ""35.71659851"", ""33.05448151"", ""31.92724800"", ""33.28185272"", ""33.71949005""]",1,4,0,3,HaarWaveletV3AELG,eq_fcast,32,2,43.07420427,0.26121473
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,0,42,28.444069,4.228914,150942.234375,1911325982720.000000,nan,1.999180,32.703949,594057,256,0.43,15,False,False,ReLU,MAX_EPOCHS,31.71147346,34.00157547,37.06432343,10,1.072217,False,"[""170.24148560"", ""140.04223633"", ""111.59502411"", ""85.13826752"", ""62.35742569"", ""45.24298477"", ""36.34164810"", ""34.35022354"", ""34.00069809"", ""32.59534073"", ""31.71147346"", ""32.93485641"", ""33.73313141"", ""34.00243759"", ""34.00157547""]",1,4,0,3,HaarWaveletV3AELG,eq_fcast,32,3,36.25808524,0.21298032
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,1,43,27.629232,4.130393,157773.921875,2215827734528.000000,nan,1.945658,36.709599,594057,256,0.40,15,False,False,ReLU,MAX_EPOCHS,31.40774155,32.41845703,37.47316742,11,1.032180,False,"[""175.54833984"", ""144.16622925"", ""113.84586334"", ""85.78562164"", ""61.65129089"", ""44.05377960"", ""35.73212051"", ""35.90670395"", ""36.78860474"", ""34.88439560"", ""31.75375175"", ""31.40774155"", ""32.40388107"", ""32.61123276"", ""32.41845703""]",1,4,0,3,HaarWaveletV3AELG,eq_fcast,32,3,34.90539488,0.19883637
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,2,44,29.164589,4.417708,157019.187500,2083424174080.000000,nan,2.115618,38.041473,594057,256,0.43,15,False,False,ReLU,MAX_EPOCHS,31.80979729,34.07582092,38.72093201,10,1.071237,False,"[""163.30258179"", ""132.69517517"", ""104.83023834"", ""79.65010071"", ""58.29050446"", ""43.05563736"", ""34.91861725"", ""33.37088394"", ""33.82838440"", ""32.74097061"", ""31.80979729"", ""33.12543488"", ""34.16897202"", ""34.24983215"", ""34.07582092""]",1,4,0,3,HaarWaveletV3AELG,eq_fcast,32,3,34.59556474,0.21184947
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,0,42,29.245251,4.371053,138826.859375,1539909353472.000000,nan,2.012020,28.270334,792076,256,0.49,15,False,False,ReLU,MAX_EPOCHS,31.37907600,32.19631195,35.88545609,9,1.026044,False,"[""160.75321960"", ""124.42784119"", ""92.20037079"", ""65.16957855"", ""45.69419098"", ""36.38166428"", ""35.23735809"", ""35.10004044"", ""33.10022354"", ""31.37907600"", ""32.11701965"", ""32.66566849"", ""32.61727524"", ""32.65993118"", ""32.19631195""]",1,4,0,3,HaarWaveletV3AELG,eq_fcast,32,4,28.96382495,0.18017571
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,1,43,24.555513,3.669491,178932.812500,3197878403072.000000,nan,1.796469,47.347939,792076,256,0.52,15,False,False,ReLU,MAX_EPOCHS,29.99808121,30.06705856,34.99448776,13,1.002299,False,"[""163.45623779"", ""124.32832336"", ""90.73829651"", ""62.48370361"", ""42.28219223"", ""34.62010193"", ""36.95845413"", ""38.14580917"", ""35.88625717"", ""32.26908875"", ""30.45172310"", ""30.59593964"", ""30.41794586"", ""29.99808121"", ""30.06705856""]",1,4,0,3,HaarWaveletV3AELG,eq_fcast,32,4,27.28245023,0.16690981
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,2,44,25.142944,3.771346,184343.250000,3589764808704.000000,nan,1.884554,51.261719,792076,256,0.49,15,False,False,ReLU,MAX_EPOCHS,30.16170502,30.16170502,36.14746857,14,1.000000,False,"[""151.24012756"", ""114.73345947"", ""83.83560181"", ""57.76384354"", ""39.56067276"", ""32.85068130"", ""34.34953690"", ""34.72827530"", ""32.40012741"", ""31.54631615"", ""32.20232010"", ""32.16955566"", ""31.78876877"", ""31.25714684"", ""30.16170502""]",1,4,0,3,HaarWaveletV3AELG,eq_fcast,32,4,26.08107244,0.17244810
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,24.188494,3.633296,188417.203125,3724649168896.000000,nan,1.822037,52.948288,990095,256,0.52,15,False,False,ReLU,MAX_EPOCHS,29.97605515,29.97605515,35.05436325,14,1.000000,False,"[""145.36782837"", ""104.41889954"", ""71.67663574"", ""47.46798325"", ""35.53243256"", ""34.67191315"", ""35.09663773"", ""32.92644119"", ""30.80566788"", ""31.12987328"", ""31.50197029"", ""31.15683746"", ""31.10679054"", ""30.82214928"", ""29.97605515""]",1,4,0,3,HaarWaveletV3AELG,eq_fcast,32,5,27.09745729,0.18640615
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,24.963432,3.783181,204581.125000,4333856620544.000000,nan,1.923019,63.338600,990095,256,0.56,15,False,False,ReLU,MAX_EPOCHS,30.66031075,30.78570747,34.82864761,13,1.004090,False,"[""158.86984253"", ""116.50130463"", ""82.14983368"", ""54.73781204"", ""37.84234238"", ""35.46915436"", ""38.15041351"", ""37.52477646"", ""34.28695679"", ""31.16720581"", ""30.83788109"", ""31.02804756"", ""30.75417519"", ""30.66031075"", ""30.78570747""]",1,4,0,3,HaarWaveletV3AELG,eq_fcast,32,5,27.69578613,0.17433004
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,25.334063,3.813956,201345.203125,4331291279360.000000,nan,1.936414,61.452972,990095,256,0.48,15,False,False,ReLU,MAX_EPOCHS,30.91335869,30.91335869,35.65276337,14,1.000000,False,"[""138.44206238"", ""99.19362640"", ""67.37583160"", ""43.69078445"", ""33.01449966"", ""35.06344986"", ""36.56998444"", ""33.89271927"", ""31.06471252"", ""31.83744240"", ""32.50801086"", ""32.15759277"", ""31.58078575"", ""31.52067375"", ""30.91335869""]",1,4,0,3,HaarWaveletV3AELG,eq_fcast,32,5,26.23234329,0.18948247
v3aelg_stackheight_sweep_tourism_r1,Haar_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,0,42,31.912062,5.073846,223894.843750,5676901859328.000000,nan,2.552856,94.473640,391942,256,0.37,15,False,False,ReLU,MAX_EPOCHS,36.26949692,38.91181183,40.44945908,13,1.072852,False,"[""171.51020813"", ""149.47256470"", ""128.04211426"", ""107.19168091"", ""87.68389130"", ""70.76216888"", ""57.74121094"", ""49.04831696"", ""44.34858704"", ""42.11964798"", ""40.14023590"", ""39.22568893"", ""36.85791016"", ""36.26949692"", ""38.91181183""]",1,2,0,3,HaarWaveletV3AELG,lt_fcast,32,2,62.80522368,0.36618942
v3aelg_stackheight_sweep_tourism_r1,Haar_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,1,43,32.975178,5.279154,206330.671875,4566961094656.000000,nan,2.536976,79.837730,391942,256,0.39,15,False,False,ReLU,MAX_EPOCHS,35.44868088,35.44868088,40.28965759,14,1.000000,False,"[""185.20909119"", ""163.45912170"", ""141.67930603"", ""119.78057861"", ""98.24898529"", ""78.35762787"", ""62.33296967"", ""52.65745544"", ""48.19396210"", ""45.80902863"", ""42.57544327"", ""39.04490280"", ""38.45623016"", ""35.84592819"", ""35.44868088""]",1,2,0,3,HaarWaveletV3AELG,lt_fcast,32,2,69.46490665,0.37506208
v3aelg_stackheight_sweep_tourism_r1,Haar_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,2,44,32.096256,5.037757,217854.687500,5267864420352.000000,nan,2.465727,89.326332,391942,256,0.36,15,False,False,ReLU,MAX_EPOCHS,36.54083252,37.77387238,42.54277039,12,1.033744,False,"[""169.59327698"", ""146.85742188"", ""124.81877899"", ""103.71048737"", ""84.24642181"", ""67.98298645"", ""55.88623810"", ""47.68591690"", ""42.52250671"", ""39.68205261"", ""38.51925278"", ""37.72615051"", ""36.54083252"", ""37.67739487"", ""37.77387238""]",1,2,0,3,HaarWaveletV3AELG,lt_fcast,32,2,60.15533665,0.35470355
v3aelg_stackheight_sweep_tourism_r1,Haar_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,0,42,28.741901,4.482291,217195.750000,5489879416832.000000,nan,2.288951,88.137878,587913,256,0.46,15,False,False,ReLU,MAX_EPOCHS,34.84886932,36.14626694,38.92772675,13,1.037229,False,"[""164.81607056"", ""136.94042969"", ""111.10089874"", ""87.81720734"", ""67.88682556"", ""53.58184433"", ""46.22887802"", ""44.68120193"", ""43.72107697"", ""41.07059479"", ""37.90102386"", ""37.46536636"", ""36.96688461"", ""34.84886932"", ""36.14626694""]",1,2,0,3,HaarWaveletV3AELG,lt_fcast,32,3,45.69309299,0.27723688
v3aelg_stackheight_sweep_tourism_r1,Haar_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,1,43,28.526312,4.448350,213767.828125,5194096050176.000000,nan,2.205168,81.607147,587913,256,0.46,15,False,False,ReLU,MAX_EPOCHS,35.94784164,35.94784164,40.94224167,14,1.000000,False,"[""196.60472107"", ""169.37229919"", ""141.89067078"", ""115.99669647"", ""91.97760010"", ""70.83589935"", ""56.09320450"", ""50.07469559"", ""48.96640015"", ""47.05067062"", ""43.17341614"", ""38.94230652"", ""37.12211609"", ""36.56155396"", ""35.94784164""]",1,2,0,3,HaarWaveletV3AELG,lt_fcast,32,3,60.77789066,0.30913749
v3aelg_stackheight_sweep_tourism_r1,Haar_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,2,44,29.027540,4.422368,193596.171875,4047634169856.000000,nan,2.152462,65.570236,587913,256,0.44,15,False,False,ReLU,MAX_EPOCHS,35.03189468,37.91813660,43.18490982,11,1.082389,False,"[""161.22714233"", ""133.36534119"", ""108.23444366"", ""85.50045013"", ""66.48405457"", ""52.96316910"", ""45.08410645"", ""41.73188782"", ""39.73512268"", ""37.69765472"", ""37.16816330"", ""35.03189468"", ""35.89162064"", ""38.28838730"", ""37.91813660""]",1,2,0,3,HaarWaveletV3AELG,lt_fcast,32,3,45.36381540,0.28136587
v3aelg_stackheight_sweep_tourism_r1,Haar_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,0,42,30.010349,4.781209,236383.031250,6454767517696.000000,nan,2.471789,102.181358,783884,256,0.55,15,False,False,ReLU,MAX_EPOCHS,35.43495941,35.43495941,38.99978256,14,1.000000,False,"[""163.15676880"", ""130.21031189"", ""101.36325073"", ""76.87504578"", ""58.29452133"", ""48.18748093"", ""44.73272705"", ""43.42112732"", ""40.84416580"", ""37.98076248"", ""37.15557861"", ""36.81377792"", ""36.46329117"", ""35.78313446"", ""35.43495941""]",1,2,0,3,HaarWaveletV3AELG,lt_fcast,32,4,41.04067328,0.25154135
v3aelg_stackheight_sweep_tourism_r1,Haar_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,1,43,27.566111,4.245710,205348.671875,4639850233856.000000,nan,2.091534,70.874390,783884,256,0.53,15,False,False,ReLU,MAX_EPOCHS,34.61377335,34.73432541,38.02408981,13,1.003483,False,"[""192.85562134"", ""158.46746826"", ""126.68561554"", ""98.30181885"", ""73.30664825"", ""55.44645691"", ""49.22492218"", ""49.45875549"", ""47.78318024"", ""43.61415482"", ""38.81763458"", ""35.97863770"", ""34.97934341"", ""34.61377335"", ""34.73432541""]",1,2,0,3,HaarWaveletV3AELG,lt_fcast,32,4,45.56542205,0.23626702
v3aelg_stackheight_sweep_tourism_r1,Haar_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,2,44,28.318981,4.300137,195784.953125,4142011777024.000000,nan,2.097919,66.294106,783884,256,0.50,15,False,False,ReLU,MAX_EPOCHS,34.52107620,36.14261627,41.70886230,11,1.046972,False,"[""149.98873901"", ""117.67008209"", ""90.94787598"", ""68.74227905"", ""52.97051620"", ""44.50357437"", ""42.41953278"", ""41.26966858"", ""38.62529755"", ""36.06648636"", ""35.71183395"", ""34.52107620"", ""34.86938477"", ""36.98874664"", ""36.14261627""]",1,2,0,3,HaarWaveletV3AELG,lt_fcast,32,4,38.13160919,0.25422981
v3aelg_stackheight_sweep_tourism_r1,Haar_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,27.803129,4.316410,228841.203125,5987458088960.000000,nan,2.225475,91.955544,979855,256,0.61,15,False,False,ReLU,MAX_EPOCHS,33.42528534,33.42528534,37.16251373,14,1.000000,False,"[""170.22370911"", ""133.34233093"", ""102.01676941"", ""76.17610931"", ""57.09408569"", ""47.15096664"", ""44.81562805"", ""43.76539230"", ""40.88613892"", ""37.67410660"", ""36.09954834"", ""35.08505630"", ""34.54081345"", ""34.33675766"", ""33.42528534""]",1,2,0,3,HaarWaveletV3AELG,lt_fcast,32,5,39.71686177,0.23332156
v3aelg_stackheight_sweep_tourism_r1,Haar_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,26.270681,3.980960,206875.234375,4599952965632.000000,nan,1.971007,67.987816,979855,256,0.60,15,False,False,ReLU,MAX_EPOCHS,33.03012085,33.24839020,36.23031998,12,1.006608,False,"[""149.51522827"", ""112.39897919"", ""83.13429260"", ""61.17790985"", ""49.12879944"", ""49.00268173"", ""48.97112656"", ""45.68613052"", ""40.67808151"", ""36.15426254"", ""34.13292313"", ""33.32644272"", ""33.03012085"", ""33.46596527"", ""33.24839020""]",1,2,0,3,HaarWaveletV3AELG,lt_fcast,32,5,41.83570177,0.27980897
v3aelg_stackheight_sweep_tourism_r1,Haar_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,2,44,29.410563,4.460467,194362.781250,3745932115968.000000,nan,2.129303,58.573509,979855,256,0.62,15,False,False,ReLU,MAX_EPOCHS,31.31422043,31.31422043,37.96562195,14,1.000000,False,"[""142.88284302"", ""108.38214111"", ""80.95501709"", ""60.02016068"", ""47.10158539"", ""43.00755692"", ""42.35910797"", ""40.31773758"", ""37.01159286"", ""35.14786530"", ""34.88479233"", ""34.36434937"", ""33.51634216"", ""33.25634003"", ""31.31422043""]",1,2,0,3,HaarWaveletV3AELG,lt_fcast,32,5,37.34533598,0.26137033
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,0,42,28.298824,4.263467,185392.031250,3176075100160.000000,nan,2.127987,52.326885,400134,256,0.35,15,False,False,ReLU,MAX_EPOCHS,32.53291321,34.09359360,38.22251129,12,1.047972,False,"[""173.70118713"", ""152.28219604"", ""129.96940613"", ""106.85882568"", ""84.24978638"", ""63.48500061"", ""46.82256699"", ""36.06370544"", ""32.94020844"", ""34.34814072"", ""34.76659393"", ""33.26314163"", ""32.53291321"", ""33.69832230"", ""34.09359360""]",1,8,0,3,HaarWaveletV3AELG,eq_bcast,32,2,54.13530676,0.31165767
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,1,43,27.542654,4.091863,144783.281250,1823021465600.000000,nan,1.935664,30.550804,400134,256,0.34,15,False,False,ReLU,MAX_EPOCHS,30.77698326,31.32522774,38.16099167,13,1.017813,False,"[""175.97410583"", ""153.33682251"", ""130.44897461"", ""106.97888184"", ""83.95359802"", ""62.77852631"", ""45.59202957"", ""35.06662369"", ""34.24292374"", ""37.37016296"", ""38.06971741"", ""35.94838715"", ""32.46690750"", ""30.77698326"", ""31.32522774""]",1,8,0,3,HaarWaveletV3AELG,eq_bcast,32,2,53.16861136,0.30213884
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,4,1,True,2,44,28.139767,4.187350,164489.015625,2424298012672.000000,nan,2.022138,37.683502,400134,256,0.34,15,False,False,ReLU,MAX_EPOCHS,31.27959442,32.59870529,38.59796906,12,1.042172,False,"[""166.09832764"", ""140.80390930"", ""116.04447174"", ""92.21759796"", ""70.44013214"", ""52.86281586"", ""40.85046387"", ""34.96889114"", ""35.75336838"", ""37.76593781"", ""37.35248566"", ""34.27586365"", ""31.27959442"", ""32.93973541"", ""32.59870529""]",1,8,0,3,HaarWaveletV3AELG,eq_bcast,32,2,44.03606777,0.26512048
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,0,42,27.420599,4.128939,162108.390625,2402321956864.000000,nan,1.975392,39.286617,600201,256,0.39,15,False,False,ReLU,MAX_EPOCHS,31.74362755,32.76716995,37.78107452,11,1.032244,False,"[""161.74003601"", ""132.61273193"", ""104.83497620"", ""78.81122589"", ""55.88209534"", ""39.33441544"", ""32.95560837"", ""35.32255936"", ""36.95082855"", ""35.21693802"", ""32.12369919"", ""31.74362755"", ""32.67601776"", ""32.87689972"", ""32.76716995""]",1,8,0,3,HaarWaveletV3AELG,eq_bcast,32,3,30.96840039,0.19147022
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,1,43,24.779827,3.703483,175554.437500,3109259313152.000000,nan,1.826634,44.815403,600201,256,0.41,15,False,False,ReLU,MAX_EPOCHS,30.25033188,30.25033188,37.17609787,14,1.000000,False,"[""156.63319397"", ""123.98990631"", ""93.58898163"", ""65.60296631"", ""43.70160675"", ""34.69748306"", ""37.98919678"", ""40.48666382"", ""38.80522919"", ""34.79402161"", ""31.65851593"", ""31.31210136"", ""31.28295898"", ""30.73851204"", ""30.25033188""]",1,8,0,3,HaarWaveletV3AELG,eq_bcast,32,3,27.41613937,0.17503403
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,6,1,True,2,44,26.750406,3.999097,167720.843750,2607483191296.000000,nan,1.944482,41.261772,600201,256,0.38,15,False,False,ReLU,MAX_EPOCHS,30.98254585,31.82181358,37.50645065,11,1.027088,False,"[""162.33616638"", ""131.67143250"", ""103.12949371"", ""77.09803009"", ""55.32482147"", ""40.20739365"", ""34.10900879"", ""36.37868881"", ""38.11083984"", ""36.40669250"", ""32.53845978"", ""30.98254585"", ""31.91106415"", ""32.17574692"", ""31.82181358""]",1,8,0,3,HaarWaveletV3AELG,eq_bcast,32,3,31.83053913,0.19607793
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,0,42,29.259295,4.416102,157894.171875,2130249252864.000000,nan,2.107100,37.717026,800268,256,0.44,15,False,False,ReLU,MAX_EPOCHS,31.19489479,31.68431091,37.15402603,10,1.015689,False,"[""159.33392334"", ""125.64308929"", ""95.62911224"", ""69.20713806"", ""48.23541641"", ""35.63839722"", ""34.68087769"", ""37.22844696"", ""36.83814240"", ""33.81642914"", ""31.19489479"", ""31.44250298"", ""31.98685265"", ""31.85612488"", ""31.68431091""]",1,8,0,3,HaarWaveletV3AELG,eq_bcast,32,4,27.71854372,0.17396511
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,1,43,24.513403,3.621162,168958.421875,2848588824576.000000,nan,1.774177,40.796726,800268,256,0.47,15,False,False,ReLU,MAX_EPOCHS,29.16532135,29.16532135,36.36293030,14,1.000000,False,"[""146.89048767"", ""108.52095795"", ""75.15422058"", ""48.11001205"", ""34.32238388"", ""40.16049957"", ""45.79777527"", ""44.85455322"", ""39.56056595"", ""33.46368790"", ""30.47072220"", ""30.60179710"", ""30.40743828"", ""29.57699966"", ""29.16532135""]",1,8,0,3,HaarWaveletV3AELG,eq_bcast,32,4,28.56812035,0.19448584
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,8,1,True,2,44,25.523735,3.873158,207268.703125,4522994827264.000000,nan,2.000955,66.433792,800268,256,0.47,15,False,False,ReLU,MAX_EPOCHS,31.01338196,31.01338196,36.53971100,14,1.000000,False,"[""154.71347046"", ""118.75181580"", ""87.84429932"", ""61.66407394"", ""42.79780960"", ""34.50740433"", ""36.94242859"", ""39.01104736"", ""37.05629730"", ""33.02880096"", ""31.16898918"", ""31.74702835"", ""31.85515976"", ""31.59171295"", ""31.01338196""]",1,8,0,3,HaarWaveletV3AELG,eq_bcast,32,4,27.44633917,0.17740110
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,0,42,24.030306,3.593556,195443.093750,4022381838336.000000,nan,1.825486,55.593319,1000335,256,0.54,15,False,False,ReLU,MAX_EPOCHS,29.74281311,29.74281311,35.31492233,14,1.000000,False,"[""154.37051392"", ""117.83274078"", ""86.45380402"", ""60.27204895"", ""41.71398163"", ""34.37663651"", ""36.71124268"", ""38.23183823"", ""36.15854263"", ""32.42774963"", ""30.63487053"", ""30.88837624"", ""30.75070000"", ""30.24546814"", ""29.74281311""]",1,8,0,3,HaarWaveletV3AELG,eq_bcast,32,5,27.43469022,0.17771976
v3aelg_stackheight_sweep_tourism_r1,Haar_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_tourism,"['TrendAELG', 'HaarWaveletV3AELG']",Tourism-Yearly,1,4,8,10,1,True,1,43,23.827597,3.522382,175377.718750,3224328994816.000000,nan,1.751520,45.059486,1000335,256,0.60,15,False,False,ReLU,MAX_EPOCHS,28.75595093,28.75595093,36.14709091,14,1.000000,False,"[""143.30610657"", ""102.17308044"", ""68.07295227"", ""42.94504929"", ""34.69636536"", ""37.45563126"", ""37.12434006"", ""33.67063141"", ""31.21556854"", ""31.00847816"", ""30.63347244"", ""30.08289909"", ""30.20090103"", ""29.98260498"", ""28.75595093""]",1,8,0,3,HaarWaveletV3AELG,eq_bcast,32,5,27.88604451,0.19459076
