experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,architecture,skip_distance_cfg,skip_alpha_cfg,meta_predicted_best,meta_convergence_score
resnet_skip_study_r3,TW16_skip4_a01,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,2,44,21.239914,3.071570,107307.179688,1173433352192.000000,nan,1.352533,15.324820,1444120,3.11,53,False,False,ReLU,EARLY_STOPPED,25.04340172,25.50796318,30.82203484,42,1.018550,False,"[""146.30892944"", ""97.31046295"", ""62.00364304"", ""41.72032928"", ""39.59073257"", ""41.61137772"", ""40.16059494"", ""36.47775269"", ""32.68906021"", ""31.36435127"", ""30.28464890"", ""29.31185150"", ""28.83479309"", ""28.92810440"", ""29.15317154"", ""28.30502319"", ""27.42929077"", ""27.24980736"", ""27.26906776"", ""27.19190979"", ""26.92767906"", ""26.69680023"", ""26.32721901"", ""26.25927544"", ""26.37770844"", ""26.15035248"", ""25.73683929"", ""25.70241165"", ""25.62761307"", ""25.49421501"", ""25.40120125"", ""25.41534615"", ""25.35766029"", ""25.47903061"", ""25.65159225"", ""25.50290298"", ""25.36744118"", ""25.53366661"", ""25.49101448"", ""25.11096001"", ""25.07992935"", ""25.18304634"", ""25.04340172"", ""25.05226135"", ""25.20906258"", ""25.23785019"", ""25.34746552"", ""25.45554924"", ""25.36742783"", ""25.43048477"", ""25.49193764"", ""25.49677467"", ""25.50796318""]",3,TrendAELG_WaveletV3AELG,4,0.1,,
resnet_skip_study_r3,TW16_skip4_a01,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,3,45,21.258331,3.064820,99173.539062,994442543104.000000,nan,1.318832,14.006420,1444120,2.39,45,False,False,ReLU,EARLY_STOPPED,24.91936684,25.16019440,30.88430405,34,1.009664,False,"[""94.80551910"", ""52.19873810"", ""34.64717102"", ""37.12678909"", ""37.71905136"", ""34.25605011"", ""31.17497253"", ""28.99039459"", ""29.38224983"", ""29.52678871"", ""29.36786652"", ""29.78440285"", ""29.56553459"", ""28.40847588"", ""27.23008728"", ""26.63796806"", ""26.58646965"", ""26.27921486"", ""25.89992905"", ""25.66547775"", ""25.24825859"", ""25.14412117"", ""25.34486008"", ""25.41594124"", ""25.22886658"", ""25.05015755"", ""25.26705933"", ""25.18344498"", ""25.10805511"", ""25.28775024"", ""25.20191002"", ""25.01589394"", ""25.05865097"", ""24.94843483"", ""24.91936684"", ""24.99756050"", ""25.18692398"", ""25.20089722"", ""25.12390327"", ""25.06045341"", ""25.09653282"", ""25.04139900"", ""25.08255005"", ""25.12587547"", ""25.16019440""]",3,TrendAELG_WaveletV3AELG,4,0.1,,
resnet_skip_study_r3,TW16_skip4_a01,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,4,46,21.298660,3.068536,109609.554688,1194247061504.000000,nan,1.366788,16.415421,1444120,2.63,46,False,False,ReLU,EARLY_STOPPED,24.81674957,25.15951729,30.95066261,35,1.013812,False,"[""132.28921509"", ""81.87255096"", ""46.16719055"", ""36.22938919"", ""38.14702225"", ""37.69194031"", ""35.07625580"", ""33.11443329"", ""32.08903503"", ""31.08293343"", ""30.58267212"", ""29.78452110"", ""29.45203781"", ""29.57037735"", ""28.64719963"", ""27.97242355"", ""27.82894897"", ""27.80165291"", ""27.35412407"", ""27.01652336"", ""27.12728119"", ""26.79152870"", ""26.56784058"", ""26.43105125"", ""26.28680992"", ""26.32659912"", ""26.03421783"", ""26.12640762"", ""26.30379486"", ""26.07540703"", ""25.54622269"", ""25.52091789"", ""25.75521469"", ""25.53807449"", ""25.06351089"", ""24.81674957"", ""25.05060196"", ""25.00818443"", ""24.87579346"", ""25.04651260"", ""25.33702278"", ""25.46927071"", ""25.39818573"", ""25.36719704"", ""25.21312332"", ""25.15951729""]",3,TrendAELG_WaveletV3AELG,4,0.1,,
resnet_skip_study_r3,TW16_skip4_learn,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,0,42,21.290871,3.043497,96236.523438,893188243456.000000,nan,1.304928,12.655127,1444121,2.15,37,False,False,ReLU,EARLY_STOPPED,25.23993301,25.60512352,31.65747261,26,1.014469,False,"[""123.62658691"", ""77.67449188"", ""47.21067810"", ""36.22788620"", ""37.83673477"", ""38.13083649"", ""35.46349335"", ""32.12222672"", ""30.35697556"", ""30.21751595"", ""29.92419243"", ""28.98756027"", ""28.40163422"", ""28.36454010"", ""27.45925140"", ""27.02153587"", ""26.83624268"", ""27.00323105"", ""26.76360321"", ""26.58996010"", ""26.62718582"", ""26.61088181"", ""26.47057533"", ""26.25407791"", ""26.37235832"", ""25.98368263"", ""25.23993301"", ""25.27818680"", ""25.73572159"", ""25.64299965"", ""25.50656891"", ""25.83889961"", ""25.89824295"", ""25.67116356"", ""25.52243996"", ""25.57314110"", ""25.60512352""]",3,TrendAELG_WaveletV3AELG,4,learnable,,
resnet_skip_study_r3,TW16_skip4_learn,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,1,43,21.676912,3.119086,112166.554688,1272129388544.000000,nan,1.384182,17.088741,1444121,2.47,46,False,False,ReLU,EARLY_STOPPED,25.01213264,25.47797012,31.47457886,35,1.018624,False,"[""114.39627075"", ""66.50926208"", ""41.08541489"", ""38.49267197"", ""39.53952408"", ""37.31237030"", ""33.84029388"", ""31.67947197"", ""30.54589081"", ""30.44896126"", ""30.09366608"", ""30.40706825"", ""30.08131981"", ""29.43285179"", ""28.75858498"", ""27.74288559"", ""27.03255081"", ""26.67777634"", ""26.49170113"", ""26.09892273"", ""26.85080147"", ""27.37543869"", ""27.00992775"", ""26.21665382"", ""25.99649811"", ""26.18866539"", ""25.76646233"", ""25.11365700"", ""26.23192596"", ""27.08312035"", ""26.91174507"", ""25.86159134"", ""25.25056648"", ""25.14402199"", ""25.16611862"", ""25.01213264"", ""25.16649055"", ""25.33966827"", ""25.34049988"", ""25.45594215"", ""25.23331070"", ""25.31623268"", ""25.45617867"", ""25.41196060"", ""25.47404480"", ""25.47797012""]",3,TrendAELG_WaveletV3AELG,4,learnable,,
resnet_skip_study_r3,TW16_skip4_learn,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,2,44,21.274246,3.042041,101882.632812,1122649636864.000000,nan,1.325133,13.913272,1444121,2.54,42,False,False,ReLU,EARLY_STOPPED,25.29433060,26.07581329,31.32041740,31,1.030896,False,"[""148.05372620"", ""102.84657288"", ""68.42557526"", ""46.08635712"", ""38.11766052"", ""38.60190964"", ""38.10870361"", ""35.34088516"", ""32.02471542"", ""31.47471619"", ""30.77513885"", ""30.52071571"", ""30.35578156"", ""29.51675415"", ""28.14710426"", ""27.58316994"", ""27.34531212"", ""26.41455841"", ""26.31607437"", ""26.50680542"", ""26.63311005"", ""26.45737839"", ""26.32397461"", ""26.35863495"", ""26.24121284"", ""26.05057907"", ""25.72868729"", ""25.67848587"", ""25.47740364"", ""25.51051331"", ""25.47666740"", ""25.29433060"", ""25.53397942"", ""25.71415901"", ""25.74858093"", ""25.87065697"", ""25.84594154"", ""25.75569725"", ""25.66672325"", ""25.96935272"", ""26.11749268"", ""26.07581329""]",3,TrendAELG_WaveletV3AELG,4,learnable,,
resnet_skip_study_r3,TW16_skip4_learn,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,3,45,21.164078,3.040205,102153.132812,1079179083776.000000,nan,1.312518,14.091608,1444121,1.91,36,False,False,ReLU,EARLY_STOPPED,25.02763557,25.07826614,31.44577408,25,1.002023,False,"[""104.16674805"", ""62.40627289"", ""38.92708969"", ""34.98118973"", ""35.70996094"", ""33.32414627"", ""29.95996857"", ""30.03314972"", ""30.33062172"", ""30.18237305"", ""31.24143791"", ""31.17479134"", ""30.04451180"", ""28.71216583"", ""27.74687386"", ""27.51576233"", ""26.53233337"", ""25.96817398"", ""25.88021469"", ""25.55564308"", ""25.59932709"", ""25.63269043"", ""25.33407784"", ""25.18769836"", ""25.21158981"", ""25.02763557"", ""25.84515190"", ""26.13205910"", ""25.66330338"", ""25.22708511"", ""25.15838432"", ""25.16766548"", ""25.05895424"", ""25.03461838"", ""25.18230438"", ""25.07826614""]",3,TrendAELG_WaveletV3AELG,4,learnable,,
resnet_skip_study_r3,TW16_skip4_learn,trendwav_depth_x_skip,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,4,46,21.399618,3.078845,103229.000000,1066312466432.000000,nan,1.340099,14.267787,1444121,2.91,55,False,False,ReLU,EARLY_STOPPED,25.03261566,25.41184998,30.96923256,44,1.015150,False,"[""136.59709167"", ""90.03433228"", ""54.00516510"", ""37.00683212"", ""39.63961792"", ""42.08104706"", ""40.14125061"", ""36.35308838"", ""33.41677856"", ""32.66739655"", ""32.24857712"", ""32.28753662"", ""31.82662773"", ""30.38901329"", ""29.14702034"", ""29.46773529"", ""29.61434746"", ""29.09300613"", ""28.69040680"", ""28.40070724"", ""28.50328636"", ""28.66420364"", ""28.22882462"", ""27.91965294"", ""27.36476898"", ""26.21517754"", ""26.33529091"", ""26.68833733"", ""26.34123230"", ""25.94173050"", ""25.73091125"", ""25.29242706"", ""25.97526932"", ""26.37306213"", ""26.03138733"", ""25.78010941"", ""25.78024292"", ""25.61120987"", ""25.70031357"", ""25.76175690"", ""25.45121384"", ""25.11912537"", ""25.22657013"", ""25.21317863"", ""25.03261566"", ""25.15776825"", ""25.38107681"", ""25.44196320"", ""25.62958908"", ""25.75221443"", ""25.60853386"", ""25.55745888"", ""25.53341103"", ""25.38802719"", ""25.41184998""]",3,TrendAELG_WaveletV3AELG,4,learnable,,
resnet_skip_study_r3,TW16_skip8_learn,trendwav_distance_sweep,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,0,42,21.549917,3.087134,100778.734375,1008077176832.000000,nan,1.326905,14.174225,1444121,2.12,39,False,False,ReLU,EARLY_STOPPED,25.27365112,25.61006927,31.88648605,28,1.013311,False,"[""124.21938324"", ""78.54391479"", ""47.87095642"", ""36.15731049"", ""38.57431030"", ""39.29811859"", ""36.35643005"", ""32.45555878"", ""30.39307976"", ""30.32550240"", ""29.95407486"", ""28.76288986"", ""28.33197784"", ""28.69343376"", ""28.45465469"", ""27.77749825"", ""27.12232780"", ""27.53119087"", ""27.57198524"", ""27.04181290"", ""26.50953865"", ""26.86072922"", ""26.96807098"", ""26.64411354"", ""26.66502380"", ""26.63494110"", ""26.22553444"", ""25.54579926"", ""25.27365112"", ""25.68971443"", ""26.19364929"", ""26.08337021"", ""25.87171173"", ""25.88885117"", ""25.87285614"", ""25.57889748"", ""25.45265579"", ""25.55643654"", ""25.61006927""]",3,TrendAELG_WaveletV3AELG,8,learnable,,
resnet_skip_study_r3,TW16_skip8_learn,trendwav_distance_sweep,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,1,43,21.226593,3.066212,107983.195312,1204656275456.000000,nan,1.334774,15.841825,1444121,2.37,43,False,False,ReLU,EARLY_STOPPED,25.07909775,25.65113640,31.70817566,32,1.022809,False,"[""115.33730316"", ""67.62026978"", ""41.62478638"", ""38.18265533"", ""38.92229462"", ""36.50447845"", ""33.02243423"", ""31.17287445"", ""30.10695648"", ""30.60321426"", ""30.04503822"", ""30.65732384"", ""30.06956863"", ""28.99153519"", ""29.13984299"", ""28.98600006"", ""27.82794571"", ""26.79513931"", ""26.77462769"", ""26.93045425"", ""26.71306992"", ""26.06219292"", ""26.31570625"", ""26.49521255"", ""26.18111420"", ""25.88279915"", ""25.52303314"", ""25.20322227"", ""25.62125587"", ""25.67247200"", ""25.28364563"", ""25.22918320"", ""25.07909775"", ""25.53837967"", ""25.86281013"", ""25.69842911"", ""25.54873276"", ""25.70237541"", ""25.96437836"", ""25.96581650"", ""25.54204559"", ""25.48860359"", ""25.65113640""]",3,TrendAELG_WaveletV3AELG,8,learnable,,
resnet_skip_study_r3,TW16_skip8_learn,trendwav_distance_sweep,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,2,44,21.259203,3.055770,106468.296875,1206143418368.000000,nan,1.341460,15.264641,1444121,2.61,43,False,False,ReLU,EARLY_STOPPED,25.10724068,25.83078766,31.08211708,32,1.028818,False,"[""148.32713318"", ""103.37768555"", ""69.00169373"", ""46.45062637"", ""37.96509933"", ""38.52583694"", ""38.04218292"", ""35.04816437"", ""31.60550690"", ""31.38427162"", ""30.99120522"", ""29.88475037"", ""29.44357681"", ""28.86084366"", ""28.32646751"", ""27.54861069"", ""26.85038376"", ""26.71562195"", ""26.49956322"", ""26.56918144"", ""26.48354149"", ""26.56486893"", ""26.75979805"", ""26.50026131"", ""26.39815140"", ""26.30563164"", ""26.35868263"", ""26.00428200"", ""25.50290489"", ""25.43012238"", ""25.46519852"", ""25.30416870"", ""25.10724068"", ""25.42571449"", ""25.49919510"", ""25.64191246"", ""25.75232315"", ""25.68745232"", ""25.62261772"", ""25.66279221"", ""25.59295273"", ""25.80875778"", ""25.83078766""]",3,TrendAELG_WaveletV3AELG,8,learnable,,
resnet_skip_study_r3,TW16_skip8_learn,trendwav_distance_sweep,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,3,45,21.353161,3.093624,106707.984375,1181184032768.000000,nan,1.344309,15.357265,1444121,2.02,39,False,False,ReLU,EARLY_STOPPED,24.89475250,25.04290390,31.23576927,28,1.005951,False,"[""104.95950317"", ""63.34717178"", ""39.52738953"", ""34.68537140"", ""35.30795288"", ""32.86284256"", ""29.68704033"", ""30.05102348"", ""29.76683044"", ""30.74720001"", ""31.74553871"", ""31.15295410"", ""29.75304985"", ""28.43931389"", ""27.89811707"", ""26.71155930"", ""26.07058334"", ""26.06403542"", ""25.80798340"", ""26.07544136"", ""26.00208282"", ""25.38515282"", ""25.08028412"", ""25.09104538"", ""25.16290283"", ""25.21622467"", ""25.22949219"", ""24.99988747"", ""24.89475250"", ""24.90693283"", ""25.20737267"", ""25.32127762"", ""25.13106537"", ""25.10472488"", ""25.20186615"", ""25.12846565"", ""25.19517517"", ""25.24631310"", ""25.04290390""]",3,TrendAELG_WaveletV3AELG,8,learnable,,
resnet_skip_study_r3,TW16_skip8_learn,trendwav_distance_sweep,"['TrendAELG', 'WaveletV3AELG']",Tourism-Yearly,1,4,8,16,1,True,4,46,21.310034,3.042499,100098.492188,1009776721920.000000,nan,1.309654,13.635036,1444121,2.84,53,False,False,ReLU,EARLY_STOPPED,24.98929596,25.26147461,31.19379044,42,1.010892,False,"[""136.59928894"", ""90.36132050"", ""54.42201614"", ""37.16360092"", ""39.57938766"", ""41.82729721"", ""39.63400650"", ""35.72122955"", ""33.05613327"", ""32.34127808"", ""31.90213203"", ""32.18015289"", ""31.71775436"", ""29.97927666"", ""29.63488388"", ""29.63770866"", ""29.39905548"", ""28.36949921"", ""27.58703804"", ""28.49869156"", ""29.12488365"", ""28.25823402"", ""27.08390045"", ""27.56032944"", ""28.35878181"", ""28.60084152"", ""27.61134529"", ""26.48437309"", ""26.66144371"", ""26.86156845"", ""26.41957092"", ""26.12121773"", ""26.01944542"", ""25.57128716"", ""25.16823959"", ""25.33774376"", ""25.71405792"", ""25.60795593"", ""25.26431656"", ""25.41579819"", ""25.68139076"", ""25.45687866"", ""24.98929596"", ""25.00120735"", ""25.51334190"", ""25.63450241"", ""25.31567001"", ""25.18998337"", ""25.37042809"", ""25.57288742"", ""25.48036957"", ""25.19706154"", ""25.26147461""]",3,TrendAELG_WaveletV3AELG,8,learnable,,
