experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,architecture,skip_distance_cfg,skip_alpha_cfg
resnet_skip_study_v2_tourism_r1,GAE10_no_skip,genericAE_baseline,['GenericAE'],Tourism-Yearly,1,4,8,10,1,True,0,42,26.517248,3.992142,106999.906250,914579324928.000000,nan,1.740352,20.989639,1484960,1.12,15,False,False,ReLU,MAX_EPOCHS,29.68325233,33.76995468,39.54178238,12,1.137677,False,"[""156.01733398"", ""96.45942688"", ""50.29275513"", ""43.44579697"", ""51.98501968"", ""50.05032349"", ""42.24800491"", ""35.35683823"", ""35.82107925"", ""37.79293823"", ""36.62094879"", ""32.87915421"", ""29.68325233"", ""31.38820457"", ""33.76995468""]",1,GenericAE,0,none
resnet_skip_study_v2_tourism_r1,GAE10_no_skip,genericAE_baseline,['GenericAE'],Tourism-Yearly,1,4,8,10,1,True,1,43,23.379494,3.552596,145417.828125,2099442876416.000000,nan,1.623482,29.026583,1484960,0.72,15,False,False,ReLU,MAX_EPOCHS,28.53092003,28.53092003,35.69698334,14,1.000000,False,"[""118.41778564"", ""60.06362534"", ""39.42561722"", ""44.79054642"", ""41.98268509"", ""36.76131821"", ""35.05612183"", ""33.42194366"", ""30.53283691"", ""28.74812508"", ""29.87901306"", ""30.36557770"", ""29.27908897"", ""29.00263977"", ""28.53092003""]",1,GenericAE,0,none
resnet_skip_study_v2_tourism_r1,GAE10_no_skip,genericAE_baseline,['GenericAE'],Tourism-Yearly,1,4,8,10,1,True,2,44,23.221952,3.511026,144337.890625,2120099430400.000000,nan,1.628678,30.524853,1484960,0.69,15,False,False,ReLU,MAX_EPOCHS,29.54094124,29.54094124,36.64489746,14,1.000000,False,"[""121.89203644"", ""63.41632462"", ""41.93584442"", ""47.80848312"", ""46.66635132"", ""39.57809830"", ""35.95150375"", ""35.03629684"", ""33.26993561"", ""30.24983025"", ""29.56449127"", ""30.63231659"", ""30.61446762"", ""29.96307945"", ""29.54094124""]",1,GenericAE,0,none
resnet_skip_study_v2_tourism_r1,GAE20_no_skip,genericAE_baseline,['GenericAE'],Tourism-Yearly,1,4,8,20,1,True,0,42,23.301462,3.723071,132773.781250,1864705769472.000000,nan,1.762591,34.067337,2969920,1.17,15,False,False,ReLU,MAX_EPOCHS,29.43161201,30.50814629,38.01582336,12,1.036577,False,"[""61.95744324"", ""48.03832245"", ""51.14136505"", ""39.29036331"", ""34.82361603"", ""34.33560562"", ""29.75035286"", ""31.97215843"", ""34.06553650"", ""30.76312637"", ""29.55544853"", ""30.67561340"", ""29.43161201"", ""30.01188087"", ""30.50814629""]",1,GenericAE,0,none
resnet_skip_study_v2_tourism_r1,GAE20_no_skip,genericAE_baseline,['GenericAE'],Tourism-Yearly,1,4,8,20,1,True,1,43,22.538225,3.505514,124872.937500,1519633956864.000000,nan,1.607068,24.877949,2969920,1.34,15,False,False,ReLU,MAX_EPOCHS,27.16496658,27.16496658,37.15789413,14,1.000000,False,"[""87.87826538"", ""39.76447296"", ""51.21001434"", ""45.58380127"", ""39.55975723"", ""37.66965103"", ""32.61320496"", ""29.54287529"", ""31.40719223"", ""31.58782387"", ""30.15310478"", ""29.00774765"", ""28.64686584"", ""28.38142776"", ""27.16496658""]",1,GenericAE,0,none
resnet_skip_study_v2_tourism_r1,GAE20_no_skip,genericAE_baseline,['GenericAE'],Tourism-Yearly,1,4,8,20,1,True,2,44,21.536781,3.258830,147243.156250,2334202527744.000000,nan,1.528217,30.517117,2969920,1.38,15,False,False,ReLU,MAX_EPOCHS,26.92070007,26.92070007,35.18084335,14,1.000000,False,"[""74.29743195"", ""48.52789688"", ""46.92713165"", ""35.85926437"", ""36.31046677"", ""36.29359436"", ""30.85452843"", ""30.13680840"", ""32.47159195"", ""30.76162720"", ""29.33290672"", ""28.31578255"", ""27.96780205"", ""27.62816238"", ""26.92070007""]",1,GenericAE,0,none
resnet_skip_study_v2_tourism_r1,GAE30_no_skip,genericAE_baseline,['GenericAE'],Tourism-Yearly,1,4,8,30,1,True,0,42,27.735407,4.783882,139706.281250,1864688336896.000000,nan,2.275991,53.100639,4454880,1.90,15,False,False,ReLU,MAX_EPOCHS,31.06271935,31.06271935,39.68465805,14,1.000000,False,"[""74.81828308"", ""90.78971100"", ""90.39877319"", ""77.64908600"", ""71.81147003"", ""71.10506439"", ""55.03510284"", ""41.46919250"", ""39.08182907"", ""37.86666870"", ""37.21906281"", ""34.01790619"", ""31.37341690"", ""31.40029335"", ""31.06271935""]",1,GenericAE,0,none
resnet_skip_study_v2_tourism_r1,GAE30_no_skip,genericAE_baseline,['GenericAE'],Tourism-Yearly,1,4,8,30,1,True,1,43,24.940563,4.013859,121392.234375,1595452686336.000000,nan,1.830047,34.576229,4454880,1.64,15,False,False,ReLU,MAX_EPOCHS,30.50902557,30.50902557,39.64225006,14,1.000000,False,"[""42.99505234"", ""67.52833557"", ""63.24526596"", ""52.84978867"", ""41.68716431"", ""36.12644196"", ""33.73808670"", ""33.20536423"", ""33.25708389"", ""32.29209137"", ""31.58291245"", ""32.37621307"", ""31.87364960"", ""31.70203972"", ""30.50902557""]",1,GenericAE,0,none
resnet_skip_study_v2_tourism_r1,GAE30_no_skip,genericAE_baseline,['GenericAE'],Tourism-Yearly,1,4,8,30,1,True,2,44,24.663748,3.998846,154029.468750,2725148622848.000000,nan,1.969169,50.611267,4454880,1.80,15,False,False,ReLU,MAX_EPOCHS,29.21913528,29.47288132,38.02368164,11,1.008684,False,"[""76.35150909"", ""87.08468628"", ""89.63973236"", ""66.46187592"", ""44.55663681"", ""34.66378403"", ""33.17134476"", ""31.95969391"", ""30.60501862"", ""30.24388504"", ""30.01198196"", ""29.21913528"", ""30.21778679"", ""29.99766541"", ""29.47288132""]",1,GenericAE,0,none
resnet_skip_study_v2_tourism_r1,GAE20_skip5_a01,genericAE_skip,['GenericAE'],Tourism-Yearly,1,4,8,20,1,True,0,42,23.068726,3.640217,143740.765625,2162107088896.000000,nan,1.702042,33.804588,2969920,1.17,15,False,False,ReLU,MAX_EPOCHS,28.77824974,29.36768532,36.77805328,12,1.020482,False,"[""50.24128723"", ""56.39476013"", ""59.23701477"", ""45.26893234"", ""35.69835281"", ""35.01276779"", ""32.59521484"", ""30.45275497"", ""30.90739632"", ""29.81297302"", ""30.07037735"", ""30.46608543"", ""28.77824974"", ""29.35658073"", ""29.36768532""]",1,GenericAE,5,0.1
resnet_skip_study_v2_tourism_r1,GAE20_skip5_a01,genericAE_skip,['GenericAE'],Tourism-Yearly,1,4,8,20,1,True,1,43,22.973370,3.630367,134816.015625,1800748269568.000000,nan,1.709761,31.363289,2969920,1.21,15,False,False,ReLU,MAX_EPOCHS,28.55092049,28.67115784,37.23144913,12,1.004211,False,"[""79.69325256"", ""41.88668823"", ""45.07045364"", ""37.46357727"", ""36.80328369"", ""34.77929688"", ""29.98456573"", ""33.01956558"", ""35.85688782"", ""33.19765472"", ""30.50577354"", ""29.27938080"", ""28.55092049"", ""28.91513443"", ""28.67115784""]",1,GenericAE,5,0.1
resnet_skip_study_v2_tourism_r1,GAE20_skip5_a01,genericAE_skip,['GenericAE'],Tourism-Yearly,1,4,8,20,1,True,2,44,24.077610,3.724749,164615.062500,2830025883648.000000,nan,1.807468,40.238438,2969920,1.15,15,False,False,ReLU,MAX_EPOCHS,28.14994240,28.14994240,36.21915436,14,1.000000,False,"[""68.93671417"", ""49.69708633"", ""44.88126373"", ""33.55564117"", ""36.16964722"", ""35.54062653"", ""30.01052094"", ""32.80331039"", ""36.02900696"", ""32.82151031"", ""29.18181038"", ""30.02646255"", ""30.55928421"", ""28.15788651"", ""28.14994240""]",1,GenericAE,5,0.1
resnet_skip_study_v2_tourism_r1,GAE30_skip5_a01,genericAE_skip,['GenericAE'],Tourism-Yearly,1,4,8,30,1,True,0,42,26.331530,4.625436,202383.171875,4601887588352.000000,nan,2.459063,86.770744,4454880,1.70,15,False,False,ReLU,MAX_EPOCHS,31.40029335,33.72601318,40.26792526,10,1.074067,False,"[""80.63935089"", ""77.93547821"", ""82.96836090"", ""76.03954315"", ""72.30192566"", ""73.02961731"", ""71.83097839"", ""63.45559692"", ""46.79872513"", ""34.07880020"", ""31.40029335"", ""31.86613464"", ""34.71185684"", ""34.44536972"", ""33.72601318""]",1,GenericAE,5,0.1
resnet_skip_study_v2_tourism_r1,GAE30_skip5_a01,genericAE_skip,['GenericAE'],Tourism-Yearly,1,4,8,30,1,True,1,43,24.418713,4.046561,153139.468750,2514654068736.000000,nan,1.978887,50.997700,4454880,1.42,15,False,False,ReLU,MAX_EPOCHS,29.29683304,31.47917175,42.16267014,11,1.074491,False,"[""44.36503983"", ""54.82802963"", ""43.12984467"", ""48.34217834"", ""42.41350174"", ""32.37366104"", ""35.45917892"", ""36.93080139"", ""35.73017502"", ""34.58651352"", ""32.28951645"", ""29.29683304"", ""31.10856628"", ""33.30855942"", ""31.47917175""]",1,GenericAE,5,0.1
resnet_skip_study_v2_tourism_r1,GAE30_skip5_a01,genericAE_skip,['GenericAE'],Tourism-Yearly,1,4,8,30,1,True,2,44,23.676533,3.825030,114478.515625,1395617431552.000000,nan,1.761405,33.511398,4454880,1.50,15,False,False,ReLU,MAX_EPOCHS,29.47438431,29.47438431,37.94874954,14,1.000000,False,"[""79.49211121"", ""79.73818970"", ""72.93103027"", ""49.58476257"", ""33.32196426"", ""34.33600616"", ""37.62075424"", ""38.09146881"", ""35.48387527"", ""31.99000740"", ""29.70232010"", ""30.28100204"", ""30.96097755"", ""30.25239182"", ""29.47438431""]",1,GenericAE,5,0.1
resnet_skip_study_v2_tourism_r1,GAE30_skip3_a01,genericAE_skip,['GenericAE'],Tourism-Yearly,1,4,8,30,1,True,0,42,26.628017,4.863120,198206.281250,4202428628992.000000,nan,2.572743,95.327026,4454880,1.70,15,False,False,ReLU,MAX_EPOCHS,30.67441368,32.23184586,40.56409454,9,1.050773,False,"[""85.04914856"", ""82.05870056"", ""78.31417084"", ""75.71551514"", ""73.29772186"", ""76.23276520"", ""66.37097168"", ""46.81762314"", ""34.30866623"", ""30.67441368"", ""34.19228745"", ""36.90871429"", ""35.82891083"", ""33.61334610"", ""32.23184586""]",1,GenericAE,3,0.1
resnet_skip_study_v2_tourism_r1,GAE30_skip3_a01,genericAE_skip,['GenericAE'],Tourism-Yearly,1,4,8,30,1,True,1,43,24.014771,3.791954,125777.523438,1780370374656.000000,nan,1.803209,33.126316,4454880,1.46,15,False,False,ReLU,MAX_EPOCHS,28.80911827,28.80911827,37.35367966,14,1.000000,False,"[""50.03287888"", ""54.65765762"", ""42.45666122"", ""47.72711182"", ""41.07400131"", ""31.92685509"", ""33.87960815"", ""35.43222427"", ""35.08773804"", ""32.03242874"", ""29.18195152"", ""29.43075371"", ""30.42024612"", ""29.65957832"", ""28.80911827""]",1,GenericAE,3,0.1
resnet_skip_study_v2_tourism_r1,GAE30_skip3_a01,genericAE_skip,['GenericAE'],Tourism-Yearly,1,4,8,30,1,True,2,44,24.836628,3.773922,133202.937500,1876202749952.000000,nan,1.750866,31.528017,4454880,1.63,15,False,False,ReLU,MAX_EPOCHS,29.56674385,29.56674385,38.49255371,14,1.000000,False,"[""84.90394592"", ""76.98997498"", ""75.53272247"", ""52.80286026"", ""33.44892120"", ""37.11067963"", ""44.57230377"", ""42.14439011"", ""35.35433197"", ""32.90457153"", ""31.06431961"", ""32.59463501"", ""33.01107407"", ""31.53652191"", ""29.56674385""]",1,GenericAE,3,0.1
resnet_skip_study_v2_tourism_r1,TVAE8_no_skip,trendVAE_baseline,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,8,1,True,0,42,181.307251,15.229907,377657.750000,6640353935360.000000,nan,5.772489,81.410896,1041036,0.91,15,False,False,ReLU,MAX_EPOCHS,183.56388855,184.16484070,781638.25000000,11,1.003274,False,"[""193.38310242"", ""191.23719788"", ""191.02113342"", ""190.66540527"", ""190.47546387"", ""189.88824463"", ""188.66197205"", ""187.33387756"", ""186.28535461"", ""185.02139282"", ""183.95600891"", ""183.56388855"", ""183.69923401"", ""183.95748901"", ""184.16484070""]",1,TrendVAE_WaveletV3VAE,0,none
resnet_skip_study_v2_tourism_r1,TVAE8_no_skip,trendVAE_baseline,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,8,1,True,1,43,178.350952,15.316729,373167.281250,6525010575360.000000,nan,5.832798,82.339714,1041036,0.90,15,False,False,ReLU,MAX_EPOCHS,182.83084106,182.83084106,678391.25000000,14,1.000000,False,"[""192.57164001"", ""189.80078125"", ""189.17552185"", ""189.27810669"", ""188.70388794"", ""187.83140564"", ""186.84239197"", ""185.72097778"", ""184.46975708"", ""183.44319153"", ""183.21687317"", ""183.88728333"", ""184.40544128"", ""184.12321472"", ""182.83084106""]",1,TrendVAE_WaveletV3VAE,0,none
resnet_skip_study_v2_tourism_r1,TVAE8_no_skip,trendVAE_baseline,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,8,1,True,2,44,182.025391,15.397774,377506.000000,6658171863040.000000,nan,5.856676,83.020859,1041036,1.02,15,False,False,ReLU,MAX_EPOCHS,184.47552490,184.47552490,813494.31250000,14,1.000000,False,"[""195.73706055"", ""193.16876221"", ""191.96755981"", ""190.46263123"", ""189.47882080"", ""188.64506531"", ""188.24859619"", ""187.92210388"", ""187.15649414"", ""186.06114197"", ""185.33093262"", ""184.95416260"", ""184.82434082"", ""184.69316101"", ""184.47552490""]",1,TrendVAE_WaveletV3VAE,0,none
resnet_skip_study_v2_tourism_r1,TVAE16_no_skip,trendVAE_baseline,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,16,1,True,0,42,163.653656,15.601970,355513.031250,6003026296832.000000,nan,6.108236,110.501869,2082072,1.59,15,False,False,ReLU,MAX_EPOCHS,170.13880920,170.13880920,1715439.37500000,14,1.000000,False,"[""187.36796570"", ""183.07818604"", ""182.69618225"", ""182.18391418"", ""182.09030151"", ""181.53869629"", ""180.07350159"", ""178.24960327"", ""176.89860535"", ""175.78009033"", ""174.81970215"", ""173.70915222"", ""172.45431519"", ""170.92422485"", ""170.13880920""]",1,TrendVAE_WaveletV3VAE,0,none
resnet_skip_study_v2_tourism_r1,TVAE16_no_skip,trendVAE_baseline,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,16,1,True,1,43,167.710632,15.697474,359386.625000,6122984439808.000000,nan,6.127101,107.685852,2082072,1.58,15,False,False,ReLU,MAX_EPOCHS,173.64456177,173.64456177,1509361.87500000,14,1.000000,False,"[""190.06455994"", ""183.53594971"", ""182.81341553"", ""183.12669373"", ""182.56187439"", ""182.13209534"", ""181.09390259"", ""179.14108276"", ""177.04780579"", ""175.55397034"", ""175.24014282"", ""175.24504089"", ""174.87655640"", ""174.86749268"", ""173.64456177""]",1,TrendVAE_WaveletV3VAE,0,none
resnet_skip_study_v2_tourism_r1,TVAE16_no_skip,trendVAE_baseline,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,16,1,True,2,44,169.036667,15.358651,362070.937500,6216204943360.000000,nan,5.921333,90.320175,2082072,1.53,15,False,False,ReLU,MAX_EPOCHS,174.78192139,175.29666138,1472502.00000000,12,1.002945,False,"[""190.11628723"", ""185.06091309"", ""184.07723999"", ""183.90554810"", ""183.86932373"", ""183.23791504"", ""182.62260437"", ""181.61503601"", ""180.30433655"", ""178.66326904"", ""176.91244507"", ""175.27209473"", ""174.78192139"", ""175.03697205"", ""175.29666138""]",1,TrendVAE_WaveletV3VAE,0,none
resnet_skip_study_v2_tourism_r1,TVAE24_no_skip,trendVAE_baseline,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,24,1,True,0,42,154.261047,16.348311,339455.656250,5556805304320.000000,nan,6.596549,194.451660,3123108,2.24,15,False,False,ReLU,MAX_EPOCHS,160.90631104,160.90631104,2343863.25000000,14,1.000000,False,"[""179.03762817"", ""174.98358154"", ""176.46429443"", ""176.67739868"", ""175.86872864"", ""174.34597778"", ""172.38499451"", ""170.44477844"", ""168.34318542"", ""166.89636230"", ""166.03579712"", ""164.80908203"", ""163.26350403"", ""162.00106812"", ""160.90631104""]",1,TrendVAE_WaveletV3VAE,0,none
resnet_skip_study_v2_tourism_r1,TVAE24_no_skip,trendVAE_baseline,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,24,1,True,1,43,155.403564,16.325043,339722.875000,5604745150464.000000,nan,6.557311,186.186478,3123108,2.08,15,False,False,ReLU,MAX_EPOCHS,162.75648499,162.75648499,2229078.00000000,14,1.000000,False,"[""183.00968933"", ""175.07774353"", ""174.05104065"", ""175.50027466"", ""176.18054199"", ""176.31715393"", ""175.37794495"", ""173.15025330"", ""170.76109314"", ""168.92565918"", ""168.32656860"", ""167.98323059"", ""166.55580139"", ""164.75146484"", ""162.75648499""]",1,TrendVAE_WaveletV3VAE,0,none
resnet_skip_study_v2_tourism_r1,TVAE24_no_skip,trendVAE_baseline,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,24,1,True,2,44,154.936798,16.352307,337996.000000,5577505243136.000000,nan,6.561964,182.726593,3123108,2.33,15,False,False,ReLU,MAX_EPOCHS,162.49076843,162.49076843,2138390.25000000,14,1.000000,False,"[""183.05044556"", ""177.54353333"", ""177.16317749"", ""177.31980896"", ""177.26689148"", ""176.27381897"", ""175.03399658"", ""173.56260681"", ""171.67878723"", ""169.25703430"", ""167.01031494"", ""165.06774902"", ""163.54367065"", ""162.64857483"", ""162.49076843""]",1,TrendVAE_WaveletV3VAE,0,none
resnet_skip_study_v2_tourism_r1,TVAE16_skip4_a01,trendVAE_skip,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,16,1,True,0,42,158.750473,15.371414,349304.187500,5819750940672.000000,nan,6.012968,107.383232,2082072,1.67,15,False,False,ReLU,MAX_EPOCHS,165.82371521,165.82371521,2414116.50000000,14,1.000000,False,"[""186.00688171"", ""181.03703308"", ""180.76077271"", ""180.24645996"", ""180.16737366"", ""179.53344727"", ""177.63613892"", ""175.34683228"", ""173.73081970"", ""172.81797791"", ""172.07914734"", ""170.58161926"", ""168.44009399"", ""166.63784790"", ""165.82371521""]",1,TrendVAE_WaveletV3VAE,4,0.1
resnet_skip_study_v2_tourism_r1,TVAE16_skip4_a01,trendVAE_skip,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,16,1,True,1,43,164.376984,15.530946,355588.093750,6016676134912.000000,nan,6.053872,104.687904,2082072,1.57,15,False,False,ReLU,MAX_EPOCHS,170.72091675,170.72091675,2088879.87500000,14,1.000000,False,"[""189.42721558"", ""182.15524292"", ""181.36177063"", ""181.68446350"", ""181.03126526"", ""180.60507202"", ""179.32400513"", ""176.99758911"", ""174.60414124"", ""172.98892212"", ""172.69607544"", ""172.57736206"", ""172.04080200"", ""172.07342529"", ""170.72091675""]",1,TrendVAE_WaveletV3VAE,4,0.1
resnet_skip_study_v2_tourism_r1,TVAE16_skip4_a01,trendVAE_skip,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,16,1,True,2,44,165.396942,15.209015,357011.500000,6077768269824.000000,nan,5.854141,87.719757,2082072,1.47,15,False,False,ReLU,MAX_EPOCHS,171.88163757,172.29997253,1914364.25000000,12,1.002434,False,"[""188.86872864"", ""183.28117371"", ""182.28985596"", ""182.31092834"", ""182.38865662"", ""181.65841675"", ""180.92118835"", ""179.74731445"", ""178.23963928"", ""176.22456360"", ""174.14321899"", ""172.36029053"", ""171.88163757"", ""172.26484680"", ""172.29997253""]",1,TrendVAE_WaveletV3VAE,4,0.1
resnet_skip_study_v2_tourism_r1,TVAE24_skip4_a01,trendVAE_skip,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,24,1,True,0,42,144.980698,15.835567,326129.843750,5209731891200.000000,nan,6.374678,184.702286,3123108,2.04,15,False,False,ReLU,MAX_EPOCHS,152.44638062,152.44638062,3869682.50000000,14,1.000000,False,"[""173.96510315"", ""169.41906738"", ""171.61207581"", ""172.43051147"", ""171.19851685"", ""168.82524109"", ""166.39340210"", ""164.30522156"", ""161.73419189"", ""159.76914978"", ""158.75382996"", ""157.41421509"", ""155.62562561"", ""153.99978638"", ""152.44638062""]",1,TrendVAE_WaveletV3VAE,4,0.1
resnet_skip_study_v2_tourism_r1,TVAE24_skip4_a01,trendVAE_skip,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,24,1,True,1,43,147.122589,15.899526,327230.875000,5290994958336.000000,nan,6.370056,179.885880,3123108,2.16,15,False,False,ReLU,MAX_EPOCHS,155.12121582,155.12121582,3702616.00000000,14,1.000000,False,"[""179.35357666"", ""170.16619873"", ""168.90736389"", ""170.77490234"", ""171.87353516"", ""172.18641663"", ""171.01498413"", ""168.07977295"", ""165.23350525"", ""162.90614319"", ""162.08351135"", ""161.51763916"", ""159.76121521"", ""157.23457336"", ""155.12121582""]",1,TrendVAE_WaveletV3VAE,4,0.1
resnet_skip_study_v2_tourism_r1,TVAE24_skip4_a01,trendVAE_skip,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,24,1,True,2,44,146.588058,15.620173,323407.875000,5200870899712.000000,nan,6.196793,149.066864,3123108,2.29,15,False,False,ReLU,MAX_EPOCHS,154.71047974,154.73745728,3359140.00000000,13,1.000174,False,"[""179.30256653"", ""172.99795532"", ""172.76490784"", ""172.98863220"", ""172.76867676"", ""171.43748474"", ""169.93060303"", ""168.08641052"", ""165.71228027"", ""162.64759827"", ""160.19030762"", ""157.93148804"", ""155.99885559"", ""154.71047974"", ""154.73745728""]",1,TrendVAE_WaveletV3VAE,4,0.1
resnet_skip_study_v2_tourism_r1,TVAE24_skip3_a01,trendVAE_skip,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,24,1,True,0,42,142.464386,15.684834,322311.781250,5115924709376.000000,nan,6.308380,181.574081,3123108,2.36,15,False,False,ReLU,MAX_EPOCHS,150.23271179,150.23271179,4475799.50000000,14,1.000000,False,"[""172.39364624"", ""167.60382080"", ""170.04780579"", ""171.15008545"", ""169.74868774"", ""167.09896851"", ""164.48979187"", ""162.31185913"", ""159.65022278"", ""157.73384094"", ""156.49455261"", ""155.08592224"", ""153.49679565"", ""152.01162720"", ""150.23271179""]",1,TrendVAE_WaveletV3VAE,3,0.1
resnet_skip_study_v2_tourism_r1,TVAE24_skip3_a01,trendVAE_skip,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,24,1,True,1,43,144.716934,15.752990,323121.343750,5189067603968.000000,nan,6.303806,176.556259,3123108,2.19,15,False,False,ReLU,MAX_EPOCHS,152.81835938,152.81835938,4446706.50000000,14,1.000000,False,"[""178.14889526"", ""168.51252747"", ""167.25460815"", ""169.23352051"", ""170.43479919"", ""170.70611572"", ""169.61016846"", ""166.60502625"", ""163.60624695"", ""161.20394897"", ""160.16342163"", ""159.49391174"", ""157.65483093"", ""155.00779724"", ""152.81835938""]",1,TrendVAE_WaveletV3VAE,3,0.1
resnet_skip_study_v2_tourism_r1,TVAE24_skip3_a01,trendVAE_skip,"['TrendVAE', 'WaveletV3VAE']",Tourism-Yearly,1,4,8,24,1,True,2,44,143.292572,15.743894,317256.781250,5086469685248.000000,nan,6.284321,171.072418,3123108,2.50,15,False,False,ReLU,MAX_EPOCHS,152.29040527,152.29040527,3955038.75000000,14,1.000000,False,"[""178.14112854"", ""171.55204773"", ""171.34724426"", ""171.62875366"", ""171.33027649"", ""169.78292847"", ""168.32719421"", ""166.45429993"", ""163.95201111"", ""160.80061340"", ""158.01963806"", ""155.67178345"", ""153.51914978"", ""152.33172607"", ""152.29040527""]",1,TrendVAE_WaveletV3VAE,3,0.1
resnet_skip_study_v2_tourism_r1,TV2_8_no_skip,trendVAE2_baseline,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,8,1,True,0,42,101.589844,11.177731,277902.875000,3966801543168.000000,nan,4.203248,47.081337,730252,0.68,15,False,False,ReLU,MAX_EPOCHS,115.99031830,139.72306824,9675115.00000000,5,1.204610,False,"[""152.26867676"", ""135.78805542"", ""125.84812927"", ""120.00861359"", ""117.00606537"", ""115.99031830"", ""116.18291473"", ""117.33937073"", ""119.49142456"", ""122.41946411"", ""126.48110199"", ""131.46350098"", ""136.30955505"", ""139.30740356"", ""139.72306824""]",1,TrendVAE2_WaveletV3VAE2,0,none
resnet_skip_study_v2_tourism_r1,TV2_8_no_skip,trendVAE2_baseline,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,8,1,True,1,43,117.387901,12.183040,302885.343750,4560980017152.000000,nan,4.575671,52.736431,730252,0.67,15,False,False,ReLU,EARLY_STOPPED,130.33676147,141.92507935,9142693.00000000,4,1.088911,False,"[""165.67066956"", ""145.80909729"", ""135.32183838"", ""130.71525574"", ""130.33676147"", ""131.68515015"", ""133.86885071"", ""136.08329773"", ""137.77534485"", ""138.76666260"", ""140.03997803"", ""141.50654602"", ""142.88250732"", ""143.10218811"", ""141.92507935""]",1,TrendVAE2_WaveletV3VAE2,0,none
resnet_skip_study_v2_tourism_r1,TV2_8_no_skip,trendVAE2_baseline,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,8,1,True,2,44,119.826576,12.235973,305239.250000,4613026086912.000000,nan,4.595372,54.081932,730252,0.66,15,False,False,ReLU,EARLY_STOPPED,131.95820618,135.63877869,8800573.00000000,4,1.027892,False,"[""166.09649658"", ""147.11282349"", ""137.32115173"", ""132.80784607"", ""131.95820618"", ""133.52587891"", ""136.34808350"", ""139.66358948"", ""142.60525513"", ""144.36114502"", ""145.06106567"", ""144.51124573"", ""142.31886292"", ""139.20173645"", ""135.63877869""]",1,TrendVAE2_WaveletV3VAE2,0,none
resnet_skip_study_v2_tourism_r1,TV2_16_no_skip,trendVAE2_baseline,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,16,1,True,0,42,70.925446,10.607938,196960.125000,2394296942592.000000,nan,4.322497,144.980225,1460504,1.19,15,False,False,ReLU,MAX_EPOCHS,85.92207336,95.40199280,14665345.00000000,10,1.110332,False,"[""124.44187164"", ""107.20528412"", ""97.60224915"", ""92.16148376"", ""89.29622650"", ""87.96360779"", ""87.30336761"", ""86.92558289"", ""86.59902191"", ""86.26696777"", ""85.92207336"", ""85.96675110"", ""87.43401337"", ""90.57831573"", ""95.40199280""]",1,TrendVAE2_WaveletV3VAE2,0,none
resnet_skip_study_v2_tourism_r1,TV2_16_no_skip,trendVAE2_baseline,"['TrendVAE2', 'WaveletV3VAE2']",Tourism-Yearly,1,4,8,16,1,True,1,43,74.275085,11.236720,191082.078125,2390775037952.000000,nan,4.561579,177.255722,1460504,1.36,15,False,False,ReLU,MAX_EPOCHS,84.75149536,91.19289398,15262036.00000000,11,1.076003,False,"[""146.79481506"", ""116.87475586"", ""102.61675262"", ""95.41349030"", ""92.01225281"", ""90.77098083"", ""90.63720703"", ""90.57861328"", ""89.71467590"", ""87.89450073"", ""85.85609436"", ""84.75149536"", ""85.22197723"", ""87.54935455"", ""91.19289398""]",1,TrendVAE2_WaveletV3VAE2,0,none
