experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,active_g_cfg,meta_predicted_best,meta_convergence_score
lg_vae_search_r1_baseline,NBEATS-I-VAE,nbeats_i_style,"['TrendVAE', 'SeasonalityVAE']",Traffic-96,24,96,192,2,3,True,1,43,21.140175,0.846260,0.013114,0.000969,nan,0.276996,0.348975,4015765,256,1008.07,10,False,False,ReLU,MAX_EPOCHS,29.64898682,34.48262024,34.65368271,8,1.163029,False,"[""45.33569336"", ""33.97416306"", ""32.03497696"", ""31.23272896"", ""31.53907013"", ""31.49808311"", ""29.84847832"", ""30.90021896"", ""29.64898682"", ""34.48262024""]",1,TrendVAE+SeasonalityVAE,VAE,,False,30.836635,0.680184
lg_vae_search_r1_baseline,NBEATS-I-VAE,nbeats_i_style,"['TrendVAE', 'SeasonalityVAE']",Traffic-96,24,96,192,2,3,True,2,44,23.031401,0.933332,0.014433,0.001198,nan,0.303716,0.422296,4015765,256,999.40,10,False,False,ReLU,MAX_EPOCHS,29.40461731,29.40461731,30.74989700,9,1.000000,False,"[""47.80283356"", ""34.22417450"", ""30.67071533"", ""33.83210754"", ""31.05882645"", ""30.71174812"", ""31.60623360"", ""30.80119133"", ""29.85000038"", ""29.40461731""]",1,TrendVAE+SeasonalityVAE,VAE,,False,30.123900,0.630170
lg_vae_search_r1_activeG_fcast,GenericAELG,pure_lg_vae,['GenericAELG'],Traffic-96,24,96,192,16,1,True,0,42,20.141678,0.809581,0.012285,0.000815,nan,0.266553,0.324548,5292160,256,999.40,10,forecast,False,ReLU,MAX_EPOCHS,20.86025429,22.37062836,23.89369392,8,1.072404,False,"[""41.59547424"", ""33.07967758"", ""27.43926430"", ""25.59689713"", ""25.40783310"", ""23.35725784"", ""23.42248535"", ""22.54920769"", ""20.86025429"", ""22.37062836""]",1,GenericAELG,LG,,forecast,22.044008,0.529962
lg_vae_search_r1_activeG_fcast,GenericAELG,pure_lg_vae,['GenericAELG'],Traffic-96,24,96,192,16,1,True,1,43,20.212381,0.814591,0.012370,0.000829,nan,0.268045,0.327943,5292160,256,987.73,10,forecast,False,ReLU,MAX_EPOCHS,21.21066475,21.21066475,22.90849113,9,1.000000,False,"[""40.18149185"", ""32.29853821"", ""30.10408783"", ""27.80106735"", ""25.72826767"", ""25.33082581"", ""23.13661575"", ""22.07679939"", ""22.67501259"", ""21.21066475""]",1,GenericAELG,LG,,forecast,24.811233,0.617479
lg_vae_search_r1_activeG_fcast,GenericAELG,pure_lg_vae,['GenericAELG'],Traffic-96,24,96,192,16,1,True,2,44,19.505178,0.767783,0.011783,0.000763,nan,0.252948,0.296927,5292160,256,997.03,10,forecast,False,ReLU,MAX_EPOCHS,20.63840485,20.63840485,22.76301765,9,1.000000,False,"[""40.69546509"", ""32.30201721"", ""28.68506050"", ""26.59803963"", ""24.48939896"", ""23.76453209"", ""22.39278603"", ""21.63941765"", ""21.77023506"", ""20.63840485""]",1,GenericAELG,LG,,forecast,22.979650,0.564673
lg_vae_search_r1_activeG_fcast,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Traffic-96,24,96,192,16,1,True,0,42,19.385927,0.769938,0.011779,0.000788,nan,0.253152,0.308270,2996944,256,988.22,10,forecast,False,ReLU,MAX_EPOCHS,20.17160416,20.17160416,22.48300552,9,1.000000,False,"[""36.15407181"", ""31.49133682"", ""29.20829010"", ""25.39012909"", ""22.99102783"", ""22.38414955"", ""22.36342049"", ""21.09237480"", ""20.69028854"", ""20.17160416""]",1,BottleneckGenericAELG,LG,,forecast,21.423694,0.592567
lg_vae_search_r1_activeG_fcast,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Traffic-96,24,96,192,16,1,True,1,43,19.190311,0.788967,0.012140,0.000854,nan,0.258879,0.325998,2996944,256,1001.30,10,forecast,False,ReLU,MAX_EPOCHS,20.38886261,20.38886261,22.24576759,9,1.000000,False,"[""37.35534668"", ""30.76894379"", ""28.08704758"", ""25.38235855"", ""23.59422874"", ""22.74613762"", ""22.04153061"", ""21.04862213"", ""21.10129166"", ""20.38886261""]",1,BottleneckGenericAELG,LG,,forecast,22.062258,0.590605
lg_vae_search_r1_activeG_fcast,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Traffic-96,24,96,192,16,1,True,2,44,19.478598,0.789377,0.012174,0.000834,nan,0.259619,0.314259,2996944,256,989.77,10,forecast,False,ReLU,MAX_EPOCHS,20.31913757,20.31913757,22.59321594,9,1.000000,False,"[""41.12757874"", ""31.20322227"", ""27.89941216"", ""26.56322098"", ""24.10465813"", ""24.37863159"", ""22.03221321"", ""21.21154785"", ""20.78374672"", ""20.31913757""]",1,BottleneckGenericAELG,LG,,forecast,23.346946,0.567671
lg_vae_search_r1_activeG_fcast,GenericAEBackcastAELG,pure_lg_vae,['GenericAEBackcastAELG'],Traffic-96,24,96,192,16,1,True,0,42,50.017635,2.025104,0.029039,0.002755,nan,0.649410,1.060152,4647712,256,1022.76,10,forecast,False,ReLU,MAX_EPOCHS,48.31785965,48.31785965,54.38418579,9,1.000000,False,"[""65.00523376"", ""62.13821411"", ""61.03329468"", ""56.16882324"", ""55.60415268"", ""50.74499130"", ""50.40430450"", ""49.23224640"", ""48.37587738"", ""48.31785965""]",1,GenericAEBackcastAELG,LG,,forecast,50.497033,0.776815
lg_vae_search_r1_activeG_fcast,GenericAEBackcastAELG,pure_lg_vae,['GenericAEBackcastAELG'],Traffic-96,24,96,192,16,1,True,1,43,56.297665,2.222762,0.031387,0.003006,nan,0.712518,1.232327,4647712,256,1022.55,10,forecast,False,ReLU,MAX_EPOCHS,50.70130920,50.97579193,54.90825272,8,1.005414,False,"[""61.39388657"", ""60.68931198"", ""59.89720535"", ""59.95298004"", ""55.81242371"", ""53.67032623"", ""53.36720276"", ""53.64176559"", ""50.70130920"", ""50.97579193""]",1,GenericAEBackcastAELG,LG,,forecast,53.670326,0.874197
lg_vae_search_r1_activeG_fcast,GenericAEBackcastAELG,pure_lg_vae,['GenericAEBackcastAELG'],Traffic-96,24,96,192,16,1,True,2,44,31.870508,1.376738,0.020173,0.001602,nan,0.445286,0.640305,4647712,256,1045.15,10,forecast,False,ReLU,MAX_EPOCHS,31.94553757,31.94553757,33.93616104,9,1.000000,False,"[""53.45027542"", ""46.61706543"", ""42.93199158"", ""39.05537415"", ""34.33797836"", ""32.71631622"", ""32.28881454"", ""32.04105377"", ""33.83938217"", ""31.94553757""]",1,GenericAEBackcastAELG,LG,,forecast,31.020621,0.580364
lg_vae_search_r1_activeG_fcast,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Traffic-96,24,96,192,16,1,True,0,42,95.093498,3.160464,0.043853,0.004390,nan,1.013040,1.921030,5436112,256,1043.94,10,forecast,False,ReLU,MAX_EPOCHS,93.59035492,94.14782715,95.77334595,8,1.005957,False,"[""94.20327759"", ""94.52066040"", ""94.76099396"", ""94.43391418"", ""94.86305237"", ""94.86098480"", ""93.87542725"", ""94.18152618"", ""93.59035492"", ""94.14782715""]",1,AutoEncoderAELG,LG,,forecast,93.978051,0.997609
lg_vae_search_r1_activeG_fcast,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Traffic-96,24,96,192,16,1,True,1,43,70.229134,2.517779,0.035283,0.003294,nan,0.808868,1.396299,5436112,256,1044.56,10,forecast,False,ReLU,MAX_EPOCHS,66.70171356,67.53917694,69.65180206,8,1.012555,False,"[""86.21630096"", ""76.37743378"", ""71.44892883"", ""73.93219757"", ""70.22698212"", ""70.15147400"", ""69.25995636"", ""67.87302399"", ""66.70171356"", ""67.53917694""]",1,AutoEncoderAELG,LG,,forecast,69.903330,0.810790
lg_vae_search_r1_activeG_fcast,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Traffic-96,24,96,192,16,1,True,2,44,81.092781,2.933097,0.040685,0.003952,nan,0.939080,1.717251,5436112,256,1022.46,10,forecast,False,ReLU,MAX_EPOCHS,78.48925018,80.34964752,81.33565521,6,1.023703,False,"[""82.49461365"", ""80.53920746"", ""81.18173218"", ""81.23817444"", ""80.89786530"", ""79.12234497"", ""78.48925018"", ""79.95071411"", ""79.80410004"", ""80.34964752""]",1,AutoEncoderAELG,LG,,forecast,79.122345,0.959121
lg_vae_search_r1_activeG_fcast,GenericVAE,pure_lg_vae,['GenericVAE'],Traffic-96,24,96,192,16,1,True,0,42,21.367682,0.857850,0.012995,0.000855,nan,0.281668,0.336860,6336640,256,1015.41,10,forecast,False,ReLU,MAX_EPOCHS,23.64319229,23.64319229,24.99920845,9,1.000000,False,"[""39.37964249"", ""34.66231537"", ""33.57230377"", ""31.44882774"", ""31.90041733"", ""30.07491302"", ""30.25158119"", ""28.30520058"", ""25.04712677"", ""23.64319229""]",1,GenericVAE,VAE,,forecast,30.041316,0.762864
lg_vae_search_r1_activeG_fcast,GenericVAE,pure_lg_vae,['GenericVAE'],Traffic-96,24,96,192,16,1,True,1,43,21.659458,0.845132,0.012703,0.000789,nan,0.277638,0.316548,6336640,256,1014.22,10,forecast,False,ReLU,MAX_EPOCHS,23.33901405,23.33901405,25.41949844,9,1.000000,False,"[""38.37097931"", ""33.07878494"", ""33.07059860"", ""30.15052986"", ""29.98635483"", ""29.72418022"", ""27.97290421"", ""24.90462112"", ""23.38263702"", ""23.33901405""]",1,GenericVAE,VAE,,forecast,29.452272,0.767566
lg_vae_search_r1_activeG_fcast,GenericVAE,pure_lg_vae,['GenericVAE'],Traffic-96,24,96,192,16,1,True,2,44,20.949585,0.817441,0.012393,0.000789,nan,0.269297,0.317040,6336640,256,1004.05,10,forecast,False,ReLU,MAX_EPOCHS,22.57374382,22.57374382,24.47573853,9,1.000000,False,"[""38.02105713"", ""33.54236603"", ""33.85120773"", ""31.02716827"", ""30.58222771"", ""29.27918053"", ""27.82439613"", ""25.97070694"", ""23.04803276"", ""22.57374382""]",1,GenericVAE,VAE,,forecast,29.241415,0.769085
lg_vae_search_r1_activeG_fcast,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Traffic-96,24,96,192,16,1,True,0,42,18.950670,0.779411,0.012041,0.000863,nan,0.255928,0.325079,4041424,256,999.99,10,forecast,False,ReLU,MAX_EPOCHS,19.87323570,19.87323570,22.75162125,9,1.000000,False,"[""30.84405136"", ""30.44051170"", ""27.45768166"", ""25.95205879"", ""23.81966972"", ""23.72534943"", ""21.65592194"", ""21.67640114"", ""20.33456230"", ""19.87323570""]",1,BottleneckGenericVAE,VAE,,forecast,23.428075,0.759565
lg_vae_search_r1_activeG_fcast,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Traffic-96,24,96,192,16,1,True,1,43,19.642431,0.799238,0.012236,0.000847,nan,0.262415,0.326815,4041424,256,1007.18,10,forecast,False,ReLU,MAX_EPOCHS,20.48090172,20.48090172,23.33295822,9,1.000000,False,"[""32.28759003"", ""29.41396904"", ""28.18184280"", ""25.59470558"", ""24.68935966"", ""22.86473083"", ""22.45114899"", ""21.60401726"", ""21.56531906"", ""20.48090172""]",1,BottleneckGenericVAE,VAE,,forecast,22.466991,0.695840
lg_vae_search_r1_activeG_fcast,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Traffic-96,24,96,192,16,1,True,2,44,19.165237,0.779492,0.011945,0.000795,nan,0.256260,0.308707,4041424,256,1035.14,10,forecast,False,ReLU,MAX_EPOCHS,20.40356827,20.52820969,23.13132668,8,1.006109,False,"[""32.78107071"", ""29.55982971"", ""26.92454720"", ""25.63394356"", ""23.42451477"", ""22.69933891"", ""21.08865929"", ""21.36600876"", ""20.40356827"", ""20.52820969""]",1,BottleneckGenericVAE,VAE,,forecast,22.368159,0.682350
lg_vae_search_r1_activeG_fcast,GenericAEBackcastVAE,pure_lg_vae,['GenericAEBackcastVAE'],Traffic-96,24,96,192,16,1,True,0,42,25.321733,1.089964,0.016414,0.001431,nan,0.352771,0.520829,5692192,256,1100.56,10,forecast,False,ReLU,MAX_EPOCHS,29.89961433,32.57469559,31.08963013,8,1.089469,False,"[""52.65111923"", ""36.28543472"", ""33.48237991"", ""30.58618927"", ""32.17228699"", ""30.92009354"", ""30.70904350"", ""31.47908592"", ""29.89961433"", ""32.57469559""]",1,GenericAEBackcastVAE,VAE,,forecast,30.005470,0.569892
lg_vae_search_r1_activeG_fcast,GenericAEBackcastVAE,pure_lg_vae,['GenericAEBackcastVAE'],Traffic-96,24,96,192,16,1,True,1,43,26.782095,1.126009,0.017042,0.001440,nan,0.364590,0.517656,5692192,256,1125.49,10,forecast,False,ReLU,MAX_EPOCHS,30.30887413,30.32027817,30.66182709,8,1.000376,False,"[""52.67921066"", ""38.66356659"", ""34.60103607"", ""32.41024017"", ""31.77289009"", ""30.98219872"", ""31.34762383"", ""30.91722107"", ""30.30887413"", ""30.32027817""]",1,GenericAEBackcastVAE,VAE,,forecast,30.153764,0.572403
lg_vae_search_r1_activeG_fcast,GenericAEBackcastVAE,pure_lg_vae,['GenericAEBackcastVAE'],Traffic-96,24,96,192,16,1,True,2,44,31.809944,1.342852,0.020139,0.001923,nan,0.433897,0.692831,5692192,256,1158.37,10,forecast,False,ReLU,MAX_EPOCHS,31.22396469,36.81639862,30.79900551,6,1.179107,False,"[""55.24192429"", ""38.51919937"", ""34.06065369"", ""32.71025848"", ""32.81634903"", ""32.40744781"", ""31.22396469"", ""31.61470222"", ""32.93117905"", ""36.81639862""]",1,GenericAEBackcastVAE,VAE,,forecast,31.364885,0.567773
lg_vae_search_r1_activeG_fcast,AutoEncoderVAE,pure_lg_vae,['AutoEncoderVAE'],Traffic-96,24,96,192,16,1,True,0,42,55.437477,2.135866,0.030384,0.002952,nan,0.687670,1.199876,6480592,256,1152.85,10,forecast,False,ReLU,MAX_EPOCHS,52.81677246,52.81677246,56.34606934,9,1.000000,False,"[""62.36382675"", ""58.68267441"", ""58.03980255"", ""55.91516495"", ""57.69104767"", ""57.74715042"", ""56.33980179"", ""54.49392700"", ""55.51145172"", ""52.81677246""]",1,AutoEncoderVAE,VAE,,forecast,55.915165,0.896596
lg_vae_search_r1_activeG_fcast,AutoEncoderVAE,pure_lg_vae,['AutoEncoderVAE'],Traffic-96,24,96,192,16,1,True,1,43,70.535797,2.758288,0.038179,0.003620,nan,0.881202,1.547947,6480592,256,1144.22,10,forecast,False,ReLU,MAX_EPOCHS,68.25740051,71.15777588,74.57639313,8,1.042492,False,"[""75.00022888"", ""73.67937469"", ""73.93947601"", ""72.47557831"", ""73.29199982"", ""71.93814087"", ""69.67138672"", ""69.75765228"", ""68.25740051"", ""71.15777588""]",1,AutoEncoderVAE,VAE,,forecast,71.938141,0.959172
lg_vae_search_r1_activeG_fcast,AutoEncoderVAE,pure_lg_vae,['AutoEncoderVAE'],Traffic-96,24,96,192,16,1,True,2,44,66.154846,2.483723,0.034735,0.003410,nan,0.796655,1.427673,6480592,256,1109.94,10,forecast,False,ReLU,MAX_EPOCHS,63.27285767,63.27285767,68.25571442,9,1.000000,False,"[""81.35739899"", ""68.67118835"", ""68.09963989"", ""69.56434631"", ""65.78629303"", ""65.16458130"", ""65.47962952"", ""65.45664215"", ""64.08718872"", ""63.27285767""]",1,AutoEncoderVAE,VAE,,forecast,65.164581,0.800967
lg_vae_search_r1_activeG_fcast,VAE,pure_lg_vae,['VAE'],Traffic-96,24,96,192,16,1,True,0,42,46.924603,1.703676,0.024427,0.002127,nan,0.548010,0.850350,16732832,256,1157.87,10,forecast,False,ReLU,MAX_EPOCHS,48.69828796,50.91553879,54.48428345,4,1.045530,False,"[""66.20822906"", ""51.93278122"", ""52.41254425"", ""50.93912506"", ""48.69828796"", ""49.19804001"", ""53.14107132"", ""52.46535110"", ""50.99772263"", ""50.91553879""]",1,VAE,RootBlock,,forecast,48.658645,0.734933
lg_vae_search_r1_activeG_fcast,VAE,pure_lg_vae,['VAE'],Traffic-96,24,96,192,16,1,True,1,43,48.299664,1.703648,0.024614,0.002270,nan,0.548017,0.886647,16732832,256,1158.59,10,forecast,False,ReLU,MAX_EPOCHS,49.81558990,58.01330948,58.21939468,4,1.164561,False,"[""62.71067810"", ""54.15197754"", ""51.85992813"", ""56.22762299"", ""49.81558990"", ""51.79879761"", ""54.95145416"", ""58.19461823"", ""58.06430054"", ""58.01330948""]",1,VAE,RootBlock,,forecast,49.815590,0.794372
lg_vae_search_r1_activeG_fcast,VAE,pure_lg_vae,['VAE'],Traffic-96,24,96,192,16,1,True,2,44,39.646687,1.539084,0.022207,0.001838,nan,0.494620,0.708109,16732832,256,1179.51,10,forecast,False,ReLU,MAX_EPOCHS,40.58540344,41.21945953,43.61869431,4,1.015623,False,"[""63.75801086"", ""47.50445938"", ""43.58420563"", ""44.09439468"", ""40.58540344"", ""44.92801666"", ""48.09572220"", ""51.12162781"", ""43.09473419"", ""41.21945953""]",1,VAE,RootBlock,,forecast,40.331365,0.632569
lg_vae_search_r1_activeG_fcast,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,18.398327,0.711258,0.010931,0.000690,nan,0.235418,0.275162,8493160,256,1086.19,10,forecast,False,ReLU,MAX_EPOCHS,19.29276276,21.00830841,23.47035789,8,1.088922,False,"[""62.27872467"", ""40.41373062"", ""30.04295731"", ""24.09173393"", ""28.30002213"", ""24.97724533"", ""20.65868187"", ""28.14732742"", ""19.29276276"", ""21.00830841""]",1,TrendAELG,LG,Haar,forecast,22.260979,0.357441
lg_vae_search_r1_activeG_fcast,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,200.000000,2530.372271,29.966303,948.827209,nan,800.570557,830705.000000,8493160,256,1061.55,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendAELG,LG,Haar,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,20.821526,0.764909,0.011696,0.000736,nan,0.252471,0.292540,8493160,256,1034.73,10,forecast,False,ReLU,MAX_EPOCHS,21.46358490,22.38006401,26.27718163,8,1.042699,False,"[""45.56032562"", ""66.28208923"", ""37.44657516"", ""37.63078690"", ""39.64388657"", ""25.40510750"", ""29.53492928"", ""21.79481888"", ""21.46358490"", ""22.38006401""]",1,TrendAELG,LG,Haar,forecast,22.110969,0.485312
lg_vae_search_r1_activeG_fcast,TrendAELG+DB4,trend_wavelet,"['TrendAELG', 'DB4WaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,200.000000,1505.528623,17.856352,339.163574,nan,476.415100,295390.843750,8493160,256,1024.17,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendAELG,LG,DB4,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,TrendAELG+DB4,trend_wavelet,"['TrendAELG', 'DB4WaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,200.000000,21876.408116,259.909302,91669.718750,nan,6924.367188,79388000.000000,8493160,256,999.35,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendAELG,LG,DB4,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,TrendAELG+DB4,trend_wavelet,"['TrendAELG', 'DB4WaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,19.217821,0.698861,0.010741,0.000673,nan,0.231562,0.267828,8493160,256,1031.87,10,forecast,False,ReLU,MAX_EPOCHS,20.02026176,20.66291046,25.19474602,8,1.032100,False,"[""49.35439301"", ""34.82307816"", ""31.71785545"", ""47.50345993"", ""29.39962769"", ""25.99568939"", ""21.01819229"", ""21.97414017"", ""20.02026176"", ""20.66291046""]",1,TrendAELG,LG,DB4,forecast,22.303779,0.451911
lg_vae_search_r1_activeG_fcast,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,200.000000,1290.486473,15.301225,248.494095,nan,408.357513,216664.125000,8493160,256,1062.33,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendAELG,LG,Coif2,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,200.000000,3974.021151,47.058723,2244.224121,nan,1257.273315,1965391.500000,8493160,256,1052.75,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendAELG,LG,Coif2,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,24.465271,0.841377,0.012496,0.000688,nan,0.276372,0.282065,8493160,256,1032.81,10,forecast,False,ReLU,MAX_EPOCHS,25.92206955,27.21688843,31.06522942,8,1.049950,False,"[""37.47877121"", ""37.12774658"", ""41.04841614"", ""34.11900711"", ""32.24604797"", ""41.30289841"", ""29.43443680"", ""29.67492867"", ""25.92206955"", ""27.21688843""]",1,TrendAELG,LG,Coif2,forecast,32.246048,0.860382
lg_vae_search_r1_activeG_fcast,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,200.000000,477119.706646,5597.657227,34734072.000000,nan,150740.671875,31377471488.000000,8493160,256,996.58,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendAELG,LG,Symlet3,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,200.000000,1253.830793,14.848960,235.822495,nan,396.691925,206444.687500,8493160,256,1022.68,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendAELG,LG,Symlet3,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,20.334066,0.736702,0.011198,0.000680,nan,0.243377,0.274999,8493160,256,1028.33,10,forecast,False,ReLU,MAX_EPOCHS,21.18591118,21.18591118,21.42148972,9,1.000000,False,"[""49.84537506"", ""35.67908859"", ""34.79983521"", ""37.09967041"", ""33.48437119"", ""25.37128067"", ""26.50243950"", ""26.47371292"", ""21.44897079"", ""21.18591118""]",1,TrendAELG,LG,Symlet3,forecast,22.398123,0.449352
lg_vae_search_r1_activeG_fcast,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,19.606457,0.746688,0.011417,0.000714,nan,0.246387,0.284703,8623208,256,1025.69,10,forecast,False,ReLU,MAX_EPOCHS,20.28088188,20.62758827,21.98770142,5,1.017095,False,"[""45.28604507"", ""31.21400833"", ""29.29187965"", ""31.54710007"", ""20.86082077"", ""20.28088188"", ""22.86614990"", ""20.37168503"", ""22.05495262"", ""20.62758827""]",1,TrendVAE,VAE,Haar,forecast,17.562721,0.387818
lg_vae_search_r1_activeG_fcast,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,200.000000,248.053774,2.936706,9.532964,nan,78.474709,8354.789062,8623208,256,1038.18,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendVAE,VAE,Haar,forecast,198.577785,0.992889
lg_vae_search_r1_activeG_fcast,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Traffic-96,24,96,192,16,1,True,2,44,17.760204,0.681685,0.010462,0.000644,nan,0.225689,0.259631,8623208,256,1029.60,10,forecast,False,ReLU,MAX_EPOCHS,18.94559288,18.94559288,21.44673538,9,1.000000,False,"[""64.21930695"", ""31.07880020"", ""28.18977737"", ""26.99968529"", ""21.82879829"", ""22.63173103"", ""23.81333923"", ""19.44393921"", ""23.82881546"", ""18.94559288""]",1,TrendVAE,VAE,Haar,forecast,19.459072,0.303010
lg_vae_search_r1_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Traffic-96,24,96,192,16,1,True,0,42,19.908699,0.738725,0.011254,0.000694,nan,0.243870,0.278661,8623208,256,1036.29,10,forecast,False,ReLU,MAX_EPOCHS,20.71831894,30.48892403,28.74981880,6,1.471593,False,"[""52.96683884"", ""38.71883011"", ""32.77227402"", ""29.74355507"", ""27.28143120"", ""28.08746338"", ""20.71831894"", ""24.17175865"", ""23.67446518"", ""30.48892403""]",1,TrendVAE,VAE,DB4,forecast,25.585258,0.483043
lg_vae_search_r1_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Traffic-96,24,96,192,16,1,True,1,43,200.000000,257.184861,3.044809,10.095661,nan,81.363579,8848.301758,8623208,256,1024.67,10,forecast,False,ReLU,MAX_EPOCHS,200.00000000,200.00000000,200.00000000,0,1.000000,False,"[""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000"", ""200.00000000""]",1,TrendVAE,VAE,DB4,forecast,198.577785,0.992889
