experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,arch_family,block_type_primary,backbone,stack_pattern,wavelet_family,basis_dim_label,latent_dim_cfg,trend_thetas_dim_cfg,skip_distance_cfg,active_g_cfg,kl_weight_cfg
comprehensive_sweep_traffic,TW_10s_td3_bd2eq_haar,trendwavelet_rb,['TrendWavelet'],Traffic-96,24,96,480,10,1,True,7,1928390442,27.631607,0.979546,0.014435,0.001025,nan,0.322230,0.495280,3960700,256,4569.99,48,False,False,ReLU,EARLY_STOPPED,0.00047226,0.00050692,0.00057751,27,1.073394,False,"[""0.00084335"", ""0.00072400"", ""0.00053980"", ""0.00052186"", ""0.00052740"", ""0.00052092"", ""0.00061378"", ""0.00052976"", ""0.00048575"", ""0.00048586"", ""0.00049050"", ""0.00048535"", ""0.00048697"", ""0.00048188"", ""0.00048841"", ""0.00053633"", ""0.00051289"", ""0.00049810"", ""0.00049785"", ""0.00051139"", ""0.00058927"", ""0.00047572"", ""0.00047617"", ""0.00049192"", ""0.00048904"", ""0.00057297"", ""0.00048393"", ""0.00047226"", ""0.00124261"", ""0.00088561"", ""0.00068595"", ""0.00062230"", ""0.00060065"", ""0.00056697"", ""0.00055376"", ""0.00054947"", ""0.00053661"", ""0.00052736"", ""0.00052195"", ""0.00051402"", ""0.00051094"", ""0.00051186"", ""0.00050824"", ""0.00050419"", ""0.00050100"", ""0.00049749"", ""0.00051105"", ""0.00050692""]",trendwavelet,TrendWavelet,RootBlock,homogeneous,haar,2*eq_fcast,,3,0,False,
comprehensive_sweep_traffic,TW_10s_td3_bd2eq_haar,trendwavelet_rb,['TrendWavelet'],Traffic-96,24,96,480,10,1,True,9,933563648,27.859768,0.953956,0.014163,0.001020,nan,0.314249,0.491709,3960700,256,3513.13,34,False,False,ReLU,EARLY_STOPPED,0.00047570,0.00051382,0.00048715,13,1.080142,False,"[""0.00075760"", ""0.00057119"", ""0.00052634"", ""0.00051685"", ""0.00050564"", ""0.00050689"", ""0.00049361"", ""0.00050430"", ""0.00048091"", ""0.00048243"", ""0.00048656"", ""0.00047913"", ""0.00047936"", ""0.00047570"", ""0.00048316"", ""0.00047641"", ""0.00047636"", ""0.00049761"", ""0.00047597"", ""0.00048077"", ""0.00047896"", ""0.00050446"", ""0.00048320"", ""0.00049389"", ""0.00048296"", ""0.00048024"", ""0.00047756"", ""0.00050770"", ""0.00048905"", ""0.00047750"", ""0.00048100"", ""0.00048325"", ""0.00048276"", ""0.00051382""]",trendwavelet,TrendWavelet,RootBlock,homogeneous,haar,2*eq_fcast,,3,0,False,
comprehensive_sweep_traffic,TW_10s_td3_bd2eq_haar,trendwavelet_rb,['TrendWavelet'],Traffic-96,24,96,480,10,1,True,8,1715927847,28.441603,1.010637,0.014844,0.001047,nan,0.332107,0.503632,3960700,256,3151.70,35,False,False,ReLU,EARLY_STOPPED,0.00047540,0.00050941,0.00058817,14,1.071539,False,"[""0.00085613"", ""0.00057254"", ""0.00052163"", ""0.00052996"", ""0.00049726"", ""0.00049007"", ""0.00049409"", ""0.00049447"", ""0.00050783"", ""0.00051881"", ""0.00048909"", ""0.00047855"", ""0.00048239"", ""0.00048447"", ""0.00047540"", ""0.00048172"", ""0.00048993"", ""0.00053789"", ""0.00047619"", ""0.00047565"", ""0.00047596"", ""0.00047580"", ""0.00047900"", ""0.00047843"", ""0.00048394"", ""0.00202444"", ""0.00081757"", ""0.00065389"", ""0.00059930"", ""0.00055871"", ""0.00054018"", ""0.00052811"", ""0.00051968"", ""0.00052196"", ""0.00050941""]",trendwavelet,TrendWavelet,RootBlock,homogeneous,haar,2*eq_fcast,,3,0,False,
comprehensive_sweep_traffic,TW_10s_td3_bdeq_coif2,trendwavelet_rb,['TrendWavelet'],Traffic-96,24,96,480,10,1,True,0,1387705054,28.771770,0.996851,0.014697,0.001045,nan,0.327716,0.503153,3459550,256,2664.79,28,False,False,ReLU,EARLY_STOPPED,0.00048584,0.00049039,0.00057060,7,1.009346,False,"[""0.00071234"", ""0.00056186"", ""0.00051932"", ""0.00050103"", ""0.00049180"", ""0.00048695"", ""0.00048940"", ""0.00048584"", ""0.00101651"", ""0.00074289"", ""0.00063620"", ""0.00059439"", ""0.00056623"", ""0.00054649"", ""0.00053419"", ""0.00052691"", ""0.00052002"", ""0.00051647"", ""0.00050597"", ""0.00050411"", ""0.00050070"", ""0.00050182"", ""0.00050008"", ""0.00049455"", ""0.00049397"", ""0.00049599"", ""0.00049279"", ""0.00049039""]",trendwavelet,TrendWavelet,RootBlock,homogeneous,coif2,eq_fcast,,3,0,False,
comprehensive_sweep_traffic,TW_10s_td3_bdeq_coif2,trendwavelet_rb,['TrendWavelet'],Traffic-96,24,96,480,10,1,True,1,1346341575,27.373119,0.950430,0.014153,0.001009,nan,0.313262,0.480076,3459550,256,4466.05,53,False,False,ReLU,EARLY_STOPPED,0.00047384,0.00047996,0.00050293,32,1.012921,False,"[""0.00111588"", ""0.00071713"", ""0.00059898"", ""0.00055091"", ""0.00052691"", ""0.00051386"", ""0.00050739"", ""0.00050222"", ""0.00049524"", ""0.00049246"", ""0.00048725"", ""0.00048438"", ""0.00048230"", ""0.00048294"", ""0.00048121"", ""0.00047969"", ""0.00047954"", ""0.00048403"", ""0.00048163"", ""0.00047734"", ""0.00048128"", ""0.00048166"", ""0.00048091"", ""0.00048085"", ""0.00047744"", ""0.00047811"", ""0.00048837"", ""0.00047643"", ""0.00047870"", ""0.00048544"", ""0.00047809"", ""0.00047862"", ""0.00047384"", ""0.00047586"", ""0.00047601"", ""0.00048083"", ""0.00048019"", ""0.00047950"", ""0.00047865"", ""0.00047490"", ""0.00047964"", ""0.00049235"", ""0.00048221"", ""0.00048135"", ""0.00047907"", ""0.00047776"", ""0.00048159"", ""0.00048326"", ""0.00049029"", ""0.00049294"", ""0.00048646"", ""0.00047802"", ""0.00047996""]",trendwavelet,TrendWavelet,RootBlock,homogeneous,coif2,eq_fcast,,3,0,False,
comprehensive_sweep_traffic,TW_10s_td3_bdeq_coif2,trendwavelet_rb,['TrendWavelet'],Traffic-96,24,96,480,10,1,True,2,741451195,27.676933,0.973037,0.014402,0.001027,nan,0.320168,0.497850,3459550,256,3287.20,37,False,False,ReLU,EARLY_STOPPED,0.00048207,0.00052875,0.00061106,16,1.096836,False,"[""0.00124016"", ""0.00070547"", ""0.00058952"", ""0.00055621"", ""0.00052947"", ""0.00051650"", ""0.00050772"", ""0.00050713"", ""0.00049567"", ""0.00049812"", ""0.00049218"", ""0.00048925"", ""0.00049102"", ""0.00049031"", ""0.00048612"", ""0.00048452"", ""0.00048207"", ""0.00048296"", ""0.00659126"", ""0.00127586"", ""0.00092970"", ""0.00079620"", ""0.00071525"", ""0.00066578"", ""0.00063824"", ""0.00060924"", ""0.00059308"", ""0.00058245"", ""0.00057643"", ""0.00056214"", ""0.00055511"", ""0.00055004"", ""0.00054539"", ""0.00053972"", ""0.00053580"", ""0.00053025"", ""0.00052875""]",trendwavelet,TrendWavelet,RootBlock,homogeneous,coif2,eq_fcast,,3,0,False,
comprehensive_sweep_traffic,TW_10s_td3_bdeq_coif2,trendwavelet_rb,['TrendWavelet'],Traffic-96,24,96,480,10,1,True,3,1307439155,27.542990,0.952555,0.014144,0.001012,nan,0.313706,0.487885,3459550,256,3891.98,43,False,False,ReLU,EARLY_STOPPED,0.00047465,0.00047773,0.00049624,22,1.006497,False,"[""0.00095066"", ""0.00061500"", ""0.00055199"", ""0.00052269"", ""0.00050891"", ""0.00050552"", ""0.00049290"", ""0.00048961"", ""0.00049144"", ""0.00049299"", ""0.00048345"", ""0.00050013"", ""0.00048031"", ""0.00049142"", ""0.00048047"", ""0.00048289"", ""0.00048189"", ""0.00047996"", ""0.00047613"", ""0.00048069"", ""0.00047628"", ""0.00048942"", ""0.00047465"", ""0.00047591"", ""0.00047584"", ""0.00047533"", ""0.00048181"", ""0.00048317"", ""0.00048576"", ""0.00048013"", ""0.00047817"", ""0.00047598"", ""0.00048833"", ""0.00049681"", ""0.00047500"", ""0.00048127"", ""0.00047530"", ""0.00047523"", ""0.00047532"", ""0.00048848"", ""0.00047783"", ""0.00048388"", ""0.00047773""]",trendwavelet,TrendWavelet,RootBlock,homogeneous,coif2,eq_fcast,,3,0,False,
comprehensive_sweep_traffic,TW_10s_td3_bdeq_coif2,trendwavelet_rb,['TrendWavelet'],Traffic-96,24,96,480,10,1,True,4,776256522,27.701628,0.975581,0.014463,0.001056,nan,0.321236,0.502435,3459550,256,6703.89,74,False,False,ReLU,EARLY_STOPPED,0.00046900,0.00048075,0.00048412,53,1.025065,False,"[""0.00115501"", ""0.00068692"", ""0.00057445"", ""0.00053684"", ""0.00052184"", ""0.00051374"", ""0.00050238"", ""0.00049582"", ""0.00049420"", ""0.00048840"", ""0.00048742"", ""0.00049367"", ""0.00048285"", ""0.00047952"", ""0.00048097"", ""0.00049291"", ""0.00048083"", ""0.00048478"", ""0.00048304"", ""0.00049013"", ""0.00047567"", ""0.00048496"", ""0.00048189"", ""0.00047926"", ""0.00047498"", ""0.00048200"", ""0.00047425"", ""0.00047703"", ""0.00048236"", ""0.00047743"", ""0.00048679"", ""0.00047849"", ""0.00047732"", ""0.00047142"", ""0.00047078"", ""0.00047806"", ""0.00047414"", ""0.00048022"", ""0.00047874"", ""0.00048318"", ""0.00048369"", ""0.00047523"", ""0.00047148"", ""0.00047249"", ""0.00047409"", ""0.00047519"", ""0.00048481"", ""0.00048304"", ""0.00047510"", ""0.00047599"", ""0.00047671"", ""0.00047389"", ""0.00047361"", ""0.00046900"", ""0.00048176"", ""0.00047902"", ""0.00048424"", ""0.00046912"", ""0.00048413"", ""0.00048210"", ""0.00047970"", ""0.00048662"", ""0.00047583"", ""0.00047580"", ""0.00047525"", ""0.00047096"", ""0.00047425"", ""0.00047741"", ""0.00047378"", ""0.00047485"", ""0.00047895"", ""0.00047602"", ""0.00048595"", ""0.00048075""]",trendwavelet,TrendWavelet,RootBlock,homogeneous,coif2,eq_fcast,,3,0,False,
comprehensive_sweep_traffic,TW_10s_td3_bdeq_coif2,trendwavelet_rb,['TrendWavelet'],Traffic-96,24,96,480,10,1,True,5,1452993314,27.576145,0.951678,0.014159,0.001020,nan,0.313363,0.487206,3459550,256,3183.68,35,False,False,ReLU,EARLY_STOPPED,0.00047733,0.00055616,0.00063751,14,1.165148,False,"[""0.00095038"", ""0.00061382"", ""0.00054347"", ""0.00052116"", ""0.00052185"", ""0.00049603"", ""0.00049190"", ""0.00048778"", ""0.00048494"", ""0.00048318"", ""0.00048783"", ""0.00048799"", ""0.00048376"", ""0.00048102"", ""0.00047733"", ""0.00048318"", ""0.00047867"", ""0.00047942"", ""0.00048184"", ""0.00048133"", ""0.00526414"", ""0.00130919"", ""0.00094301"", ""0.00085552"", ""0.00075575"", ""0.00069492"", ""0.00065019"", ""0.00064316"", ""0.00060661"", ""0.00059138"", ""0.00058564"", ""0.00057030"", ""0.00056412"", ""0.00055942"", ""0.00055616""]",trendwavelet,TrendWavelet,RootBlock,homogeneous,coif2,eq_fcast,,3,0,False,
comprehensive_sweep_traffic,TW_10s_td3_bdeq_coif2,trendwavelet_rb,['TrendWavelet'],Traffic-96,24,96,480,10,1,True,6,1559532423,27.632004,0.974487,0.014425,0.001048,nan,0.320770,0.501962,3459550,256,4297.61,47,False,False,ReLU,EARLY_STOPPED,0.00047326,0.00067171,0.00073041,26,1.419339,False,"[""0.00100493"", ""0.00062345"", ""0.00055501"", ""0.00052657"", ""0.00050820"", ""0.00050213"", ""0.00049266"", ""0.00048746"", ""0.00048488"", ""0.00049296"", ""0.00048500"", ""0.00048234"", ""0.00048689"", ""0.00047898"", ""0.00047819"", ""0.00049041"", ""0.00047528"", ""0.00048043"", ""0.00048289"", ""0.00047635"", ""0.00048584"", ""0.00047616"", ""0.00048253"", ""0.00047636"", ""0.00047697"", ""0.00048357"", ""0.00047326"", ""0.00047969"", ""0.00047430"", ""0.00047739"", ""0.00047582"", ""0.00048182"", ""0.00048013"", ""0.00048093"", ""0.00048161"", ""0.00048893"", ""0.00050033"", ""0.00048117"", ""0.00047555"", ""0.00048716"", ""0.00047536"", ""0.00208135"", ""0.00103892"", ""0.00084326"", ""0.00075970"", ""0.00070394"", ""0.00067171""]",trendwavelet,TrendWavelet,RootBlock,homogeneous,coif2,eq_fcast,,3,0,False,
