experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,wavelet_type,wavelet_family,basis_dim,basis_offset,trend_dim_cfg,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
trendwaveletae_search_r1,TrendWaveletAELG_coif2_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,1,43,65.996223,1.028379,13.635054,2218.284912,nan,0.358859,0.282257,4743540,512,109.07,15,False,False,ReLU,MAX_EPOCHS,42.78558350,43.23541260,52.46909332,12,1.010514,False,"[""48.31855011"", ""43.91340637"", ""44.38794708"", ""44.75541306"", ""44.23873520"", ""44.12159729"", ""43.89273071"", ""44.06574249"", ""44.08050919"", ""43.34085464"", ""43.33988953"", ""43.76878357"", ""42.78558350"", ""43.74008942"", ""43.23541260""]",1,TrendWaveletAELG,coif2,coif2,94,0,3,lt_fcast,12,43.87957051,0.90813094
trendwaveletae_search_r1,TrendWaveletAELG_coif2_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,2,44,65.257935,1.100104,13.387874,2167.270752,nan,0.375592,0.323395,4743540,512,109.12,15,False,False,ReLU,MAX_EPOCHS,43.49217987,43.55575943,52.28270721,11,1.001462,False,"[""47.15172577"", ""44.96189499"", ""44.75516891"", ""46.05287933"", ""44.90829086"", ""44.54133606"", ""44.70103455"", ""44.00741959"", ""43.97921371"", ""44.36647415"", ""43.94161224"", ""43.49217987"", ""44.15934753"", ""44.37262344"", ""43.55575943""]",1,TrendWaveletAELG,coif2,coif2,94,0,3,lt_fcast,12,44.41656180,0.94199228
trendwaveletae_search_r1,TrendWaveletAELG_sym10_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,0,42,65.368805,1.092567,15.197210,2315.640869,nan,0.381058,0.343934,4722940,512,109.81,15,False,False,ReLU,MAX_EPOCHS,43.62807465,44.45904160,52.53329468,9,1.019047,False,"[""47.02472305"", ""44.26889038"", ""47.27915955"", ""44.29237747"", ""45.14655304"", ""44.47688293"", ""43.82429886"", ""44.46020889"", ""44.18214417"", ""43.62807465"", ""44.44065094"", ""44.19533157"", ""44.35527039"", ""43.69746780"", ""44.45904160""]",1,TrendWaveletAELG,sym10,sym10,96,0,3,eq_fcast,8,43.87794993,0.93308258
trendwaveletae_search_r1,TrendWaveletAELG_sym10_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,1,43,65.753296,1.066148,14.319855,2456.412598,nan,0.371740,0.307819,4722940,512,110.44,15,False,False,ReLU,MAX_EPOCHS,43.72942734,44.37784195,53.01789474,4,1.014828,False,"[""48.65443039"", ""45.26890945"", ""43.94567490"", ""43.98986816"", ""43.72942734"", ""43.91663361"", ""44.87423325"", ""44.13851166"", ""43.89241409"", ""44.30978775"", ""44.23506165"", ""44.81119919"", ""44.95306778"", ""44.06059647"", ""44.37784195""]",1,TrendWaveletAELG,sym10,sym10,96,0,3,eq_fcast,8,43.19044029,0.88769799
trendwaveletae_search_r1,TrendWaveletAELG_sym10_eq_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,2,44,66.547867,1.075215,14.300176,2583.921631,nan,0.377046,0.305814,4722940,512,110.36,15,False,False,ReLU,MAX_EPOCHS,43.38157272,44.61619186,52.84390259,12,1.028460,False,"[""48.51622009"", ""44.25216293"", ""44.57336807"", ""44.48090363"", ""44.75057602"", ""43.87608337"", ""44.28324509"", ""44.16558456"", ""43.66451263"", ""44.40091705"", ""43.96641922"", ""43.99728012"", ""43.38157272"", ""44.46921539"", ""44.61619186""]",1,TrendWaveletAELG,sym10,sym10,96,0,3,eq_fcast,8,43.87066024,0.90424728
trendwaveletae_search_r1,TrendWaveletAELG_sym10_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,0,42,65.628334,1.039453,13.965985,2229.174072,nan,0.370756,0.297294,4764060,512,109.94,15,False,False,ReLU,MAX_EPOCHS,43.59123230,45.14202881,52.28021240,11,1.035576,False,"[""48.38622665"", ""44.73113251"", ""44.43647385"", ""44.44828415"", ""44.44846344"", ""44.89132309"", ""45.13883591"", ""45.57129288"", ""45.07666397"", ""44.11753845"", ""44.78882980"", ""43.59123230"", ""44.78779221"", ""43.68532181"", ""45.14202881""]",1,TrendWaveletAELG,sym10,sym10,96,0,3,eq_fcast,12,44.12958558,0.91202784
trendwaveletae_search_r1,TrendWaveletAELG_sym10_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,1,43,64.019554,0.829782,13.025783,1908.456421,nan,0.312179,0.191316,4764060,512,110.58,15,False,False,ReLU,MAX_EPOCHS,43.12511444,43.65198898,52.78737640,13,1.012217,False,"[""48.77592468"", ""44.81177521"", ""44.90658188"", ""44.79431915"", ""45.10181427"", ""44.29349136"", ""43.90406799"", ""43.93811417"", ""43.56505966"", ""44.14344025"", ""43.99810410"", ""44.66347504"", ""43.57354736"", ""43.12511444"", ""43.65198898""]",1,TrendWaveletAELG,sym10,sym10,96,0,3,eq_fcast,12,44.24151993,0.90703601
trendwaveletae_search_r1,TrendWaveletAELG_sym10_eq_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,2,44,65.749016,1.040803,13.685060,2195.108643,nan,0.361386,0.283906,4764060,512,110.37,15,False,False,ReLU,MAX_EPOCHS,43.73456573,44.41570663,52.49738693,9,1.015574,False,"[""47.55921173"", ""44.83430481"", ""44.49266052"", ""44.77505493"", ""44.64741135"", ""43.76594543"", ""44.61756516"", ""44.41570663"", ""44.82258224"", ""43.73456573"", ""43.85470581"", ""44.18439102"", ""45.21946335"", ""44.05280304"", ""44.41570663""]",1,TrendWaveletAELG,sym10,sym10,96,0,3,eq_fcast,12,43.39198761,0.91237819
trendwaveletae_search_r1,TrendWaveletAELG_sym10_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,0,42,64.844719,0.987000,13.919327,2266.184082,nan,0.346150,0.260658,4702420,512,108.85,15,False,False,ReLU,MAX_EPOCHS,43.88138962,45.07739639,52.89640427,10,1.027255,False,"[""47.27160263"", ""44.78210068"", ""44.58871841"", ""44.52721786"", ""44.79741669"", ""44.92407227"", ""44.31562805"", ""44.55593109"", ""44.30492783"", ""44.19423676"", ""43.88138962"", ""44.01214600"", ""44.65662766"", ""44.34782791"", ""45.07739639""]",1,TrendWaveletAELG,sym10,sym10,94,0,3,lt_fcast,8,44.16782528,0.93434161
trendwaveletae_search_r1,TrendWaveletAELG_sym10_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,1,43,64.784554,0.897431,12.618955,1874.828613,nan,0.328030,0.218730,4702420,512,106.89,15,False,False,ReLU,MAX_EPOCHS,43.26944351,43.67879486,52.67173004,12,1.009461,False,"[""48.80803680"", ""45.41080093"", ""43.80349350"", ""43.48314285"", ""44.23991013"", ""43.71997833"", ""43.77694702"", ""43.96937943"", ""43.94899368"", ""44.03788376"", ""44.26642227"", ""44.67250824"", ""43.26944351"", ""44.20037842"", ""43.67879486""]",1,TrendWaveletAELG,sym10,sym10,94,0,3,lt_fcast,8,42.96145504,0.88021272
trendwaveletae_search_r1,TrendWaveletAELG_sym10_lt_fcast_td3_ld8,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,2,44,65.663239,1.012709,14.885518,2592.684570,nan,0.360546,0.275074,4702420,512,108.50,15,False,False,ReLU,MAX_EPOCHS,43.56048965,43.77360535,53.19520187,7,1.004892,False,"[""47.85283661"", ""45.49701691"", ""44.43202209"", ""44.35616302"", ""44.43656921"", ""45.16819000"", ""43.93851089"", ""43.56048965"", ""44.27798843"", ""44.10620117"", ""44.11853409"", ""43.78266907"", ""44.53575134"", ""43.63494873"", ""43.77360535""]",1,TrendWaveletAELG,sym10,sym10,94,0,3,lt_fcast,8,44.20114487,0.92368913
trendwaveletae_search_r1,TrendWaveletAELG_sym10_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,0,42,65.403931,1.042994,14.769388,2212.695068,nan,0.379443,0.297542,4743540,512,109.46,15,False,False,ReLU,MAX_EPOCHS,43.58604431,43.79743958,52.20702744,12,1.004850,False,"[""48.79098511"", ""45.63328171"", ""44.45595551"", ""44.52721405"", ""43.74345398"", ""43.83594513"", ""44.12536240"", ""44.16146851"", ""43.90227890"", ""44.34384918"", ""44.00752640"", ""43.76568222"", ""43.58604431"", ""44.15495682"", ""43.79743958""]",1,TrendWaveletAELG,sym10,sym10,94,0,3,lt_fcast,12,42.82912455,0.87780815
trendwaveletae_search_r1,TrendWaveletAELG_sym10_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,1,43,65.814766,1.121871,15.284525,2337.006592,nan,0.395575,0.329864,4743540,512,107.91,15,False,False,ReLU,MAX_EPOCHS,43.39449310,43.39449310,52.74745178,14,1.000000,False,"[""49.07793045"", ""45.29320526"", ""44.26926804"", ""44.95930099"", ""43.88413239"", ""44.39279556"", ""45.09092712"", ""43.41171265"", ""44.22959900"", ""44.08940506"", ""43.54684448"", ""44.87843323"", ""44.15928268"", ""44.08086777"", ""43.39449310""]",1,TrendWaveletAELG,sym10,sym10,94,0,3,lt_fcast,12,43.78517328,0.89215606
trendwaveletae_search_r1,TrendWaveletAELG_sym10_lt_fcast_td3_ld12,trendwaveletae_search,['TrendWaveletAELG'],Weather-96,144,96,192,20,1,True,2,44,65.368118,0.974158,14.730054,2548.730713,nan,0.351123,0.250737,4743540,512,107.82,15,False,False,ReLU,MAX_EPOCHS,43.12924194,43.19127655,52.44988632,13,1.001438,False,"[""48.80990219"", ""44.57564545"", ""44.26066208"", ""44.08905792"", ""44.78189468"", ""44.88867950"", ""43.25664520"", ""43.88953781"", ""43.82397461"", ""44.10451508"", ""43.94738007"", ""43.86560440"", ""43.67349625"", ""43.12924194"", ""43.19127655""]",1,TrendWaveletAELG,sym10,sym10,94,0,3,lt_fcast,12,44.08189037,0.90313417
