experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,arch_pattern,ae_variant,latent_dim_cfg,thetas_dim_cfg,trend_thetas_dim_cfg,meta_predicted_best,meta_convergence_score
trendae_search_r1,BottleneckGenericAE_ld8_td10_ttd5_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,1,43,65.587944,0.908418,15.566303,2527.427246,nan,0.340407,0.216526,1272795,59.09,10,forecast,False,ReLU,MAX_EPOCHS,44.03575516,44.03575516,54.75504303,9,1.000000,False,"[""50.00775528"", ""49.03118515"", ""47.68662262"", ""47.27693939"", ""45.51187515"", ""45.06260681"", ""44.29468918"", ""44.91285706"", ""44.69889832"", ""44.03575516""]",1,trendae_ae_alternating,BottleneckGenericAE,8,10,5,45.062607,0.901112
trendae_search_r1,BottleneckGenericAE_ld16_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,0,42,66.657616,0.990345,15.280772,2475.846680,nan,0.372748,0.249749,1281000,59.29,10,False,False,ReLU,MAX_EPOCHS,44.75904846,44.75904846,54.55740738,9,1.000000,False,"[""51.73416138"", ""47.85535812"", ""47.07035828"", ""46.97319412"", ""45.82534790"", ""45.37647629"", ""45.78348541"", ""44.77451706"", ""45.27515793"", ""44.75904846""]",1,trendae_ae_alternating,BottleneckGenericAE,16,5,3,45.376476,0.877109
trendae_search_r1,BottleneckGenericAE_ld8_td10_ttd5_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,2,44,66.653687,0.958583,16.436064,2652.890869,nan,0.353626,0.223740,1272795,60.56,10,forecast,False,ReLU,MAX_EPOCHS,43.32040405,44.28338242,55.09288406,7,1.022229,False,"[""51.02574921"", ""49.68277359"", ""48.86608124"", ""46.28650284"", ""45.94717789"", ""45.35879517"", ""44.45941925"", ""43.32040405"", ""43.76127625"", ""44.28338242""]",1,trendae_ae_alternating,BottleneckGenericAE,8,10,5,45.358795,0.888939
trendae_search_r1,BottleneckGenericAE_ld16_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,1,43,65.647888,0.867905,14.946765,2703.902588,nan,0.323242,0.197703,1281000,59.32,10,False,False,ReLU,MAX_EPOCHS,44.82012558,44.99145889,54.54228973,8,1.003823,False,"[""51.02172089"", ""48.33528519"", ""47.64269638"", ""46.74341965"", ""46.88684464"", ""46.64055252"", ""46.24038696"", ""45.94375610"", ""44.82012558"", ""44.99145889""]",1,trendae_ae_alternating,BottleneckGenericAE,16,5,3,46.607674,0.913487
trendae_search_r1,BottleneckGenericAE_ld16_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,2,44,66.521713,0.962419,15.209181,2685.695557,nan,0.348111,0.218780,1281000,60.44,10,False,False,ReLU,MAX_EPOCHS,44.49364090,44.97499084,54.35367966,8,1.010818,False,"[""50.70114899"", ""48.44792938"", ""47.15734863"", ""46.52846909"", ""46.11875534"", ""46.10349655"", ""45.47279358"", ""45.10480881"", ""44.49364090"", ""44.97499084""]",1,trendae_ae_alternating,BottleneckGenericAE,16,5,3,46.018426,0.907641
trendae_search_r1,BottleneckGenericAE_ld16_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,0,42,66.475075,0.972127,17.162380,2791.088135,nan,0.361552,0.236992,1281000,59.74,10,forecast,False,ReLU,MAX_EPOCHS,44.46181870,44.46181870,54.56870270,9,1.000000,False,"[""51.80506516"", ""48.75950241"", ""46.06087494"", ""46.33718109"", ""46.37934113"", ""45.38877106"", ""45.21268463"", ""45.86567688"", ""45.24102783"", ""44.46181870""]",1,trendae_ae_alternating,BottleneckGenericAE,16,5,3,45.388771,0.876145
trendae_search_r1,BottleneckGenericAE_ld16_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,1,43,66.087463,0.897282,16.800167,2862.866211,nan,0.327581,0.192401,1281000,61.05,10,forecast,False,ReLU,MAX_EPOCHS,45.45158005,45.45158005,54.48620987,9,1.000000,False,"[""50.98853302"", ""48.38033295"", ""46.79209518"", ""46.94525146"", ""46.55587769"", ""46.46892166"", ""46.14810562"", ""45.98731232"", ""45.57747269"", ""45.45158005""]",1,trendae_ae_alternating,BottleneckGenericAE,16,5,3,46.419834,0.910398
trendae_search_r1,BottleneckGenericAE_ld16_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,2,44,65.213394,0.976345,16.427366,2551.423340,nan,0.353542,0.240335,1281000,59.97,10,forecast,False,ReLU,MAX_EPOCHS,44.89023209,45.18144608,54.69271088,7,1.006487,False,"[""51.70200348"", ""49.93077850"", ""46.99830246"", ""46.78691101"", ""45.88425064"", ""45.18187332"", ""44.96750641"", ""44.89023209"", ""45.06945801"", ""45.18144608""]",1,trendae_ae_alternating,BottleneckGenericAE,16,5,3,45.181873,0.873890
trendae_search_r1,BottleneckGenericAE_ld16_td5_ttd5_ag0,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,0,42,66.928574,1.009735,14.623035,2343.141357,nan,0.372683,0.251078,1283570,61.99,10,False,False,ReLU,MAX_EPOCHS,44.00349426,44.00349426,54.20699310,9,1.000000,False,"[""51.61541748"", ""49.05460358"", ""47.44060135"", ""46.51005554"", ""44.47810364"", ""45.31161880"", ""44.65953827"", ""44.25131226"", ""44.78521347"", ""44.00349426""]",1,trendae_ae_alternating,BottleneckGenericAE,16,5,5,44.478104,0.861721
trendae_search_r1,BottleneckGenericAE_ld16_td5_ttd5_ag0,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,1,43,65.686569,0.892050,14.703280,2493.422607,nan,0.328488,0.195018,1283570,59.01,10,False,False,ReLU,MAX_EPOCHS,44.70512009,45.14199829,54.35292816,8,1.009772,False,"[""51.33177567"", ""48.93138885"", ""47.98253632"", ""45.91886520"", ""45.36338806"", ""45.78006363"", ""45.26798248"", ""46.19593811"", ""44.70512009"", ""45.14199829""]",1,trendae_ae_alternating,BottleneckGenericAE,16,5,5,45.303985,0.882572
trendae_search_r1,BottleneckGenericAE_ld16_td5_ttd5_ag0,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,2,44,65.597885,0.993185,15.945440,2648.878174,nan,0.357889,0.249894,1283570,61.33,10,False,False,ReLU,MAX_EPOCHS,44.52236176,44.73443604,54.24996567,6,1.004763,False,"[""50.99548721"", ""48.67514420"", ""47.31605148"", ""45.86851883"", ""45.00062561"", ""44.92375946"", ""44.52236176"", ""44.71039963"", ""44.65787888"", ""44.73443604""]",1,trendae_ae_alternating,BottleneckGenericAE,16,5,5,44.742765,0.877387
trendae_search_r1,BottleneckGenericAE_ld16_td5_ttd5_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,0,42,66.624298,0.925790,15.180935,2663.636230,nan,0.335692,0.204875,1283570,59.75,10,forecast,False,ReLU,MAX_EPOCHS,44.15462494,44.15462494,54.50978851,9,1.000000,False,"[""49.72401428"", ""48.68358994"", ""50.00966263"", ""46.78284454"", ""47.13584900"", ""44.93829727"", ""45.03007507"", ""45.60094070"", ""44.78540039"", ""44.15462494""]",1,trendae_ae_alternating,BottleneckGenericAE,16,5,5,44.938297,0.903754
trendae_search_r1,BottleneckGenericAE_ld16_td5_ttd5_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,1,43,66.992638,0.965439,14.607758,2523.633545,nan,0.364020,0.245788,1283570,60.77,10,forecast,False,ReLU,MAX_EPOCHS,44.68194962,45.08616638,54.35873413,5,1.009047,False,"[""51.35606003"", ""48.98600006"", ""46.99518585"", ""46.26186371"", ""45.32815170"", ""44.68194962"", ""44.98209763"", ""45.42745590"", ""44.90936661"", ""45.08616638""]",1,trendae_ae_alternating,BottleneckGenericAE,16,5,5,44.681950,0.870042
trendae_search_r1,BottleneckGenericAE_ld16_td5_ttd5_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,2,44,67.771820,1.037836,16.860792,2711.627197,nan,0.384144,0.267257,1283570,59.70,10,forecast,False,ReLU,MAX_EPOCHS,44.25078201,44.97205734,55.33676910,7,1.016300,False,"[""52.37577057"", ""48.37994003"", ""48.48550797"", ""46.04924774"", ""46.21994019"", ""46.94469833"", ""44.82124329"", ""44.25078201"", ""44.60097122"", ""44.97205734""]",1,trendae_ae_alternating,BottleneckGenericAE,16,5,5,46.049248,0.879209
trendae_search_r1,BottleneckGenericAE_ld16_td10_ttd3_ag0,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,0,42,66.321541,0.967014,14.849377,2463.658447,nan,0.362054,0.244252,1301025,61.00,10,False,False,ReLU,MAX_EPOCHS,43.69014359,43.69014359,53.95708084,9,1.000000,False,"[""51.63359451"", ""47.96135330"", ""46.60414886"", ""45.46657181"", ""45.22315979"", ""44.59010696"", ""44.58189774"", ""44.38935471"", ""44.55247498"", ""43.69014359""]",1,trendae_ae_alternating,BottleneckGenericAE,16,10,3,44.590107,0.863587
trendae_search_r1,BottleneckGenericAE_ld16_td10_ttd3_ag0,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,1,43,67.279457,1.031835,15.837243,2652.159180,nan,0.379930,0.266978,1301025,59.34,10,False,False,ReLU,MAX_EPOCHS,44.46289444,45.19111633,54.13926697,5,1.016378,False,"[""51.03182983"", ""47.83031464"", ""46.84130859"", ""45.56121445"", ""44.99195099"", ""44.46289444"", ""44.52166748"", ""44.89614105"", ""44.87368011"", ""45.19111633""]",1,trendae_ae_alternating,BottleneckGenericAE,16,10,3,44.462894,0.871278
trendae_search_r1,BottleneckGenericAE_ld16_td10_ttd3_ag0,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,2,44,66.278526,1.528757,17.752184,2682.985596,nan,0.522421,0.737559,1301025,60.37,10,False,False,ReLU,MAX_EPOCHS,44.96955109,45.50265503,54.27664566,4,1.011855,False,"[""51.33713913"", ""47.97922516"", ""46.93955612"", ""46.15790176"", ""44.96955109"", ""45.36265945"", ""45.46408844"", ""45.41271210"", ""45.24402618"", ""45.50265503""]",1,trendae_ae_alternating,BottleneckGenericAE,16,10,3,44.969551,0.875965
trendae_search_r1,BottleneckGenericAE_ld16_td10_ttd3_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,0,42,65.906372,0.953695,15.073359,2463.817383,nan,0.349830,0.235154,1301025,58.93,10,forecast,False,ReLU,MAX_EPOCHS,43.26887894,44.14791870,53.94249725,7,1.020316,False,"[""51.04816437"", ""48.70274353"", ""46.42479706"", ""45.98535156"", ""44.33829117"", ""44.38011932"", ""44.19906235"", ""43.26887894"", ""43.90456009"", ""44.14791870""]",1,trendae_ae_alternating,BottleneckGenericAE,16,10,3,44.209116,0.866028
trendae_search_r1,BottleneckGenericAE_ld16_td10_ttd3_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,1,43,65.908646,0.950219,16.223064,2609.391113,nan,0.349932,0.222971,1301025,61.48,10,forecast,False,ReLU,MAX_EPOCHS,43.90933228,45.04380035,54.15257263,6,1.025837,False,"[""50.95372009"", ""49.27324295"", ""46.46806335"", ""45.05393600"", ""44.51346588"", ""43.97216034"", ""43.90933228"", ""44.28765869"", ""44.29672241"", ""45.04380035""]",1,trendae_ae_alternating,BottleneckGenericAE,16,10,3,43.897697,0.861521
trendae_search_r1,BottleneckGenericAE_ld16_td10_ttd3_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,2,44,65.447334,1.087839,15.026125,2148.988770,nan,0.381172,0.318667,1301025,59.43,10,forecast,False,ReLU,MAX_EPOCHS,44.16563034,44.70115280,54.16146469,5,1.012125,False,"[""51.25120926"", ""47.35328293"", ""45.87471390"", ""45.13128281"", ""44.38638306"", ""44.16563034"", ""44.59628677"", ""44.83496475"", ""44.63616180"", ""44.70115280""]",1,trendae_ae_alternating,BottleneckGenericAE,16,10,3,44.063226,0.859750
trendae_search_r1,BottleneckGenericAE_ld16_td10_ttd5_ag0,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,0,42,67.428551,1.034191,16.104395,2711.061523,nan,0.376417,0.260763,1303595,61.28,10,False,False,ReLU,MAX_EPOCHS,44.28033447,44.91726685,54.35168076,8,1.014384,False,"[""51.03160095"", ""48.30147934"", ""46.47459412"", ""44.95802307"", ""44.69499588"", ""44.51980209"", ""44.31509399"", ""44.70536041"", ""44.28033447"", ""44.91726685""]",1,trendae_ae_alternating,BottleneckGenericAE,16,10,5,44.230205,0.866722
trendae_search_r1,BottleneckGenericAE_ld16_td10_ttd5_ag0,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,1,43,66.266373,1.032179,15.960610,2433.170898,nan,0.372411,0.248611,1303595,60.26,10,False,False,ReLU,MAX_EPOCHS,44.24969101,44.30834579,54.31643295,6,1.001326,False,"[""50.88109970"", ""47.54182053"", ""46.53126144"", ""45.30482101"", ""44.76713943"", ""45.17718124"", ""44.24969101"", ""45.18530655"", ""44.73449326"", ""44.30834579""]",1,trendae_ae_alternating,BottleneckGenericAE,16,10,5,44.729330,0.879095
trendae_search_r1,BottleneckGenericAE_ld16_td10_ttd5_ag0,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,2,44,64.545578,0.941301,13.367290,1930.115967,nan,0.335723,0.226526,1303595,60.54,10,False,False,ReLU,MAX_EPOCHS,44.54331970,44.54331970,54.19203568,9,1.000000,False,"[""51.62804031"", ""47.78290558"", ""46.99642563"", ""47.62653732"", ""45.93682861"", ""45.79029846"", ""45.00745010"", ""44.75569153"", ""44.90189362"", ""44.54331970""]",1,trendae_ae_alternating,BottleneckGenericAE,16,10,5,45.790298,0.886927
trendae_search_r1,BottleneckGenericAE_ld16_td10_ttd5_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,0,42,66.118721,1.100720,17.124763,2486.829590,nan,0.403291,0.323338,1303595,59.14,10,forecast,False,ReLU,MAX_EPOCHS,43.83577347,44.23385620,54.36695099,7,1.009081,False,"[""51.29904938"", ""50.82625198"", ""49.35870361"", ""47.07235718"", ""45.52198029"", ""44.50711441"", ""44.10453033"", ""43.83577347"", ""44.43317032"", ""44.23385620""]",1,trendae_ae_alternating,BottleneckGenericAE,16,10,5,44.507114,0.867601
trendae_search_r1,BottleneckGenericAE_ld16_td10_ttd5_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,1,43,67.145805,0.980075,15.567780,2631.458008,nan,0.361224,0.233003,1303595,62.08,10,forecast,False,ReLU,MAX_EPOCHS,43.58294296,44.22854614,54.10009766,7,1.014813,False,"[""50.05497742"", ""49.24882507"", ""47.31503296"", ""46.22756958"", ""45.18101120"", ""44.85036469"", ""44.37117767"", ""43.58294296"", ""44.42316818"", ""44.22854614""]",1,trendae_ae_alternating,BottleneckGenericAE,16,10,5,44.850365,0.896022
trendae_search_r1,BottleneckGenericAE_ld16_td10_ttd5_agF,trendae_search_round1,"['TrendAE', 'BottleneckGenericAE']",Weather-96,144,96,192,10,1,True,2,44,66.464233,0.981499,15.235981,2498.233154,nan,0.361058,0.242246,1303595,60.37,10,forecast,False,ReLU,MAX_EPOCHS,44.30602646,44.30602646,54.55688858,9,1.000000,False,"[""52.09918976"", ""49.37299728"", ""49.86615753"", ""45.94734192"", ""45.49713898"", ""45.35632324"", ""44.96826935"", ""44.61635971"", ""44.69104004"", ""44.30602646""]",1,trendae_ae_alternating,BottleneckGenericAE,16,10,5,45.079597,0.865265
trendae_search_r1,GenericAEBackcast_ld2_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,0,42,65.836357,0.973545,17.119993,2936.909912,nan,0.344906,0.229212,5243575,63.30,10,False,False,ReLU,MAX_EPOCHS,45.84768295,45.84768295,55.15244675,9,1.000000,False,"[""54.48683548"", ""49.96699905"", ""50.09992599"", ""47.38017273"", ""47.23781586"", ""48.18250656"", ""47.25887299"", ""47.38159561"", ""46.57392883"", ""45.84768295""]",1,trendae_ae_alternating,GenericAEBackcast,2,5,3,47.171277,0.865737
trendae_search_r1,GenericAEBackcast_ld2_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,1,43,65.207504,1.083982,16.579260,2662.183105,nan,0.367377,0.306359,5243575,62.11,10,False,False,ReLU,MAX_EPOCHS,45.88272095,45.99802017,54.75446701,7,1.002513,False,"[""50.33308792"", ""47.74275589"", ""48.15696716"", ""48.12974548"", ""47.44168854"", ""47.60845184"", ""46.69713211"", ""45.88272095"", ""46.10300827"", ""45.99802017""]",1,trendae_ae_alternating,GenericAEBackcast,2,5,3,47.441689,0.942555
trendae_search_r1,GenericAEBackcast_ld2_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,2,44,66.795357,1.074299,16.632147,3234.384033,nan,0.385810,0.297270,5243575,63.30,10,False,False,ReLU,MAX_EPOCHS,46.84794235,46.84794235,54.88884354,9,1.000000,False,"[""50.57651901"", ""49.24459457"", ""47.14405823"", ""46.92885971"", ""47.36510849"", ""47.16274643"", ""47.36567307"", ""47.15588379"", ""47.20281982"", ""46.84794235""]",1,trendae_ae_alternating,GenericAEBackcast,2,5,3,46.928860,0.927878
trendae_search_r1,GenericAEBackcast_ld2_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,0,42,66.640564,1.098984,16.218256,2844.949219,nan,0.379292,0.295782,5243575,61.99,10,forecast,False,ReLU,MAX_EPOCHS,46.07320786,46.14777374,54.98446274,8,1.001618,False,"[""50.92317963"", ""47.80958176"", ""47.19421768"", ""47.78524399"", ""46.74239349"", ""46.34056854"", ""46.22531509"", ""46.74541855"", ""46.07320786"", ""46.14777374""]",1,trendae_ae_alternating,GenericAEBackcast,2,5,3,46.340569,0.910009
trendae_search_r1,GenericAEBackcast_ld2_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,1,43,66.819160,1.062587,16.301172,2828.208008,nan,0.375926,0.265429,5243575,62.80,10,forecast,False,ReLU,MAX_EPOCHS,45.96114731,46.00175476,55.03906631,8,1.000884,False,"[""50.28321075"", ""47.52489090"", ""48.72710037"", ""47.84317017"", ""47.13944626"", ""46.14610291"", ""47.22237396"", ""46.31336594"", ""45.96114731"", ""46.00175476""]",1,trendae_ae_alternating,GenericAEBackcast,2,5,3,46.146103,0.917724
trendae_search_r1,GenericAEBackcast_ld2_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,2,44,64.367294,0.990801,17.956738,2770.147949,nan,0.339886,0.259844,5243575,62.32,10,forecast,False,ReLU,MAX_EPOCHS,46.25712204,46.85011292,55.11911011,7,1.012819,False,"[""50.66447449"", ""47.84069824"", ""47.12982178"", ""47.16221237"", ""46.56412125"", ""46.90232849"", ""47.00009155"", ""46.25712204"", ""46.26425171"", ""46.85011292""]",1,trendae_ae_alternating,GenericAEBackcast,2,5,3,46.564121,0.919068
trendae_search_r1,GenericAEBackcast_ld2_td5_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,0,42,67.149063,1.338347,16.001219,2484.024902,nan,0.470196,0.507029,5246145,63.63,10,False,False,ReLU,MAX_EPOCHS,45.97933578,46.18467331,55.51960373,8,1.004466,False,"[""51.46566772"", ""48.13788223"", ""48.10683823"", ""47.27523041"", ""46.72634125"", ""47.14075851"", ""46.01570129"", ""46.85256958"", ""45.97933578"", ""46.18467331""]",1,trendae_ae_alternating,GenericAEBackcast,2,5,5,46.726341,0.907913
trendae_search_r1,GenericAEBackcast_ld2_td5_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,1,43,66.583214,1.427171,16.985218,2587.540527,nan,0.504931,0.752601,5246145,62.22,10,False,False,ReLU,MAX_EPOCHS,45.04967117,46.86146927,55.28116226,4,1.040218,False,"[""51.35182953"", ""49.45149994"", ""48.58253479"", ""47.79145813"", ""45.04967117"", ""45.98765564"", ""46.28523254"", ""45.96501541"", ""46.08065033"", ""46.86146927""]",1,trendae_ae_alternating,GenericAEBackcast,2,5,5,45.049671,0.877275
trendae_search_r1,GenericAEBackcast_ld2_td5_ttd5_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,2,44,66.319031,0.958992,16.533670,2700.727783,nan,0.353032,0.226314,5246145,63.14,10,False,False,ReLU,MAX_EPOCHS,46.00878525,46.00878525,54.28121567,9,1.000000,False,"[""52.08720779"", ""49.90795135"", ""48.07111740"", ""47.97599411"", ""47.68080139"", ""47.33761215"", ""46.90613174"", ""46.15204620"", ""46.19761276"", ""46.00878525""]",1,trendae_ae_alternating,GenericAEBackcast,2,5,5,47.337612,0.908815
trendae_search_r1,GenericAEBackcast_ld2_td5_ttd5_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,0,42,64.545158,0.882121,15.789886,2364.920654,nan,0.329226,0.199197,5246145,61.69,10,forecast,False,ReLU,MAX_EPOCHS,45.30149078,45.52938080,55.13732910,6,1.005031,False,"[""51.10169601"", ""48.58376312"", ""47.13088989"", ""46.96479034"", ""46.39242172"", ""46.19316483"", ""45.30149078"", ""45.38268661"", ""45.53752518"", ""45.52938080""]",1,trendae_ae_alternating,GenericAEBackcast,2,5,5,46.193165,0.903946
trendae_search_r1,GenericAEBackcast_ld2_td5_ttd5_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,1,43,65.306732,0.966879,15.658587,2257.844727,nan,0.359528,0.255279,5246145,63.22,10,forecast,False,ReLU,MAX_EPOCHS,45.80364990,45.80364990,55.27498627,9,1.000000,False,"[""50.21375275"", ""48.29946899"", ""47.76227570"", ""46.59823608"", ""46.33876801"", ""45.85048676"", ""45.85543442"", ""46.43469238"", ""45.99275208"", ""45.80364990""]",1,trendae_ae_alternating,GenericAEBackcast,2,5,5,45.850487,0.913106
trendae_search_r1,GenericAEBackcast_ld2_td5_ttd5_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,2,44,67.771461,1.105801,16.322514,3249.501221,nan,0.393833,0.314050,5246145,61.32,10,forecast,False,ReLU,MAX_EPOCHS,45.10256195,45.96721649,54.40269852,5,1.019171,False,"[""50.28507233"", ""48.05512238"", ""49.23866272"", ""47.13244629"", ""46.51736832"", ""45.10256195"", ""45.24662018"", ""45.93521500"", ""45.27014160"", ""45.96721649""]",1,trendae_ae_alternating,GenericAEBackcast,2,5,5,45.102562,0.896937
trendae_search_r1,GenericAEBackcast_ld8_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,0,42,65.488220,1.108883,14.725120,2288.416992,nan,0.376852,0.310647,5292595,62.98,10,False,False,ReLU,MAX_EPOCHS,44.51874924,44.82272720,54.10118866,4,1.006828,False,"[""48.88495636"", ""47.02335358"", ""45.94594574"", ""45.51746750"", ""44.51874924"", ""44.61249924"", ""44.92091751"", ""44.52318573"", ""44.56362915"", ""44.82272720""]",1,trendae_ae_alternating,GenericAEBackcast,8,5,3,44.518749,0.910684
trendae_search_r1,GenericAEBackcast_ld8_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,1,43,65.755432,0.957554,14.463906,2152.637451,nan,0.363587,0.265954,5292595,62.24,10,False,False,ReLU,MAX_EPOCHS,44.91223526,45.32048035,54.25500870,4,1.009090,False,"[""53.37576294"", ""48.01856613"", ""46.88122940"", ""47.42734909"", ""44.91223526"", ""45.54127121"", ""45.07594681"", ""45.71019745"", ""45.33497620"", ""45.32048035""]",1,trendae_ae_alternating,GenericAEBackcast,8,5,3,44.912235,0.841435
trendae_search_r1,GenericAEBackcast_ld8_td5_ttd3_ag0,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,2,44,65.901199,0.965619,15.144703,2416.742676,nan,0.371321,0.268603,5292595,62.28,10,False,False,ReLU,MAX_EPOCHS,44.43786621,44.87623596,54.66591263,4,1.009865,False,"[""50.72515106"", ""47.16712952"", ""46.12167740"", ""44.98352814"", ""44.43786621"", ""45.04974365"", ""45.46158600"", ""44.75989532"", ""47.02252579"", ""44.87623596""]",1,trendae_ae_alternating,GenericAEBackcast,8,5,3,44.437866,0.876052
trendae_search_r1,GenericAEBackcast_ld8_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,0,42,64.790535,1.017121,14.929648,2185.274658,nan,0.351308,0.259089,5292595,62.01,10,forecast,False,ReLU,MAX_EPOCHS,44.39861679,44.39861679,54.29835892,9,1.000000,False,"[""49.75418091"", ""46.95473862"", ""45.79226303"", ""45.31512451"", ""45.38243103"", ""45.54343033"", ""45.00164413"", ""44.77584457"", ""45.24251938"", ""44.39861679""]",1,trendae_ae_alternating,GenericAEBackcast,8,5,3,45.302661,0.910530
trendae_search_r1,GenericAEBackcast_ld8_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,1,43,65.478455,1.004635,14.923415,2425.199219,nan,0.353394,0.258972,5292595,63.61,10,forecast,False,ReLU,MAX_EPOCHS,44.66083908,44.66998672,54.04759216,7,1.000205,False,"[""50.07328415"", ""47.18487549"", ""46.58329773"", ""46.38542938"", ""45.58801651"", ""45.50337982"", ""45.59670258"", ""44.66083908"", ""45.63147354"", ""44.66998672""]",1,trendae_ae_alternating,GenericAEBackcast,8,5,3,45.503380,0.908736
trendae_search_r1,GenericAEBackcast_ld8_td5_ttd3_agF,trendae_search_round1,"['TrendAE', 'GenericAEBackcast']",Weather-96,144,96,192,10,1,True,2,44,64.630394,0.901935,15.484391,2447.155273,nan,0.326131,0.205652,5292595,61.72,10,forecast,False,ReLU,MAX_EPOCHS,44.55541229,45.26124573,54.51934814,6,1.015842,False,"[""51.12916183"", ""47.12942123"", ""46.08436966"", ""46.39744186"", ""45.26406097"", ""44.89851379"", ""44.55541229"", ""45.51444244"", ""45.13470840"", ""45.26124573""]",1,trendae_ae_alternating,GenericAEBackcast,8,5,3,44.898514,0.878139
