experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,latent_dim_cfg,thetas_dim_cfg
ae_pure_r1,BottleneckGenericAE_ld8_td5_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,75.418594,4.442914,43.681633,28056.712891,nan,1.903779,138.981171,1893570,256,80.30,8,False,False,ReLU,MAX_EPOCHS,56.23404694,56.23404694,66.23748016,7,1.000000,False,"[""103.30718994"", ""85.29783630"", ""76.11848450"", ""70.69709778"", ""67.53448486"", ""64.04962158"", ""62.03217697"", ""56.23404694""]",1,BottleneckGenericAE,8,5
ae_pure_r1,BottleneckGenericAE_ld4_td3_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,70.072044,2.240331,31.377186,4822.752930,nan,0.927209,4.816033,1857030,256,80.81,8,forecast,False,ReLU,MAX_EPOCHS,49.15231705,49.15231705,58.90462875,7,1.000000,False,"[""59.52769852"", ""55.04317474"", ""54.21066284"", ""51.57019806"", ""51.20278168"", ""50.10412979"", ""49.16296387"", ""49.15231705""]",1,BottleneckGenericAE,4,3
ae_pure_r1,BottleneckGenericAE_ld8_td3_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,67.351936,1.589704,30.421780,5336.669434,nan,0.638342,1.953152,1877550,256,82.02,8,forecast,False,ReLU,MAX_EPOCHS,49.05965805,49.05965805,59.47164917,7,1.000000,False,"[""59.28787994"", ""55.29799652"", ""52.60751343"", ""51.39166260"", ""50.38125992"", ""51.22241211"", ""50.11459732"", ""49.05965805""]",1,BottleneckGenericAE,8,3
ae_pure_r1,BottleneckGenericAE_ld4_td3_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,67.381470,1.562565,28.152189,4537.400879,nan,0.617749,2.069941,1857030,256,79.57,8,forecast,False,ReLU,MAX_EPOCHS,48.80456543,49.00209427,58.53367996,6,1.004047,False,"[""59.23148346"", ""54.59300995"", ""52.12824249"", ""50.73125458"", ""49.59848022"", ""49.35223770"", ""48.80456543"", ""49.00209427""]",1,BottleneckGenericAE,4,3
ae_pure_r1,BottleneckGenericAE_ld8_td3_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,69.362701,2.085380,29.467793,4761.370605,nan,0.862022,5.529021,1877550,256,79.59,8,forecast,False,ReLU,MAX_EPOCHS,49.20162964,49.20162964,59.72614288,7,1.000000,False,"[""61.04457474"", ""56.47161102"", ""54.28436279"", ""52.43059158"", ""51.46301270"", ""50.56351471"", ""50.09173203"", ""49.20162964""]",1,BottleneckGenericAE,8,3
ae_pure_r1,BottleneckGenericAE_ld4_td3_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,67.932297,2.000285,34.227837,6386.157227,nan,0.828255,9.681372,1857030,256,77.98,8,forecast,False,ReLU,MAX_EPOCHS,49.05804825,49.05804825,59.25564575,7,1.000000,False,"[""58.34986115"", ""54.72716141"", ""52.07063675"", ""51.73806000"", ""50.59117508"", ""50.20690536"", ""50.19091797"", ""49.05804825""]",1,BottleneckGenericAE,4,3
ae_pure_r1,BottleneckGenericAE_ld8_td3_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,67.841873,1.579269,31.562822,5118.552246,nan,0.637054,1.720293,1877550,256,79.57,8,forecast,False,ReLU,MAX_EPOCHS,48.89807129,48.89807129,58.94725800,7,1.000000,False,"[""61.99710846"", ""56.83382034"", ""53.93444824"", ""52.05901337"", ""50.98128510"", ""50.06377792"", ""49.42826462"", ""48.89807129""]",1,BottleneckGenericAE,8,3
ae_pure_r1,BottleneckGenericAE_ld4_td5_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,71.860115,2.990766,34.099613,16147.968750,nan,1.229348,70.112396,1873050,256,80.34,8,False,False,ReLU,MAX_EPOCHS,51.70197296,51.70197296,61.71623611,7,1.000000,False,"[""99.67488098"", ""82.93620300"", ""71.26171875"", ""64.13191223"", ""60.89323807"", ""54.86252594"", ""52.75534821"", ""51.70197296""]",1,BottleneckGenericAE,4,5
ae_pure_r1,BottleneckGenericAE_ld8_td3_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,90.697250,10.683380,87.875328,129541.390625,nan,4.784629,719.179993,1877550,256,80.97,8,False,False,ReLU,MAX_EPOCHS,75.41881561,75.41881561,82.98831940,7,1.000000,False,"[""115.23433685"", ""106.22666168"", ""99.27257538"", ""93.57233429"", ""87.42622375"", ""81.48980713"", ""77.73835754"", ""75.41881561""]",1,BottleneckGenericAE,8,3
ae_pure_r1,BottleneckGenericAE_ld4_td5_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,73.169388,3.791401,39.822880,25629.496094,nan,1.609184,126.642990,1873050,256,79.29,8,False,False,ReLU,MAX_EPOCHS,56.43615723,56.43615723,65.23495483,7,1.000000,False,"[""98.66004944"", ""87.72376251"", ""76.11875916"", ""68.61257935"", ""64.49993134"", ""59.40114212"", ""58.08071136"", ""56.43615723""]",1,BottleneckGenericAE,4,5
ae_pure_r1,BottleneckGenericAE_ld8_td3_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,88.418900,9.254685,74.702408,96713.890625,nan,4.068122,535.005188,1877550,256,79.01,8,False,False,ReLU,MAX_EPOCHS,70.78610229,70.78610229,80.05535889,7,1.000000,False,"[""110.53530121"", ""99.03987885"", ""90.52967072"", ""86.06948853"", ""82.88855743"", ""79.49657440"", ""75.22812653"", ""70.78610229""]",1,BottleneckGenericAE,8,3
ae_pure_r1,BottleneckGenericAE_ld4_td5_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,81.120750,6.855179,62.537647,64760.484375,nan,3.011058,346.633667,1873050,256,80.03,8,False,False,ReLU,MAX_EPOCHS,64.98019409,64.98019409,73.95493317,7,1.000000,False,"[""98.01264191"", ""86.04042816"", ""81.83848572"", ""79.48896027"", ""77.18562317"", ""74.18003845"", ""68.88613892"", ""64.98019409""]",1,BottleneckGenericAE,4,5
ae_pure_r1,BottleneckGenericAE_ld8_td3_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,82.505165,7.796607,69.603386,96863.257812,nan,3.453782,532.585327,1877550,256,80.51,8,False,False,ReLU,MAX_EPOCHS,65.81122589,65.81122589,74.42465210,7,1.000000,False,"[""106.24952698"", ""94.86875916"", ""86.84925079"", ""80.99670410"", ""76.11729431"", ""70.83228302"", ""66.45816803"", ""65.81122589""]",1,BottleneckGenericAE,8,3
ae_pure_r1,BottleneckGenericAE_ld4_td5_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,67.041748,1.459534,27.207485,4125.810059,nan,0.570164,0.948756,1873050,256,78.47,8,forecast,False,ReLU,MAX_EPOCHS,47.47393799,47.47393799,58.02024460,7,1.000000,False,"[""57.26595306"", ""52.72180939"", ""50.58536530"", ""49.45333481"", ""48.65533829"", ""48.53091431"", ""47.86077881"", ""47.47393799""]",1,BottleneckGenericAE,4,5
ae_pure_r1,BottleneckGenericAE_ld4_td10_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,67.472725,1.466367,23.388874,3383.336914,nan,0.581008,1.297336,1913100,256,78.32,8,forecast,False,ReLU,MAX_EPOCHS,45.83911133,45.94003677,56.88037872,6,1.002202,False,"[""53.56043243"", ""50.39188766"", ""48.94884872"", ""47.68015671"", ""46.46992493"", ""46.99957275"", ""45.83911133"", ""45.94003677""]",1,BottleneckGenericAE,4,10
ae_pure_r1,BottleneckGenericAE_ld4_td5_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,68.058723,1.500705,23.531847,3442.809082,nan,0.587677,1.191273,1873050,256,79.14,8,forecast,False,ReLU,MAX_EPOCHS,46.79593658,46.79593658,58.59675598,7,1.000000,False,"[""59.51810455"", ""53.16313934"", ""51.43965530"", ""50.09119415"", ""49.03388214"", ""48.20095444"", ""47.57685089"", ""46.79593658""]",1,BottleneckGenericAE,4,5
ae_pure_r1,BottleneckGenericAE_ld4_td10_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,68.680183,1.672193,21.586977,3186.150635,nan,0.667384,1.489696,1913100,256,79.68,8,forecast,False,ReLU,MAX_EPOCHS,46.49878311,46.49878311,56.75558472,7,1.000000,False,"[""55.22827911"", ""50.47616196"", ""49.31040573"", ""47.85839844"", ""47.42575455"", ""47.28049469"", ""46.58487320"", ""46.49878311""]",1,BottleneckGenericAE,4,10
ae_pure_r1,BottleneckGenericAE_ld4_td5_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,69.333992,1.828412,25.501471,3807.667480,nan,0.730866,2.027068,1873050,256,78.85,8,forecast,False,ReLU,MAX_EPOCHS,48.19942474,48.19942474,59.34861374,7,1.000000,False,"[""57.65793991"", ""52.82664871"", ""51.03869629"", ""49.36952209"", ""49.14098358"", ""48.45309830"", ""48.67435074"", ""48.19942474""]",1,BottleneckGenericAE,4,5
ae_pure_r1,BottleneckGenericAE_ld4_td10_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,66.845741,1.352566,23.036795,3549.226074,nan,0.527498,0.712549,1913100,256,79.04,8,forecast,False,ReLU,MAX_EPOCHS,44.76712036,44.76712036,56.51956177,7,1.000000,False,"[""56.95498657"", ""50.39139557"", ""48.42032242"", ""47.77251053"", ""47.04999924"", ""46.19403458"", ""45.59977341"", ""44.76712036""]",1,BottleneckGenericAE,4,10
ae_pure_r1,BottleneckGenericAE_ld4_td8_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,71.842018,2.907831,34.969555,13598.369141,nan,1.174712,52.032860,1897080,256,80.93,8,False,False,ReLU,MAX_EPOCHS,51.36914825,51.36914825,62.65539551,7,1.000000,False,"[""94.12493896"", ""77.74341583"", ""66.46366882"", ""60.22457886"", ""57.55776215"", ""55.09906006"", ""52.92420197"", ""51.36914825""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td10_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,69.412491,2.158817,27.176390,6304.952148,nan,0.861054,17.969334,1913100,256,81.82,8,False,False,ReLU,MAX_EPOCHS,48.94430923,48.94430923,59.48157501,7,1.000000,False,"[""85.21356201"", ""72.07386780"", ""62.48342133"", ""56.02679443"", ""53.14872360"", ""52.44750214"", ""50.64720917"", ""48.94430923""]",1,BottleneckGenericAE,4,10
ae_pure_r1,BottleneckGenericAE_ld4_td8_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,77.198776,4.762868,43.667179,35637.035156,nan,2.054107,187.670868,1897080,256,81.31,8,False,False,ReLU,MAX_EPOCHS,58.42860031,58.42860031,67.46302795,7,1.000000,False,"[""90.52375793"", ""77.07560730"", ""72.95542145"", ""68.95981598"", ""64.00505066"", ""60.79866409"", ""59.31341553"", ""58.42860031""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td10_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,70.140205,2.738325,30.610050,13666.097656,nan,1.149923,60.776745,1913100,256,80.13,8,False,False,ReLU,MAX_EPOCHS,51.26770782,51.26770782,60.95689011,7,1.000000,False,"[""82.38369751"", ""71.18601990"", ""66.42695618"", ""64.08065033"", ""60.47969818"", ""58.19283295"", ""53.56922150"", ""51.26770782""]",1,BottleneckGenericAE,4,10
ae_pure_r1,BottleneckGenericAE_ld4_td8_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,72.456970,3.812121,39.716064,24184.300781,nan,1.544468,117.753967,1897080,256,80.21,8,False,False,ReLU,MAX_EPOCHS,53.35706329,53.43377686,62.55500793,6,1.001438,False,"[""87.81813812"", ""73.71066284"", ""68.82107544"", ""64.77283478"", ""59.17769623"", ""55.53218842"", ""53.35706329"", ""53.43377686""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td10_ag0,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,70.880737,3.030146,33.873329,9125.055664,nan,1.199729,29.404425,1913100,256,79.90,8,False,False,ReLU,MAX_EPOCHS,50.43186569,50.51631927,58.96303177,6,1.001675,False,"[""94.69003296"", ""79.73416138"", ""74.52169800"", ""68.53859711"", ""64.06867981"", ""56.04123688"", ""50.43186569"", ""50.51631927""]",1,BottleneckGenericAE,4,10
ae_pure_r1,BottleneckGenericAE_ld4_td8_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,68.589844,1.608364,24.393559,3788.498291,nan,0.630157,1.369681,1897080,256,79.20,8,forecast,False,ReLU,MAX_EPOCHS,46.22472763,46.22472763,57.83180618,7,1.000000,False,"[""55.11591721"", ""50.75162506"", ""49.06731415"", ""48.09842682"", ""48.45280457"", ""46.80764008"", ""46.89704895"", ""46.22472763""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td8_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,68.589844,1.608364,24.393559,3788.498291,nan,0.630157,1.369681,1897080,256,78.72,8,forecast,False,ReLU,MAX_EPOCHS,46.22472763,46.22472763,57.83180618,7,1.000000,False,"[""55.11591721"", ""50.75162506"", ""49.06731415"", ""48.09842682"", ""48.45280457"", ""46.80764008"", ""46.89704895"", ""46.22472763""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td8_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.632164,1.314497,20.692310,3012.573730,nan,0.517012,0.763878,1897080,256,80.84,8,forecast,False,ReLU,MAX_EPOCHS,46.20228195,46.20228195,56.87867355,7,1.000000,False,"[""54.21070480"", ""50.39379120"", ""49.06856155"", ""48.09069061"", ""48.56419373"", ""47.59146500"", ""46.76101685"", ""46.20228195""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td8_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.632164,1.314497,20.692310,3012.573730,nan,0.517012,0.763878,1897080,256,80.32,8,forecast,False,ReLU,MAX_EPOCHS,46.20228195,46.20228195,56.87867355,7,1.000000,False,"[""54.21070480"", ""50.39379120"", ""49.06856155"", ""48.09069061"", ""48.56419373"", ""47.59146500"", ""46.76101685"", ""46.20228195""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td8_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,66.818657,1.604208,26.752790,3788.668457,nan,0.642190,1.523061,1897080,256,81.02,8,forecast,False,ReLU,MAX_EPOCHS,46.33368683,46.33368683,57.46766281,7,1.000000,False,"[""55.92644119"", ""50.58763123"", ""48.66008377"", ""48.72884369"", ""47.64525223"", ""47.06741714"", ""46.94609451"", ""46.33368683""]",1,BottleneckGenericAE,4,8
ae_pure_r1,BottleneckGenericAE_ld4_td8_agF,ae_pure_round1,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,66.818657,1.604208,26.752790,3788.668457,nan,0.642190,1.523061,1897080,256,81.72,8,forecast,False,ReLU,MAX_EPOCHS,46.33368683,46.33368683,57.46766281,7,1.000000,False,"[""55.92644119"", ""50.58763123"", ""48.66008377"", ""48.72884369"", ""47.64525223"", ""47.06741714"", ""46.94609451"", ""46.33368683""]",1,BottleneckGenericAE,4,8
ae_pure_r2,GenericAE_ld2_td5_ag0,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,0,42,65.401253,1.103728,16.243971,2573.690918,nan,0.408885,0.382455,3297300,256,144.27,15,False,False,ReLU,MAX_EPOCHS,43.30668640,43.74538803,53.67823410,8,1.010130,False,"[""66.77609253"", ""48.44589996"", ""46.15280151"", ""46.23072433"", ""44.91512299"", ""43.88517761"", ""45.64829254"", ""45.41128540"", ""43.30668640"", ""44.74904633"", ""44.12415314"", ""43.70740509"", ""43.99849319"", ""44.21617508"", ""43.74538803""]",2,GenericAE,2,5
ae_pure_r2,BottleneckGenericAE_ld16_td10_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,66.063049,1.291216,21.328199,3135.144043,nan,0.508674,0.681160,1974660,256,145.69,15,forecast,False,ReLU,MAX_EPOCHS,44.04595184,44.16711426,55.24385452,11,1.002751,False,"[""59.12772369"", ""50.44087601"", ""49.15109253"", ""48.52539444"", ""46.80300140"", ""46.05268478"", ""46.37340927"", ""45.17391205"", ""45.32394409"", ""45.16512680"", ""44.24459457"", ""44.04595184"", ""44.61777496"", ""44.37797546"", ""44.16711426""]",2,BottleneckGenericAE,16,10
ae_pure_r2,GenericAE_ld2_td5_ag0,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.261604,1.460350,20.537685,3266.270508,nan,0.523447,0.793853,3297300,256,150.51,15,False,False,ReLU,MAX_EPOCHS,43.19589996,43.64772415,53.38073349,8,1.010460,False,"[""70.75476837"", ""51.51531219"", ""47.19617844"", ""44.66194153"", ""44.29045105"", ""46.37442398"", ""45.02774811"", ""44.23643875"", ""43.19589996"", ""44.10357666"", ""44.29233551"", ""44.37696075"", ""44.32191086"", ""43.63436508"", ""43.64772415""]",2,GenericAE,2,5
ae_pure_r2,BottleneckGenericAE_ld16_td10_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,67.523712,1.345348,18.589241,2577.895264,nan,0.523192,0.718826,1974660,256,150.67,15,forecast,False,ReLU,MAX_EPOCHS,44.22578049,44.22578049,55.48880768,14,1.000000,False,"[""58.25178146"", ""52.37214279"", ""49.45854950"", ""47.57477570"", ""47.00263596"", ""46.80989075"", ""45.85298920"", ""45.23029709"", ""45.10380554"", ""45.16193008"", ""44.60660553"", ""44.51729202"", ""44.25806808"", ""44.67857361"", ""44.22578049""]",2,BottleneckGenericAE,16,10
ae_pure_r2,GenericAE_ld2_td5_ag0,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,2,44,66.096809,1.111790,16.338165,2613.570312,nan,0.421693,0.419328,3297300,256,147.55,15,False,False,ReLU,MAX_EPOCHS,43.17045975,44.47227859,53.81164551,7,1.030155,False,"[""59.66526031"", ""47.52552414"", ""45.62099457"", ""44.81000137"", ""45.12879181"", ""44.26398849"", ""44.02774429"", ""43.17045975"", ""44.33200073"", ""44.13986969"", ""43.67406464"", ""44.76902771"", ""44.40581131"", ""45.14331055"", ""44.47227859""]",2,GenericAE,2,5
ae_pure_r2,BottleneckGenericAE_ld16_td10_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,65.809288,1.167665,20.381258,2996.293701,nan,0.448649,0.504771,1974660,256,148.52,15,forecast,False,ReLU,MAX_EPOCHS,43.06742859,43.06742859,54.72348404,14,1.000000,False,"[""57.65576172"", ""50.36868286"", ""48.84151840"", ""47.11226654"", ""46.35511780"", ""45.94277573"", ""45.14064407"", ""44.67231369"", ""44.82092285"", ""44.26451874"", ""43.75335693"", ""43.68432617"", ""44.19697952"", ""43.61043549"", ""43.06742859""]",2,BottleneckGenericAE,16,10
ae_pure_r2,GenericAE_ld2_td5_agF,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,0,42,64.870186,1.161930,16.393627,2365.466553,nan,0.434270,0.453334,3297300,256,151.09,15,forecast,False,ReLU,MAX_EPOCHS,43.54468536,44.01777267,54.65726852,12,1.010864,False,"[""53.54634857"", ""48.90522385"", ""46.89867401"", ""46.29646683"", ""44.50916290"", ""44.73630905"", ""45.50011444"", ""44.85705566"", ""44.31393433"", ""44.49248123"", ""44.70144653"", ""44.07866287"", ""43.54468536"", ""44.45392227"", ""44.01777267""]",2,GenericAE,2,5
ae_pure_r2,BottleneckGenericAE_ld16_td10_ag0,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,65.808899,1.441095,20.052641,2924.161621,nan,0.578904,1.104223,1974660,256,149.34,15,False,False,ReLU,MAX_EPOCHS,44.22360229,44.22360229,55.36442947,14,1.000000,False,"[""89.33499908"", ""75.24265289"", ""70.54679871"", ""63.74926758"", ""58.80841827"", ""54.03014374"", ""49.31303787"", ""48.13356018"", ""47.39994049"", ""46.06074524"", ""45.32005310"", ""45.25562668"", ""44.46347046"", ""44.58940125"", ""44.22360229""]",2,BottleneckGenericAE,16,10
ae_pure_r2,GenericAE_ld2_td5_agF,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,1,43,65.928070,1.271153,16.428123,2725.014160,nan,0.481631,0.690514,3297300,256,149.32,15,forecast,False,ReLU,MAX_EPOCHS,43.79358673,44.74902725,54.23017120,13,1.021817,False,"[""54.90908813"", ""49.15710831"", ""45.30085754"", ""45.04798508"", ""44.52257538"", ""44.84341431"", ""44.50251007"", ""44.50892639"", ""44.35108185"", ""43.99215317"", ""44.06964111"", ""43.90559769"", ""44.19020844"", ""43.79358673"", ""44.74902725""]",2,GenericAE,2,5
ae_pure_r2,BottleneckGenericAE_ld16_td10_ag0,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.792747,1.250233,18.916208,2980.488770,nan,0.492484,0.644029,1974660,256,148.44,15,False,False,ReLU,MAX_EPOCHS,43.85267639,44.81903076,55.28718948,13,1.022036,False,"[""82.58063507"", ""68.19081879"", ""61.33473587"", ""58.57018280"", ""55.52695465"", ""54.84767914"", ""52.35266113"", ""47.49557495"", ""46.34308243"", ""45.13582993"", ""45.52217484"", ""44.65603638"", ""44.25447083"", ""43.85267639"", ""44.81903076""]",2,BottleneckGenericAE,16,10
ae_pure_r2,GenericAE_ld2_td5_agF,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,2,44,66.032417,1.361621,17.323429,2609.923584,nan,0.532194,0.975234,3297300,256,151.02,15,forecast,False,ReLU,MAX_EPOCHS,44.54743195,45.90501022,55.08138657,10,1.030475,False,"[""51.85735321"", ""48.58057785"", ""46.15060806"", ""46.17457581"", ""46.41764450"", ""45.37516022"", ""44.74760056"", ""44.79078674"", ""44.94231033"", ""44.77619934"", ""44.54743195"", ""45.25597382"", ""45.22811508"", ""44.91551208"", ""45.90501022""]",2,GenericAE,2,5
ae_pure_r2,BottleneckGenericAE_ld16_td10_ag0,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,65.873680,1.315471,18.518957,2660.110596,nan,0.517584,0.775686,1974660,256,149.65,15,False,False,ReLU,MAX_EPOCHS,44.07048035,44.07048035,54.71627808,14,1.000000,False,"[""81.41268921"", ""73.52171326"", ""66.75971985"", ""59.68419266"", ""53.51191330"", ""49.25731277"", ""48.19876480"", ""47.23777008"", ""45.78739548"", ""44.85887909"", ""44.78752899"", ""45.78023529"", ""45.34622574"", ""44.17797852"", ""44.07048035""]",2,BottleneckGenericAE,16,10
ae_pure_r2,GenericAE_ld4_td5_ag0,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,0,42,65.994606,1.315991,17.423918,2771.717041,nan,0.513471,0.844859,3307560,256,150.89,15,False,False,ReLU,MAX_EPOCHS,43.70682907,44.75173187,53.47542572,7,1.023907,False,"[""70.73713684"", ""49.63284683"", ""46.93621063"", ""45.27774811"", ""44.43225098"", ""45.84933853"", ""44.84310913"", ""43.70682907"", ""44.25644302"", ""44.85701752"", ""43.98657227"", ""44.22153473"", ""44.69926834"", ""45.28866577"", ""44.75173187""]",2,GenericAE,4,5
ae_pure_r2,BottleneckGenericAE_ld16_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,0,42,67.309212,1.280391,20.852713,3134.141357,nan,0.487031,0.605947,1958640,256,150.03,15,forecast,False,ReLU,MAX_EPOCHS,44.02572632,44.02572632,54.96818924,14,1.000000,False,"[""59.90998459"", ""50.85299683"", ""49.85575867"", ""48.26185989"", ""48.18277359"", ""47.48177338"", ""46.53617859"", ""45.94176102"", ""45.87718964"", ""45.41364288"", ""44.85908890"", ""44.88534546"", ""44.88145447"", ""44.43188477"", ""44.02572632""]",2,BottleneckGenericAE,16,8
ae_pure_r2,GenericAE_ld4_td5_ag0,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,1,43,65.671791,1.164743,16.166012,2376.986084,nan,0.435862,0.462185,3307560,256,152.82,15,False,False,ReLU,MAX_EPOCHS,43.55550385,45.31769562,53.30691528,10,1.040459,False,"[""64.94586182"", ""51.02222443"", ""47.98707199"", ""45.93319702"", ""45.20009613"", ""44.04816055"", ""43.86290741"", ""43.85066605"", ""44.14944077"", ""43.98064041"", ""43.55550385"", ""43.64583969"", ""44.16795349"", ""44.92778397"", ""45.31769562""]",2,GenericAE,4,5
ae_pure_r2,BottleneckGenericAE_ld16_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,1,43,66.525589,1.182703,20.740055,3062.737061,nan,0.456398,0.488320,1958640,256,152.68,15,forecast,False,ReLU,MAX_EPOCHS,44.68019485,46.35229492,55.27928925,11,1.037424,False,"[""59.05259323"", ""51.12185669"", ""49.31555557"", ""48.37110138"", ""47.72309875"", ""46.97745895"", ""46.28081512"", ""45.95313644"", ""45.79343414"", ""45.34086609"", ""44.78693771"", ""44.68019485"", ""45.11206055"", ""44.97450256"", ""46.35229492""]",2,BottleneckGenericAE,16,8
ae_pure_r2,GenericAE_ld4_td5_ag0,ae_pure_round2,['GenericAE'],Weather-96,144,96,192,10,1,True,2,44,65.800438,1.146250,16.751076,2588.734375,nan,0.432223,0.475012,3307560,256,151.71,15,False,False,ReLU,MAX_EPOCHS,43.10951614,44.84494781,54.27584076,5,1.040256,False,"[""71.41621399"", ""48.21934509"", ""46.04454803"", ""45.60756302"", ""43.39430618"", ""43.10951614"", ""43.98678207"", ""43.76988602"", ""44.80308533"", ""43.83509064"", ""44.34757996"", ""44.88700485"", ""44.78202438"", ""44.36661530"", ""44.84494781""]",2,GenericAE,4,5
ae_pure_r2,BottleneckGenericAE_ld16_td8_agF,ae_pure_round2,['BottleneckGenericAE'],Weather-96,144,96,192,10,1,True,2,44,66.013145,1.272658,21.379505,3005.278564,nan,0.498187,0.705711,1958640,256,150.73,15,forecast,False,ReLU,MAX_EPOCHS,44.40516663,44.40516663,56.00737762,14,1.000000,False,"[""60.16120148"", ""52.15175629"", ""48.76446915"", ""47.50379181"", ""47.69821930"", ""47.12514114"", ""46.32236481"", ""45.99839020"", ""45.53924561"", ""45.17591476"", ""45.43996429"", ""44.59475708"", ""45.05379105"", ""45.05543900"", ""44.40516663""]",2,BottleneckGenericAE,16,8
