experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,repeats_cfg,meta_predicted_best,meta_convergence_score
v3aelg_stackheight_sweep_weather_r1,Haar_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,4,1,True,1,43,66.563354,1.054256,14.465910,2243.932617,nan,0.387627,0.280143,725766,93.61,15,False,False,ReLU,MAX_EPOCHS,43.34157562,44.73140335,53.49441147,8,1.032067,False,"[""54.57426834"", ""52.26071930"", ""47.49654007"", ""44.63733292"", ""44.87580490"", ""43.66356277"", ""44.02584839"", ""43.81243896"", ""43.34157562"", ""43.63623047"", ""43.94681168"", ""44.76509857"", ""44.33033371"", ""44.47632217"", ""44.73140335""]",1,96,0,3,HaarWaveletV3AELG,eq_fcast,32,2,43.43192192,0.79583150
v3aelg_stackheight_sweep_weather_r1,Haar_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,4,1,True,0,42,65.151100,0.963440,16.048092,2288.282227,nan,0.362993,0.245153,725766,94.67,15,False,False,ReLU,MAX_EPOCHS,43.80411530,44.95989990,53.88039398,6,1.026385,False,"[""62.60798264"", ""51.82960129"", ""47.71964264"", ""45.43768692"", ""45.86417770"", ""45.27860641"", ""43.80411530"", ""44.27394867"", ""44.40279770"", ""44.32575226"", ""43.97226715"", ""44.43852234"", ""44.86223602"", ""44.60756683"", ""44.95989990""]",1,96,0,3,HaarWaveletV3AELG,eq_fcast,32,2,44.58838187,0.71218365
v3aelg_stackheight_sweep_weather_r1,Haar_eq_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,4,1,True,2,44,65.352806,0.949741,15.784408,2136.339844,nan,0.367805,0.264297,725766,93.76,15,False,False,ReLU,MAX_EPOCHS,43.19817352,44.48094177,53.71019745,7,1.029695,False,"[""53.67111969"", ""52.77510452"", ""49.93355560"", ""45.64170074"", ""45.95908737"", ""44.89310074"", ""44.04809570"", ""43.19817352"", ""43.77975464"", ""43.71201324"", ""44.05917358"", ""43.97716904"", ""44.29484940"", ""43.92609024"", ""44.48094177""]",1,96,0,3,HaarWaveletV3AELG,eq_fcast,32,2,44.76220921,0.83400923
v3aelg_stackheight_sweep_weather_r1,Haar_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,6,1,True,0,42,66.476044,0.960815,13.315149,2148.038086,nan,0.363006,0.231941,1088649,95.62,15,False,False,ReLU,MAX_EPOCHS,44.07965469,44.74932480,53.75799561,5,1.015192,False,"[""54.91625214"", ""48.55360413"", ""45.95888519"", ""45.14475632"", ""44.10025406"", ""44.07965469"", ""44.23845291"", ""44.28284836"", ""44.50205994"", ""44.53673935"", ""45.51631165"", ""45.31067276"", ""44.75495148"", ""45.66322708"", ""44.74932480""]",1,96,0,3,HaarWaveletV3AELG,eq_fcast,32,3,43.76843903,0.79700339
v3aelg_stackheight_sweep_weather_r1,Haar_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,6,1,True,1,43,65.925041,0.973841,15.364627,2363.952393,nan,0.366587,0.261993,1088649,97.47,15,False,False,ReLU,MAX_EPOCHS,43.36588287,46.31637955,53.83451462,4,1.068037,False,"[""51.66838837"", ""46.69732285"", ""45.37493896"", ""44.01075745"", ""43.36588287"", ""43.48190689"", ""43.98614502"", ""44.40862656"", ""44.71868896"", ""44.97399521"", ""45.07666397"", ""44.83539581"", ""44.66245651"", ""45.29839706"", ""46.31637955""]",1,96,0,3,HaarWaveletV3AELG,eq_fcast,32,3,43.36588287,0.83931170
v3aelg_stackheight_sweep_weather_r1,Haar_eq_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,6,1,True,2,44,66.431168,0.971636,14.333170,2131.592041,nan,0.356889,0.228127,1088649,97.88,15,False,False,ReLU,MAX_EPOCHS,43.86720276,44.43484116,53.88844681,5,1.012940,False,"[""56.12247467"", ""49.91514969"", ""46.57893372"", ""44.94906235"", ""44.67274475"", ""43.86720276"", ""43.95201874"", ""44.50000381"", ""45.01163483"", ""44.82328415"", ""44.71453857"", ""45.26565552"", ""44.70118713"", ""45.17738342"", ""44.43484116""]",1,96,0,3,HaarWaveletV3AELG,eq_fcast,32,3,43.67478914,0.77820498
v3aelg_stackheight_sweep_weather_r1,Haar_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,8,1,True,0,42,65.376114,0.912843,13.668829,2126.188721,nan,0.339547,0.209649,1451532,96.63,15,False,False,ReLU,MAX_EPOCHS,43.88737488,44.53802490,52.96546936,4,1.014825,False,"[""52.41376495"", ""45.94404984"", ""45.25302887"", ""43.93112183"", ""43.88737488"", ""43.89125824"", ""44.07365036"", ""43.98102951"", ""43.94427109"", ""44.51439285"", ""44.36734009"", ""44.41970062"", ""44.51939392"", ""44.55888748"", ""44.53802490""]",1,96,0,3,HaarWaveletV3AELG,eq_fcast,32,4,43.77069424,0.83509922
v3aelg_stackheight_sweep_weather_r1,Haar_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,8,1,True,1,43,65.927902,1.077778,14.919263,2263.560791,nan,0.390653,0.333523,1451532,97.27,15,False,False,ReLU,MAX_EPOCHS,42.78822708,44.27723694,53.09378052,4,1.034800,False,"[""50.88562775"", ""46.81169510"", ""44.92862320"", ""43.46897507"", ""42.78822708"", ""43.18634796"", ""43.94516373"", ""44.31783676"", ""43.88839340"", ""45.38766861"", ""44.56724548"", ""44.34357834"", ""43.98883438"", ""43.85644531"", ""44.27723694""]",1,96,0,3,HaarWaveletV3AELG,eq_fcast,32,4,42.78822708,0.84087058
v3aelg_stackheight_sweep_weather_r1,Haar_eq_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,8,1,True,2,44,67.079536,0.951023,14.287944,2490.170410,nan,0.350063,0.215597,1451532,96.84,15,False,False,ReLU,MAX_EPOCHS,43.81967545,43.94244385,53.45048141,9,1.002802,False,"[""52.40652466"", ""48.06358337"", ""46.41906357"", ""45.74551010"", ""44.02909470"", ""44.41589355"", ""44.09656906"", ""44.21117783"", ""44.11676407"", ""43.81967545"", ""44.49947357"", ""44.10514069"", ""44.20742035"", ""43.94199371"", ""43.94244385""]",1,96,0,3,HaarWaveletV3AELG,eq_fcast,32,4,44.02909470,0.84014529
v3aelg_stackheight_sweep_weather_r1,Haar_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,10,1,True,0,42,65.064903,0.898224,13.699754,2154.646729,nan,0.327663,0.204369,1814415,98.91,15,False,False,ReLU,MAX_EPOCHS,43.47725296,44.10747147,53.05699158,8,1.014495,False,"[""50.91269684"", ""46.96323013"", ""43.96084213"", ""43.58616257"", ""43.48842621"", ""43.62348175"", ""43.93386841"", ""43.53025436"", ""43.47725296"", ""44.27603912"", ""44.64149857"", ""44.54930878"", ""44.55248260"", ""44.08300400"", ""44.10747147""]",1,96,0,3,HaarWaveletV3AELG,eq_fcast,32,5,43.38677917,0.85217994
v3aelg_stackheight_sweep_weather_r1,Haar_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,10,1,True,1,43,64.960358,0.851213,14.024796,2204.157715,nan,0.313246,0.184162,1814415,97.02,15,False,False,ReLU,MAX_EPOCHS,43.67055511,43.67055511,53.13010406,14,1.000000,False,"[""49.97696686"", ""45.80775070"", ""45.57051849"", ""45.45235062"", ""44.26552200"", ""43.69390488"", ""44.00782394"", ""43.99321365"", ""44.10683441"", ""44.53934860"", ""44.16754913"", ""44.45449829"", ""44.43186951"", ""44.35219193"", ""43.67055511""]",1,96,0,3,HaarWaveletV3AELG,eq_fcast,32,5,43.69390488,0.87428085
v3aelg_stackheight_sweep_weather_r1,Haar_eq_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,10,1,True,2,44,66.648170,1.087541,15.361087,2283.736816,nan,0.391161,0.291086,1814415,98.35,15,False,False,ReLU,MAX_EPOCHS,43.36576462,44.59688187,52.92776108,5,1.028389,False,"[""50.63993454"", ""45.96813202"", ""44.93109131"", ""43.82899094"", ""44.88839340"", ""43.36576462"", ""43.84791183"", ""44.14551163"", ""44.28187180"", ""45.17019653"", ""44.61188507"", ""45.29543686"", ""45.04251862"", ""44.17542648"", ""44.59688187""]",1,96,0,3,HaarWaveletV3AELG,eq_fcast,32,5,43.36576462,0.85635507
v3aelg_stackheight_sweep_weather_r1,Haar_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,4,1,True,0,42,66.479973,0.921996,14.790049,2381.328369,nan,0.351068,0.220808,721670,94.42,15,False,False,ReLU,MAX_EPOCHS,43.81169891,44.12730789,53.64749908,10,1.007204,False,"[""73.92352295"", ""51.87456512"", ""50.23588562"", ""47.87417221"", ""45.12962723"", ""45.41268158"", ""44.31595612"", ""44.20581055"", ""44.12308502"", ""43.97800064"", ""43.81169891"", ""44.17427063"", ""44.27177048"", ""44.21494293"", ""44.12730789""]",1,94,0,3,HaarWaveletV3AELG,lt_fcast,32,2,44.28190256,0.59902316
v3aelg_stackheight_sweep_weather_r1,Haar_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,4,1,True,1,43,65.359024,1.121979,14.054255,2079.531738,nan,0.378918,0.385253,721670,95.22,15,False,False,ReLU,MAX_EPOCHS,43.55947495,45.20866013,53.95554352,4,1.037861,False,"[""54.65843582"", ""51.08188248"", ""48.34765625"", ""44.62279510"", ""43.55947495"", ""43.64705658"", ""44.05818176"", ""43.83979416"", ""44.81121445"", ""44.75709915"", ""44.56066895"", ""44.50328827"", ""44.23147964"", ""44.51925278"", ""45.20866013""]",1,94,0,3,HaarWaveletV3AELG,lt_fcast,32,2,43.21836105,0.79069883
v3aelg_stackheight_sweep_weather_r1,Haar_lt_fcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,4,1,True,2,44,66.579399,1.023595,14.315048,2347.864258,nan,0.377332,0.277802,721670,95.01,15,False,False,ReLU,MAX_EPOCHS,43.44699097,44.95646667,53.64236069,8,1.034743,False,"[""61.76984406"", ""51.39969635"", ""47.06689835"", ""45.47247314"", ""44.79312515"", ""44.05125046"", ""43.57234192"", ""44.65952682"", ""43.44699097"", ""43.70118713"", ""43.87522507"", ""44.61883163"", ""45.10581970"", ""44.19636154"", ""44.95646667""]",1,94,0,3,HaarWaveletV3AELG,lt_fcast,32,2,43.63773253,0.70645690
v3aelg_stackheight_sweep_weather_r1,Haar_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,6,1,True,0,42,66.283829,1.004852,15.383204,2689.704102,nan,0.359446,0.250743,1082505,97.29,15,False,False,ReLU,MAX_EPOCHS,43.65525055,44.69512939,53.42184448,5,1.023820,False,"[""55.82147217"", ""51.77980804"", ""45.58623886"", ""44.61237717"", ""43.80933762"", ""43.65525055"", ""43.98809814"", ""44.29381180"", ""43.85248566"", ""44.20936203"", ""44.61275101"", ""44.22381973"", ""43.93326569"", ""45.02833939"", ""44.69512939""]",1,94,0,3,HaarWaveletV3AELG,lt_fcast,32,3,43.06066892,0.77139974
v3aelg_stackheight_sweep_weather_r1,Haar_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,6,1,True,1,43,66.810242,1.024968,14.641035,2373.627930,nan,0.374549,0.250598,1082505,96.40,15,False,False,ReLU,MAX_EPOCHS,43.87612152,44.87934875,53.43702316,7,1.022865,False,"[""52.48347092"", ""47.81560135"", ""46.63029480"", ""45.44512558"", ""44.49155426"", ""44.17205048"", ""44.63518143"", ""43.87612152"", ""44.47753906"", ""44.74161148"", ""45.54344940"", ""44.80808640"", ""44.64499283"", ""44.23757172"", ""44.87934875""]",1,94,0,3,HaarWaveletV3AELG,lt_fcast,32,3,44.17205048,0.84163737
v3aelg_stackheight_sweep_weather_r1,Haar_lt_fcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,6,1,True,2,44,66.550407,0.981491,13.909611,2315.890381,nan,0.353966,0.229010,1082505,97.90,15,False,False,ReLU,MAX_EPOCHS,43.78504944,45.02470016,53.52822495,7,1.028312,False,"[""53.38386917"", ""49.76135635"", ""46.10405350"", ""44.80622864"", ""44.14593506"", ""44.28464890"", ""44.53957367"", ""43.78504944"", ""44.53580475"", ""44.05677795"", ""44.39580536"", ""45.05492783"", ""45.29835129"", ""44.63778305"", ""45.02470016""]",1,94,0,3,HaarWaveletV3AELG,lt_fcast,32,3,43.97174314,0.82368970
v3aelg_stackheight_sweep_weather_r1,Haar_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,8,1,True,0,42,66.234344,0.927772,14.473446,2613.788574,nan,0.345080,0.223556,1443340,96.67,15,False,False,ReLU,MAX_EPOCHS,43.40745926,44.51488876,53.37533951,5,1.025512,False,"[""52.60385132"", ""47.15959549"", ""45.91448975"", ""44.25125885"", ""43.54470825"", ""43.40745926"", ""43.73316956"", ""43.83058929"", ""43.80868530"", ""43.73181915"", ""44.51152802"", ""44.15132141"", ""45.24125671"", ""44.87862396"", ""44.51488876""]",1,94,0,3,HaarWaveletV3AELG,lt_fcast,32,4,43.36292816,0.82432991
v3aelg_stackheight_sweep_weather_r1,Haar_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,8,1,True,1,43,65.589653,0.998815,14.563768,2381.045410,nan,0.366394,0.264543,1443340,97.84,15,False,False,ReLU,MAX_EPOCHS,43.64623260,44.77577972,53.16746140,6,1.025880,False,"[""53.03406525"", ""47.69554520"", ""45.78402328"", ""44.10803604"", ""44.01394272"", ""43.85048676"", ""43.64623260"", ""43.81523895"", ""45.34491730"", ""44.76782227"", ""44.03091812"", ""45.49883270"", ""44.00831985"", ""44.62335968"", ""44.77577972""]",1,94,0,3,HaarWaveletV3AELG,lt_fcast,32,4,43.67899808,0.82360268
v3aelg_stackheight_sweep_weather_r1,Haar_lt_fcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,8,1,True,2,44,65.418266,0.919008,13.663125,2119.196777,nan,0.338820,0.219215,1443340,95.31,15,False,False,ReLU,MAX_EPOCHS,43.71639633,44.47586060,53.98758698,6,1.017373,False,"[""51.83884430"", ""47.61474609"", ""45.90408325"", ""44.67764664"", ""43.72655106"", ""43.72097778"", ""43.71639633"", ""44.58463669"", ""44.26133728"", ""44.37091827"", ""44.65035629"", ""44.80287170"", ""44.53742599"", ""44.20222855"", ""44.47586060""]",1,94,0,3,HaarWaveletV3AELG,lt_fcast,32,4,43.72097778,0.84340186
v3aelg_stackheight_sweep_weather_r1,Haar_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,10,1,True,0,42,64.798805,1.183891,14.815626,2153.845703,nan,0.386634,0.491075,1804175,96.18,15,False,False,ReLU,MAX_EPOCHS,43.66137314,43.97987747,53.04225540,3,1.007295,False,"[""51.36127472"", ""46.73223877"", ""44.93751907"", ""43.66137314"", ""43.91501999"", ""44.51385117"", ""44.17198181"", ""45.15286255"", ""44.14838409"", ""45.38087463"", ""44.15556335"", ""44.93723679"", ""44.27719879"", ""44.44558716"", ""43.97987747""]",1,94,0,3,HaarWaveletV3AELG,lt_fcast,32,5,43.66137314,0.85008352
v3aelg_stackheight_sweep_weather_r1,Haar_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,10,1,True,1,43,66.670280,1.014041,14.041828,2407.487549,nan,0.362945,0.249654,1804175,93.78,15,False,False,ReLU,MAX_EPOCHS,44.02815628,45.15132141,53.53584290,5,1.025510,False,"[""51.95842743"", ""47.25438309"", ""45.22241211"", ""45.46131897"", ""44.99376678"", ""44.02815628"", ""44.48770523"", ""44.83888626"", ""44.64110565"", ""45.12759781"", ""44.50510025"", ""44.83533478"", ""45.30538940"", ""45.42402649"", ""45.15132141""]",1,94,0,3,HaarWaveletV3AELG,lt_fcast,32,5,44.02815628,0.84737276
v3aelg_stackheight_sweep_weather_r1,Haar_lt_fcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,10,1,True,2,44,66.344360,0.898778,14.075353,2260.781006,nan,0.343993,0.204055,1804175,94.52,15,False,False,ReLU,MAX_EPOCHS,43.10242081,44.78283310,53.43540192,6,1.038986,False,"[""50.76032257"", ""46.21965027"", ""45.66927719"", ""43.50226593"", ""43.42702484"", ""43.73399734"", ""43.10242081"", ""43.57284164"", ""43.52639771"", ""44.36044312"", ""44.40456390"", ""44.35153580"", ""44.20642471"", ""44.98589706"", ""44.78283310""]",1,94,0,3,HaarWaveletV3AELG,lt_fcast,32,5,43.42702484,0.85553091
v3aelg_stackheight_sweep_weather_r1,Haar_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,4,1,True,0,42,65.950081,0.992117,14.300454,2493.722168,nan,0.352434,0.250314,824070,96.33,15,False,False,ReLU,MAX_EPOCHS,42.75734711,43.71305084,53.72611237,6,1.022352,False,"[""65.98703003"", ""52.44322968"", ""47.55162430"", ""44.91870499"", ""44.55768967"", ""45.32480621"", ""42.75734711"", ""43.71366882"", ""43.57942963"", ""43.37627411"", ""43.90661240"", ""44.27662659"", ""44.64759445"", ""43.79446411"", ""43.71305084""]",1,192,0,3,HaarWaveletV3AELG,eq_bcast,32,2,43.68781509,0.66206670
v3aelg_stackheight_sweep_weather_r1,Haar_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,4,1,True,1,43,66.162453,0.978202,14.495677,2171.307617,nan,0.361219,0.245475,824070,97.08,15,False,False,ReLU,MAX_EPOCHS,43.68583679,44.78884506,53.54494476,8,1.025249,False,"[""52.70032883"", ""50.83255768"", ""45.91767883"", ""45.98403168"", ""44.61550903"", ""43.71191406"", ""43.82109070"", ""43.88036346"", ""43.68583679"", ""43.94970322"", ""44.06643677"", ""43.88846970"", ""44.50695801"", ""44.12391281"", ""44.78884506""]",1,192,0,3,HaarWaveletV3AELG,eq_bcast,32,2,43.71191406,0.82944291
v3aelg_stackheight_sweep_weather_r1,Haar_eq_bcast_ttd3_ld32_r2,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,4,1,True,2,44,66.295525,0.929843,13.258560,2141.459229,nan,0.345498,0.216544,824070,94.82,15,False,False,ReLU,MAX_EPOCHS,43.73121643,43.88161850,53.72053909,9,1.003439,False,"[""64.54454041"", ""51.98191452"", ""48.66852570"", ""45.11825562"", ""44.45586395"", ""45.35644150"", ""45.61413956"", ""44.26086044"", ""43.82014847"", ""43.73121643"", ""45.49109650"", ""44.40674591"", ""44.20721817"", ""44.34238815"", ""43.88161850""]",1,192,0,3,HaarWaveletV3AELG,eq_bcast,32,2,43.77895514,0.67827511
v3aelg_stackheight_sweep_weather_r1,Haar_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,6,1,True,0,42,67.123199,1.106862,14.743137,2318.752930,nan,0.421215,0.352525,1236105,96.12,15,False,False,ReLU,MAX_EPOCHS,43.77866364,43.96001434,53.09883881,5,1.004142,False,"[""52.40259552"", ""46.37371826"", ""46.41024017"", ""45.43795013"", ""44.33915329"", ""43.77866364"", ""44.39004898"", ""44.19270325"", ""44.12569427"", ""44.67201996"", ""43.99028397"", ""44.26357269"", ""44.79067612"", ""44.38366699"", ""43.96001434""]",1,192,0,3,HaarWaveletV3AELG,eq_bcast,32,3,43.77866364,0.83542930
v3aelg_stackheight_sweep_weather_r1,Haar_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,6,1,True,1,43,65.695099,0.993510,15.069830,2226.480225,nan,0.365025,0.242624,1236105,95.05,15,False,False,ReLU,MAX_EPOCHS,43.31761169,44.13165283,53.00535583,6,1.018792,False,"[""51.83184814"", ""46.69319534"", ""47.03014374"", ""44.33541870"", ""43.87341309"", ""44.54474258"", ""43.31761169"", ""43.80949020"", ""43.69166183"", ""43.86069870"", ""44.80233002"", ""44.41802979"", ""43.70969391"", ""44.64270020"", ""44.13165283""]",1,192,0,3,HaarWaveletV3AELG,eq_bcast,32,3,43.87341309,0.84645666
v3aelg_stackheight_sweep_weather_r1,Haar_eq_bcast_ttd3_ld32_r3,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,6,1,True,2,44,66.299507,1.068274,15.999676,2777.071045,nan,0.387860,0.296907,1236105,96.51,15,False,False,ReLU,MAX_EPOCHS,43.14990234,44.31118011,53.04038620,4,1.026913,False,"[""55.44773102"", ""49.90616226"", ""46.53323364"", ""44.30733490"", ""43.14990234"", ""44.55162430"", ""43.76411819"", ""43.57402420"", ""43.52910995"", ""44.23664093"", ""44.36275482"", ""44.39125061"", ""44.32239914"", ""44.23767853"", ""44.31118011""]",1,192,0,3,HaarWaveletV3AELG,eq_bcast,32,3,43.00549903,0.77560431
v3aelg_stackheight_sweep_weather_r1,Haar_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,8,1,True,0,42,66.876099,1.078124,14.660354,2623.793457,nan,0.391625,0.306523,1648140,96.68,15,False,False,ReLU,MAX_EPOCHS,43.52385330,45.26013947,52.72876740,5,1.039893,False,"[""51.54706955"", ""46.52688599"", ""45.39356995"", ""44.24777222"", ""43.62096405"", ""43.52385330"", ""43.63748932"", ""43.54168320"", ""44.04603958"", ""44.81283951"", ""45.36368942"", ""45.33789444"", ""44.90222168"", ""44.38808060"", ""45.26013947""]",1,192,0,3,HaarWaveletV3AELG,eq_bcast,32,4,43.52385330,0.84435165
v3aelg_stackheight_sweep_weather_r1,Haar_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,8,1,True,1,43,66.925308,1.058416,14.276225,2433.853027,nan,0.398246,0.314230,1648140,97.30,15,False,False,ReLU,MAX_EPOCHS,43.48381805,44.33190918,53.10021591,5,1.019504,False,"[""51.16295624"", ""46.50011444"", ""46.82435226"", ""44.39729309"", ""43.84740448"", ""43.48381805"", ""43.58762360"", ""44.40704727"", ""43.69967651"", ""43.90220642"", ""44.32494736"", ""44.53361130"", ""43.93941116"", ""43.82001877"", ""44.33190918""]",1,192,0,3,HaarWaveletV3AELG,eq_bcast,32,4,43.48381805,0.84990824
v3aelg_stackheight_sweep_weather_r1,Haar_eq_bcast_ttd3_ld32_r4,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,8,1,True,2,44,65.209068,0.872934,15.738277,2442.136475,nan,0.318057,0.183252,1648140,96.87,15,False,False,ReLU,MAX_EPOCHS,43.11303711,44.69094467,53.24336243,8,1.036599,False,"[""51.06417084"", ""47.65971375"", ""45.29454041"", ""45.03441620"", ""43.85768890"", ""44.43072891"", ""44.47993469"", ""43.86706161"", ""43.11303711"", ""44.43893051"", ""44.18814087"", ""44.17322159"", ""44.68251419"", ""44.48357391"", ""44.69094467""]",1,192,0,3,HaarWaveletV3AELG,eq_bcast,32,4,43.85768890,0.85887400
v3aelg_stackheight_sweep_weather_r1,Haar_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,10,1,True,0,42,67.517868,1.115315,15.352480,2724.921387,nan,0.411333,0.325851,2060175,98.20,15,False,False,ReLU,MAX_EPOCHS,43.73262024,44.60922623,53.43170166,4,1.020045,False,"[""50.62001419"", ""46.39099121"", ""45.14400101"", ""44.48468781"", ""43.73262024"", ""43.92375565"", ""44.18951797"", ""44.55549240"", ""45.09773636"", ""45.07185364"", ""44.45264816"", ""44.47510529"", ""44.83392715"", ""44.16034317"", ""44.60922623""]",1,192,0,3,HaarWaveletV3AELG,eq_bcast,32,5,43.73262024,0.86393931
v3aelg_stackheight_sweep_weather_r1,Haar_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,10,1,True,1,43,67.282349,1.177681,15.448872,2762.952148,nan,0.405089,0.367326,2060175,98.19,15,False,False,ReLU,MAX_EPOCHS,44.06365585,45.46410751,53.08681107,3,1.031782,False,"[""49.44303513"", ""46.05741501"", ""44.92575073"", ""44.06365585"", ""44.33208466"", ""44.84438324"", ""44.74057770"", ""44.24084854"", ""45.15734482"", ""45.08049774"", ""45.27161407"", ""44.96792221"", ""45.55859375"", ""44.95470810"", ""45.46410751""]",1,192,0,3,HaarWaveletV3AELG,eq_bcast,32,5,44.06365585,0.89120046
v3aelg_stackheight_sweep_weather_r1,Haar_eq_bcast_ttd3_ld32_r5,v3aelg_stackheight_sweep_weather,"['TrendAELG', 'HaarWaveletV3AELG']",Weather-96,144,96,192,10,1,True,2,44,65.621513,1.062956,14.394841,2239.381592,nan,0.380576,0.286219,2060175,98.14,15,False,False,ReLU,MAX_EPOCHS,43.47078705,44.07687378,52.95618057,3,1.013942,False,"[""51.06320190"", ""46.17666626"", ""43.84910583"", ""43.47078705"", ""43.55788422"", ""43.84682846"", ""43.59020996"", ""43.82934189"", ""43.69109344"", ""43.76480103"", ""43.80004883"", ""45.04040909"", ""43.66840744"", ""44.22752380"", ""44.07687378""]",1,192,0,3,HaarWaveletV3AELG,eq_bcast,32,5,43.47078705,0.85131338
