experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,latent_dim_cfg,meta_predicted_best,meta_convergence_score
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,66.318016,1.103794,14.702892,2411.434570,nan,0.384735,0.309259,3505310,109.57,10,False,False,ReLU,MAX_EPOCHS,43.24283981,45.09278107,53.08946991,8,1.042780,False,"[""47.37925720"", ""43.63324738"", ""44.25377274"", ""44.55283737"", ""44.09090805"", ""44.09102631"", ""43.95466232"", ""44.23376846"", ""43.24283981"", ""45.09278107""]",1,96,0,3,DB3WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,66.161514,1.054021,14.369485,2285.661133,nan,0.382819,0.285174,3505310,110.49,10,False,False,ReLU,MAX_EPOCHS,43.04869080,44.88392258,53.67797089,4,1.042632,False,"[""48.45115662"", ""44.48797226"", ""44.66819382"", ""43.56022644"", ""43.04869080"", ""44.19992447"", ""44.42605591"", ""44.39036560"", ""44.67562866"", ""44.88392258""]",1,96,0,3,DB3WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,65.430244,1.053451,13.921517,2282.662598,nan,0.364356,0.288909,3505310,109.93,10,False,False,ReLU,MAX_EPOCHS,43.35315323,43.35315323,53.71448517,9,1.000000,False,"[""48.14261627"", ""45.43614197"", ""43.54713440"", ""43.67214584"", ""43.70620728"", ""44.29085541"", ""43.50349808"", ""44.04603195"", ""44.81387711"", ""43.35315323""]",1,96,0,3,DB3WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,65.792717,0.909183,16.105474,2523.398438,nan,0.332780,0.205659,3510450,111.46,10,False,False,ReLU,MAX_EPOCHS,43.07648468,44.05221939,53.56475830,6,1.022651,False,"[""49.55525970"", ""46.57195663"", ""43.55630493"", ""43.26458740"", ""43.22997665"", ""44.61707306"", ""43.07648468"", ""43.86582947"", ""43.86758041"", ""44.05221939""]",1,96,0,5,DB3WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,64.968781,0.917837,14.185340,2276.165283,nan,0.338255,0.224645,3510450,110.74,10,False,False,ReLU,MAX_EPOCHS,43.59545898,44.33701706,53.88274384,5,1.017010,False,"[""46.68078995"", ""44.77984238"", ""44.20534515"", ""43.88377762"", ""43.86822128"", ""43.59545898"", ""44.04479599"", ""44.50003815"", ""43.70519638"", ""44.33701706""]",1,96,0,5,DB3WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,66.514992,0.973150,15.141511,2343.697510,nan,0.351212,0.227087,3510450,111.14,10,False,False,ReLU,MAX_EPOCHS,43.03535080,44.34568024,53.51987457,5,1.030448,False,"[""48.09165955"", ""44.90323639"", ""44.74632263"", ""44.92350006"", ""43.93933868"", ""43.03535080"", ""44.73879242"", ""44.78590012"", ""43.92579651"", ""44.34568024""]",1,96,0,5,DB3WaveletV3AELG,eq_fcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,65.589546,1.018685,16.088722,2440.094971,nan,0.360331,0.279746,3484830,110.39,10,False,False,ReLU,MAX_EPOCHS,42.83572006,44.16327667,53.64034271,2,1.030992,False,"[""46.72074127"", ""44.36791229"", ""42.83572006"", ""43.47544479"", ""44.14264679"", ""43.89593124"", ""46.56996536"", ""44.10577011"", ""44.51028442"", ""44.16327667""]",1,94,0,3,DB3WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,66.113243,1.091524,14.162813,2371.071045,nan,0.378262,0.304335,3484830,109.90,10,False,False,ReLU,MAX_EPOCHS,43.45475006,44.40438080,53.56287384,2,1.021853,False,"[""49.11909103"", ""45.82787704"", ""43.45475006"", ""43.78392029"", ""44.03928375"", ""45.02358246"", ""44.21588135"", ""44.28079224"", ""44.25410843"", ""44.40438080""]",1,94,0,3,DB3WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_fcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,65.373131,0.907055,14.422797,2240.675049,nan,0.334329,0.219998,3484830,111.69,10,False,False,ReLU,MAX_EPOCHS,43.79207611,44.46939087,53.78109360,4,1.015467,False,"[""49.63052750"", ""46.20082474"", ""44.52540970"", ""44.24906158"", ""43.79207611"", ""43.88091278"", ""44.87522125"", ""44.24026489"", ""43.88356018"", ""44.46939087""]",1,94,0,3,DB3WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,66.338287,0.913431,14.797160,2550.698242,nan,0.341880,0.218936,3489970,110.94,10,False,False,ReLU,MAX_EPOCHS,43.65938187,44.42891312,53.85406494,4,1.017626,False,"[""49.21009064"", ""45.83426285"", ""44.87576294"", ""43.75519180"", ""43.65938187"", ""43.81233597"", ""44.38119507"", ""44.67162704"", ""45.34918594"", ""44.42891312""]",1,94,0,5,DB3WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,67.575195,1.300947,15.353885,2671.285156,nan,0.441426,0.499496,3489970,110.23,10,False,False,ReLU,MAX_EPOCHS,43.36940384,44.23523331,53.48275757,2,1.019964,False,"[""48.65988541"", ""47.14489365"", ""43.36940384"", ""44.12667847"", ""43.58451462"", ""43.82555389"", ""43.80035019"", ""43.91445923"", ""44.18918610"", ""44.23523331""]",1,94,0,5,DB3WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_lt_fcast_ttd5_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,2,44,65.375504,1.286575,17.050011,2537.066162,nan,0.438176,0.483708,3489970,108.86,10,False,False,ReLU,MAX_EPOCHS,43.25197983,44.68066788,53.80564880,2,1.033032,False,"[""47.18936157"", ""44.31733704"", ""43.25197983"", ""43.37609863"", ""45.49170303"", ""44.37930679"", ""44.43085098"", ""44.46615601"", ""44.36757660"", ""44.68066788""]",1,94,0,5,DB3WaveletV3AELG,lt_fcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,0,42,65.523361,0.878042,14.267592,2206.955566,nan,0.339486,0.227947,3996830,111.58,10,False,False,ReLU,MAX_EPOCHS,43.52014542,44.35821915,53.09667587,4,1.019257,False,"[""45.70369339"", ""44.64180374"", ""44.17510605"", ""43.73064804"", ""43.52014542"", ""43.64887619"", ""45.60528946"", ""43.90446472"", ""43.53260422"", ""44.35821915""]",1,192,0,3,DB3WaveletV3AELG,eq_bcast,16,,
wavelet_v3aelg_trendaelg_study_weather_r1,DB3_eq_bcast_ttd3_ld16,wavelet_v3aelg_trendaelg_study_weather,"['TrendAELG', 'DB3WaveletV3AELG']",Weather-96,144,96,192,20,1,True,1,43,65.774788,0.950528,14.616266,2415.487793,nan,0.347928,0.274828,3996830,111.44,10,False,False,ReLU,MAX_EPOCHS,42.78920746,44.17726517,53.61313248,2,1.032439,False,"[""48.54914474"", ""43.97316360"", ""42.78920746"", ""43.59279251"", ""43.20584869"", ""44.76010132"", ""44.84979248"", ""44.50855637"", ""44.15542603"", ""44.17726517""]",1,192,0,3,DB3WaveletV3AELG,eq_bcast,16,,
