experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,block_type,backbone_family,wavelet_family,active_g_cfg,meta_predicted_best,meta_convergence_score
lg_vae_search_r1_activeG_fcast,GenericAELG,pure_lg_vae,['GenericAELG'],Weather-96,144,96,192,16,1,True,2,44,66.404274,1.620291,15.814977,2501.072754,nan,0.565610,1.077106,5292160,55.60,10,forecast,False,ReLU,MAX_EPOCHS,43.14260483,43.68793106,54.35731506,3,1.012640,False,"[""53.55223465"", ""48.35121155"", ""45.57559967"", ""43.14260483"", ""44.00461197"", ""44.55192566"", ""43.85643387"", ""43.63668823"", ""44.67822647"", ""43.68793106""]",1,GenericAELG,LG,,forecast,43.142605,0.805617
lg_vae_search_r1_activeG_fcast,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Weather-96,144,96,192,16,1,True,0,42,68.315514,1.572149,25.927790,3942.201660,nan,0.612014,1.167133,2996944,54.32,10,forecast,False,ReLU,MAX_EPOCHS,45.36806488,45.72674179,56.68337250,8,1.007906,False,"[""55.93507767"", ""50.70022964"", ""49.08689117"", ""48.10876465"", ""47.11084747"", ""46.89050293"", ""46.40231323"", ""45.44531631"", ""45.36806488"", ""45.72674179""]",1,BottleneckGenericAELG,LG,,forecast,46.890503,0.838302
lg_vae_search_r1_activeG_fcast,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Weather-96,144,96,192,16,1,True,1,43,68.284134,1.535751,24.165854,3786.850098,nan,0.598656,1.055269,2996944,55.73,10,forecast,False,ReLU,MAX_EPOCHS,46.41199875,46.41199875,57.17541122,9,1.000000,False,"[""54.69338989"", ""51.34955978"", ""50.13408661"", ""49.14827728"", ""48.05754852"", ""47.89862061"", ""47.11937332"", ""46.79213333"", ""46.48779297"", ""46.41199875""]",1,BottleneckGenericAELG,LG,,forecast,47.898621,0.875766
lg_vae_search_r1_activeG_fcast,BottleneckGenericAELG,pure_lg_vae,['BottleneckGenericAELG'],Weather-96,144,96,192,16,1,True,2,44,65.984238,1.401951,23.264069,3382.394531,nan,0.551806,0.920578,2996944,54.44,10,forecast,False,ReLU,MAX_EPOCHS,45.84783936,45.84783936,56.90270233,9,1.000000,False,"[""54.67356491"", ""50.30970001"", ""49.60211945"", ""49.36171341"", ""48.47354126"", ""47.70512009"", ""47.09945297"", ""47.42824554"", ""46.67045593"", ""45.84783936""]",1,BottleneckGenericAELG,LG,,forecast,47.705120,0.872545
lg_vae_search_r1_activeG_fcast,GenericAEBackcastAELG,pure_lg_vae,['GenericAEBackcastAELG'],Weather-96,144,96,192,16,1,True,0,42,65.506485,1.395762,22.377062,3262.147705,nan,0.536490,0.821507,4647712,57.15,10,forecast,False,ReLU,MAX_EPOCHS,45.72299576,45.72299576,56.51894379,9,1.000000,False,"[""54.40442657"", ""52.47295380"", ""49.17649460"", ""50.25982285"", ""48.78011322"", ""47.39119720"", ""47.69498825"", ""46.86253357"", ""46.21627808"", ""45.72299576""]",1,GenericAEBackcastAELG,LG,,forecast,47.391197,0.871091
lg_vae_search_r1_activeG_fcast,GenericAEBackcastAELG,pure_lg_vae,['GenericAEBackcastAELG'],Weather-96,144,96,192,16,1,True,1,43,66.088310,1.574670,24.573839,3588.521729,nan,0.620134,1.355031,4647712,55.65,10,forecast,False,ReLU,MAX_EPOCHS,45.93867874,45.93867874,57.02709579,9,1.000000,False,"[""55.72875214"", ""52.75304031"", ""49.68769836"", ""49.11848450"", ""47.79386520"", ""46.85861969"", ""46.58195496"", ""47.10575485"", ""46.79598999"", ""45.93867874""]",1,GenericAEBackcastAELG,LG,,forecast,46.858620,0.840834
lg_vae_search_r1_activeG_fcast,GenericAEBackcastAELG,pure_lg_vae,['GenericAEBackcastAELG'],Weather-96,144,96,192,16,1,True,2,44,66.299980,1.640782,25.942253,3693.828125,nan,0.608659,1.159151,4647712,56.94,10,forecast,False,ReLU,MAX_EPOCHS,46.40645218,47.86785889,57.36847687,8,1.031491,False,"[""53.76455688"", ""51.07635880"", ""50.64356995"", ""50.41409683"", ""51.63484955"", ""48.54949951"", ""47.44699097"", ""47.92057800"", ""46.40645218"", ""47.86785889""]",1,GenericAEBackcastAELG,LG,,forecast,48.549500,0.903002
lg_vae_search_r1_activeG_fcast,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Weather-96,144,96,192,16,1,True,0,42,65.534348,1.701070,17.162138,2730.214600,nan,0.573135,1.182801,5436112,56.77,10,forecast,False,ReLU,MAX_EPOCHS,43.96601486,44.72042084,54.98127747,8,1.017159,False,"[""53.84223557"", ""51.01072311"", ""47.99691772"", ""45.47549820"", ""44.47717285"", ""45.23114395"", ""45.41633606"", ""44.46714783"", ""43.96601486"", ""44.72042084""]",1,AutoEncoderAELG,LG,,forecast,44.477173,0.826065
lg_vae_search_r1_activeG_fcast,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Weather-96,144,96,192,16,1,True,1,43,64.430771,1.746281,16.916817,2478.245850,nan,0.588112,1.390461,5436112,57.99,10,forecast,False,ReLU,MAX_EPOCHS,44.05305481,44.62189102,55.21253967,7,1.012913,False,"[""57.82274246"", ""49.87530518"", ""46.39373016"", ""45.18615723"", ""44.68437958"", ""44.67799377"", ""44.41804123"", ""44.05305481"", ""44.80016708"", ""44.62189102""]",1,AutoEncoderAELG,LG,,forecast,44.132770,0.763242
lg_vae_search_r1_activeG_fcast,AutoEncoderAELG,pure_lg_vae,['AutoEncoderAELG'],Weather-96,144,96,192,16,1,True,2,44,66.461945,2.342571,17.363735,2637.836914,nan,0.733244,2.380865,5436112,56.51,10,forecast,False,ReLU,MAX_EPOCHS,44.99971008,45.34025192,55.13445282,5,1.007568,False,"[""54.98282623"", ""49.53543472"", ""47.23384857"", ""47.09162903"", ""45.99339294"", ""44.99971008"", ""45.15547943"", ""45.47701645"", ""45.53497314"", ""45.34025192""]",1,AutoEncoderAELG,LG,,forecast,44.999710,0.818432
lg_vae_search_r1_activeG_fcast,GenericVAE,pure_lg_vae,['GenericVAE'],Weather-96,144,96,192,16,1,True,0,42,68.022850,2.008863,23.209602,4026.612061,nan,0.684917,1.724967,6336640,56.95,10,forecast,False,ReLU,MAX_EPOCHS,47.00351334,47.75741577,57.92082977,8,1.016039,False,"[""56.04032135"", ""52.15683746"", ""50.96104050"", ""50.45964813"", ""50.71035004"", ""49.88924408"", ""47.36524582"", ""48.03720856"", ""47.00351334"", ""47.75741577""]",1,GenericVAE,VAE,,forecast,49.889244,0.890238
lg_vae_search_r1_activeG_fcast,GenericVAE,pure_lg_vae,['GenericVAE'],Weather-96,144,96,192,16,1,True,1,43,67.682129,2.026958,22.724224,3591.100098,nan,0.644976,1.646480,6336640,55.86,10,forecast,False,ReLU,MAX_EPOCHS,46.16106033,46.16106033,58.46086502,9,1.000000,False,"[""56.06165695"", ""53.68009186"", ""52.39516449"", ""50.41405487"", ""47.92819214"", ""46.71756363"", ""47.69179535"", ""49.89709091"", ""48.26907730"", ""46.16106033""]",1,GenericVAE,VAE,,forecast,46.717564,0.833325
lg_vae_search_r1_activeG_fcast,GenericVAE,pure_lg_vae,['GenericVAE'],Weather-96,144,96,192,16,1,True,2,44,66.519524,1.574376,21.254148,3865.144531,nan,0.522426,1.013578,6336640,57.21,10,forecast,False,ReLU,MAX_EPOCHS,45.69626617,45.69626617,58.25106430,9,1.000000,False,"[""56.74522781"", ""54.33042145"", ""51.95299149"", ""51.50149536"", ""49.00349808"", ""48.08934021"", ""47.32910538"", ""48.67911911"", ""48.29665375"", ""45.69626617""]",1,GenericVAE,VAE,,forecast,48.089340,0.847461
lg_vae_search_r1_activeG_fcast,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Weather-96,144,96,192,16,1,True,0,42,70.055206,3.847140,33.593876,5866.051758,nan,1.251786,8.054567,4041424,55.67,10,forecast,False,ReLU,MAX_EPOCHS,51.37077713,51.62791061,63.45634079,7,1.005005,False,"[""71.06068420"", ""58.71962357"", ""58.57167816"", ""54.44230270"", ""53.45403290"", ""52.51430511"", ""52.41859055"", ""51.37077713"", ""51.97480392"", ""51.62791061""]",1,BottleneckGenericVAE,VAE,,forecast,52.228676,0.734987
lg_vae_search_r1_activeG_fcast,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Weather-96,144,96,192,16,1,True,1,43,70.813347,4.206622,36.425087,5990.883301,nan,1.320186,9.389057,4041424,56.69,10,forecast,False,ReLU,MAX_EPOCHS,50.78278732,50.92724991,62.90131378,8,1.002845,False,"[""80.22427368"", ""56.57004547"", ""54.71430588"", ""57.12473297"", ""53.72145844"", ""52.75056076"", ""53.05015945"", ""52.94124603"", ""50.78278732"", ""50.92724991""]",1,BottleneckGenericVAE,VAE,,forecast,52.464522,0.653973
lg_vae_search_r1_activeG_fcast,BottleneckGenericVAE,pure_lg_vae,['BottleneckGenericVAE'],Weather-96,144,96,192,16,1,True,2,44,70.666229,3.923634,34.256985,5934.055664,nan,1.209431,7.317819,4041424,55.63,10,forecast,False,ReLU,MAX_EPOCHS,50.64083481,51.21891022,63.33242798,8,1.011415,False,"[""72.57468414"", ""59.14398956"", ""56.57526779"", ""55.63196945"", ""54.13405609"", ""52.90042877"", ""52.06523895"", ""51.93050003"", ""50.64083481"", ""51.21891022""]",1,BottleneckGenericVAE,VAE,,forecast,52.900429,0.728910
lg_vae_search_r1_activeG_fcast,GenericAEBackcastVAE,pure_lg_vae,['GenericAEBackcastVAE'],Weather-96,144,96,192,16,1,True,0,42,67.950211,3.371926,37.112541,6443.836426,nan,1.106729,6.064717,5692192,58.66,10,forecast,False,ReLU,MAX_EPOCHS,50.21076965,51.32175446,60.60938644,8,1.022126,False,"[""79.16365814"", ""59.08234406"", ""57.06867599"", ""52.85198212"", ""51.90532684"", ""51.13748932"", ""50.75281906"", ""51.24677277"", ""50.21076965"", ""51.32175446""]",1,GenericAEBackcastVAE,VAE,,forecast,50.290778,0.635276
lg_vae_search_r1_activeG_fcast,GenericAEBackcastVAE,pure_lg_vae,['GenericAEBackcastVAE'],Weather-96,144,96,192,16,1,True,1,43,66.962799,2.583482,29.169821,4881.060059,nan,0.823197,2.786966,5692192,57.11,10,forecast,False,ReLU,MAX_EPOCHS,49.42290497,49.42290497,60.19657135,9,1.000000,False,"[""75.73396301"", ""57.46007538"", ""54.86997223"", ""52.86847687"", ""52.19637299"", ""50.40956879"", ""51.96938324"", ""49.86465454"", ""49.97929382"", ""49.42290497""]",1,GenericAEBackcastVAE,VAE,,forecast,50.208931,0.662965
lg_vae_search_r1_activeG_fcast,GenericAEBackcastVAE,pure_lg_vae,['GenericAEBackcastVAE'],Weather-96,144,96,192,16,1,True,2,44,69.225082,3.266440,33.411903,5888.869141,nan,1.032148,4.979585,5692192,58.79,10,forecast,False,ReLU,MAX_EPOCHS,50.57670593,50.57670593,61.03441238,9,1.000000,False,"[""77.97908020"", ""59.97811127"", ""54.07871628"", ""52.50432205"", ""51.50526047"", ""51.08558655"", ""50.89644241"", ""50.69711685"", ""54.07207489"", ""50.57670593""]",1,GenericAEBackcastVAE,VAE,,forecast,50.089840,0.642350
lg_vae_search_r1_activeG_fcast,AutoEncoderVAE,pure_lg_vae,['AutoEncoderVAE'],Weather-96,144,96,192,16,1,True,0,42,68.954453,2.913495,22.476816,3509.480957,nan,0.886196,3.890118,6480592,58.35,10,forecast,False,ReLU,MAX_EPOCHS,47.34722519,47.34722519,59.01375580,9,1.000000,False,"[""64.46429443"", ""53.56590652"", ""52.61656570"", ""49.74542236"", ""48.57100296"", ""48.70169449"", ""48.87487030"", ""48.12807846"", ""48.06617737"", ""47.34722519""]",1,AutoEncoderVAE,VAE,,forecast,48.183502,0.747445
lg_vae_search_r1_activeG_fcast,AutoEncoderVAE,pure_lg_vae,['AutoEncoderVAE'],Weather-96,144,96,192,16,1,True,1,43,70.623726,3.632925,29.234131,4220.047363,nan,1.124525,5.856450,6480592,59.37,10,forecast,False,ReLU,MAX_EPOCHS,47.78753281,48.10393906,59.55583572,6,1.006621,False,"[""62.05665207"", ""53.95573807"", ""55.10808182"", ""50.67426682"", ""48.32952118"", ""50.36462021"", ""47.78753281"", ""48.18843842"", ""48.37620163"", ""48.10393906""]",1,AutoEncoderVAE,VAE,,forecast,48.329521,0.778797
lg_vae_search_r1_activeG_fcast,AutoEncoderVAE,pure_lg_vae,['AutoEncoderVAE'],Weather-96,144,96,192,16,1,True,2,44,71.947945,4.351386,28.717039,4719.297363,nan,1.267095,8.700083,6480592,58.10,10,forecast,False,ReLU,MAX_EPOCHS,50.35048676,50.35048676,60.18746948,9,1.000000,False,"[""60.95368195"", ""56.42371750"", ""54.13978195"", ""54.22055817"", ""54.72211456"", ""51.05838776"", ""50.71299744"", ""51.01055908"", ""50.66220856"", ""50.35048676""]",1,AutoEncoderVAE,VAE,,forecast,51.058388,0.837659
lg_vae_search_r1_activeG_fcast,VAE,pure_lg_vae,['VAE'],Weather-96,144,96,192,16,1,True,0,42,67.451477,2.676895,32.542915,5931.419922,nan,0.790346,2.750469,16732832,64.99,10,forecast,False,ReLU,MAX_EPOCHS,48.59187317,48.97523499,60.80653000,8,1.007889,False,"[""90.39253235"", ""71.91730499"", ""66.57157135"", ""65.06273651"", ""62.54471588"", ""57.45189285"", ""55.99692535"", ""52.20180130"", ""48.59187317"", ""48.97523499""]",1,VAE,RootBlock,,forecast,56.596963,0.626124
lg_vae_search_r1_activeG_fcast,VAE,pure_lg_vae,['VAE'],Weather-96,144,96,192,16,1,True,1,43,67.927414,2.653403,29.687056,5484.831543,nan,0.737876,2.855445,16732832,62.67,10,forecast,False,ReLU,MAX_EPOCHS,48.76871490,48.76871490,62.46312714,9,1.000000,False,"[""94.09302521"", ""77.97996521"", ""78.85325623"", ""71.29618835"", ""64.30164337"", ""61.53174591"", ""61.71347809"", ""51.06675720"", ""51.54652023"", ""48.76871490""]",1,VAE,RootBlock,,forecast,60.005525,0.637726
lg_vae_search_r1_activeG_fcast,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Weather-96,144,96,192,16,1,True,0,42,66.739540,1.094864,14.095119,2402.547607,nan,0.382414,0.296545,8493160,55.45,10,forecast,False,ReLU,MAX_EPOCHS,43.18268585,43.18268585,53.25690079,9,1.000000,False,"[""49.61508942"", ""45.62387085"", ""44.02202225"", ""43.31086731"", ""43.81311417"", ""43.51839447"", ""44.65789032"", ""43.50287628"", ""43.96553802"", ""43.18268585""]",1,TrendAELG,LG,Haar,forecast,43.310867,0.872937
lg_vae_search_r1_activeG_fcast,VAE,pure_lg_vae,['VAE'],Weather-96,144,96,192,16,1,True,2,44,67.397102,3.365868,36.126263,6094.459473,nan,1.093833,5.077293,16732832,63.74,10,forecast,False,ReLU,MAX_EPOCHS,49.57414627,50.76314163,61.98416901,8,1.023984,False,"[""92.90904236"", ""82.63255310"", ""65.52664948"", ""64.78598785"", ""63.34939575"", ""57.48309326"", ""53.89976883"", ""50.65037155"", ""49.57414627"", ""50.76314163""]",1,VAE,RootBlock,,forecast,55.333082,0.595562
lg_vae_search_r1_activeG_fcast,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Weather-96,144,96,192,16,1,True,1,43,65.014206,1.319533,15.232449,2296.586182,nan,0.471761,0.596829,8493160,53.14,10,forecast,False,ReLU,MAX_EPOCHS,42.97127151,44.00328827,53.64113998,3,1.024016,False,"[""49.54953003"", ""45.38258743"", ""44.90142441"", ""42.97127151"", ""44.49583054"", ""43.49158478"", ""43.49553680"", ""44.46410751"", ""44.07018280"", ""44.00328827""]",1,TrendAELG,LG,Haar,forecast,42.971272,0.867239
lg_vae_search_r1_activeG_fcast,TrendAELG+Haar,trend_wavelet,"['TrendAELG', 'HaarWaveletV3']",Weather-96,144,96,192,16,1,True,2,44,67.025467,1.168767,14.354885,2401.923096,nan,0.399094,0.373297,8493160,57.21,10,forecast,False,ReLU,MAX_EPOCHS,43.20493317,44.90864563,53.88296890,3,1.039433,False,"[""50.21336746"", ""46.49021149"", ""43.85715866"", ""43.20493317"", ""43.48507309"", ""44.84456635"", ""44.39315033"", ""44.03617859"", ""44.18207550"", ""44.90864563""]",1,TrendAELG,LG,Haar,forecast,43.204933,0.860427
lg_vae_search_r1_activeG_fcast,TrendAELG+DB4,trend_wavelet,"['TrendAELG', 'DB4WaveletV3']",Weather-96,144,96,192,16,1,True,0,42,65.967552,1.055811,13.506902,2085.758057,nan,0.375567,0.276555,8493160,53.32,10,forecast,False,ReLU,MAX_EPOCHS,43.14344406,44.78712463,53.41817093,4,1.038098,False,"[""49.89898300"", ""45.01974106"", ""44.30725098"", ""44.14054871"", ""43.14344406"", ""43.62660217"", ""43.74100494"", ""43.25305557"", ""44.93474579"", ""44.78712463""]",1,TrendAELG,LG,DB4,forecast,43.143444,0.864616
lg_vae_search_r1_activeG_fcast,TrendAELG+DB4,trend_wavelet,"['TrendAELG', 'DB4WaveletV3']",Weather-96,144,96,192,16,1,True,1,43,67.027802,1.593195,13.656528,2268.863525,nan,0.486471,0.831060,8493160,55.08,10,forecast,False,ReLU,MAX_EPOCHS,42.53969955,43.03881454,54.01149368,4,1.011733,False,"[""49.54616547"", ""44.66344833"", ""45.12680054"", ""43.36810303"", ""42.53969955"", ""44.10257339"", ""44.45079041"", ""43.92117691"", ""43.32135773"", ""43.03881454""]",1,TrendAELG,LG,DB4,forecast,42.539700,0.858587
lg_vae_search_r1_activeG_fcast,TrendAELG+DB4,trend_wavelet,"['TrendAELG', 'DB4WaveletV3']",Weather-96,144,96,192,16,1,True,2,44,66.189743,1.063695,15.396372,2612.398438,nan,0.370949,0.269438,8493160,55.37,10,forecast,False,ReLU,MAX_EPOCHS,42.97311783,44.44296265,53.57777405,3,1.034204,False,"[""50.13308716"", ""45.92588425"", ""44.11037445"", ""42.97311783"", ""44.67451859"", ""44.32419968"", ""45.10494614"", ""44.40650177"", ""44.07984543"", ""44.44296265""]",1,TrendAELG,LG,DB4,forecast,42.973118,0.857181
lg_vae_search_r1_activeG_fcast,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Weather-96,144,96,192,16,1,True,0,42,64.918236,1.141925,14.743921,2001.856689,nan,0.418265,0.409682,8493160,55.01,10,forecast,False,ReLU,MAX_EPOCHS,43.23840332,43.92313766,53.08029556,3,1.015836,False,"[""49.31646729"", ""46.38713074"", ""45.82341003"", ""43.23840332"", ""43.60769272"", ""43.52046585"", ""44.27261734"", ""44.03177643"", ""44.37724304"", ""43.92313766""]",1,TrendAELG,LG,Coif2,forecast,43.238403,0.876754
lg_vae_search_r1_activeG_fcast,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Weather-96,144,96,192,16,1,True,1,43,65.655304,1.063728,15.395788,2521.308838,nan,0.367334,0.287856,8493160,55.62,10,forecast,False,ReLU,MAX_EPOCHS,43.38615036,43.38615036,54.23985291,9,1.000000,False,"[""50.01413727"", ""45.11079407"", ""44.36948776"", ""43.56561279"", ""43.43016815"", ""44.38098145"", ""46.21792603"", ""43.81919098"", ""44.00244522"", ""43.38615036""]",1,TrendAELG,LG,Coif2,forecast,43.430168,0.868358
lg_vae_search_r1_activeG_fcast,TrendAELG+Coif2,trend_wavelet,"['TrendAELG', 'Coif2WaveletV3']",Weather-96,144,96,192,16,1,True,2,44,67.271355,1.212123,16.104532,2559.842529,nan,0.421779,0.370812,8493160,55.33,10,forecast,False,ReLU,MAX_EPOCHS,43.13491440,44.64958191,54.02981186,8,1.035115,False,"[""50.57144928"", ""44.67520523"", ""43.99890137"", ""43.55009842"", ""43.20784378"", ""43.78042603"", ""45.98284912"", ""43.87876511"", ""43.13491440"", ""44.64958191""]",1,TrendAELG,LG,Coif2,forecast,43.207844,0.854392
lg_vae_search_r1_activeG_fcast,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Weather-96,144,96,192,16,1,True,0,42,65.696632,1.065491,14.069942,2077.794434,nan,0.369249,0.297925,8493160,56.19,10,forecast,False,ReLU,MAX_EPOCHS,43.56410980,43.56410980,53.33987045,9,1.000000,False,"[""48.90033722"", ""45.51510620"", ""44.74460220"", ""44.83127213"", ""44.18666458"", ""43.91049576"", ""45.02444839"", ""44.56564331"", ""43.85749817"", ""43.56410980""]",1,TrendAELG,LG,Symlet3,forecast,43.910496,0.897959
lg_vae_search_r1_activeG_fcast,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Weather-96,144,96,192,16,1,True,1,43,66.712639,1.470144,13.833136,2252.721924,nan,0.461467,0.677975,8493160,55.02,10,forecast,False,ReLU,MAX_EPOCHS,43.38472366,43.63427734,53.81227112,3,1.005752,False,"[""49.69815826"", ""44.08883286"", ""44.52980042"", ""43.38472366"", ""46.14972687"", ""43.54788208"", ""43.47949219"", ""43.93753433"", ""44.51082611"", ""43.63427734""]",1,TrendAELG,LG,Symlet3,forecast,43.384724,0.872964
lg_vae_search_r1_activeG_fcast,TrendAELG+Symlet3,trend_wavelet,"['TrendAELG', 'Symlet3WaveletV3']",Weather-96,144,96,192,16,1,True,2,44,67.658257,1.059700,15.962579,2796.376709,nan,0.382977,0.282002,8493160,55.53,10,forecast,False,ReLU,MAX_EPOCHS,42.89377213,43.98756790,54.22573853,5,1.025500,False,"[""51.44112015"", ""45.36677170"", ""45.34601593"", ""43.48185349"", ""44.95597076"", ""42.89377213"", ""43.42559052"", ""43.64516830"", ""43.49026108"", ""43.98756790""]",1,TrendAELG,LG,Symlet3,forecast,42.893772,0.833842
lg_vae_search_r1_activeG_fcast,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Weather-96,144,96,192,16,1,True,0,42,67.509232,1.409536,16.282770,2145.317383,nan,0.587696,1.425561,8623208,55.81,10,forecast,False,ReLU,MAX_EPOCHS,43.46432495,43.46432495,54.80900192,9,1.000000,False,"[""53.79500580"", ""46.62999344"", ""45.89147568"", ""44.01837158"", ""44.23268127"", ""44.55939865"", ""45.28673172"", ""43.92383575"", ""43.69472122"", ""43.46432495""]",1,TrendVAE,VAE,Haar,forecast,44.018372,0.818261
lg_vae_search_r1_activeG_fcast,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Weather-96,144,96,192,16,1,True,1,43,67.023148,1.564333,18.464190,2751.994629,nan,0.621315,1.475510,8623208,56.15,10,forecast,False,ReLU,MAX_EPOCHS,43.35859299,44.18825150,54.41741180,6,1.019135,False,"[""50.19333267"", ""46.57717133"", ""46.08541107"", ""44.15052414"", ""45.53805161"", ""44.37962341"", ""43.35859299"", ""44.35336304"", ""44.09992218"", ""44.18825150""]",1,TrendVAE,VAE,Haar,forecast,44.150524,0.879609
lg_vae_search_r1_activeG_fcast,TrendVAE+Haar,trend_wavelet,"['TrendVAE', 'HaarWaveletV3']",Weather-96,144,96,192,16,1,True,2,44,66.778412,1.383662,17.488966,2656.683594,nan,0.566257,1.203507,8623208,57.55,10,forecast,False,ReLU,MAX_EPOCHS,43.91278839,44.70429993,54.64214706,6,1.018025,False,"[""52.67194366"", ""47.35036469"", ""46.45982361"", ""44.96685410"", ""46.18059540"", ""44.15166473"", ""43.91278839"", ""45.15806580"", ""44.77416992"", ""44.70429993""]",1,TrendVAE,VAE,Haar,forecast,44.151665,0.838239
lg_vae_search_r1_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Weather-96,144,96,192,16,1,True,0,42,66.412834,1.311736,16.007738,2047.295776,nan,0.558883,1.288134,8623208,56.69,10,forecast,False,ReLU,MAX_EPOCHS,43.47193527,43.67638397,55.15151978,8,1.004703,False,"[""51.87596512"", ""47.54792786"", ""45.32561874"", ""45.91176605"", ""43.87687683"", ""45.43767929"", ""44.70019531"", ""43.79194260"", ""43.47193527"", ""43.67638397""]",1,TrendVAE,VAE,DB4,forecast,43.876877,0.845804
lg_vae_search_r1_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Weather-96,144,96,192,16,1,True,1,43,67.125313,1.701600,19.290661,3007.343994,nan,0.699086,2.678739,8623208,55.95,10,forecast,False,ReLU,MAX_EPOCHS,44.25158691,44.64374924,54.81967545,5,1.008862,False,"[""52.91098785"", ""47.34806824"", ""45.22381973"", ""44.49283600"", ""44.43564224"", ""44.25158691"", ""45.33307648"", ""44.50893784"", ""45.18605042"", ""44.64374924""]",1,TrendVAE,VAE,DB4,forecast,44.151738,0.834453
lg_vae_search_r1_activeG_fcast,TrendVAE+DB4,trend_wavelet,"['TrendVAE', 'DB4WaveletV3']",Weather-96,144,96,192,16,1,True,2,44,67.670898,1.353721,19.169838,2970.025879,nan,0.581491,1.473776,8623208,56.80,10,forecast,False,ReLU,MAX_EPOCHS,44.20326233,45.67710495,54.94562912,7,1.033342,False,"[""54.47081757"", ""46.02593994"", ""45.56615067"", ""44.91009521"", ""44.37125778"", ""45.02754974"", ""45.27610397"", ""44.20326233"", ""45.98205566"", ""45.67710495""]",1,TrendVAE,VAE,DB4,forecast,44.371258,0.814588
lg_vae_search_r1_activeG_fcast,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Weather-96,144,96,192,16,1,True,0,42,66.595116,1.315390,19.211641,2900.480713,nan,0.579334,1.557284,8623208,58.25,10,forecast,False,ReLU,MAX_EPOCHS,43.33030319,43.99768829,55.12629700,7,1.015402,False,"[""52.57669830"", ""48.07654190"", ""45.30201721"", ""45.41678619"", ""45.00485611"", ""44.31565094"", ""44.82032776"", ""43.33030319"", ""45.88643646"", ""43.99768829""]",1,TrendVAE,VAE,Coif2,forecast,44.315651,0.842876
lg_vae_search_r1_activeG_fcast,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Weather-96,144,96,192,16,1,True,1,43,66.154305,1.534089,18.061171,2659.269043,nan,0.619630,1.612657,8623208,56.87,10,forecast,False,ReLU,MAX_EPOCHS,44.10264587,45.26185608,55.05023956,7,1.026284,False,"[""50.78642273"", ""46.99140167"", ""45.64577484"", ""46.02323914"", ""44.76322937"", ""46.69387817"", ""44.16877747"", ""44.10264587"", ""45.14088821"", ""45.26185608""]",1,TrendVAE,VAE,Coif2,forecast,44.763229,0.881402
lg_vae_search_r1_activeG_fcast,TrendVAE+Coif2,trend_wavelet,"['TrendVAE', 'Coif2WaveletV3']",Weather-96,144,96,192,16,1,True,2,44,66.281006,1.492360,16.794573,2153.859375,nan,0.626408,1.774949,8623208,57.83,10,forecast,False,ReLU,MAX_EPOCHS,44.04822922,44.04822922,54.92561340,9,1.000000,False,"[""52.13649750"", ""47.85489655"", ""44.59757614"", ""44.42740250"", ""46.05772400"", ""44.13376999"", ""44.73399353"", ""44.63369370"", ""45.55663681"", ""44.04822922""]",1,TrendVAE,VAE,Coif2,forecast,44.133770,0.846504
