experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve,search_round,basis_dim,basis_offset,trend_thetas_dim_cfg,wavelet_family,bd_label,active_g_cfg,meta_predicted_best,meta_convergence_score
wavelet_trendae_search_r1_baseline,Haar_bd96_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.049446,0.914936,14.654848,2647.864014,nan,0.350972,0.228972,5223715,39.82,7,False,False,ReLU,MAX_EPOCHS,43.68056488,45.53566742,54.43440628,4,1.042470,False,"[""45.45306778"", ""45.17163467"", ""45.66570663"", ""44.38219833"", ""43.68056488"", ""44.02594757"", ""45.53566742""]",1,96,0,3,HaarWaveletV3,eq_fcast,False,43.680565,0.961004
wavelet_trendae_search_r1_baseline,Haar_bd96_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.104416,0.951610,14.543132,2186.270996,nan,0.357659,0.227479,5223715,40.74,7,False,False,ReLU,MAX_EPOCHS,43.52191544,43.52191544,55.14019775,6,1.000000,False,"[""47.10026550"", ""44.68807983"", ""44.13206100"", ""43.69733810"", ""43.60253143"", ""43.93084335"", ""43.52191544""]",1,96,0,3,HaarWaveletV3,eq_fcast,False,43.602531,0.925739
wavelet_trendae_search_r1_baseline,Haar_bd96_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.021896,0.927297,14.619596,2440.925537,nan,0.333630,0.210624,5223715,40.87,7,False,False,ReLU,MAX_EPOCHS,42.76390839,43.66827774,53.97393036,4,1.021148,False,"[""47.97740555"", ""43.91315842"", ""43.96823120"", ""44.18997955"", ""42.76390839"", ""44.42524719"", ""43.66827774""]",1,96,0,3,HaarWaveletV3,eq_fcast,False,42.763908,0.891334
wavelet_trendae_search_r1_baseline,Haar_bd96_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.737076,1.089813,14.648951,2291.542725,nan,0.385692,0.289810,5226285,41.32,7,False,False,ReLU,MAX_EPOCHS,43.00569916,44.21530914,54.85087585,3,1.028127,False,"[""47.18489838"", ""44.35969162"", ""43.74818420"", ""43.00569916"", ""44.08037186"", ""44.57095718"", ""44.21530914""]",1,96,0,5,HaarWaveletV3,eq_fcast,False,43.005699,0.911429
wavelet_trendae_search_r1_baseline,Haar_bd96_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.630981,1.070020,13.949396,2113.608887,nan,0.367677,0.285958,5226285,39.95,7,False,False,ReLU,MAX_EPOCHS,43.66828537,44.27092361,55.70376968,3,1.013800,False,"[""50.31744766"", ""46.32318497"", ""44.96616745"", ""43.66828537"", ""44.01087189"", ""45.06275177"", ""44.27092361""]",1,96,0,5,HaarWaveletV3,eq_fcast,False,43.668285,0.867856
wavelet_trendae_search_r1_baseline,Haar_bd96_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.801857,1.391393,14.093787,2266.668213,nan,0.445405,0.553374,5226285,40.86,7,False,False,ReLU,MAX_EPOCHS,43.54805374,44.23194885,54.31775284,3,1.015704,False,"[""49.63046646"", ""45.52423096"", ""43.94937134"", ""43.54805374"", ""44.41118622"", ""44.04396820"", ""44.23194885""]",1,96,0,5,HaarWaveletV3,eq_fcast,False,43.548054,0.877446
wavelet_trendae_search_r1_baseline,Haar_bd94_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,0,42,64.823509,0.946972,14.804548,2107.526367,nan,0.349776,0.259673,5213475,39.90,7,False,False,ReLU,MAX_EPOCHS,43.49098206,44.44718170,54.06252289,1,1.021986,False,"[""48.29899979"", ""43.49098206"", ""43.80676270"", ""43.55297470"", ""43.95583344"", ""43.98308945"", ""44.44718170""]",1,94,0,3,HaarWaveletV3,lt_fcast,False,43.490982,0.900453
wavelet_trendae_search_r1_baseline,Haar_bd94_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.251854,0.970355,13.418527,1762.575562,nan,0.370347,0.265130,5213475,40.88,7,False,False,ReLU,MAX_EPOCHS,43.66321182,44.22979736,55.11885834,3,1.012976,False,"[""48.58378601"", ""46.13476562"", ""44.51497269"", ""43.66321182"", ""44.78137207"", ""44.70472717"", ""44.22979736""]",1,94,0,3,HaarWaveletV3,lt_fcast,False,43.663212,0.898720
wavelet_trendae_search_r1_baseline,Haar_bd94_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.118370,1.005075,15.296197,2470.822510,nan,0.370107,0.248744,5213475,39.58,7,False,False,ReLU,MAX_EPOCHS,43.73823929,45.75886536,55.08441162,4,1.046198,False,"[""48.80250549"", ""45.59512711"", ""44.35915756"", ""44.35524368"", ""43.73823929"", ""43.86494827"", ""45.75886536""]",1,94,0,3,HaarWaveletV3,lt_fcast,False,43.738239,0.896229
wavelet_trendae_search_r1_baseline,Haar_bd94_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,0,42,67.781349,1.113403,15.727722,3217.936523,nan,0.410796,0.337457,5216045,40.52,7,False,False,ReLU,MAX_EPOCHS,44.06738663,45.43468857,53.74322510,3,1.031028,False,"[""49.48894501"", ""45.22102356"", ""44.19254303"", ""44.06738663"", ""44.16847229"", ""44.55157852"", ""45.43468857""]",1,94,0,5,HaarWaveletV3,lt_fcast,False,44.067387,0.890449
wavelet_trendae_search_r1_baseline,Haar_bd94_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.578842,1.015103,15.242597,2467.010742,nan,0.370972,0.259642,5216045,39.68,7,False,False,ReLU,MAX_EPOCHS,43.30477905,44.22173309,54.37303162,3,1.021174,False,"[""48.52108002"", ""45.59068298"", ""43.54008102"", ""43.30477905"", ""43.68449020"", ""44.38325882"", ""44.22173309""]",1,94,0,5,HaarWaveletV3,lt_fcast,False,43.304779,0.892494
wavelet_trendae_search_r1_baseline,Haar_bd94_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,2,44,65.869324,0.980580,13.865289,2319.842773,nan,0.342237,0.237799,5216045,40.36,7,False,False,ReLU,MAX_EPOCHS,44.37026215,44.58449936,55.20632935,4,1.004828,False,"[""49.17112732"", ""45.79081345"", ""44.53707504"", ""44.66300583"", ""44.37026215"", ""44.58220291"", ""44.58449936""]",1,94,0,5,HaarWaveletV3,lt_fcast,False,44.370262,0.902364
wavelet_trendae_search_r1_baseline,Haar_bd192_eq_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.572151,1.113594,17.989157,2975.448242,nan,0.378267,0.297379,5469475,39.70,7,False,False,ReLU,MAX_EPOCHS,43.59992599,44.17545700,53.96442413,4,1.013200,False,"[""49.12507629"", ""44.39698029"", ""43.79625702"", ""43.98116302"", ""43.59992599"", ""44.59809875"", ""44.17545700""]",1,192,0,3,HaarWaveletV3,eq_bcast,False,43.599926,0.887529
wavelet_trendae_search_r1_baseline,Haar_bd192_eq_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,1,43,68.108871,1.255925,17.143700,2906.655762,nan,0.432470,0.380529,5469475,40.52,7,False,False,ReLU,MAX_EPOCHS,43.11984634,43.75674438,54.22933578,4,1.014770,False,"[""47.52700424"", ""45.81830597"", ""44.57962036"", ""44.89080811"", ""43.11984634"", ""43.89997864"", ""43.75674438""]",1,192,0,3,HaarWaveletV3,eq_bcast,False,43.119846,0.907270
wavelet_trendae_search_r1_baseline,Haar_bd192_eq_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.225845,1.250115,15.304180,3018.409424,nan,0.438554,0.437637,5469475,40.13,7,False,False,ReLU,MAX_EPOCHS,43.67347336,44.83821869,53.97494888,3,1.026669,False,"[""48.51551819"", ""45.77855301"", ""44.13624573"", ""43.67347336"", ""43.73904800"", ""44.18059158"", ""44.83821869""]",1,192,0,3,HaarWaveletV3,eq_bcast,False,43.673473,0.900196
wavelet_trendae_search_r1_baseline,Haar_bd192_eq_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.857010,1.308207,14.240564,2112.606689,nan,0.462947,0.557937,5472045,41.24,7,False,False,ReLU,MAX_EPOCHS,43.16866302,44.11897278,54.86990356,3,1.022014,False,"[""48.11847687"", ""45.94923019"", ""45.05081940"", ""43.16866302"", ""43.47169495"", ""44.65617371"", ""44.11897278""]",1,192,0,5,HaarWaveletV3,eq_bcast,False,43.168663,0.897133
wavelet_trendae_search_r1_baseline,Haar_bd192_eq_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.698250,1.241153,15.925417,2070.951904,nan,0.413953,0.406036,5472045,40.77,7,False,False,ReLU,MAX_EPOCHS,44.04523468,44.36738586,54.35052490,2,1.007314,False,"[""47.39276886"", ""47.54487991"", ""44.04523468"", ""44.61535645"", ""44.35293579"", ""44.85752869"", ""44.36738586""]",1,192,0,5,HaarWaveletV3,eq_bcast,False,44.045235,0.929366
wavelet_trendae_search_r1_baseline,Haar_bd192_eq_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'HaarWaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.257690,1.173053,17.585728,2576.750977,nan,0.399840,0.338221,5472045,41.36,7,False,False,ReLU,MAX_EPOCHS,43.81040573,44.05647278,54.34424210,2,1.005617,False,"[""49.13945007"", ""45.64068604"", ""43.81040573"", ""44.30492783"", ""44.52504349"", ""44.34388733"", ""44.05647278""]",1,192,0,5,HaarWaveletV3,eq_bcast,False,43.810406,0.891553
wavelet_trendae_search_r1_baseline,DB2_bd96_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,64.832756,1.160045,16.950552,2346.067383,nan,0.432103,0.446595,5223715,40.39,7,False,False,ReLU,MAX_EPOCHS,43.60094452,44.28572845,54.71301270,2,1.015706,False,"[""47.21048355"", ""44.39318466"", ""43.60094452"", ""43.63456345"", ""43.73839188"", ""44.47404480"", ""44.28572845""]",1,96,0,3,DB2WaveletV3,eq_fcast,False,43.600945,0.923544
wavelet_trendae_search_r1_baseline,DB2_bd96_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.561737,1.331805,14.444860,2423.637451,nan,0.436265,0.492973,5223715,41.15,7,False,False,ReLU,MAX_EPOCHS,43.56764603,43.63161850,54.17386246,3,1.001468,False,"[""45.48309326"", ""45.10386276"", ""43.68673325"", ""43.56764603"", ""43.61447144"", ""43.91123199"", ""43.63161850""]",1,96,0,3,DB2WaveletV3,eq_fcast,False,43.552409,0.957552
wavelet_trendae_search_r1_baseline,DB2_bd96_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.321419,0.970748,14.715484,2371.017334,nan,0.343280,0.230079,5223715,40.48,7,False,False,ReLU,MAX_EPOCHS,43.52713394,45.00929260,53.88763046,3,1.034051,False,"[""47.82993317"", ""44.04948807"", ""43.97623062"", ""43.52713394"", ""43.53324127"", ""45.21741104"", ""45.00929260""]",1,96,0,3,DB2WaveletV3,eq_fcast,False,43.527134,0.910040
wavelet_trendae_search_r1_baseline,DB2_bd96_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.159920,1.032088,14.475270,2222.023682,nan,0.364248,0.264725,5226285,41.03,7,False,False,ReLU,MAX_EPOCHS,43.25235367,44.05692673,54.30399704,5,1.018602,False,"[""48.54318619"", ""45.44322968"", ""44.83243942"", ""43.43400574"", ""43.64168167"", ""43.25235367"", ""44.05692673""]",1,96,0,5,DB2WaveletV3,eq_fcast,False,43.252354,0.891008
wavelet_trendae_search_r1_baseline,DB2_bd96_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.264069,1.341660,14.214963,2027.144409,nan,0.445119,0.554509,5226285,40.01,7,False,False,ReLU,MAX_EPOCHS,43.77314377,44.70880890,54.44243622,2,1.021375,False,"[""50.40161133"", ""46.78317642"", ""43.77314377"", ""44.05947113"", ""44.78284454"", ""44.94814301"", ""44.70880890""]",1,96,0,5,DB2WaveletV3,eq_fcast,False,43.773144,0.868487
wavelet_trendae_search_r1_baseline,DB2_bd96_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.532204,0.955923,14.262351,2209.858643,nan,0.346397,0.216924,5226285,40.63,7,False,False,ReLU,MAX_EPOCHS,42.85445023,42.85445023,54.60472107,6,1.000000,False,"[""49.14847946"", ""46.19300079"", ""45.20006943"", ""43.78572083"", ""44.87804031"", ""43.78695679"", ""42.85445023""]",1,96,0,5,DB2WaveletV3,eq_fcast,False,43.785721,0.890887
wavelet_trendae_search_r1_baseline,DB2_bd94_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,65.816673,1.213619,15.795539,2349.616699,nan,0.405430,0.379927,5213475,39.47,7,False,False,ReLU,MAX_EPOCHS,43.14429474,44.95998764,54.21866608,2,1.042084,False,"[""47.29454041"", ""44.67085266"", ""43.14429474"", ""43.33702469"", ""43.72443008"", ""44.41594315"", ""44.95998764""]",1,94,0,3,DB2WaveletV3,lt_fcast,False,43.144295,0.912247
wavelet_trendae_search_r1_baseline,DB2_bd94_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.095825,1.039718,14.465216,2303.997314,nan,0.369448,0.264257,5213475,39.94,7,False,False,ReLU,MAX_EPOCHS,43.36449432,44.47103882,54.80689240,4,1.025517,False,"[""48.17244339"", ""46.01288605"", ""44.79437637"", ""43.93358994"", ""43.36449432"", ""43.50304413"", ""44.47103882""]",1,94,0,3,DB2WaveletV3,lt_fcast,False,43.364494,0.900193
wavelet_trendae_search_r1_baseline,DB2_bd94_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.023201,0.975114,15.076488,2565.216309,nan,0.375972,0.278912,5213475,37.83,7,False,False,ReLU,MAX_EPOCHS,42.85575485,45.00147247,54.36910248,3,1.050068,False,"[""47.43033981"", ""45.49663162"", ""44.00742340"", ""42.85575485"", ""44.69993210"", ""44.35700607"", ""45.00147247""]",1,94,0,3,DB2WaveletV3,lt_fcast,False,42.855755,0.903552
wavelet_trendae_search_r1_baseline,DB2_bd94_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,67.268845,1.085052,15.266311,2969.215088,nan,0.376329,0.314630,5216045,38.72,7,False,False,ReLU,MAX_EPOCHS,43.27104568,45.21403503,54.06462479,4,1.044903,False,"[""47.67272568"", ""45.48828506"", ""43.97002792"", ""43.55989838"", ""43.27104568"", ""45.85737991"", ""45.21403503""]",1,94,0,5,DB2WaveletV3,lt_fcast,False,43.271046,0.907669
wavelet_trendae_search_r1_baseline,DB2_bd94_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,64.508766,1.030886,13.914198,1906.074341,nan,0.381652,0.342515,5216045,38.04,7,False,False,ReLU,MAX_EPOCHS,43.90172195,43.90172195,54.21147919,6,1.000000,False,"[""48.49441528"", ""46.64113617"", ""46.80410767"", ""45.75584412"", ""44.92031860"", ""44.49546814"", ""43.90172195""]",1,94,0,5,DB2WaveletV3,lt_fcast,False,44.495468,0.917538
wavelet_trendae_search_r1_baseline,DB2_bd94_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,65.601639,1.139162,14.335077,2142.872803,nan,0.389524,0.353496,5216045,38.78,7,False,False,ReLU,MAX_EPOCHS,43.64118958,44.04292679,54.41296768,4,1.009205,False,"[""48.37852859"", ""45.62929153"", ""44.63253784"", ""43.68103027"", ""43.64118958"", ""43.66816711"", ""44.04292679""]",1,94,0,5,DB2WaveletV3,lt_fcast,False,43.641190,0.902078
wavelet_trendae_search_r1_baseline,DB2_bd192_eq_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.435745,1.194367,14.975289,2614.980713,nan,0.409646,0.366400,5469475,37.57,7,False,False,ReLU,MAX_EPOCHS,43.85800171,43.91387558,53.98954010,3,1.001274,False,"[""49.22473907"", ""44.65989304"", ""44.51977539"", ""43.85800171"", ""44.79063034"", ""44.24353409"", ""43.91387558""]",1,192,0,3,DB2WaveletV3,eq_bcast,False,43.858002,0.890975
wavelet_trendae_search_r1_baseline,DB2_bd192_eq_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.763763,0.923283,14.647196,2458.325928,nan,0.340515,0.212255,5469475,38.82,7,False,False,ReLU,MAX_EPOCHS,43.71308517,43.71308517,53.75874710,6,1.000000,False,"[""47.34759521"", ""44.15992355"", ""44.75768280"", ""43.72977448"", ""43.83880234"", ""43.94349289"", ""43.71308517""]",1,192,0,3,DB2WaveletV3,eq_bcast,False,43.729774,0.923590
wavelet_trendae_search_r1_baseline,DB2_bd192_eq_bcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.560486,1.056786,14.986319,2659.903564,nan,0.384971,0.290378,5469475,38.28,7,False,False,ReLU,MAX_EPOCHS,43.26070404,44.55980682,54.07742691,5,1.030030,False,"[""48.05507278"", ""45.09494400"", ""43.99897003"", ""44.15899277"", ""44.06177521"", ""43.26070404"", ""44.55980682""]",1,192,0,3,DB2WaveletV3,eq_bcast,False,43.260704,0.900232
wavelet_trendae_search_r1_baseline,DB2_bd192_eq_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.347084,1.149657,15.238660,2498.181885,nan,0.399152,0.342652,5472045,38.68,7,False,False,ReLU,MAX_EPOCHS,43.06676483,44.09146881,54.29113388,2,1.023793,False,"[""48.38040924"", ""44.70222473"", ""43.06676483"", ""43.18273163"", ""44.28484726"", ""43.73986435"", ""44.09146881""]",1,192,0,5,DB2WaveletV3,eq_bcast,False,43.066765,0.890170
wavelet_trendae_search_r1_baseline,DB2_bd192_eq_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.397690,1.059705,14.500767,2405.332520,nan,0.382591,0.283042,5472045,37.48,7,False,False,ReLU,MAX_EPOCHS,43.07403183,46.11204147,54.53982544,3,1.070530,False,"[""47.84118652"", ""45.45100021"", ""44.70229721"", ""43.07403183"", ""43.53456879"", ""43.70313263"", ""46.11204147""]",1,192,0,5,DB2WaveletV3,eq_bcast,False,43.074032,0.900355
wavelet_trendae_search_r1_baseline,DB2_bd192_eq_bcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB2WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,67.252045,1.496690,17.379768,2293.732666,nan,0.572254,0.906237,5472045,38.41,7,False,False,ReLU,MAX_EPOCHS,43.24803925,43.42160797,55.77085495,3,1.004013,False,"[""48.81256104"", ""46.76581192"", ""44.57746124"", ""43.24803925"", ""43.68946075"", ""43.40181732"", ""43.42160797""]",1,192,0,5,DB2WaveletV3,eq_bcast,False,43.248039,0.886002
wavelet_trendae_search_r1_baseline,DB3_bd96_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.625290,1.132928,17.822428,2642.877930,nan,0.439569,0.438942,5223715,37.48,7,False,False,ReLU,MAX_EPOCHS,42.88750458,44.63328552,54.64904785,2,1.040706,False,"[""46.73834229"", ""44.72748184"", ""42.88750458"", ""43.54473114"", ""43.22423935"", ""45.77694702"", ""44.63328552""]",1,96,0,3,DB3WaveletV3,eq_fcast,False,42.887505,0.917609
wavelet_trendae_search_r1_baseline,DB3_bd96_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,65.514656,0.972004,15.367610,2496.786865,nan,0.347155,0.246451,5223715,38.26,7,False,False,ReLU,MAX_EPOCHS,43.89969254,44.39818954,54.35129929,3,1.011355,False,"[""45.77739334"", ""44.37091827"", ""44.93657684"", ""43.89969254"", ""44.36426926"", ""44.99044037"", ""44.39818954""]",1,96,0,3,DB3WaveletV3,eq_fcast,False,43.899693,0.958982
wavelet_trendae_search_r1_baseline,DB3_bd96_eq_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,65.824249,1.225621,16.043346,2218.857178,nan,0.407392,0.383965,5223715,37.52,7,False,False,ReLU,MAX_EPOCHS,43.06120300,43.87713242,53.50936127,2,1.018948,False,"[""48.12253571"", ""43.93544006"", ""43.06120300"", ""43.70849609"", ""43.08248901"", ""44.12084198"", ""43.87713242""]",1,96,0,3,DB3WaveletV3,eq_fcast,False,43.061203,0.894824
wavelet_trendae_search_r1_baseline,DB3_bd96_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.650024,1.390261,13.783834,2017.553101,nan,0.456206,0.526590,5226285,38.38,7,False,False,ReLU,MAX_EPOCHS,43.92443848,44.50060272,54.49856949,2,1.013117,False,"[""48.55570984"", ""45.74707031"", ""43.92443848"", ""44.84259033"", ""44.54074478"", ""45.32266998"", ""44.50060272""]",1,96,0,5,DB3WaveletV3,eq_fcast,False,43.924438,0.904619
wavelet_trendae_search_r1_baseline,DB3_bd96_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,66.830009,1.272518,13.719205,2216.932373,nan,0.420311,0.424514,5226285,37.59,7,False,False,ReLU,MAX_EPOCHS,43.64222336,46.57752609,55.19163132,5,1.067258,False,"[""50.41968155"", ""46.64104080"", ""46.87487030"", ""43.95097351"", ""45.08567429"", ""43.64222336"", ""46.57752609""]",1,96,0,5,DB3WaveletV3,eq_fcast,False,43.642223,0.865579
wavelet_trendae_search_r1_baseline,DB3_bd96_eq_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.963974,0.947971,14.374313,2461.073242,nan,0.357427,0.231851,5226285,38.29,7,False,False,ReLU,MAX_EPOCHS,42.82309341,43.55171967,54.23744965,4,1.017015,False,"[""49.24499130"", ""45.05248260"", ""43.26528168"", ""44.53369522"", ""42.82309341"", ""43.20399094"", ""43.55171967""]",1,96,0,5,DB3WaveletV3,eq_fcast,False,42.823093,0.869593
wavelet_trendae_search_r1_baseline,DB3_bd94_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.684700,0.990586,16.027622,3006.199951,nan,0.358754,0.249824,5213475,37.60,7,False,False,ReLU,MAX_EPOCHS,43.51328659,44.45899200,54.15239334,3,1.021734,False,"[""49.48941040"", ""44.91717911"", ""44.15847778"", ""43.51328659"", ""43.83892822"", ""44.36973190"", ""44.45899200""]",1,94,0,3,DB3WaveletV3,lt_fcast,False,43.513287,0.879244
wavelet_trendae_search_r1_baseline,DB3_bd94_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.157379,1.023790,14.806341,2205.283936,nan,0.385669,0.301992,5213475,38.59,7,False,False,ReLU,MAX_EPOCHS,43.53858948,43.98625183,54.49067307,4,1.010282,False,"[""46.89529419"", ""45.99675369"", ""44.61134338"", ""43.95686722"", ""43.53858948"", ""43.67659378"", ""43.98625183""]",1,94,0,3,DB3WaveletV3,lt_fcast,False,43.538589,0.928421
wavelet_trendae_search_r1_baseline,DB3_bd94_lt_fcast_ttd3,wavelet_trendae_search_round1,"['TrendAE', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,2,44,66.841972,1.127446,15.945944,2599.382568,nan,0.398875,0.331170,5213475,37.79,7,False,False,ReLU,MAX_EPOCHS,44.00326538,45.65866089,54.29435349,5,1.037620,False,"[""47.85063934"", ""46.54146576"", ""45.10143280"", ""44.48820877"", ""44.06040192"", ""44.00326538"", ""45.65866089""]",1,94,0,3,DB3WaveletV3,lt_fcast,False,44.003265,0.919596
wavelet_trendae_search_r1_baseline,DB3_bd94_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,0,42,66.274033,1.086999,15.714959,2518.151855,nan,0.376410,0.281527,5216045,38.41,7,False,False,ReLU,MAX_EPOCHS,44.07769775,44.72807312,55.19928360,4,1.014755,False,"[""48.69590759"", ""47.86823273"", ""44.75222015"", ""44.97671890"", ""44.07769775"", ""45.07502747"", ""44.72807312""]",1,94,0,5,DB3WaveletV3,lt_fcast,False,44.077698,0.905162
wavelet_trendae_search_r1_baseline,DB3_bd94_lt_fcast_ttd5,wavelet_trendae_search_round1,"['TrendAE', 'DB3WaveletV3']",Weather-96,144,96,192,10,1,True,1,43,67.205200,1.012334,14.577403,2355.323242,nan,0.394362,0.326693,5216045,37.86,7,False,False,ReLU,MAX_EPOCHS,43.96011734,44.11320114,54.56275940,5,1.003482,False,"[""47.83498383"", ""47.12076187"", ""45.53863144"", ""44.40869522"", ""44.37649536"", ""43.96011734"", ""44.11320114""]",1,94,0,5,DB3WaveletV3,lt_fcast,False,43.960117,0.918995
