experiment,config_name,category,stack_types,period,frequency,forecast_length,backcast_length,n_stacks,n_blocks_per_stack,share_weights,run,seed,smape,mase,mae,mse,owa,norm_mae,norm_mse,n_params,t_width,training_time_seconds,epochs_trained,active_g,sum_losses,activation,stopping_reason,best_val_loss,final_val_loss,final_train_loss,best_epoch,loss_ratio,diverged,val_loss_curve
milk_convergence,Milk6_activeG,convergence_activeg,['Generic'],Milk,12,6,24,6,1,True,31,1028312229,1.481176,0.595007,12.808522,266.762726,nan,0.125274,0.025518,4896768,256,5.73,77,True,False,ReLU,EARLY_STOPPED,2.72409916,3.92826653,4.68974543,56,1.442042,False,"[""37.29722977"", ""28.89326668"", ""21.40258598"", ""11.65687466"", ""13.89381123"", ""9.88620567"", ""11.22884274"", ""9.86868858"", ""8.08876419"", ""8.31424713"", ""6.90283394"", ""7.52799940"", ""7.01448679"", ""7.58979893"", ""5.74209547"", ""7.93095827"", ""5.78716469"", ""5.29740381"", ""5.09990025"", ""4.43388128"", ""4.18093348"", ""4.60707378"", ""3.68726778"", ""5.20441866"", ""4.44830847"", ""5.40904522"", ""4.85815096"", ""5.38149452"", ""4.34955311"", ""4.47446251"", ""3.85384679"", ""6.20328951"", ""5.68112230"", ""5.26119280"", ""5.08047676"", ""4.52260447"", ""4.53378010"", ""4.89678621"", ""4.26270914"", ""4.02457619"", ""4.45226192"", ""5.07398748"", ""3.62640667"", ""3.82697463"", ""3.82226849"", ""3.92061472"", ""4.94511223"", ""3.40523124"", ""3.27367187"", ""3.32379746"", ""4.54103851"", ""3.74779558"", ""3.27190876"", ""3.33556199"", ""2.97192407"", ""3.26333833"", ""2.72409916"", ""3.87844563"", ""3.96424270"", ""3.69600320"", ""3.76159811"", ""3.29525542"", ""2.82173014"", ""4.17407846"", ""3.17061424"", ""3.69333243"", ""3.29470634"", ""3.72311425"", ""3.45074749"", ""3.37607026"", ""3.37569904"", ""2.99396563"", ""3.71094823"", ""3.35397077"", ""3.16170716"", ""3.54428220"", ""3.92826653""]"
milk_convergence,Milk6_activeG,convergence_activeg,['Generic'],Milk,12,6,24,6,1,True,32,1730065201,1.784589,0.701703,15.105336,248.852127,nan,0.147738,0.023805,4896768,256,3.68,56,True,False,ReLU,EARLY_STOPPED,3.23014736,3.51425838,2.91150641,35,1.087956,False,"[""28.30190659"", ""28.29597664"", ""19.28467178"", ""8.86471081"", ""13.40998459"", ""7.66101933"", ""9.99642944"", ""8.65018368"", ""6.35512304"", ""7.17334080"", ""7.25647354"", ""7.85307217"", ""6.71716833"", ""5.58445692"", ""7.30554295"", ""6.48688602"", ""7.65230799"", ""8.48955536"", ""5.82727242"", ""7.88583374"", ""6.10044575"", ""5.62921667"", ""6.37474251"", ""5.52096844"", ""4.55916786"", ""5.01045561"", ""4.65871525"", ""5.04690313"", ""5.00628233"", ""5.30383635"", ""3.71597338"", ""4.02776861"", ""3.24429226"", ""3.97151661"", ""3.66052270"", ""3.23014736"", ""3.67940950"", ""4.11915255"", ""4.06585312"", ""3.55924582"", ""3.79494572"", ""4.27453899"", ""3.60775089"", ""4.20380545"", ""3.82136440"", ""3.94321537"", ""4.53500128"", ""5.01409578"", ""3.33989120"", ""4.10075712"", ""3.50980568"", ""3.67791533"", ""3.25576115"", ""3.33652163"", ""3.49831104"", ""3.51425838""]"
milk_convergence,Milk6_activeG,convergence_activeg,['Generic'],Milk,12,6,24,6,1,True,33,1325569962,3.210732,1.277572,27.501871,996.571716,nan,0.268983,0.095331,4896768,256,4.00,61,True,False,ReLU,EARLY_STOPPED,2.99092650,3.11502695,3.26145434,40,1.041492,False,"[""21.81620789"", ""7.89755678"", ""11.40427780"", ""8.69481468"", ""8.38767719"", ""8.18991947"", ""6.69824553"", ""6.77622175"", ""5.23387814"", ""5.25108290"", ""7.68546867"", ""6.05842686"", ""5.26013374"", ""5.91316414"", ""4.78611517"", ""4.81580734"", ""4.55635166"", ""4.16279745"", ""4.15024328"", ""3.70452452"", ""5.60171700"", ""5.59512281"", ""5.28339529"", ""4.56564856"", ""4.88319778"", ""4.39252329"", ""4.35783243"", ""5.08989048"", ""6.04152441"", ""4.74040031"", ""4.17267513"", ""4.16857243"", ""4.61766291"", ""3.94163203"", ""3.63211727"", ""3.79323769"", ""3.33967257"", ""3.62235522"", ""3.41675782"", ""3.63702440"", ""2.99092650"", ""3.86227751"", ""4.26521063"", ""3.97575283"", ""3.64395785"", ""4.19242144"", ""3.22406030"", ""3.01579499"", ""3.66737556"", ""3.90124297"", ""3.57955432"", ""3.78799534"", ""3.52524734"", ""4.51006889"", ""3.28752089"", ""3.35919738"", ""3.75495052"", ""3.23130798"", ""4.26985741"", ""3.89899755"", ""3.11502695""]"
milk_convergence,Milk6_activeG,convergence_activeg,['Generic'],Milk,12,6,24,6,1,True,34,1109386041,1.462404,0.567691,12.220490,192.640152,nan,0.119523,0.018428,4896768,256,5.65,76,True,False,ReLU,EARLY_STOPPED,2.70363474,2.94353294,3.33143210,55,1.088732,False,"[""24.14537048"", ""32.94844055"", ""28.99559784"", ""18.13154602"", ""13.92429924"", ""13.24002934"", ""8.94052315"", ""9.63464546"", ""8.39135361"", ""7.94738436"", ""7.79090977"", ""6.73810148"", ""6.27862978"", ""5.56127262"", ""6.61070347"", ""5.38558722"", ""5.64271927"", ""5.56327009"", ""5.58761787"", ""6.57369137"", ""6.70656490"", ""4.41281176"", ""5.23760176"", ""4.91092920"", ""4.93187666"", ""6.65008974"", ""4.92230177"", ""3.60994387"", ""5.21728086"", ""4.68350029"", ""5.05745029"", ""4.25249147"", ""4.07023239"", ""3.74668694"", ""4.35485411"", ""4.04429531"", ""3.23508906"", ""4.28700113"", ""3.55160832"", ""5.21615171"", ""4.09043360"", ""3.81609559"", ""3.51049042"", ""3.55342674"", ""3.13939118"", ""4.05672884"", ""3.95053005"", ""3.58324122"", ""3.73943663"", ""3.94362164"", ""4.13436842"", ""2.92884326"", ""3.14695430"", ""2.90321302"", ""2.97968078"", ""2.70363474"", ""2.88997769"", ""4.56531572"", ""4.66817379"", ""3.09395123"", ""6.08030987"", ""3.12471104"", ""5.29617977"", ""3.51907086"", ""4.97723722"", ""2.86261940"", ""4.99114656"", ""3.02809596"", ""2.88708758"", ""4.31799078"", ""3.45025659"", ""3.29957676"", ""3.25544095"", ""3.30866861"", ""3.36103559"", ""2.94353294""]"
milk_convergence,Milk6_activeG,convergence_activeg,['Generic'],Milk,12,6,24,6,1,True,35,1737854953,2.380569,0.944555,20.333130,560.999939,nan,0.198869,0.053665,4896768,256,5.18,61,True,False,ReLU,EARLY_STOPPED,2.91428161,4.30612659,2.95665026,40,1.477595,False,"[""40.84998322"", ""30.07870293"", ""21.77845001"", ""15.65816879"", ""9.30639648"", ""10.71811295"", ""6.58060980"", ""8.48480988"", ""5.88377762"", ""7.51320601"", ""5.34116745"", ""6.25277519"", ""5.20914507"", ""4.64925003"", ""5.23731375"", ""4.00038862"", ""5.13200808"", ""4.36675787"", ""4.98228645"", ""6.06063414"", ""6.24017525"", ""7.46411562"", ""6.06569815"", ""9.05518246"", ""3.94838929"", ""8.89640713"", ""3.92753792"", ""5.49670362"", ""4.49187136"", ""3.88102174"", ""3.74070001"", ""4.85966921"", ""4.09057713"", ""4.00433922"", ""3.49159884"", ""4.52868700"", ""3.86775398"", ""3.83492422"", ""3.48402143"", ""3.02930093"", ""2.91428161"", ""3.56135297"", ""5.76734638"", ""4.35875082"", ""3.29369783"", ""6.50692415"", ""4.88139534"", ""4.59017515"", ""5.90164471"", ""3.73563361"", ""4.31580496"", ""3.96052051"", ""5.33804131"", ""3.99393582"", ""3.59580851"", ""4.60588837"", ""4.19534111"", ""3.17266059"", ""3.90486813"", ""3.71183038"", ""4.30612659""]"
milk_convergence,Milk6_activeG,convergence_activeg,['Generic'],Milk,12,6,24,6,1,True,36,503936803,1.900143,0.748529,16.113333,348.716187,nan,0.157597,0.033358,4896768,256,5.81,82,True,False,ReLU,EARLY_STOPPED,2.46928120,3.51113796,3.54565835,61,1.421927,False,"[""41.21503830"", ""44.72985458"", ""38.86481094"", ""27.39557266"", ""16.95863342"", ""16.74367523"", ""11.68678665"", ""11.15145016"", ""9.40953922"", ""9.26760006"", ""7.29623365"", ""7.30316257"", ""5.51195097"", ""7.89628792"", ""5.46826601"", ""5.76453209"", ""4.88513088"", ""4.90590620"", ""4.18282890"", ""4.91809511"", ""4.11270809"", ""3.59568310"", ""4.09214544"", ""4.02145576"", ""4.01214933"", ""3.61511493"", ""4.39638138"", ""4.41794491"", ""4.30845928"", ""3.83089042"", ""3.93326545"", ""4.16256809"", ""3.02820754"", ""3.73332047"", ""3.35412621"", ""3.49552822"", ""3.25589657"", ""3.63345528"", ""3.05754232"", ""4.28781796"", ""4.47350502"", ""4.16062832"", ""3.53784680"", ""3.60799360"", ""3.92465639"", ""2.87573552"", ""2.64009500"", ""2.79186225"", ""3.61556959"", ""3.35186267"", ""3.25986934"", ""4.26508617"", ""3.72442985"", ""3.62054539"", ""4.14494181"", ""4.10347748"", ""3.96881652"", ""5.15041590"", ""2.77239585"", ""2.99972963"", ""3.36089325"", ""2.46928120"", ""3.05600643"", ""3.88627839"", ""3.77062941"", ""4.91878653"", ""4.09410429"", ""2.85988975"", ""3.92122006"", ""2.85291505"", ""3.02568793"", ""3.41688395"", ""2.91745043"", ""4.72662830"", ""4.07626677"", ""3.61423969"", ""3.66326904"", ""4.29266262"", ""3.99236035"", ""3.62533402"", ""3.50454926"", ""3.51113796""]"
milk_convergence,Milk6_activeG,convergence_activeg,['Generic'],Milk,12,6,24,6,1,True,37,1915433898,2.722189,1.080436,23.258179,689.003967,nan,0.227478,0.065909,4896768,256,5.87,87,True,False,ReLU,EARLY_STOPPED,2.65613770,2.98007154,3.08960390,66,1.121957,False,"[""39.50275803"", ""22.25805473"", ""27.01945305"", ""12.28008461"", ""12.73060989"", ""14.56937218"", ""8.58961487"", ""8.46094418"", ""8.13072968"", ""6.94580460"", ""8.36286926"", ""6.59264851"", ""6.87805796"", ""6.68449783"", ""8.13225555"", ""5.89368010"", ""6.71577883"", ""5.66770506"", ""7.43969917"", ""5.37257719"", ""4.72621632"", ""5.18142319"", ""4.36594582"", ""5.29412460"", ""4.17603970"", ""5.13108015"", ""4.82882929"", ""3.67009377"", ""4.27852535"", ""4.02503872"", ""4.79049110"", ""4.46345854"", ""5.10418940"", ""5.20894384"", ""6.15365314"", ""4.22323132"", ""4.50142002"", ""4.13584280"", ""4.24218559"", ""4.90804958"", ""3.25229740"", ""4.92367506"", ""4.29742289"", ""5.56052971"", ""3.87091041"", ""5.72158813"", ""3.94100237"", ""4.92106438"", ""3.65177369"", ""4.47539330"", ""4.12547827"", ""4.63590813"", ""3.42389011"", ""5.17398453"", ""3.17311358"", ""4.59465408"", ""3.55792117"", ""4.20509005"", ""3.74901795"", ""4.46628857"", ""2.85154057"", ""4.63508797"", ""2.96100402"", ""3.12479615"", ""4.36369324"", ""4.22546959"", ""2.65613770"", ""4.36586428"", ""3.45771122"", ""3.64864397"", ""3.66699243"", ""2.89311171"", ""3.45176244"", ""3.06059098"", ""3.39747024"", ""4.26932144"", ""3.38511753"", ""4.18315125"", ""2.83470345"", ""3.70486712"", ""3.08617043"", ""3.20969963"", ""3.36855531"", ""3.24349427"", ""3.09106636"", ""3.03917575"", ""2.98007154""]"
milk_convergence,Milk6_activeG,convergence_activeg,['Generic'],Milk,12,6,24,6,1,True,38,1691572281,2.523876,1.004228,21.617676,692.644104,nan,0.211433,0.066258,4896768,256,6.14,79,True,False,ReLU,EARLY_STOPPED,2.76603842,4.50662708,3.51302338,58,1.629271,False,"[""22.61602974"", ""48.59705353"", ""43.83846664"", ""20.38547325"", ""16.10422516"", ""16.83786583"", ""12.48803234"", ""10.59992313"", ""12.14573479"", ""8.23883247"", ""10.97119331"", ""9.41517067"", ""8.21673679"", ""8.16347122"", ""8.09520912"", ""7.47797918"", ""7.56975698"", ""6.42680073"", ""6.48704100"", ""6.19786358"", ""6.72886610"", ""5.64847231"", ""5.46287870"", ""4.85263968"", ""5.58154011"", ""4.80938339"", ""4.00405025"", ""5.22277164"", ""5.82675219"", ""5.18770933"", ""4.72520781"", ""4.44511175"", ""5.07663393"", ""4.72986746"", ""3.95539260"", ""4.04854918"", ""4.33432579"", ""3.25196266"", ""3.67661262"", ""3.62211061"", ""3.61288905"", ""3.17004991"", ""4.40978670"", ""4.17352247"", ""4.14163876"", ""3.62090516"", ""3.82126975"", ""4.06519318"", ""3.54443717"", ""3.53751278"", ""3.53688455"", ""3.25509048"", ""3.31999469"", ""3.59063745"", ""3.29604816"", ""3.62624907"", ""3.75072837"", ""2.93599916"", ""2.76603842"", ""2.96709490"", ""3.26201844"", ""4.97715235"", ""3.92397714"", ""3.61634636"", ""3.91452241"", ""3.98411965"", ""4.18586826"", ""3.77664280"", ""3.27602744"", ""5.02610731"", ""3.16414905"", ""3.62882066"", ""3.65289903"", ""2.95257545"", ""4.17212725"", ""4.44654465"", ""3.29615688"", ""3.62967253"", ""4.50662708""]"
milk_convergence,Milk6_activeG,convergence_activeg,['Generic'],Milk,12,6,24,6,1,True,39,1687147728,2.259717,0.891833,19.198181,435.120758,nan,0.187769,0.041623,4896768,256,6.97,95,True,False,ReLU,EARLY_STOPPED,2.36271882,3.38653278,3.93307161,74,1.433320,False,"[""43.22738266"", ""40.47742081"", ""25.00060272"", ""18.86735535"", ""15.77892208"", ""15.24877739"", ""14.98491287"", ""10.13767910"", ""11.02914238"", ""7.92111015"", ""7.78416681"", ""8.42458057"", ""7.51687717"", ""7.62400103"", ""6.80021572"", ""6.77436638"", ""6.64736319"", ""5.56055307"", ""5.49696255"", ""6.10210991"", ""5.38950920"", ""6.16566038"", ""6.85795927"", ""5.83026218"", ""4.67016459"", ""5.31445265"", ""6.96590853"", ""5.94339371"", ""5.47303724"", ""5.86429930"", ""4.33700562"", ""4.74436235"", ""5.22479296"", ""5.44907141"", ""3.55348325"", ""6.63416624"", ""4.36711550"", ""4.48185110"", ""4.49666882"", ""4.54135370"", ""4.98503304"", ""3.68783998"", ""3.93368435"", ""4.07139587"", ""3.08740282"", ""3.98199606"", ""3.53340197"", ""3.41904116"", ""3.25831175"", ""2.57797027"", ""3.57823086"", ""2.82166767"", ""2.91471767"", ""2.89337635"", ""4.19979572"", ""2.75783587"", ""4.28993559"", ""3.40824533"", ""2.53918624"", ""3.93602586"", ""3.20511270"", ""3.35045791"", ""2.93967104"", ""3.08893228"", ""2.87155581"", ""3.06773543"", ""2.59658027"", ""4.16828823"", ""3.18141389"", ""3.47310042"", ""2.57947326"", ""4.77540159"", ""3.92462730"", ""4.03072977"", ""2.36271882"", ""6.37277460"", ""3.11552644"", ""3.85085082"", ""4.21474361"", ""3.18435168"", ""3.45670915"", ""3.07749581"", ""4.42752075"", ""3.07055473"", ""3.51157475"", ""2.47549605"", ""3.83489347"", ""4.49928045"", ""2.48869729"", ""4.37134075"", ""4.88643837"", ""4.72661161"", ""4.44259167"", ""3.33108258"", ""3.38653278""]"
milk_convergence,Milk6_activeG,convergence_activeg,['Generic'],Milk,12,6,24,6,1,True,40,1010458257,3.440090,1.355287,29.174805,1066.974121,nan,0.285345,0.102066,4896768,256,3.80,48,True,False,ReLU,EARLY_STOPPED,3.17287660,5.49291134,4.68123388,27,1.731209,False,"[""34.62042999"", ""28.71830750"", ""22.41757011"", ""11.88894272"", ""12.87247276"", ""7.29367447"", ""14.87395191"", ""10.44669914"", ""8.13880157"", ""7.95295906"", ""6.00747156"", ""6.33828926"", ""5.83981228"", ""5.80674410"", ""5.67895317"", ""5.23123693"", ""5.74201107"", ""4.96224260"", ""5.20223045"", ""3.93407559"", ""4.48135042"", ""3.72678971"", ""3.83666325"", ""4.06998730"", ""4.36659145"", ""4.70665264"", ""4.65139246"", ""3.17287660"", ""4.01958656"", ""3.89267921"", ""4.11830044"", ""3.84609890"", ""3.37494111"", ""3.49278975"", ""5.25908852"", ""5.32600975"", ""4.08267546"", ""5.01647091"", ""5.79818773"", ""3.70399761"", ""5.02660704"", ""4.73572302"", ""5.90477419"", ""4.19542074"", ""5.98313951"", ""3.89423561"", ""3.26567245"", ""5.49291134""]"
