model_type,config_name,dataset,horizon,backcast_length,n_stacks,n_blocks_per_stack,run,seed,mse,mae,denorm_mse,denorm_mae,smape,n_params,training_time_seconds,epochs_trained,stopping_reason,best_val_loss,loss_function,active_g,normalize,train_ratio,val_ratio,include_target,stack_types,n_pools_kernel_size,n_freq_downsample,sampling_style,steps_per_epoch,sampling_weights
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+HaarWaveletV3AE,weather,96,480,3,1,4,5,0.166453,0.225392,2366.391357,15.368264,65.684090,822579,85.59,6,MAX_EPOCHS,0.41385981,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'HaarWaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,96,480,3,1,0,1,0.161385,0.219120,2242.328369,15.089731,63.537090,822579,82.59,6,MAX_EPOCHS,0.40705964,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,96,480,3,1,1,2,0.163560,0.218468,2207.397217,14.388575,63.798279,822579,81.14,6,MAX_EPOCHS,0.41050991,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,96,480,3,1,2,3,0.173350,0.241081,2403.507812,16.249752,70.586761,822579,86.58,6,MAX_EPOCHS,0.41572073,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,96,480,3,1,3,4,0.162546,0.222503,2321.517090,15.414648,67.763878,822579,85.55,6,MAX_EPOCHS,0.40762457,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarWaveletV3AE+Coif2V3AE,weather,96,480,3,1,4,5,0.164379,0.224216,2274.310547,15.159174,66.664192,822579,86.53,6,MAX_EPOCHS,0.40959117,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'Coif2WaveletV3AE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,96,480,3,1,0,1,0.163920,0.226159,2402.004150,16.162951,69.035484,1019187,84.23,6,MAX_EPOCHS,0.40676919,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,96,480,3,1,1,2,0.164105,0.222212,2288.700439,15.052762,64.709915,1019187,84.96,6,MAX_EPOCHS,0.40344042,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,96,480,3,1,2,3,0.165147,0.225443,2503.101318,15.777978,66.423592,1019187,84.96,6,MAX_EPOCHS,0.40934238,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,96,480,3,1,3,4,0.166864,0.225558,2320.897217,15.289123,65.644630,1019187,84.83,6,MAX_EPOCHS,0.40710595,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+DB3V3AE+GenericAE,weather,96,480,3,1,4,5,0.166290,0.226764,2351.703613,15.412646,68.123566,1019187,85.17,6,MAX_EPOCHS,0.41187400,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'DB3WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,96,480,3,1,0,1,0.168575,0.234865,2560.412354,17.079094,70.827400,1019187,85.41,6,MAX_EPOCHS,0.40824097,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,96,480,3,1,1,2,0.165080,0.224895,2453.834473,15.664147,65.578117,1019187,85.39,6,MAX_EPOCHS,0.40788594,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,96,480,3,1,2,3,0.166123,0.223609,2446.775635,15.361115,64.956116,1019187,85.92,6,MAX_EPOCHS,0.41219434,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,96,480,3,1,3,4,0.168794,0.229043,2351.055420,15.676671,67.251793,1019187,87.57,6,MAX_EPOCHS,0.40579328,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+HaarV3AE+GenericAE,weather,96,480,3,1,4,5,0.167391,0.226906,2313.595459,15.434707,67.173523,1019187,83.29,6,MAX_EPOCHS,0.40525222,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'HaarWaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,96,480,3,1,0,1,0.166963,0.231734,2419.652832,16.640100,69.990089,1019187,82.66,6,MAX_EPOCHS,0.40998331,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,96,480,3,1,1,2,0.167646,0.229398,2512.075195,16.139269,66.482666,1019187,85.26,6,MAX_EPOCHS,0.40679434,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,96,480,3,1,2,3,0.167971,0.229564,2613.345215,16.232233,66.608414,1019187,86.54,6,MAX_EPOCHS,0.41069451,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,96,480,3,1,3,4,0.167562,0.227635,2449.295654,16.187737,68.148895,1019187,81.96,6,MAX_EPOCHS,0.41336286,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-TrendAE+Coif2V3AE+GenericAE,weather,96,480,3,1,4,5,0.163131,0.220938,2247.194092,15.116442,66.465500,1019187,83.11,6,MAX_EPOCHS,0.40194604,MSELoss,False,True,0.7,0.1,True,"['TrendAE', 'Coif2WaveletV3AE', 'GenericAE']",,,sliding,,uniform
NHiTSSliding,NHiTS-Generic,weather,96,480,3,1,2,3,0.173594,0.235475,2342.306641,15.450849,69.933426,2411520,73.19,6,MAX_EPOCHS,0.43316033,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['NHiTSGenericRoot'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,96,480,3,1,0,1,0.161783,0.219231,2299.287109,15.238215,66.545280,805935,93.26,6,MAX_EPOCHS,0.40937588,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,96,480,3,1,1,2,0.165134,0.227997,2524.643066,16.555061,70.256302,805935,87.72,6,MAX_EPOCHS,0.40681171,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,96,480,3,1,2,3,0.163529,0.222454,2382.778564,15.956691,67.403099,805935,87.39,6,MAX_EPOCHS,0.40731108,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,96,480,3,1,3,4,0.165256,0.226343,2411.060059,15.899671,67.906303,805935,92.20,6,MAX_EPOCHS,0.41378945,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG-agF,weather,96,480,3,1,4,5,0.163448,0.221690,2385.016602,15.860232,66.855278,805935,93.43,6,MAX_EPOCHS,0.41446754,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,96,480,3,1,0,1,0.162711,0.223405,2350.929199,15.675115,69.594116,805887,83.98,6,MAX_EPOCHS,0.40767315,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,96,480,3,1,1,2,0.163465,0.224458,2567.456055,16.490692,68.244049,805887,85.99,6,MAX_EPOCHS,0.41308385,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,96,480,3,1,2,3,0.165881,0.223537,2335.646973,15.779404,66.238892,805887,88.90,6,MAX_EPOCHS,0.40968025,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,96,480,3,1,3,4,0.163333,0.228118,2390.102051,15.835961,69.928207,805887,88.35,6,MAX_EPOCHS,0.40893710,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE-agF,weather,96,480,3,1,4,5,0.165771,0.226052,2403.253418,15.832743,68.963966,805887,85.73,6,MAX_EPOCHS,0.41488144,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG-agF,weather,96,480,3,1,0,1,0.162636,0.221089,2249.534912,15.600495,67.096764,1674336,80.21,6,MAX_EPOCHS,0.40500152,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG-agF,weather,96,480,3,1,1,2,0.163543,0.219160,2186.790039,14.752404,67.573746,1674336,85.17,6,MAX_EPOCHS,0.40711656,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG-agF,weather,96,480,3,1,2,3,0.168283,0.231664,2430.606689,15.968487,69.522179,1674336,84.70,6,MAX_EPOCHS,0.41078770,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG-agF,weather,96,480,3,1,3,4,0.165745,0.220014,2194.470459,14.485626,64.324455,1674336,81.05,6,MAX_EPOCHS,0.40831551,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG-agF,weather,96,480,3,1,4,5,0.167103,0.230460,2307.307861,15.779603,66.800568,1674336,80.31,6,MAX_EPOCHS,0.40490952,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE-agF,weather,96,480,3,1,0,1,0.164541,0.223168,2234.645020,14.962248,67.377060,1674288,80.58,6,MAX_EPOCHS,0.41395697,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE-agF,weather,96,480,3,1,1,2,0.165667,0.226558,2232.121826,15.377213,69.067032,1674288,80.20,6,MAX_EPOCHS,0.41423255,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE-agF,weather,96,480,3,1,2,3,0.164472,0.222429,2230.788574,14.894639,68.288132,1674288,79.19,6,MAX_EPOCHS,0.40579829,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE-agF,weather,96,480,3,1,3,4,0.168249,0.222660,2235.774902,14.567782,62.690727,1674288,77.34,6,MAX_EPOCHS,0.40584639,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE-agF,weather,96,480,3,1,4,5,0.165919,0.229915,2346.669434,15.410004,65.989319,1674288,81.04,6,MAX_EPOCHS,0.40952161,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGeneric-agF,weather,96,480,3,1,0,1,0.175236,0.239194,2345.589111,16.627337,70.531548,1050360,100.88,6,MAX_EPOCHS,0.42468837,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGeneric'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGeneric-agF,weather,96,480,3,1,1,2,0.167620,0.224475,2237.464600,14.971709,65.070114,1050360,98.39,6,MAX_EPOCHS,0.41386804,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGeneric'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGeneric-agF,weather,96,480,3,1,2,3,0.169335,0.227548,2248.861084,15.086161,67.546684,1050360,95.87,6,MAX_EPOCHS,0.42027721,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGeneric'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGeneric-agF,weather,96,480,3,1,3,4,0.172030,0.228490,2324.177734,15.385263,63.841461,1050360,102.17,6,MAX_EPOCHS,0.42667204,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGeneric'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGeneric-agF,weather,96,480,3,1,4,5,0.171293,0.225266,2346.588867,14.931028,63.014118,1050360,102.04,6,MAX_EPOCHS,0.40875408,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGeneric'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericAELG-agF,weather,96,480,3,1,0,1,0.162185,0.223506,2303.869385,15.458132,64.795288,385368,98.39,6,MAX_EPOCHS,0.40482315,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericAELG-agF,weather,96,480,3,1,1,2,0.163366,0.224296,2346.305420,15.679831,70.128876,385368,101.27,6,MAX_EPOCHS,0.40616563,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericAELG-agF,weather,96,480,3,1,2,3,0.163638,0.220931,2334.263916,15.170236,64.456650,385368,107.43,6,MAX_EPOCHS,0.40296111,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericAELG-agF,weather,96,480,3,1,3,4,0.165545,0.222834,2341.770996,15.267619,64.767090,385368,101.81,6,MAX_EPOCHS,0.40863010,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericAELG-agF,weather,96,480,3,1,4,5,0.165699,0.222917,2265.980957,15.080552,66.027245,385368,102.37,6,MAX_EPOCHS,0.40654555,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericVAE-agF,weather,96,480,3,1,0,1,0.162255,0.220883,2601.189697,16.679104,61.608498,431832,133.17,6,MAX_EPOCHS,0.40373707,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericVAE-agF,weather,96,480,3,1,1,2,0.159948,0.218694,2649.575928,16.433928,62.562496,431832,127.33,6,MAX_EPOCHS,0.40242985,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericVAE-agF,weather,96,480,3,1,2,3,0.166095,0.222373,2489.137451,16.151733,62.278454,431832,127.81,6,MAX_EPOCHS,0.41218957,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericVAE-agF,weather,96,480,3,1,3,4,0.164699,0.227955,2718.270020,17.249750,65.898834,431832,134.48,6,MAX_EPOCHS,0.40420026,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletGenericVAE-agF,weather,96,480,3,1,4,5,0.159268,0.215619,2471.601318,15.624918,59.730797,431832,125.45,6,MAX_EPOCHS,0.40437695,MSELoss,"['forecast', 'forecast', False]",True,0.7,0.1,True,['TrendWaveletGenericVAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-Generic,weather,192,960,3,1,0,1,0.276854,0.312350,4367.150391,18.366682,78.870331,4033536,76.78,6,MAX_EPOCHS,0.55678844,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],,,sliding,,uniform
NHiTSSliding,NHiTS-Generic,weather,192,960,3,1,1,2,0.278947,0.318524,4488.871094,18.982357,81.314835,4033536,77.14,6,MAX_EPOCHS,0.55223536,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],,,sliding,,uniform
NHiTSSliding,NHiTS-Generic,weather,192,960,3,1,2,3,0.271517,0.312054,4130.794922,18.435888,79.926178,4033536,77.87,6,MAX_EPOCHS,0.55408794,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],,,sliding,,uniform
NHiTSSliding,NHiTS-Generic,weather,192,960,3,1,3,4,0.283200,0.323236,4790.234863,19.364113,82.354584,4033536,75.15,6,MAX_EPOCHS,0.55021238,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],,,sliding,,uniform
NHiTSSliding,NHiTS-Generic,weather,192,960,3,1,4,5,0.274938,0.313564,4506.804199,18.604963,78.311790,4033536,76.49,6,MAX_EPOCHS,0.56122893,MSELoss,False,True,0.7,0.1,True,['NHiTSGenericRoot'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAE,weather,192,960,3,1,0,1,0.234350,0.286877,3128.350098,17.311861,77.895103,631161,99.30,6,MAX_EPOCHS,0.50841469,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAE,weather,192,960,3,1,1,2,0.241595,0.295426,3318.473633,17.535580,78.041664,631161,100.52,6,MAX_EPOCHS,0.51936305,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAE,weather,192,960,3,1,2,3,0.244758,0.300668,3341.128906,18.053795,79.653671,631161,100.33,6,MAX_EPOCHS,0.51039451,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAE,weather,192,960,3,1,3,4,0.245796,0.298865,3355.702393,18.163221,80.128181,631161,101.04,6,MAX_EPOCHS,0.50961000,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAE,weather,192,960,3,1,4,5,0.240542,0.295914,3079.781738,17.580278,78.169556,631161,97.76,6,MAX_EPOCHS,0.49876657,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE,weather,192,960,3,1,0,1,0.264669,0.312514,3669.317139,18.335297,78.769958,2927664,87.98,6,MAX_EPOCHS,0.52149028,MSELoss,False,True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE,weather,192,960,3,1,1,2,0.256002,0.303642,3466.235596,17.830900,78.608475,2927664,87.58,6,MAX_EPOCHS,0.52864581,MSELoss,False,True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE,weather,192,960,3,1,2,3,0.260693,0.307527,3544.321289,18.089182,78.919144,2927664,88.81,6,MAX_EPOCHS,0.53435278,MSELoss,False,True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE,weather,192,960,3,1,3,4,0.263260,0.307881,3644.848633,18.439404,79.548744,2927664,85.98,6,MAX_EPOCHS,0.53208053,MSELoss,False,True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAE,weather,192,960,3,1,4,5,0.260012,0.309962,3614.724121,18.387226,80.106071,2927664,87.49,6,MAX_EPOCHS,0.53307343,MSELoss,False,True,0.7,0.1,True,['GenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE,weather,192,960,3,1,0,1,0.241187,0.296881,3652.104492,19.952866,80.509773,1183167,96.99,6,MAX_EPOCHS,0.52695018,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE,weather,192,960,3,1,1,2,0.235463,0.291066,3418.307861,19.505581,79.276924,1183167,96.34,6,MAX_EPOCHS,0.51813108,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE,weather,192,960,3,1,2,3,0.248787,0.306594,3689.805420,20.403530,82.690529,1183167,95.62,6,MAX_EPOCHS,0.53043795,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE,weather,192,960,3,1,3,4,0.243439,0.296843,3684.104736,20.490038,79.838875,1183167,96.02,6,MAX_EPOCHS,0.52647930,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAE,weather,192,960,3,1,4,5,0.249797,0.315847,3657.462402,20.506588,83.963860,1183167,96.08,6,MAX_EPOCHS,0.51940715,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAE'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG,weather,192,960,3,1,0,1,0.242776,0.303240,3758.256592,20.881460,83.588928,1183215,99.85,6,MAX_EPOCHS,0.51799452,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG,weather,192,960,3,1,1,2,0.243304,0.303907,3434.895752,20.153988,83.515945,1183215,97.00,6,MAX_EPOCHS,0.51301056,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG,weather,192,960,3,1,2,3,0.245598,0.307239,3708.639648,20.907936,83.679550,1183215,98.38,6,MAX_EPOCHS,0.52950466,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG,weather,192,960,3,1,3,4,0.237989,0.295317,3766.495117,20.476528,79.936790,1183215,99.42,6,MAX_EPOCHS,0.53139263,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-BottleneckGenericAELG,weather,192,960,3,1,4,5,0.243692,0.303605,3666.066162,20.152338,81.943085,1183215,98.81,6,MAX_EPOCHS,0.52529109,MSELoss,False,True,0.7,0.1,True,['BottleneckGenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAELG,weather,192,960,3,1,0,1,0.240916,0.291395,3323.659180,18.007849,78.315285,631209,102.52,6,MAX_EPOCHS,0.50972915,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAELG,weather,192,960,3,1,1,2,0.234399,0.288179,3315.524414,17.991180,77.489113,631209,103.74,6,MAX_EPOCHS,0.50918949,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAELG,weather,192,960,3,1,2,3,0.254217,0.311019,3556.649414,18.876011,81.924133,631209,105.14,6,MAX_EPOCHS,0.52218616,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAELG,weather,192,960,3,1,3,4,0.244040,0.298644,3255.789307,18.106682,79.729637,631209,105.13,6,MAX_EPOCHS,0.51125348,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG,weather,192,960,3,1,0,1,0.265650,0.312035,3596.162598,18.410149,78.916595,2927712,92.75,6,MAX_EPOCHS,0.54435885,MSELoss,False,True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-TrendWaveletAELG,weather,192,960,3,1,4,5,0.242036,0.291000,3192.033691,17.757441,77.093849,631209,105.11,6,MAX_EPOCHS,0.50879496,MSELoss,False,True,0.7,0.1,True,['TrendWaveletAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG,weather,192,960,3,1,1,2,0.252733,0.302675,3404.071289,18.280024,79.914757,2927712,89.92,6,MAX_EPOCHS,0.52771485,MSELoss,False,True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG,weather,192,960,3,1,2,3,0.257702,0.306462,3205.054443,18.004957,79.893860,2927712,90.96,6,MAX_EPOCHS,0.53427613,MSELoss,False,True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG,weather,192,960,3,1,3,4,0.249918,0.296615,3416.048828,17.927963,78.497223,2927712,92.75,6,MAX_EPOCHS,0.53636616,MSELoss,False,True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
NHiTSSliding,NHiTS-GenericAELG,weather,192,960,3,1,4,5,0.260568,0.308668,3423.785645,18.317011,79.802406,2927712,92.42,6,MAX_EPOCHS,0.53582191,MSELoss,False,True,0.7,0.1,True,['GenericAELG'],,,sliding,,uniform
